Status,Reason,Snapshot_Row,Entry_Key,Language_ID,Parameter_ID,Raw_Form,Gloss,Native,Phonemic,Notes,Source
ingested,,84,legacy:20220913-khetrani:row:84,khet,8179,pio,father,,,,elfenbein
ingested,,85,legacy:20220913-khetrani:row:85,khet,8179,piu,father,,,,elfenbein
ingested,,86,legacy:20220913-khetrani:row:86,khet,8416.1,poltrā,son's son,,,,elfenbein
ingested,,87,legacy:20220913-khetrani:row:87,khet,e33,pīŋglī,sheep's dung,,,,elfenbein
ingested,,88,legacy:20220913-khetrani:row:88,L,e33,pʰeṇgrīṇ,sheep's dung,,,,elfenbein
ingested,,89,legacy:20220913-khetrani:row:89,khet,8082,pāṇī,water,,,,elfenbein
ingested,,90,legacy:20220913-khetrani:row:90,khet,8082,paṇī,water,,,,elfenbein
ingested,,91,legacy:20220913-khetrani:row:91,khet,7843.1,paṛʰũṇ,sieve,,,,elfenbein
ingested,,92,legacy:20220913-khetrani:row:92,khet,10539,ṛaṭ,blood,,,,elfenbein
ingested,,93,legacy:20220913-khetrani:row:93,khet,13401,siḍʰā,straight,,,,elfenbein
ingested,,94,legacy:20220913-khetrani:row:94,khet,13574,suɗ,sun,,,,elfenbein
ingested,,95,legacy:20220913-khetrani:row:95,khet,13574,suʄ,sun,,,,elfenbein
ingested,,96,legacy:20220913-khetrani:row:96,khet,13112,saʄʸā,right (hand),,,,elfenbein
ingested,,97,legacy:20220913-khetrani:row:97,khet,12459,sil,brick,,,,elfenbein
ingested,,98,legacy:20220913-khetrani:row:98,khet,12766,seṛ,porcupine,,,,elfenbein
ingested,,99,legacy:20220913-khetrani:row:99,khet,12452,siṛ,head,,,,elfenbein
ingested,,100,legacy:20220913-khetrani:row:100,khet,13078,saütar,"uncle, father's brother",,,,elfenbein
ingested,,101,legacy:20220913-khetrani:row:101,khet,13384.1,śī̃,tiger,,,,elfenbein
ingested,,102,legacy:20220913-khetrani:row:102,khet,13737.1,tʰākā,weary,,,,elfenbein
ingested,,103,legacy:20220913-khetrani:row:103,khet,5524,ṭagī,cow,,,,elfenbein
ingested,,104,legacy:20220913-khetrani:row:104,khet,11435,vʰehaṇ,to sit,,,,elfenbein
ingested,,105,legacy:20220913-khetrani:row:105,khet,11435,vʰeh-,to sit,,,,elfenbein
ingested,,106,legacy:20220913-khetrani:row:106,khet,11435,vʰitā,sat,,,,elfenbein
ingested,,107,legacy:20220913-khetrani:row:107,khet,11437,vasā̃,village,,,,elfenbein
ingested,,108,legacy:20220913-khetrani:row:108,khet,6227,ɗa,ten,,,,elfenbein
ingested,,109,legacy:20220913-khetrani:row:109,khet,2485,yārā̃,eleven,,,,elfenbein
ingested,,110,legacy:20220913-khetrani:row:110,khet,6658,bārā̃,twelve,,,,elfenbein
ingested,,111,legacy:20220913-khetrani:row:111,khet,2411,unvī,nineteen,,,,elfenbein
ingested,,112,legacy:20220913-khetrani:row:112,khet,11616,vīh,20,,,,elfenbein
ingested,,113,legacy:20220913-khetrani:row:113,khet,?,vīʰɗa,30,,,,elfenbein
ingested,,114,legacy:20220913-khetrani:row:114,khet,?,vīhyārā̃,31,,,,elfenbein
ingested,,115,legacy:20220913-khetrani:row:115,khet,?,vīhbārā̃,32,,,,elfenbein
ingested,,116,legacy:20220913-khetrani:row:116,khet,?,ɓa vīhā̃,40,,,,elfenbein
ingested,,117,legacy:20220913-khetrani:row:117,khet,?,ɓa vīhā̃ ta ɗa,50,,,,elfenbein
ingested,,118,legacy:20220913-khetrani:row:118,khet,?,tre vīhā̃,60,,,,elfenbein
ingested,,119,legacy:20220913-khetrani:row:119,khet,?,saṭʰ ta ɗa,70,,,,elfenbein
ingested,,120,legacy:20220913-khetrani:row:120,khet,?,cār vīhā̃,80,,,,elfenbein
ingested,,121,legacy:20220913-khetrani:row:121,khet,?,cār vīhā̃ ta ɗa,90,,,,elfenbein
ingested,,122,legacy:20220913-khetrani:row:122,khet,992.1,ā̃,I,,,,elfenbein
ingested,,123,legacy:20220913-khetrani:row:123,khet,986,asa,we,,,,elfenbein
ingested,,124,legacy:20220913-khetrani:row:124,khet,5889,tū̃,you (sg.),,,,elfenbein
ingested,,125,legacy:20220913-khetrani:row:125,khet,5889,tū,you (sg.),,,,elfenbein
ingested,,126,legacy:20220913-khetrani:row:126,khet,?,tava,you (pl.),,,,elfenbein
