pkh-77-57,PKher,*silpiɲ ~ *silpiŋ,door,"munda1968proto[p. 57, SEAlang record 77]"
pkh-1353-148,PKher,*sim,chicken,"munda1968proto[p. 148, SEAlang record 1353]"
pkh-64-56,PKher,*sipi,to wash the head,"munda1968proto[p. 56, SEAlang record 64]"
pkh-742-107,PKher,*sipɔ̀d,to mix,"munda1968proto[p. 107, SEAlang record 742]"
pkh-36-53,PKher,*sirɔ̀m,kind of grass,"munda1968proto[p. 53, SEAlang record 36]"
pkh-31-53,PKher,*sirɡad,rough,"munda1968proto[p. 53, SEAlang record 31]"
pkh-1066-130,PKher,*siŋɡaɽ,evening,"munda1968proto[p. 130, SEAlang record 1066]"
pkh-34-53,PKher,*siŋɡaɽ,morning,"munda1968proto[p. 53, SEAlang record 34]"
pkh-86-57,PKher,*siɖɡir,waterfall,"munda1968proto[p. 57, SEAlang record 86]"
pkh-15-52,PKher,*siɲ ~ *siŋ,tree,"munda1968proto[p. 52, SEAlang record 15]"
pkh-40-53,PKher,*siɲ-ɟɔ̀,kind of fruit,"munda1968proto[p. 53, SEAlang record 40]"
pkh-73-56,PKher,*siɳiɟ,to stink,"munda1968proto[p. 56, SEAlang record 73]"
pkh-182-63,PKher,*suba,root,"munda1968proto[p. 63, SEAlang record 182]"
pkh-138-60,PKher,*sud,stream,"munda1968proto[p. 60, SEAlang record 138]"
pkh-none-68,PKher,*suluɟ,snot,munda1968proto[p. 68]
pkh-220-66x2,PKher,*sunduɟ,to hide,"munda1968proto[p. 66-2, SEAlang record 220]"
pkh-229-67,PKher,*sunum,oil,"munda1968proto[p. 67, SEAlang record 229]"
pkh-159-62,PKher,*susi,pretext,"munda1968proto[p. 62, SEAlang record 159]"
pkh-1382-149,PKher,*susun,to dance,"munda1968proto[p. 149, SEAlang record 1382]"
pkh-183-63,PKher,*suŋɡa,to sting,"munda1968proto[p. 63, SEAlang record 183]"
pkh-309-74,PKher,*sìbìl,tasty,"munda1968proto[p. 74, SEAlang record 309]"
pkh-301-73,PKher,*sìlìb,deer,"munda1968proto[p. 73, SEAlang record 301]"
pkh-305-73,PKher,*sìpìɲ ~ *sìpìŋ,to hold on palms,"munda1968proto[p. 73, SEAlang record 305]"
pkh-297-72,PKher,*sìtùŋ,heat,"munda1968proto[p. 72, SEAlang record 297]"
pkh-315-74,PKher,*sù,to take out thorn (e.g. from foot),"munda1968proto[p. 74, SEAlang record 315]"
pkh-1441-153,PKher,*sùkùl,smoke,"munda1968proto[p. 153, SEAlang record 1441]"
pkh-335-76,PKher,*sùpù,arm,"munda1968proto[p. 76, SEAlang record 335]"
pkh-512-90,PKher,*sɔ,smell,"munda1968proto[p. 90, SEAlang record 512]"
pkh-600-96,PKher,*sɔhɔb,"to insert, accommodate","munda1968proto[p. 96, SEAlang record 600]"
pkh-643-99,PKher,*sɔhɔr,"to dart forward, stumble","munda1968proto[p. 99, SEAlang record 643]"
pkh-567-94,PKher,*sɔkɽa,low land,"munda1968proto[p. 94, SEAlang record 567]"
pkh-610-96,PKher,*sɔmbɔd,to stumble,"munda1968proto[p. 96, SEAlang record 610]"
pkh-598-96,PKher,*sɔndɔrɔ,pus,"munda1968proto[p. 96, SEAlang record 598]"
pkh-629-98,PKher,*sɔr(-l-)ɔʔ,to insert,"munda1968proto[p. 98, SEAlang record 629]"
pkh-620-97,PKher,*sɔsrɔɟ ~ *sɔsrɔd,locust,"munda1968proto[p. 97, SEAlang record 620]"
pkh-513-90,PKher,*sɔsɔ,kind of fruit,"munda1968proto[p. 90, SEAlang record 513]"
pkh-530-91,PKher,*sɔŋ,to measure,"munda1968proto[p. 91, SEAlang record 530]"
pkh-402-81,PKher,*sɔɛa,to rot,"munda1968proto[p. 81, SEAlang record 402]"
pkh-582-94,PKher,*sɔɡaʔ,to peck,"munda1968proto[p. 94, SEAlang record 582]"
pkh-599-96,PKher,*sɔɽɔ,to enter,"munda1968proto[p. 96, SEAlang record 599]"
pkh-717-105,PKher,*sɔ̀rkɔ̀d,to sip,"munda1968proto[p. 105, SEAlang record 717]"
pkh-none-105,PKher,*sɔ̀ɽta,to change sides (e.g. while washing cattle),munda1968proto[p. 105]
pkh-471-87,PKher,*sɛ-n(ɛ)-hɔr,rafter,"munda1968proto[p. 87, SEAlang record 471]"
pkh-456-86x2,PKher,*sɛkrɛɟ,kind of tree,"munda1968proto[p. 86-2, SEAlang record 456]"
pkh-444-85,PKher,*sɛlɛd,to mix,"munda1968proto[p. 85, SEAlang record 444]"
pkh-403-81,PKher,*sɛndɛra,to hunt,"munda1968proto[p. 81, SEAlang record 403]"
pkh-445-85,PKher,*sɛrɛd,to crash,"munda1968proto[p. 85, SEAlang record 445]"
pkh-404-81,PKher,*sɛta,dog,"munda1968proto[p. 81, SEAlang record 404]"
pkh-411-82,PKher,*sɛtaʔ,morning,"munda1968proto[p. 82, SEAlang record 411]"
pkh-1478-155,PKher,*sɛŋɡɛl,fire,"munda1968proto[p. 155, SEAlang record 1478]"
pkh-472-87,PKher,*sɛʈɛr,to reach,"munda1968proto[p. 87, SEAlang record 472]"
pkh-457-86,PKher,*sɛʈɛɟ,to husk,"munda1968proto[p. 86, SEAlang record 457]"
pkh-677-102,PKher,*sɛ̀da(ɛ),ancient,"munda1968proto[p. 102, SEAlang record 677]"
pkh-674-102,PKher,*sɛ̀rma,"sky, heaven","munda1968proto[p. 102, SEAlang record 674]"
pkh-755-108,PKher,*tab,to pierce,"munda1968proto[p. 108, SEAlang record 755]"
pkh-500-89,PKher,*tabɛn,flattened rice,"munda1968proto[p. 89, SEAlang record 500]"
pkh-502-89,PKher,*tabɛr ~ *tawɛr,to lie on stomach,"munda1968proto[p. 89, SEAlang record 502]"
pkh-506-89,PKher,*tahɛr,cucumber,"munda1968proto[p. 89, SEAlang record 506]"
pkh-668-102,PKher,*tajɔm,back,"munda1968proto[p. 102, SEAlang record 668]"
pkh-735-106,PKher,*takɔ̀b,to strike,"munda1968proto[p. 106, SEAlang record 735]"
pkh-686-103,PKher,*takɔ̀ɛ̀,to spin,"munda1968proto[p. 103, SEAlang record 686]"
pkh-982-125,PKher,*tala,middle,"munda1968proto[p. 125, SEAlang record 982]"
pkh-983-125,PKher,*talsa,to shatter,"munda1968proto[p. 125, SEAlang record 983]"
pkh-770-109,PKher,*tam,to beat,"munda1968proto[p. 109, SEAlang record 770]"
pkh-1017-127,PKher,*tapaʔ,to throw,"munda1968proto[p. 127, SEAlang record 1017]"
pkh-115-59,PKher,*tapiɲ ~ *tapiŋ,to tap,"munda1968proto[p. 59, SEAlang record 115]"
pkh-278-71,PKher,*tapuʔ,to settle,"munda1968proto[p. 71, SEAlang record 278]"
pkh-984-125,PKher,*tara,half,"munda1968proto[p. 125, SEAlang record 984]"
pkh-268-70,PKher,*tarub,kind of animal,"munda1968proto[p. 70, SEAlang record 268]"
pkh-855-115,PKher,*taràn,shoulder,"munda1968proto[p. 115, SEAlang record 855]"
pkh-656-100,PKher,*tarɔb,kind of fruit,"munda1968proto[p. 100, SEAlang record 656]"
pkh-489-88,PKher,*tasɛ̀ ~ *tasɛ,"to spread, to dry","munda1968proto[p. 88, SEAlang record 489]"
pkh-806-112,PKher,*tawiɟ,to draw,"munda1968proto[p. 112, SEAlang record 806]"
pkh-97-58,PKher,*taŋɡi,to wait,"munda1968proto[p. 58, SEAlang record 97]"
pkh-none-54x3,PKher,*ti,hand,munda1968proto[p. 54-3]
pkh-75-56,PKher,*tikin,noon,"munda1968proto[p. 56, SEAlang record 75]"
pkh-48-54,PKher,*tirub,to bow,"munda1968proto[p. 54, SEAlang record 48]"
pkh-65-56,PKher,*tiŋɡi,to light,"munda1968proto[p. 56, SEAlang record 65]"
pkh-11-51,PKher,*tiɟ,to lead by the hand,"munda1968proto[p. 51, SEAlang record 11]"
pkh-169-63,PKher,*tubɛ̀d,to feed,"munda1968proto[p. 63, SEAlang record 169]"
pkh-184-63,PKher,*tuka,nest,"munda1968proto[p. 63, SEAlang record 184]"
pkh-222-67,PKher,*tukuɟ,to mend,"munda1968proto[p. 67, SEAlang record 222]"
pkh-1161-136,PKher,*tulpa(ʔ),short,"munda1968proto[p. 136, SEAlang record 1161]"
pkh-212-66,PKher,*tumbud,to put into mouth,"munda1968proto[p. 66, SEAlang record 212]"
pkh-230-67,PKher,*tunum,to feel by touching,"munda1968proto[p. 67, SEAlang record 230]"
pkh-131-60,PKher,*turui,six,"munda1968proto[p. 60, SEAlang record 131]"
pkh-144-61,PKher,*tuɲ,to shoot,"munda1968proto[p. 61, SEAlang record 144]"
pkh-306-73,PKher,*tì-sìɲ ~ *tì-sìŋ,today,"munda1968proto[p. 73, SEAlang record 306]"
pkh-300-73,PKher,*tìkì,to boil,"munda1968proto[p. 73, SEAlang record 300]"
pkh-292-72,PKher,*tìl,"to distribute, divide","munda1968proto[p. 72, SEAlang record 292]"
pkh-299-73,PKher,*tìlì,lice,"munda1968proto[p. 73, SEAlang record 299]"
pkh-295-72,PKher,*tìŋɡù,to stand,"munda1968proto[p. 72, SEAlang record 295]"
pkh-293-72,PKher,*tìɟù,insect,"munda1968proto[p. 72, SEAlang record 293]"
pkh-338-76,PKher,*tùjù,"fox, jackal","munda1968proto[p. 76, SEAlang record 338]"
pkh-317-74,PKher,*tùkù,pestle,"munda1968proto[p. 74, SEAlang record 317]"
pkh-312-74,PKher,*tùpì,short,"munda1968proto[p. 74, SEAlang record 312]"
pkh-337-76,PKher,*tùpù,to get wet,"munda1968proto[p. 76, SEAlang record 337]"
pkh-324-75,PKher,*tùɽù,squirrel,"munda1968proto[p. 75, SEAlang record 324]"
pkh-568-94,PKher,*tɔa,milk,"munda1968proto[p. 94, SEAlang record 568]"
pkh-602-96,PKher,*tɔhab,to grasp,"munda1968proto[p. 96, SEAlang record 602]"
pkh-610-96x2,PKher,*tɔhɔd,to stumble,"munda1968proto[p. 96-2, SEAlang record 610]"
pkh-1218-140x2,PKher,*tɔl,middle,"munda1968proto[p. 140-2, SEAlang record 1218]"
pkh-533-91,PKher,*tɔl,to tie,"munda1968proto[p. 91, SEAlang record 533]"
pkh-638-99,PKher,*tɔlɔŋ,tail,"munda1968proto[p. 99, SEAlang record 638]"
pkh-583-94x2,PKher,*tɔra,perhaps,"munda1968proto[p. 94-2, SEAlang record 583]"
pkh-611-97,PKher,*tɔrhɔd,iguana,"munda1968proto[p. 97, SEAlang record 611]"
pkh-621-97,PKher,*tɔrɔɟ,ash,"munda1968proto[p. 97, SEAlang record 621]"
pkh-712-105,PKher,*tɔ̀d-ka,nape,"munda1968proto[p. 105, SEAlang record 712]"
pkh-720-105,PKher,*tɔ̀lɔ̀ɟ,to squeeze,"munda1968proto[p. 105, SEAlang record 720]"
pkh-412-82,PKher,*tɛbaʔ,to reach,"munda1968proto[p. 82, SEAlang record 412]"
pkh-405-82,PKher,*tɛla,to receive,"munda1968proto[p. 82, SEAlang record 405]"
pkh-406-82,PKher,*tɛlɛŋɡa,tall,"munda1968proto[p. 82, SEAlang record 406]"
pkh-367-78,PKher,*tɛn,"to press, cover","munda1968proto[p. 78, SEAlang record 367]"
pkh-446-85,PKher,*tɛpɛd,to close,"munda1968proto[p. 85, SEAlang record 446]"
pkh-421-83,PKher,*tɛraŋ,to shoot,"munda1968proto[p. 83, SEAlang record 421]"
pkh-381-80,PKher,*tɛrɔm,bee,"munda1968proto[p. 80, SEAlang record 381]"
pkh-422-83,PKher,*tɛtaŋ,thirst,"munda1968proto[p. 83, SEAlang record 422]"
pkh-369-78,PKher,*tɛɲ ~ *tɛŋ,to weave,"munda1968proto[p. 78, SEAlang record 369]"
pkh-407-82,PKher,*tɛɲa,elder brother-in-law,"munda1968proto[p. 82, SEAlang record 407]"
pkh-136-60,PKher,*ub,hair,"munda1968proto[p. 60, SEAlang record 136]"
pkh-137-60,PKher,*ud ~ *ùd,to swallow,"munda1968proto[p. 60, SEAlang record 137]"
pkh-224-67,PKher,*uduʔ ~ *udub,to tell,"munda1968proto[p. 67, SEAlang record 224]"
pkh-148-61,PKher,*ul(i),mango,"munda1968proto[p. 61, SEAlang record 148]"
pkh-186-63,PKher,*ula,to vomit,"munda1968proto[p. 63, SEAlang record 186]"
pkh-142-61,PKher,*um,to bathe,"munda1968proto[p. 61, SEAlang record 142]"
pkh-237-68,PKher,*umul,"shadow, shade","munda1968proto[p. 68, SEAlang record 237]"
pkh-143-61,PKher,*ur,to dig,"munda1968proto[p. 61, SEAlang record 143]"
pkh-129-60,PKher,*uriɟ,cattle,"munda1968proto[p. 60, SEAlang record 129]"
pkh-207-65,PKher,*uru,insect,"munda1968proto[p. 65, SEAlang record 207]"
pkh-231-67,PKher,*urɡum,warm,"munda1968proto[p. 67, SEAlang record 231]"
pkh-307-73,PKher,*ìrwìl,younger brother/sister-in-law,"munda1968proto[p. 73, SEAlang record 307]"
pkh-311-74,PKher,*ìwìr,breeze,"munda1968proto[p. 74, SEAlang record 311]"
pkh-332-76,PKher,*ùkù,to hide,"munda1968proto[p. 76, SEAlang record 332]"
pkh-323-75,PKher,*ùl,moldy; mold,"munda1968proto[p. 75, SEAlang record 323]"
pkh-331-76,PKher,*ùɟù,boil,"munda1968proto[p. 76, SEAlang record 331]"
pkh-333-76,PKher,*ùʈù,kind of vegetable,"munda1968proto[p. 76, SEAlang record 333]"
pkh-635-98,PKher,*ɔ-r-ɔŋ,to blow,"munda1968proto[p. 98, SEAlang record 635]"
pkh-586-95,PKher,*ɔar,to take out of water,"munda1968proto[p. 95, SEAlang record 586]"
pkh-627-97,PKher,*ɔcɔʔ,to take out,"munda1968proto[p. 97, SEAlang record 627]"
pkh-618-97,PKher,*ɔhɔɟ,potsherd,"munda1968proto[p. 97, SEAlang record 618]"
pkh-532-91,PKher,*ɔl,to write,"munda1968proto[p. 91, SEAlang record 532]"
pkh-578-94,PKher,*ɔmbaʔ,to kneel,"munda1968proto[p. 94, SEAlang record 578]"
pkh-571-94,PKher,*ɔpad,shoot,"munda1968proto[p. 94, SEAlang record 571]"
pkh-535-91,PKher,*ɔr,to drag,"munda1968proto[p. 91, SEAlang record 535]"
pkh-587-95,PKher,*ɔsar,wide,"munda1968proto[p. 95, SEAlang record 587]"
pkh-564-94,PKher,*ɔta,to press,"munda1968proto[p. 94, SEAlang record 564]"
pkh-636-98,PKher,*ɔtɔŋ,to follow,"munda1968proto[p. 98, SEAlang record 636]"
pkh-516-90,PKher,*ɔtɛ,earth,"munda1968proto[p. 90, SEAlang record 516]"
pkh-none-91,PKher,*ɔŋ,to blow,munda1968proto[p. 91]
pkh-628-98,PKher,*ɔɟɔʔ,to anoint,"munda1968proto[p. 98, SEAlang record 628]"
pkh-563-93,PKher,*ɔɳɖɔka,headhunter,"munda1968proto[p. 93, SEAlang record 563]"
pkh-579-94,PKher,*ɔɽaʔ,house,"munda1968proto[p. 94, SEAlang record 579]"
pkh-475-87,PKher,*ɔɽɛ,bird,"munda1968proto[p. 87, SEAlang record 475]"
pkh-480-87x2,PKher,*ɔɽɛɟ,to tear off,"munda1968proto[p. 87-2, SEAlang record 480]"
pkh-584-94,PKher,*ɔʈaŋ,to fly,"munda1968proto[p. 94, SEAlang record 584]"
pkh-580-94,PKher,*ɔʈaʔ,to uncover,"munda1968proto[p. 94, SEAlang record 580]"
pkh-1523-160,PKher,*ɖ(h)ɔ̀ɳɖɔ̀,kind of snake,"munda1968proto[p. 160, SEAlang record 1523]"
pkh-623-97,PKher,*ɖabɔʔ,to nod,"munda1968proto[p. 97, SEAlang record 623]"
pkh-173-63,PKher,*ɖaŋɡua,bachelor,"munda1968proto[p. 63, SEAlang record 173]"
pkh-256-69,PKher,*ɖaɖu,big-headed,"munda1968proto[p. 69, SEAlang record 256]"
pkh-264-70,PKher,*ɖaɖub,not,"munda1968proto[p. 70, SEAlang record 264]"
pkh-897-118,PKher,*ɖaʈɔ(m),finger,"munda1968proto[p. 118, SEAlang record 897]"
pkh-none-51,PKher,*ɖi,"settlement, village",munda1968proto[p. 51]
pkh-22-52,PKher,*ɖida,to tiptoe,"munda1968proto[p. 52, SEAlang record 22]"
pkh-23-52,PKher,*ɖiɳɖa,bachelor,"munda1968proto[p. 52, SEAlang record 23]"
pkh-1266-143,PKher,*ɖuɳɖi,one hind leg of slain animal,"munda1968proto[p. 143, SEAlang record 1266]"
pkh-604-96,PKher,*ɖɔjɔd,empty,"munda1968proto[p. 96, SEAlang record 604]"
pkh-615-97,PKher,*ɖɔkɔɟ,to swallow,"munda1968proto[p. 97, SEAlang record 615]"
pkh-639-99,PKher,*ɖɔmɔl,to float,"munda1968proto[p. 99, SEAlang record 639]"
pkh-1265-143,PKher,*ɖɔɳɖɔ,bull with bent horns; fool,"munda1968proto[p. 143, SEAlang record 1265]"
pkh-711-105,PKher,*ɖɔ̀ŋɡa,to hang,"munda1968proto[p. 105, SEAlang record 711]"
pkh-426-84,PKher,*ɖɛkɛ,"pointed, knotted","munda1968proto[p. 84, SEAlang record 426]"
pkh-432-84,PKher,*ɖɛrɛd,"small, tiny","munda1968proto[p. 84, SEAlang record 432]"
pkh-386-80,PKher,*ɖɛŋɡa,worn out cloth,"munda1968proto[p. 80, SEAlang record 386]"
pkh-418-83,PKher,*ɛ(-t-)raŋ,to scold,"munda1968proto[p. 83, SEAlang record 418]"
pkh-387-80,PKher,*ɛ(ɛ )-a,seven,"munda1968proto[p. 80, SEAlang record 387]"
pkh-462-86,PKher,*ɛdɛl,cottonsilk,"munda1968proto[p. 86, SEAlang record 462]"
pkh-469-87,PKher,*ɛhɔn,to wake up,"munda1968proto[p. 87, SEAlang record 469]"
pkh-364-78,PKher,*ɛm ~ *ɔm,to give,"munda1968proto[p. 78, SEAlang record 364]"
pkh-415-82,PKher,*ɛman,et cetera,"munda1968proto[p. 82, SEAlang record 415]"
pkh-389-81,PKher,*ɛn-a,that,"munda1968proto[p. 81, SEAlang record 389]"
pkh-390-81,PKher,*ɛra,wife,"munda1968proto[p. 81, SEAlang record 390]"
pkh-424-83,PKher,*ɛskar,"lonely, alone","munda1968proto[p. 83, SEAlang record 424]"
pkh-433-84,PKher,*ɛsɛd,to stop,"munda1968proto[p. 84, SEAlang record 433]"
pkh-463-86,PKher,*ɛsɛl,fair,"munda1968proto[p. 86, SEAlang record 463]"
pkh-468-87,PKher,*ɛsɛr,to occupy,"munda1968proto[p. 87, SEAlang record 468]"
pkh-417-83,PKher,*ɛtaŋ,thin,"munda1968proto[p. 83, SEAlang record 417]"
pkh-378-80,PKher,*ɛtɔm,right side,"munda1968proto[p. 80, SEAlang record 378]"
pkh-388-80,PKher,*ɛŋ-ɡa,mother,"munda1968proto[p. 80, SEAlang record 388]"
pkh-360-78,PKher,*ɛɟ,to scoop up,"munda1968proto[p. 78, SEAlang record 360]"
pkh-467-87,PKher,*ɛɡɛr,to scold,"munda1968proto[p. 87, SEAlang record 467]"
pkh-1096-132,PKher,*ɛɳɖaʔ,to throw away,"munda1968proto[p. 132, SEAlang record 1096]"
pkh-1097-132,PKher,*ɛʈaʔ,another,"munda1968proto[p. 132, SEAlang record 1097]"
pkh-456-86,PKher,*ɛʈkɛɟ,kind of tree,"munda1968proto[p. 86, SEAlang record 456]"
pkh-449-85,PKher,*ɛʈɛɟ,to begin,"munda1968proto[p. 85, SEAlang record 449]"
pkh-961-124,PKher,*ɟ(h)ampa,shade; fence,"munda1968proto[p. 124, SEAlang record 961]"
pkh-21-52,PKher,*ɟ(h)iki,porcupine,"munda1968proto[p. 52, SEAlang record 21]"
pkh-271-71,PKher,*ɟa(-l-)pud,rain,"munda1968proto[p. 71, SEAlang record 271]"
pkh-286-72,PKher,*ɟadur,kind of dance,"munda1968proto[p. 72, SEAlang record 286]"
pkh-503-89,PKher,*ɟahɛr,sacred grove,"munda1968proto[p. 89, SEAlang record 503]"
pkh-783-110,PKher,*ɟal,to lick,"munda1968proto[p. 110, SEAlang record 783]"
pkh-996-126,PKher,*ɟalad,to stick,"munda1968proto[p. 126, SEAlang record 996]"
pkh-693-103,PKher,*ɟalɛ̀,kind of dance,"munda1968proto[p. 103, SEAlang record 693]"
pkh-879-116,PKher,*ɟambɽɔ̀,kind of snake,"munda1968proto[p. 116, SEAlang record 879]"
pkh-490-88,PKher,*ɟanhɛ,kind of grass,"munda1968proto[p. 88, SEAlang record 490]"
pkh-279-71,PKher,*ɟanum,thorn,"munda1968proto[p. 71, SEAlang record 279]"
pkh-1047-129,PKher,*ɟapar,to split,"munda1968proto[p. 129, SEAlang record 1047]"
pkh-1007-126,PKher,*ɟapaʔ,to close,"munda1968proto[p. 126, SEAlang record 1007]"
pkh-69-56,PKher,*ɟapid ~ *ɟipid,to close eyes,"munda1968proto[p. 56, SEAlang record 69]"
pkh-280-71,PKher,*ɟarum ~ *ɟarɔ̀m,ripe,"munda1968proto[p. 71, SEAlang record 280]"
pkh-776-109,PKher,*ɟaŋ,"bone, seed","munda1968proto[p. 109, SEAlang record 776]"
pkh-836-113,PKher,*ɟaŋɡɛ̀,fence,"munda1968proto[p. 113, SEAlang record 836]"
pkh-671-102,PKher,*ɟaɔ,old times,"munda1968proto[p. 102, SEAlang record 671]"
pkh-694-104,PKher,*ɟaɛ̀,grandchild,"munda1968proto[p. 104, SEAlang record 694]"
pkh-258-69,PKher,*ɟaɡu,cooked rice,"munda1968proto[p. 69, SEAlang record 258]"
pkh-100-58,PKher,*ɟaɲɟid,fishtrap,"munda1968proto[p. 58, SEAlang record 100]"
pkh-695-104,PKher,*ɟaɲɟɛ̀,lack of something,"munda1968proto[p. 104, SEAlang record 695]"
pkh-1008-127,PKher,*ɟaʈaʔ,to stick,"munda1968proto[p. 127, SEAlang record 1008]"
pkh-765-108,PKher,*ɟaʔ,to touch,"munda1968proto[p. 108, SEAlang record 765]"
pkh-none-51x2,PKher,*ɟi,to smell,munda1968proto[p. 51-2]
pkh-27-53,PKher,*ɟia,grandmother,"munda1968proto[p. 53, SEAlang record 27]"
pkh-61-55,PKher,*ɟiki,to move on buttocks,"munda1968proto[p. 55, SEAlang record 61]"
pkh-none-54,PKher,*ɟilu ~ *ɟìlù,"meat, flesh",munda1968proto[p. 54]
pkh-none-54x2,PKher,*ɟilàd,to slip,munda1968proto[p. 54-2]
pkh-155-62,PKher,*ɟuɳɖi,"to be lit, set fire to","munda1968proto[p. 62, SEAlang record 155]"
pkh-304-73,PKher,*ɟìlìɲ ~ *ɟìlìŋ,"long, tall","munda1968proto[p. 73, SEAlang record 304]"
pkh-1293-144,PKher,*ɟùl,"to burn, light","munda1968proto[p. 144, SEAlang record 1293]"
pkh-509-89,PKher,*ɟɔ,fruit,"munda1968proto[p. 89, SEAlang record 509]"
pkh-474-87,PKher,*ɟɔbɛ,to get wet,"munda1968proto[p. 87, SEAlang record 474]"
pkh-515-90,PKher,*ɟɔd,to wipe,"munda1968proto[p. 90, SEAlang record 515]"
pkh-1146-135,PKher,*ɟɔhar,to greet,"munda1968proto[p. 135, SEAlang record 1146]"
pkh-631-98,PKher,*ɟɔlɔm,to smear,"munda1968proto[p. 98, SEAlang record 631]"
pkh-526-91,PKher,*ɟɔm,to eat,"munda1968proto[p. 91, SEAlang record 526]"
pkh-590-95,PKher,*ɟɔrɔ,to leak,"munda1968proto[p. 95, SEAlang record 590]"
pkh-595-95,PKher,*ɟɔɟɔ,tamarind,"munda1968proto[p. 95, SEAlang record 595]"
pkh-523-91,PKher,*ɟɔʔ,to sweep,"munda1968proto[p. 91, SEAlang record 523]"
pkh-435-84,PKher,*ɟɛm(b)ɛd,to suck,"munda1968proto[p. 84, SEAlang record 435]"
pkh-394-81,PKher,*ɟɛr-ka,sticky,"munda1968proto[p. 81, SEAlang record 394]"
pkh-437-84,PKher,*ɟɛrɛd,to connect,"munda1968proto[p. 84, SEAlang record 437]"
pkh-436-84,PKher,*ɟɛŋɡɛd,red,"munda1968proto[p. 84, SEAlang record 436]"
pkh-361-78,PKher,*ɡ-ɛɟ,to scrape up,"munda1968proto[p. 78, SEAlang record 361]"
pkh-955-123,PKher,*ɡabla,to cover,"munda1968proto[p. 123, SEAlang record 955]"
pkh-956-123,PKher,*ɡapa,tomorrow,"munda1968proto[p. 123, SEAlang record 956]"
pkh-696-104,PKher,*ɡarɡɛ̀,rain,"munda1968proto[p. 104, SEAlang record 696]"
pkh-692-103,PKher,*ɡatɛ̀,companion,"munda1968proto[p. 103, SEAlang record 692]"
pkh-103-58,PKher,*ɡawiɟ,to beckon,"munda1968proto[p. 58, SEAlang record 103]"
pkh-730-106,PKher,*ɡaɳdɔ̀,seat,"munda1968proto[p. 106, SEAlang record 730]"
pkh-216-66,PKher,*ɡaɳɖuɟ,to divide,"munda1968proto[p. 66, SEAlang record 216]"
pkh-90-58,PKher,*ɡaɽi,monkey,"munda1968proto[p. 58, SEAlang record 90]"
pkh-764-108,PKher,*ɡaʔ,to make a net,"munda1968proto[p. 108, SEAlang record 764]"
pkh-16-52,PKher,*ɡil,"to make a fist, to strike","munda1968proto[p. 52, SEAlang record 16]"
pkh-79-57,PKher,*ɡitil,sand,"munda1968proto[p. 57, SEAlang record 79]"
pkh-71-56,PKher,*ɡitiɟ,to lie down,"munda1968proto[p. 56, SEAlang record 71]"
pkh-140-61,PKher,*ɡum,to winnow,"munda1968proto[p. 61, SEAlang record 140]"
pkh-120-59,PKher,*ɡundli,millet,"munda1968proto[p. 59, SEAlang record 120]"
pkh-151-61,PKher,*ɡur,to fall down,"munda1968proto[p. 61, SEAlang record 151]"
pkh-220-66,PKher,*ɡusuɟ,to hide,"munda1968proto[p. 66, SEAlang record 220]"
pkh-203-65,PKher,*ɡutu,to pierce,"munda1968proto[p. 65, SEAlang record 203]"
pkh-200-65,PKher,*ɡuŋɡu,raincoat,"munda1968proto[p. 65, SEAlang record 200]"
pkh-211-66,PKher,*ɡuŋɡud,embrace,"munda1968proto[p. 66, SEAlang record 211]"
pkh-174-63,PKher,*ɡuɳɖa,powder,"munda1968proto[p. 63, SEAlang record 174]"
pkh-287-72,PKher,*ɡì,emphatic particle,"munda1968proto[p. 72, SEAlang record 287]"
pkh-531-91,PKher,*ɡɔlɛ,to whistle,"munda1968proto[p. 91, SEAlang record 531]"
pkh-1076-131,PKher,*ɡɔrɔja,cattle goddess,"munda1968proto[p. 131, SEAlang record 1076]"
pkh-575-94,PKher,*ɡɔtaʔ,"to scrape, scratch","munda1968proto[p. 94, SEAlang record 575]"
pkh-528-91,PKher,*ɡɔŋ,to give in marriage,"munda1968proto[p. 91, SEAlang record 528]"
pkh-519-90,PKher,*ɡɔɟ,to die,"munda1968proto[p. 90, SEAlang record 519]"
pkh-555-93,PKher,*ɡɔɟa,pointed,"munda1968proto[p. 93, SEAlang record 555]"
pkh-556-93,PKher,*ɡɔɳa,cattle shed,"munda1968proto[p. 93, SEAlang record 556]"
pkh-630-98,PKher,*ɡɔɽɔm,to accompany,"munda1968proto[p. 98, SEAlang record 630]"
pkh-522-91,PKher,*ɡɔʔ,to carry on shoulder,"munda1968proto[p. 91, SEAlang record 522]"
pkh-370-78,PKher,*ɡɛl,ten,"munda1968proto[p. 78, SEAlang record 370]"
pkh-451-86,PKher,*ɡɛlɛɟ,to dig,"munda1968proto[p. 86, SEAlang record 451]"
pkh-85-57,PKher,*ɲidir ~ *nidir,white ant,"munda1968proto[p. 57, SEAlang record 85]"
pkh-19-52,PKher,*ɲir ~ *nir,to run,"munda1968proto[p. 52, SEAlang record 19]"
pkh-141-61,PKher,*ɲu-tu-m ~ *nu-tu-m,name,"munda1968proto[p. 61, SEAlang record 141]"
pkh-179-63,PKher,*ɲurha ~ *nurha,to wash clothes,"munda1968proto[p. 63, SEAlang record 179]"
pkh-1407-151,PKher,*ɲɔkɔr ~ *nɔkɔr,to shake head,"munda1968proto[p. 151, SEAlang record 1407]"
