Report,PDF_Page,Column,Gloss_Number,Gloss,Lect,Site,Group,Raw_Form,Status,Reason,Entry_Key
varghese-mathew2015idukki,87,1,128,old,Muthuvan,Valsapetti,2,pʌɭɛʋʌn,installed,,silidukki2015:g128:idukki-muthuvan-valsapetti:i1
varghese-mathew2015idukki,87,1,128,old,Muthuvan,Valsapetti,3,pʌɭɛʋʌn,installed,,silidukki2015:g128:idukki-muthuvan-valsapetti:i2
varghese-mathew2015idukki,87,1,128,old,Muthuvan,Kunchipara,2,pʌɭʌjʌtɨ̪,installed,,silidukki2015:g128:idukki-muthuvan-kunchipara:i1
varghese-mathew2015idukki,87,1,128,old,Muthuvan,Thalayirappan,3,pʌjmʌn,installed,,silidukki2015:g128:idukki-muthuvan-thalayirappan:i1
varghese-mathew2015idukki,87,1,128,old,Muthuvan,Kurathikudi,1,pʌjki,installed,,silidukki2015:g128:idukki-muthuvan-kurathikudi:i1
varghese-mathew2015idukki,87,1,128,old,Mannan,Vattamedu,3,pʌɕʌʋʌn,installed,,silidukki2015:g128:idukki-mannan-vattamedu:i1
varghese-mathew2015idukki,87,1,128,old,Mannan,Veliyampara,3,pʌɕʌʋʌn,installed,,silidukki2015:g128:idukki-mannan-veliyampara:i1
varghese-mathew2015idukki,87,1,128,old,Mannan,Kumily,3,pʌɕʌʋʌn,installed,,silidukki2015:g128:idukki-mannan-kumily:i1
varghese-mathew2015idukki,87,1,128,old,Mannan,Kovilmala,3,pʌɕʌʋʌn,installed,,silidukki2015:g128:idukki-mannan-kovilmala:i1
varghese-mathew2015idukki,87,1,128,old,Mannan,Kodakallu,3,pʌɕʌʋʌn,installed,,silidukki2015:g128:idukki-mannan-kodakallu:i1
varghese-mathew2015idukki,87,1,128,old,Mannan,Chinnaparakudi,3,pʌɕʌʋʌn,installed,,silidukki2015:g128:idukki-mannan-chinnaparakudi:i1
varghese-mathew2015idukki,87,1,128,old,Mannan,Thinkalkadu,3,pʌɕʌʋʌn,installed,,silidukki2015:g128:idukki-mannan-thinkalkadu:i1
varghese-mathew2015idukki,87,1,128,old,Urali,Poovandikudi,2,pʌjʌd̪ɨ,installed,,silidukki2015:g128:idukki-urali-poovandikudi:i1
varghese-mathew2015idukki,87,1,128,old,Urali,Vanchivayal,2,pʌjʌd̪ɨ,installed,,silidukki2015:g128:idukki-urali-vanchivayal:i1
varghese-mathew2015idukki,87,1,128,old,Mala Pulaya,Dendukombu,2,pʌɭʌɕɨ,installed,,silidukki2015:g128:idukki-malapulaya-dendukombu:i1
varghese-mathew2015idukki,87,1,128,old,Paliya,Lebbakandam,2,pʌɭʌɕɨ,installed,,silidukki2015:g128:idukki-paliya-lebbakandam:i1
varghese-mathew2015idukki,87,1,128,old,Tamil,,2,pʌɻʌjʌ,excluded,control language for the lexical-similarity comparison,
varghese-mathew2015idukki,87,1,128,old,Malayalam,,2,pʌɻʌjʌtɨ̪,excluded,control language for the lexical-similarity comparison,
varghese-mathew2015idukki,87,1,129,new,Muthuvan,Itticity,1,puti̪jʌtɨ̪,installed,,silidukki2015:g129:idukki-muthuvan-itticity:i1
varghese-mathew2015idukki,87,1,129,new,Muthuvan,Itticity,1,putt̪ʌ̪ n,installed,,silidukki2015:g129:idukki-muthuvan-itticity:i2
varghese-mathew2015idukki,87,1,129,new,Muthuvan,Chempakathozhu,1,putt̪ʌ̪ n,installed,,silidukki2015:g129:idukki-muthuvan-chempakathozhu:i1
varghese-mathew2015idukki,87,1,129,new,Muthuvan,Kavakudi,1,putu̪ ɕɨ,installed,,silidukki2015:g129:idukki-muthuvan-kavakudi:i1
varghese-mathew2015idukki,87,1,129,new,Muthuvan,Kozhiyala,1,putɨ̪,installed,,silidukki2015:g129:idukki-muthuvan-kozhiyala:i1
varghese-mathew2015idukki,87,1,129,new,Muthuvan,Valsapetti,1,putu̪ ʋʌn,installed,,silidukki2015:g129:idukki-muthuvan-valsapetti:i1
varghese-mathew2015idukki,87,1,129,new,Muthuvan,Kunchipara,1,putt̪ʌ̪ n,installed,,silidukki2015:g129:idukki-muthuvan-kunchipara:i1
varghese-mathew2015idukki,88,0,129,new,Muthuvan,Thalayirappan,1,putt̪ʌ̪ n,installed,,silidukki2015:g129:idukki-muthuvan-thalayirappan:i1
varghese-mathew2015idukki,88,0,129,new,Muthuvan,Kurathikudi,1,puti̪jʌ,installed,,silidukki2015:g129:idukki-muthuvan-kurathikudi:i1
varghese-mathew2015idukki,88,0,129,new,Mannan,Vattamedu,1,putu̪ ʋʌn,installed,,silidukki2015:g129:idukki-mannan-vattamedu:i1
varghese-mathew2015idukki,88,0,129,new,Mannan,Veliyampara,1,putu̪ ʋʌn,installed,,silidukki2015:g129:idukki-mannan-veliyampara:i1
varghese-mathew2015idukki,88,0,129,new,Mannan,Kumily,1,putu̪ ʋʌn,installed,,silidukki2015:g129:idukki-mannan-kumily:i1
varghese-mathew2015idukki,88,0,129,new,Mannan,Kovilmala,1,putu̪ ʋʌn,installed,,silidukki2015:g129:idukki-mannan-kovilmala:i1
varghese-mathew2015idukki,88,0,129,new,Mannan,Kodakallu,1,putu̪ ʋʌn,installed,,silidukki2015:g129:idukki-mannan-kodakallu:i1
varghese-mathew2015idukki,88,0,129,new,Mannan,Chinnaparakudi,1,putu̪ ʋʌn,installed,,silidukki2015:g129:idukki-mannan-chinnaparakudi:i1
varghese-mathew2015idukki,88,0,129,new,Mannan,Thinkalkadu,1,putu̪ ʋʌn,installed,,silidukki2015:g129:idukki-mannan-thinkalkadu:i1
varghese-mathew2015idukki,88,0,129,new,Urali,Poovandikudi,1,pud̪ɪjʌ,installed,,silidukki2015:g129:idukki-urali-poovandikudi:i1
varghese-mathew2015idukki,88,0,129,new,Urali,Vanchivayal,1,pud̪ɪjʌ,installed,,silidukki2015:g129:idukki-urali-vanchivayal:i1
varghese-mathew2015idukki,88,0,129,new,Mala Pulaya,Dendukombu,1,putu̪ ɕɨ,installed,,silidukki2015:g129:idukki-malapulaya-dendukombu:i1
varghese-mathew2015idukki,88,0,129,new,Paliya,Lebbakandam,1,putu̪ ɕɨ,installed,,silidukki2015:g129:idukki-paliya-lebbakandam:i1
varghese-mathew2015idukki,88,0,129,new,Tamil,,1,puti̪jʌ,excluded,control language for the lexical-similarity comparison,
varghese-mathew2015idukki,88,0,129,new,Malayalam,,1,puti̪jʌtɨ̪,excluded,control language for the lexical-similarity comparison,
varghese-mathew2015idukki,88,0,130,good,Muthuvan,Itticity,1,nʌllʌtɨ̪,installed,,silidukki2015:g130:idukki-muthuvan-itticity:i1
varghese-mathew2015idukki,88,0,130,good,Muthuvan,Chempakathozhu,1,nʌllʌʋʌn,installed,,silidukki2015:g130:idukki-muthuvan-chempakathozhu:i1
varghese-mathew2015idukki,88,0,130,good,Muthuvan,Kavakudi,1,n̪ʌllʌ,installed,,silidukki2015:g130:idukki-muthuvan-kavakudi:i1
varghese-mathew2015idukki,88,0,130,good,Muthuvan,Kozhiyala,2,n̪ɛntɨ,installed,,silidukki2015:g130:idukki-muthuvan-kozhiyala:i1
varghese-mathew2015idukki,88,0,130,good,Muthuvan,Valsapetti,1,nʌllʌtɨ̪,installed,,silidukki2015:g130:idukki-muthuvan-valsapetti:i1
varghese-mathew2015idukki,88,0,130,good,Muthuvan,Kunchipara,1,nɛllʌtɨ̪,installed,,silidukki2015:g130:idukki-muthuvan-kunchipara:i1
varghese-mathew2015idukki,88,0,130,good,Muthuvan,Thalayirappan,1,n̪ʌllʌ,installed,,silidukki2015:g130:idukki-muthuvan-thalayirappan:i1
varghese-mathew2015idukki,88,0,130,good,Muthuvan,Kurathikudi,1,n̪ʌllʌ,installed,,silidukki2015:g130:idukki-muthuvan-kurathikudi:i1
varghese-mathew2015idukki,88,0,130,good,Mannan,Vattamedu,1,n̪ʌllʌtɨ̪,installed,,silidukki2015:g130:idukki-mannan-vattamedu:i1
varghese-mathew2015idukki,88,0,130,good,Mannan,Vattamedu,3,nʌjʌmanʌtɨ̪,installed,,silidukki2015:g130:idukki-mannan-vattamedu:i2
varghese-mathew2015idukki,88,0,130,good,Mannan,Veliyampara,3,nʌjʌmanʌtɨ̪,installed,,silidukki2015:g130:idukki-mannan-veliyampara:i1
varghese-mathew2015idukki,88,0,130,good,Mannan,Kumily,1,n̪ʌllʌtɨ̪,installed,,silidukki2015:g130:idukki-mannan-kumily:i1
varghese-mathew2015idukki,88,0,130,good,Mannan,Kovilmala,1,nʌllʌtɨ̪,installed,,silidukki2015:g130:idukki-mannan-kovilmala:i1
varghese-mathew2015idukki,88,0,130,good,Mannan,Kodakallu,1,nʌllʌtɨ̪,installed,,silidukki2015:g130:idukki-mannan-kodakallu:i1
varghese-mathew2015idukki,88,0,130,good,Mannan,Chinnaparakudi,3,nʌjʌmanʌtɨ̪,installed,,silidukki2015:g130:idukki-mannan-chinnaparakudi:i1
varghese-mathew2015idukki,88,0,130,good,Mannan,Thinkalkadu,1,n̪ʌllʌtɨ̪,installed,,silidukki2015:g130:idukki-mannan-thinkalkadu:i1
varghese-mathew2015idukki,88,0,130,good,Urali,Poovandikudi,1,nʌllʌd̪ɨ,installed,,silidukki2015:g130:idukki-urali-poovandikudi:i1
varghese-mathew2015idukki,88,0,130,good,Urali,Vanchivayal,1,nʌllʌd̪ɨ,installed,,silidukki2015:g130:idukki-urali-vanchivayal:i1
varghese-mathew2015idukki,88,0,130,good,Mala Pulaya,Dendukombu,1,nʌllʌtɨ̪,installed,,silidukki2015:g130:idukki-malapulaya-dendukombu:i1
varghese-mathew2015idukki,88,0,130,good,Paliya,Lebbakandam,1,n̪ʌllʌ,installed,,silidukki2015:g130:idukki-paliya-lebbakandam:i1
varghese-mathew2015idukki,88,0,130,good,Tamil,,1,n̪ʌllʌ,excluded,control language for the lexical-similarity comparison,
varghese-mathew2015idukki,88,0,130,good,Malayalam,,1,n̪ʌllʌd̪ɨ,excluded,control language for the lexical-similarity comparison,
varghese-mathew2015idukki,88,0,131,bad,Muthuvan,Itticity,1,kɛʈʈʌtɨ̪,installed,,silidukki2015:g131:idukki-muthuvan-itticity:i1
varghese-mathew2015idukki,88,0,131,bad,Muthuvan,Itticity,2,tsaʈʈʌ,installed,,silidukki2015:g131:idukki-muthuvan-itticity:i2
varghese-mathew2015idukki,88,0,131,bad,Muthuvan,Chempakathozhu,2,tsaʈʈʌ,installed,,silidukki2015:g131:idukki-muthuvan-chempakathozhu:i1
varghese-mathew2015idukki,88,0,131,bad,Muthuvan,Kavakudi,2,tsaʈʈʌ,installed,,silidukki2015:g131:idukki-muthuvan-kavakudi:i1
varghese-mathew2015idukki,88,0,131,bad,Muthuvan,Kavakudi,4,ɛɕɨkɨ,installed,,silidukki2015:g131:idukki-muthuvan-kavakudi:i2
varghese-mathew2015idukki,88,0,131,bad,Muthuvan,Kozhiyala,2,tsaʈɨ,installed,,silidukki2015:g131:idukki-muthuvan-kozhiyala:i1
varghese-mathew2015idukki,88,0,131,bad,Muthuvan,Valsapetti,2,tsaʈʈʌ,installed,,silidukki2015:g131:idukki-muthuvan-valsapetti:i1
varghese-mathew2015idukki,88,0,131,bad,Muthuvan,Kunchipara,2,tʃaʈʈʌ,installed,,silidukki2015:g131:idukki-muthuvan-kunchipara:i1
varghese-mathew2015idukki,88,0,131,bad,Muthuvan,Thalayirappan,4,ɛɕʊkkɨ,installed,,silidukki2015:g131:idukki-muthuvan-thalayirappan:i1
varghese-mathew2015idukki,88,0,131,bad,Muthuvan,Kurathikudi,2,tsaʈʈʌ,installed,,silidukki2015:g131:idukki-muthuvan-kurathikudi:i1
varghese-mathew2015idukki,88,0,131,bad,Mannan,Vattamedu,4,ʌɕukkʌl,installed,,silidukki2015:g131:idukki-mannan-vattamedu:i1
varghese-mathew2015idukki,88,0,131,bad,Mannan,Veliyampara,4,ʌɕɪkkʌl,installed,,silidukki2015:g131:idukki-mannan-veliyampara:i1
varghese-mathew2015idukki,88,1,131,bad,Mannan,Kumily,4,ʌɕəkkʌl,installed,,silidukki2015:g131:idukki-mannan-kumily:i1
varghese-mathew2015idukki,88,1,131,bad,Mannan,Kovilmala,1,kɛʈʈʌtɨ̪,installed,,silidukki2015:g131:idukki-mannan-kovilmala:i1
varghese-mathew2015idukki,88,1,131,bad,Mannan,Kovilmala,4,ʌɕɪkkʌl,installed,,silidukki2015:g131:idukki-mannan-kovilmala:i2
varghese-mathew2015idukki,88,1,131,bad,Mannan,Kodakallu,4,ʌɕəkkʌlɨ,installed,,silidukki2015:g131:idukki-mannan-kodakallu:i1
varghese-mathew2015idukki,88,1,131,bad,Mannan,Chinnaparakudi,4,ʌɕɪkkʌl,installed,,silidukki2015:g131:idukki-mannan-chinnaparakudi:i1
varghese-mathew2015idukki,88,1,131,bad,Mannan,Chinnaparakudi,6,tʃʌnd̪ʌnatt̪ʌ̪ tɨ̪,installed,,silidukki2015:g131:idukki-mannan-chinnaparakudi:i2
varghese-mathew2015idukki,88,1,131,bad,Mannan,Thinkalkadu,3,moɕʌm,installed,,silidukki2015:g131:idukki-mannan-thinkalkadu:i1
varghese-mathew2015idukki,88,1,131,bad,Urali,Poovandikudi,3,moɕʌm,installed,,silidukki2015:g131:idukki-urali-poovandikudi:i1
varghese-mathew2015idukki,88,1,131,bad,Urali,Vanchivayal,5,kunʌʋɪllɑ,installed,,silidukki2015:g131:idukki-urali-vanchivayal:i1
varghese-mathew2015idukki,88,1,131,bad,Mala Pulaya,Dendukombu,1,kɛʈʈʌtɨ̪,installed,,silidukki2015:g131:idukki-malapulaya-dendukombu:i1
varghese-mathew2015idukki,88,1,131,bad,Paliya,Lebbakandam,1,kɛʈʈʌtɨ̪,installed,,silidukki2015:g131:idukki-paliya-lebbakandam:i1
varghese-mathew2015idukki,88,1,131,bad,Paliya,Lebbakandam,7,ɪɭukk,installed,,silidukki2015:g131:idukki-paliya-lebbakandam:i2
varghese-mathew2015idukki,88,1,131,bad,Tamil,,1,kɛʈʈʌ,excluded,control language for the lexical-similarity comparison,
varghese-mathew2015idukki,88,1,131,bad,Malayalam,,3,moɕʌm,excluded,control language for the lexical-similarity comparison,
varghese-mathew2015idukki,88,1,132,wet,Muthuvan,Itticity,1,n̪ʌnʌnʌn,installed,,silidukki2015:g132:idukki-muthuvan-itticity:i1
varghese-mathew2015idukki,88,1,132,wet,Muthuvan,Chempakathozhu,1,n̪ʌnʌɕʌlɨ,installed,,silidukki2015:g132:idukki-muthuvan-chempakathozhu:i1
varghese-mathew2015idukki,88,1,132,wet,Muthuvan,Kavakudi,1,n̪ʌnʌɕʌlɨ,installed,,silidukki2015:g132:idukki-muthuvan-kavakudi:i1
varghese-mathew2015idukki,88,1,132,wet,Muthuvan,Kozhiyala,1,n̪ʌnʌnʌnan,installed,,silidukki2015:g132:idukki-muthuvan-kozhiyala:i1
varghese-mathew2015idukki,88,1,132,wet,Muthuvan,Valsapetti,1,n̪ʌnʌnʌ,installed,,silidukki2015:g132:idukki-muthuvan-valsapetti:i1
varghese-mathew2015idukki,88,1,132,wet,Muthuvan,Kunchipara,1,n̪ʌnʌɲɲʌ,installed,,silidukki2015:g132:idukki-muthuvan-kunchipara:i1
varghese-mathew2015idukki,88,1,132,wet,Muthuvan,Thalayirappan,1,n̪ʌnʌtʃi,installed,,silidukki2015:g132:idukki-muthuvan-thalayirappan:i1
varghese-mathew2015idukki,88,1,132,wet,Muthuvan,Kurathikudi,1,n̪ʌnʌɲɲʌ,installed,,silidukki2015:g132:idukki-muthuvan-kurathikudi:i1
varghese-mathew2015idukki,88,1,132,wet,Mannan,Vattamedu,1,n̪ʌnʌɲdʒej,installed,,silidukki2015:g132:idukki-mannan-vattamedu:i1
varghese-mathew2015idukki,88,1,132,wet,Mannan,Veliyampara,1,nʌnʌɲdʒʌtɨ̪,installed,,silidukki2015:g132:idukki-mannan-veliyampara:i1
varghese-mathew2015idukki,88,1,132,wet,Mannan,Kumily,1,n̪ʌnʌɲdʒej,installed,,silidukki2015:g132:idukki-mannan-kumily:i1
varghese-mathew2015idukki,88,1,132,wet,Mannan,Kovilmala,1,n̪ʌnʌɲdʒʌd̪ɨ,installed,,silidukki2015:g132:idukki-mannan-kovilmala:i1
varghese-mathew2015idukki,88,1,132,wet,Mannan,Kodakallu,1,nʌnʌɲdʒʌtɨ̪,installed,,silidukki2015:g132:idukki-mannan-kodakallu:i1
varghese-mathew2015idukki,88,1,132,wet,Mannan,Chinnaparakudi,1,n̪ʌnʌɲtʃ,installed,,silidukki2015:g132:idukki-mannan-chinnaparakudi:i1
varghese-mathew2015idukki,88,1,132,wet,Mannan,Thinkalkadu,1,n̪ʌnʌɲdʒʌd̪ɨ,installed,,silidukki2015:g132:idukki-mannan-thinkalkadu:i1
varghese-mathew2015idukki,88,1,132,wet,Urali,Poovandikudi,1,nʌnʌɲdʒu,installed,,silidukki2015:g132:idukki-urali-poovandikudi:i1
varghese-mathew2015idukki,88,1,132,wet,Urali,Vanchivayal,1,nʌnʌɲdʒʌ,installed,,silidukki2015:g132:idukki-urali-vanchivayal:i1
varghese-mathew2015idukki,88,1,132,wet,Mala Pulaya,Dendukombu,1,n̪ʌnʌɲɲʌ,installed,,silidukki2015:g132:idukki-malapulaya-dendukombu:i1
varghese-mathew2015idukki,88,1,132,wet,Mala Pulaya,Dendukombu,2,iɾʌmuɭɭʌ,installed,,silidukki2015:g132:idukki-malapulaya-dendukombu:i2
varghese-mathew2015idukki,88,1,132,wet,Paliya,Lebbakandam,2,iːɾʌ̪ majɪɾʌkɨ,installed,,silidukki2015:g132:idukki-paliya-lebbakandam:i1
varghese-mathew2015idukki,88,1,132,wet,Tamil,,1,n̪ʌnʌndʒʌ,excluded,control language for the lexical-similarity comparison,
varghese-mathew2015idukki,88,1,132,wet,Malayalam,,1,nʌnʌɲɲʌtɨ̪,excluded,control language for the lexical-similarity comparison,
varghese-mathew2015idukki,88,1,133,dry,Muthuvan,Itticity,2,oɳʌŋŋɪjʌ,installed,,silidukki2015:g133:idukki-muthuvan-itticity:i1
varghese-mathew2015idukki,88,1,133,dry,Muthuvan,Chempakathozhu,2,oɳʌŋŋɪkɪnʌ,installed,,silidukki2015:g133:idukki-muthuvan-chempakathozhu:i1
varghese-mathew2015idukki,88,1,133,dry,Muthuvan,Kavakudi,2,oɳʌŋŋɪjʌ,installed,,silidukki2015:g133:idukki-muthuvan-kavakudi:i1
varghese-mathew2015idukki,88,1,133,dry,Muthuvan,Kavakudi,5,kanʌʋʌn,installed,,silidukki2015:g133:idukki-muthuvan-kavakudi:i2
varghese-mathew2015idukki,88,1,133,dry,Muthuvan,Kozhiyala,2,oɳʌŋŋɪnʌ,installed,,silidukki2015:g133:idukki-muthuvan-kozhiyala:i1
varghese-mathew2015idukki,88,1,133,dry,Muthuvan,Valsapetti,5,kanɛjʌ,installed,,silidukki2015:g133:idukki-muthuvan-valsapetti:i1
varghese-mathew2015idukki,88,1,133,dry,Muthuvan,Kunchipara,2,oɳʌŋŋɪjʌ,installed,,silidukki2015:g133:idukki-muthuvan-kunchipara:i1
varghese-mathew2015idukki,88,1,133,dry,Muthuvan,Thalayirappan,2,uɳʌkkʌ,installed,,silidukki2015:g133:idukki-muthuvan-thalayirappan:i1
varghese-mathew2015idukki,88,1,133,dry,Muthuvan,Kurathikudi,2,uɳʌŋŋɪjʌ,installed,,silidukki2015:g133:idukki-muthuvan-kurathikudi:i1
varghese-mathew2015idukki,88,1,133,dry,Mannan,Vattamedu,3,ʋɛɖɪʋʌn,installed,,silidukki2015:g133:idukki-mannan-vattamedu:i1
varghese-mathew2015idukki,88,1,133,dry,Mannan,Veliyampara,3,ʋəɖɪɲdʒʌtɨ̪,installed,,silidukki2015:g133:idukki-mannan-veliyampara:i1
varghese-mathew2015idukki,88,1,133,dry,Mannan,Kumily,3,bəɖɪɲdʒej,installed,,silidukki2015:g133:idukki-mannan-kumily:i1
varghese-mathew2015idukki,88,1,133,dry,Mannan,Kovilmala,3,ʋəɖɪɲdʒʌtɨ̪,installed,,silidukki2015:g133:idukki-mannan-kovilmala:i1
varghese-mathew2015idukki,89,0,133,dry,Mannan,Kodakallu,3,bəɖɪɲdʒʌtɨ̪,installed,,silidukki2015:g133:idukki-mannan-kodakallu:i1
varghese-mathew2015idukki,89,0,133,dry,Mannan,Chinnaparakudi,2,uɳʌnte̪ jʌ,installed,,silidukki2015:g133:idukki-mannan-chinnaparakudi:i1
varghese-mathew2015idukki,89,0,133,dry,Mannan,Thinkalkadu,2,uɳʌnd̪ʌtɨ̪,installed,,silidukki2015:g133:idukki-mannan-thinkalkadu:i1
varghese-mathew2015idukki,89,0,133,dry,Urali,Poovandikudi,1,tu̪ ʋʌn̪tʌ̪ d̪ɨ,installed,,silidukki2015:g133:idukki-urali-poovandikudi:i1
varghese-mathew2015idukki,89,0,133,dry,Urali,Vanchivayal,1,tu̪ ʋʌn̪tu̪,installed,,silidukki2015:g133:idukki-urali-vanchivayal:i1
varghese-mathew2015idukki,89,0,133,dry,Mala Pulaya,Dendukombu,4,kaɲdʒʌtɨ̪,installed,,silidukki2015:g133:idukki-malapulaya-dendukombu:i1
varghese-mathew2015idukki,89,0,133,dry,Paliya,Lebbakandam,4,kaɲdʒʌtɨ̪,installed,,silidukki2015:g133:idukki-paliya-lebbakandam:i1
varghese-mathew2015idukki,89,0,133,dry,Tamil,,2,uɳʌŋtʌ̪,excluded,control language for the lexical-similarity comparison,
varghese-mathew2015idukki,89,0,133,dry,Malayalam,,2,uɳʌŋŋijʌtɨ̪,excluded,control language for the lexical-similarity comparison,
varghese-mathew2015idukki,89,0,134,long,Muthuvan,Itticity,3,n̪iːʈʌm,installed,,silidukki2015:g134:idukki-muthuvan-itticity:i1
varghese-mathew2015idukki,89,0,134,long,Muthuvan,Itticity,4,n̪iːʈʌm,installed,,silidukki2015:g134:idukki-muthuvan-itticity:i2
varghese-mathew2015idukki,89,0,134,long,Muthuvan,Chempakathozhu,3,n̪iːʈʌm,installed,,silidukki2015:g134:idukki-muthuvan-chempakathozhu:i1
varghese-mathew2015idukki,89,0,134,long,Muthuvan,Chempakathozhu,4,n̪iːʈʌm,installed,,silidukki2015:g134:idukki-muthuvan-chempakathozhu:i2
varghese-mathew2015idukki,89,0,134,long,Muthuvan,Kavakudi,3,n̪iːʈʌm,installed,,silidukki2015:g134:idukki-muthuvan-kavakudi:i1
varghese-mathew2015idukki,89,0,134,long,Muthuvan,Kavakudi,4,n̪iːʈʌm,installed,,silidukki2015:g134:idukki-muthuvan-kavakudi:i2
varghese-mathew2015idukki,89,0,134,long,Muthuvan,Kozhiyala,1,n̪iːɭʌm,installed,,silidukki2015:g134:idukki-muthuvan-kozhiyala:i1
varghese-mathew2015idukki,89,0,134,long,Muthuvan,Kozhiyala,4,n̪iːɭʌm,installed,,silidukki2015:g134:idukki-muthuvan-kozhiyala:i2
varghese-mathew2015idukki,89,0,134,long,Muthuvan,Valsapetti,2,neɖɨppʌm,installed,,silidukki2015:g134:idukki-muthuvan-valsapetti:i1
varghese-mathew2015idukki,89,0,134,long,Muthuvan,Valsapetti,3,n̪iːʈʌm,installed,,silidukki2015:g134:idukki-muthuvan-valsapetti:i2
varghese-mathew2015idukki,89,0,134,long,Muthuvan,Valsapetti,4,n̪iːʈʌm,installed,,silidukki2015:g134:idukki-muthuvan-valsapetti:i3
varghese-mathew2015idukki,89,0,134,long,Muthuvan,Kunchipara,2,nɛɖuppʌm,installed,,silidukki2015:g134:idukki-muthuvan-kunchipara:i1
varghese-mathew2015idukki,89,0,134,long,Muthuvan,Thalayirappan,1,n̪iːɭʌm,installed,,silidukki2015:g134:idukki-muthuvan-thalayirappan:i1
varghese-mathew2015idukki,89,0,134,long,Muthuvan,Thalayirappan,4,n̪iːɭʌm,installed,,silidukki2015:g134:idukki-muthuvan-thalayirappan:i2
varghese-mathew2015idukki,89,0,134,long,Muthuvan,Kurathikudi,1,n̪iːɭʌm,installed,,silidukki2015:g134:idukki-muthuvan-kurathikudi:i1
varghese-mathew2015idukki,89,0,134,long,Muthuvan,Kurathikudi,3,n̪iːʈʌmɔɭɭʌ,installed,,silidukki2015:g134:idukki-muthuvan-kurathikudi:i2
varghese-mathew2015idukki,89,0,134,long,Muthuvan,Kurathikudi,4,n̪iːɭʌm,installed,,silidukki2015:g134:idukki-muthuvan-kurathikudi:i3
varghese-mathew2015idukki,89,0,134,long,Mannan,Vattamedu,2,nəɖɪjʌtɨ̪,installed,,silidukki2015:g134:idukki-mannan-vattamedu:i1
varghese-mathew2015idukki,89,0,134,long,Mannan,Veliyampara,2,nəɖɪjʌ,installed,,silidukki2015:g134:idukki-mannan-veliyampara:i1
varghese-mathew2015idukki,89,0,134,long,Mannan,Kumily,2,nəɖɪjʌtɨ̪,installed,,silidukki2015:g134:idukki-mannan-kumily:i1
varghese-mathew2015idukki,89,0,134,long,Mannan,Kovilmala,2,nəɖɪjʌtɨ̪,installed,,silidukki2015:g134:idukki-mannan-kovilmala:i1
varghese-mathew2015idukki,89,0,134,long,Mannan,Kodakallu,2,nəɖɪjʌtɨ̪,installed,,silidukki2015:g134:idukki-mannan-kodakallu:i1
varghese-mathew2015idukki,89,0,134,long,Mannan,Chinnaparakudi,2,nəɖɪjʌ,installed,,silidukki2015:g134:idukki-mannan-chinnaparakudi:i1
varghese-mathew2015idukki,89,0,134,long,Mannan,Thinkalkadu,1,n̪iːɭʌmanʌtɨ̪,installed,,silidukki2015:g134:idukki-mannan-thinkalkadu:i1
varghese-mathew2015idukki,89,0,134,long,Urali,Poovandikudi,2,neɖɨkkʌm,installed,,silidukki2015:g134:idukki-urali-poovandikudi:i1
varghese-mathew2015idukki,89,0,134,long,Urali,Vanchivayal,2,neɖɨkkʌm,installed,,silidukki2015:g134:idukki-urali-vanchivayal:i1
varghese-mathew2015idukki,89,0,134,long,Mala Pulaya,Dendukombu,1,n̪iːɭʌm,installed,,silidukki2015:g134:idukki-malapulaya-dendukombu:i1
varghese-mathew2015idukki,89,0,134,long,Mala Pulaya,Dendukombu,4,n̪iːɭʌm,installed,,silidukki2015:g134:idukki-malapulaya-dendukombu:i2
varghese-mathew2015idukki,89,0,134,long,Paliya,Lebbakandam,3,n̪iːʈʌm,installed,,silidukki2015:g134:idukki-paliya-lebbakandam:i1
varghese-mathew2015idukki,89,0,134,long,Paliya,Lebbakandam,4,n̪iːʈʌm,installed,,silidukki2015:g134:idukki-paliya-lebbakandam:i2
varghese-mathew2015idukki,89,0,134,long,Tamil,,1,n̪iɭʌ,excluded,control language for the lexical-similarity comparison,
varghese-mathew2015idukki,89,0,134,long,Malayalam,,1,n̪iːɭʌmuɭɭʌd̪ɨ,excluded,control language for the lexical-similarity comparison,
varghese-mathew2015idukki,89,0,135,short,Muthuvan,Itticity,1,kuɲtʃi,installed,,silidukki2015:g135:idukki-muthuvan-itticity:i1
varghese-mathew2015idukki,89,0,135,short,Muthuvan,Chempakathozhu,1,kuɲdʒʌʋʌn,installed,,silidukki2015:g135:idukki-muthuvan-chempakathozhu:i1
varghese-mathew2015idukki,89,0,135,short,Muthuvan,Kavakudi,6,tsɪnnʌ,installed,,silidukki2015:g135:idukki-muthuvan-kavakudi:i1
varghese-mathew2015idukki,89,0,135,short,Muthuvan,Kozhiyala,6,tsɪnnʌ,installed,,silidukki2015:g135:idukki-muthuvan-kozhiyala:i1
varghese-mathew2015idukki,89,0,135,short,Muthuvan,Valsapetti,6,tʃɪnnʌ,installed,,silidukki2015:g135:idukki-muthuvan-valsapetti:i1
varghese-mathew2015idukki,89,0,135,short,Muthuvan,Kunchipara,1,kuɲdʒi,installed,,silidukki2015:g135:idukki-muthuvan-kunchipara:i1
varghese-mathew2015idukki,89,0,135,short,Muthuvan,Thalayirappan,1,kuɲtʃi,installed,,silidukki2015:g135:idukki-muthuvan-thalayirappan:i1
