Report,PDF_Page,Column,Gloss_Number,Gloss,Lect,Site,Group,Raw_Form,Status,Reason,Entry_Key
varghese2015palakkad,72,0,65,flower,Eravalla,Chappakkad,1,pu,installed,,silpalakkad2015:g065:palakkad-eravallan-chappakkad:i1
varghese2015palakkad,72,0,65,flower,Tamil,,1,puː,excluded,control language for the lexical-similarity comparison,
varghese2015palakkad,72,0,65,flower,Malayalam,,1,puːʋɨ Kannada 2 hu,excluded,control language for the lexical-similarity comparison,
varghese2015palakkad,72,1,66,fruit,Irula,Nakkuppathy,2,paːmɨ,installed,,silpalakkad2015:g066:palakkad-irula-nakkuppathy:i1
varghese2015palakkad,72,1,66,fruit,Irula,Mandhimala,2,paːmɨ,installed,,silpalakkad2015:g066:palakkad-irula-mandhimala:i1
varghese2015palakkad,72,1,66,fruit,Irula,Varagampady,2,paːmɨ,installed,,silpalakkad2015:g066:palakkad-irula-varagampady:i1
varghese2015palakkad,72,1,66,fruit,Irula,Goolikadavu,2,paːmɨ,installed,,silpalakkad2015:g066:palakkad-irula-goolikadavu:i1
varghese2015palakkad,72,1,66,fruit,Irula,Kolappady,2,pamu,installed,,silpalakkad2015:g066:palakkad-irula-kolappady:i1
varghese2015palakkad,72,1,66,fruit,Irula,Elachivazhi,2,paːmɨ,installed,,silpalakkad2015:g066:palakkad-irula-elachivazhi:i1
varghese2015palakkad,72,1,66,fruit,Irula,Nadupathy,2,paːmɨ,installed,,silpalakkad2015:g066:palakkad-irula-nadupathy:i1
varghese2015palakkad,72,1,66,fruit,Irula,Vilamarathoor,2,paːmɨ,installed,,silpalakkad2015:g066:palakkad-irula-vilamarathoor:i1
varghese2015palakkad,72,1,66,fruit,Irula,Kunjapana,2,paːmɨ,installed,,silpalakkad2015:g066:palakkad-irula-kunjapana:i1
varghese2015palakkad,72,1,66,fruit,Muduga,Chittoor,4,pʌgɑ,installed,,silpalakkad2015:g066:palakkad-muduga-chittoor:i1
varghese2015palakkad,72,1,66,fruit,Muduga,Dundoor,4,pʌgɑ,installed,,silpalakkad2015:g066:palakkad-muduga-dundoor:i1
varghese2015palakkad,72,1,66,fruit,Kurumba,Thudukki,4,pʌgɑ,installed,,silpalakkad2015:g066:palakkad-kurumba-thudukki:i1
varghese2015palakkad,72,1,66,fruit,Kurumba,Gottiyoorkandi,4,pʌgɑ,installed,,silpalakkad2015:g066:palakkad-kurumba-gottiyoorkandi:i1
varghese2015palakkad,72,1,66,fruit,Alu Kurumba,Banigudisola,1,ʌnnu,installed,,silpalakkad2015:g066:palakkad-alukurumba-banigudisola:i1
varghese2015palakkad,72,1,66,fruit,Kada,Cherunelli colony,3,pʌjʌm,installed,,silpalakkad2015:g066:palakkad-kadar-cherunelli-colony:i1
varghese2015palakkad,72,1,66,fruit,Kada,Parambikulam,3,pʌjʌm,installed,,silpalakkad2015:g066:palakkad-kadar-parambikulam:i1
varghese2015palakkad,72,1,66,fruit,Mala Malasa,Ancham colony,3,pʌgʌm,installed,,silpalakkad2015:g066:palakkad-malamalasar-ancham-colony:i1
varghese2015palakkad,72,1,66,fruit,Mala Malasa,Ancham colony,4,pʌgʌm,installed,,silpalakkad2015:g066:palakkad-malamalasar-ancham-colony:i2
varghese2015palakkad,72,1,66,fruit,Malasar,Oriental Estate,3,pʌgʌm,installed,,silpalakkad2015:g066:palakkad-malasar-oriental-estate:i1
varghese2015palakkad,72,1,66,fruit,Malasar,Oriental Estate,4,pʌgʌm,installed,,silpalakkad2015:g066:palakkad-malasar-oriental-estate:i2
varghese2015palakkad,72,1,66,fruit,Malasar pasha,Ellakkadu,3,pʌɭʌm,installed,,silpalakkad2015:g066:palakkad-malasar-ellakkadu:i1
varghese2015palakkad,72,1,66,fruit,Malasar pasha,Ellakkadu,5,pʌɭʌm,installed,,silpalakkad2015:g066:palakkad-malasar-ellakkadu:i2
varghese2015palakkad,72,1,66,fruit,Eravalla,Sarkarpathy,3,pʌɭʌm,installed,,silpalakkad2015:g066:palakkad-eravallan-sarkarpathy:i1
varghese2015palakkad,72,1,66,fruit,Eravalla,Sarkarpathy,4,pʌgʌm,installed,,silpalakkad2015:g066:palakkad-eravallan-sarkarpathy:i2
varghese2015palakkad,72,1,66,fruit,Eravalla,Sarkarpathy,5,pʌɭʌm,installed,,silpalakkad2015:g066:palakkad-eravallan-sarkarpathy:i3
varghese2015palakkad,72,1,66,fruit,Eravalla,Chappakkad,3,pʌgʌm,installed,,silpalakkad2015:g066:palakkad-eravallan-chappakkad:i1
varghese2015palakkad,72,1,66,fruit,Tamil,,3,pʌɻʌm,excluded,control language for the lexical-similarity comparison,
varghese2015palakkad,72,1,66,fruit,Malayalam,,3,pʌɻʌm Kannada 1 hənnɨ,excluded,control language for the lexical-similarity comparison,
varghese2015palakkad,72,1,67,mango,Irula,Nakkuppathy,3,mavʌŋkai,installed,,silpalakkad2015:g067:palakkad-irula-nakkuppathy:i1
varghese2015palakkad,72,1,67,mango,Irula,Mandhimala,3,mavʌŋkai,installed,,silpalakkad2015:g067:palakkad-irula-mandhimala:i1
varghese2015palakkad,72,1,67,mango,Irula,Varagampady,3,maʋɛŋgajɨ,installed,,silpalakkad2015:g067:palakkad-irula-varagampady:i1
varghese2015palakkad,72,1,67,mango,Irula,Goolikadavu,3,mavʌŋkai,installed,,silpalakkad2015:g067:palakkad-irula-goolikadavu:i1
varghese2015palakkad,72,1,67,mango,Irula,Kolappady,3,mavʌŋkai,installed,,silpalakkad2015:g067:palakkad-irula-kolappady:i1
varghese2015palakkad,72,1,67,mango,Irula,Elachivazhi,3,mavʌŋkai,installed,,silpalakkad2015:g067:palakkad-irula-elachivazhi:i1
varghese2015palakkad,72,1,67,mango,Irula,Nadupathy,1,maŋŋa,installed,,silpalakkad2015:g067:palakkad-irula-nadupathy:i1
varghese2015palakkad,72,1,67,mango,Irula,Vilamarathoor,3,mavʌnkai,installed,,silpalakkad2015:g067:palakkad-irula-vilamarathoor:i1
varghese2015palakkad,72,1,67,mango,Irula,Kunjapana,3,mavʌŋkai,installed,,silpalakkad2015:g067:palakkad-irula-kunjapana:i1
varghese2015palakkad,72,1,67,mango,Muduga,Chittoor,2,maʋɛ,installed,,silpalakkad2015:g067:palakkad-muduga-chittoor:i1
varghese2015palakkad,72,1,67,mango,Muduga,Dundoor,2,maʋɛ,installed,,silpalakkad2015:g067:palakkad-muduga-dundoor:i1
varghese2015palakkad,72,1,67,mango,Kurumba,Thudukki,1,mɑŋkɛɪ,installed,,silpalakkad2015:g067:palakkad-kurumba-thudukki:i1
varghese2015palakkad,72,1,67,mango,Kurumba,Gottiyoorkandi,1,mɑŋgekɑjɨ,installed,,silpalakkad2015:g067:palakkad-kurumba-gottiyoorkandi:i1
varghese2015palakkad,72,1,67,mango,Alu Kurumba,Banigudisola,1,mɑŋgɑjɨ,installed,,silpalakkad2015:g067:palakkad-alukurumba-banigudisola:i1
varghese2015palakkad,72,1,67,mango,Kada,Cherunelli colony,1,maŋŋa,installed,,silpalakkad2015:g067:palakkad-kadar-cherunelli-colony:i1
varghese2015palakkad,72,1,67,mango,Kada,Parambikulam,1,maŋŋa,installed,,silpalakkad2015:g067:palakkad-kadar-parambikulam:i1
varghese2015palakkad,72,1,67,mango,Mala Malasa,Ancham colony,1,maŋgai,installed,,silpalakkad2015:g067:palakkad-malamalasar-ancham-colony:i1
varghese2015palakkad,72,1,67,mango,Malasar,Oriental Estate,1,maŋgai,installed,,silpalakkad2015:g067:palakkad-malasar-oriental-estate:i1
varghese2015palakkad,72,1,67,mango,Malasar pasha,Ellakkadu,1,maŋgai,installed,,silpalakkad2015:g067:palakkad-malasar-ellakkadu:i1
varghese2015palakkad,72,1,67,mango,Eravalla,Sarkarpathy,1,mɑŋgʌkɑɪ,installed,,silpalakkad2015:g067:palakkad-eravallan-sarkarpathy:i1
varghese2015palakkad,72,1,67,mango,Eravalla,Chappakkad,1,mɑŋgɑ,installed,,silpalakkad2015:g067:palakkad-eravallan-chappakkad:i1
varghese2015palakkad,73,0,67,mango,Tamil,,1,mɑŋkɑ,excluded,control language for the lexical-similarity comparison,
varghese2015palakkad,73,0,67,mango,Malayalam,,1,mɑŋʌ Kannada 4 mʌʋʌʌhənnɨ,excluded,control language for the lexical-similarity comparison,
varghese2015palakkad,73,0,68,banana,Irula,Nakkuppathy,2,væpaːmɨ,installed,,silpalakkad2015:g068:palakkad-irula-nakkuppathy:i1
varghese2015palakkad,73,0,68,banana,Irula,Mandhimala,2,væpaːmɨ,installed,,silpalakkad2015:g068:palakkad-irula-mandhimala:i1
varghese2015palakkad,73,0,68,banana,Irula,Varagampady,2,ʋjapam,installed,,silpalakkad2015:g068:palakkad-irula-varagampady:i1
varghese2015palakkad,73,0,68,banana,Irula,Goolikadavu,2,væpaːmɨ,installed,,silpalakkad2015:g068:palakkad-irula-goolikadavu:i1
varghese2015palakkad,73,0,68,banana,Irula,Kolappady,2,væpaːmɨ,installed,,silpalakkad2015:g068:palakkad-irula-kolappady:i1
varghese2015palakkad,73,0,68,banana,Irula,Elachivazhi,2,væpaːmɨ,installed,,silpalakkad2015:g068:palakkad-irula-elachivazhi:i1
varghese2015palakkad,73,0,68,banana,Irula,Nadupathy,2,ʋagʌpamɨ,installed,,silpalakkad2015:g068:palakkad-irula-nadupathy:i1
varghese2015palakkad,73,0,68,banana,Irula,Vilamarathoor,2,væpaːmɨ,installed,,silpalakkad2015:g068:palakkad-irula-vilamarathoor:i1
varghese2015palakkad,73,0,68,banana,Irula,Kunjapana,2,væpaːmɨ,installed,,silpalakkad2015:g068:palakkad-irula-kunjapana:i1
varghese2015palakkad,73,0,68,banana,Muduga,Chittoor,4,bɑgɛpʌgɑ,installed,,silpalakkad2015:g068:palakkad-muduga-chittoor:i1
varghese2015palakkad,73,0,68,banana,Muduga,Dundoor,4,bɑgɛɸʌgɑ,installed,,silpalakkad2015:g068:palakkad-muduga-dundoor:i1
varghese2015palakkad,73,0,68,banana,Kurumba,Thudukki,4,bɑgɛpʌgɑ,installed,,silpalakkad2015:g068:palakkad-kurumba-thudukki:i1
varghese2015palakkad,73,0,68,banana,Kurumba,Gottiyoorkandi,4,bɑgɛpʌgɑ,installed,,silpalakkad2015:g068:palakkad-kurumba-gottiyoorkandi:i1
varghese2015palakkad,73,0,68,banana,Alu Kurumba,Banigudisola,1,bɑjʌɳɳu,installed,,silpalakkad2015:g068:palakkad-alukurumba-banigudisola:i1
varghese2015palakkad,73,0,68,banana,Kada,Cherunelli colony,3,baːjʌpʌjʌm,installed,,silpalakkad2015:g068:palakkad-kadar-cherunelli-colony:i1
varghese2015palakkad,73,0,68,banana,Kada,Parambikulam,3,ʋajʌpʌjʌm,installed,,silpalakkad2015:g068:palakkad-kadar-parambikulam:i1
varghese2015palakkad,73,0,68,banana,Mala Malasa,Ancham colony,4,bɑgʌpʌgʌm,installed,,silpalakkad2015:g068:palakkad-malamalasar-ancham-colony:i1
varghese2015palakkad,73,0,68,banana,Malasar,Oriental Estate,3,ʋaːɭʌpʌɭʌm,installed,,silpalakkad2015:g068:palakkad-malasar-oriental-estate:i1
varghese2015palakkad,73,0,68,banana,Malasar pasha,Ellakkadu,3,ʋaːɭʌpʌɭʌm,installed,,silpalakkad2015:g068:palakkad-malasar-ellakkadu:i1
varghese2015palakkad,73,0,68,banana,Eravalla,Sarkarpathy,3,ʋɑːɻʌpʌɻʌm,installed,,silpalakkad2015:g068:palakkad-eravallan-sarkarpathy:i1
varghese2015palakkad,73,0,68,banana,Eravalla,Chappakkad,3,ʋɑːɻʌpʌɻʌm,installed,,silpalakkad2015:g068:palakkad-eravallan-chappakkad:i1
varghese2015palakkad,73,0,68,banana,Eravalla,Chappakkad,4,ʋɑgʌpʌgʌm,installed,,silpalakkad2015:g068:palakkad-eravallan-chappakkad:i2
varghese2015palakkad,73,0,68,banana,Tamil,,3,ʋɑːɻʌpʌɻʌm,excluded,control language for the lexical-similarity comparison,
varghese2015palakkad,73,0,68,banana,Malayalam,,3,ʋɑːɻʌpʌɻʌm Kannada 1 bʌlehənnɨ,excluded,control language for the lexical-similarity comparison,
varghese2015palakkad,73,0,69,wheat,Irula,Nakkuppathy,1,gɔd̪ʌmbɛ,installed,,silpalakkad2015:g069:palakkad-irula-nakkuppathy:i1
varghese2015palakkad,73,0,69,wheat,Irula,Mandhimala,1,goːd̪ʌmbɨ,installed,,silpalakkad2015:g069:palakkad-irula-mandhimala:i1
varghese2015palakkad,73,0,69,wheat,Irula,Varagampady,1,goːd̪ʌmbi,installed,,silpalakkad2015:g069:palakkad-irula-varagampady:i1
varghese2015palakkad,73,0,69,wheat,Irula,Goolikadavu,1,goːd̪ʌmbɨ,installed,,silpalakkad2015:g069:palakkad-irula-goolikadavu:i1
varghese2015palakkad,73,0,69,wheat,Irula,Kolappady,1,gɔd̪ʌmbɛ,installed,,silpalakkad2015:g069:palakkad-irula-kolappady:i1
varghese2015palakkad,73,0,69,wheat,Irula,Elachivazhi,1,gɔd̪ʌmbɛ,installed,,silpalakkad2015:g069:palakkad-irula-elachivazhi:i1
varghese2015palakkad,73,0,69,wheat,Irula,Nadupathy,1,goːd̪ʌmbɨ,installed,,silpalakkad2015:g069:palakkad-irula-nadupathy:i1
varghese2015palakkad,73,0,69,wheat,Irula,Vilamarathoor,1,goːd̪ume,installed,,silpalakkad2015:g069:palakkad-irula-vilamarathoor:i1
varghese2015palakkad,73,0,69,wheat,Irula,Kunjapana,1,goːd̪ume,installed,,silpalakkad2015:g069:palakkad-irula-kunjapana:i1
varghese2015palakkad,73,0,69,wheat,Muduga,Chittoor,1,god̪ɪmbɛ,installed,,silpalakkad2015:g069:palakkad-muduga-chittoor:i1
varghese2015palakkad,73,0,69,wheat,Muduga,Dundoor,1,god̪ɪmbɛ,installed,,silpalakkad2015:g069:palakkad-muduga-dundoor:i1
varghese2015palakkad,73,0,69,wheat,Kurumba,Thudukki,1,god̪ɪmbɛ,installed,,silpalakkad2015:g069:palakkad-kurumba-thudukki:i1
varghese2015palakkad,73,0,69,wheat,Kurumba,Gottiyoorkandi,1,god̪ɪmbɛ,installed,,silpalakkad2015:g069:palakkad-kurumba-gottiyoorkandi:i1
varghese2015palakkad,73,0,69,wheat,Alu Kurumba,Banigudisola,1,goːd̪ume,installed,,silpalakkad2015:g069:palakkad-alukurumba-banigudisola:i1
varghese2015palakkad,73,0,69,wheat,Kada,Cherunelli colony,1,koːtʌ̪ mbi,installed,,silpalakkad2015:g069:palakkad-kadar-cherunelli-colony:i1
varghese2015palakkad,73,0,69,wheat,Kada,Parambikulam,1,goːd̪ʌmbɨ,installed,,silpalakkad2015:g069:palakkad-kadar-parambikulam:i1
varghese2015palakkad,73,0,69,wheat,Mala Malasa,Ancham colony,1,kotʌ̪ mbɨ,installed,,silpalakkad2015:g069:palakkad-malamalasar-ancham-colony:i1
varghese2015palakkad,73,0,69,wheat,Malasar,Oriental Estate,1,goːd̪ʌmbi,installed,,silpalakkad2015:g069:palakkad-malasar-oriental-estate:i1
varghese2015palakkad,73,0,69,wheat,Malasar pasha,Ellakkadu,1,god̪ɪmbi,installed,,silpalakkad2015:g069:palakkad-malasar-ellakkadu:i1
varghese2015palakkad,73,0,69,wheat,Eravalla,Sarkarpathy,1,god̪ɪmbi,installed,,silpalakkad2015:g069:palakkad-eravallan-sarkarpathy:i1
varghese2015palakkad,73,1,69,wheat,Eravalla,Chappakkad,1,god̪ɪmbi,installed,,silpalakkad2015:g069:palakkad-eravallan-chappakkad:i1
varghese2015palakkad,73,1,69,wheat,Tamil,,1,goːd̪ʌmbɨ,excluded,control language for the lexical-similarity comparison,
varghese2015palakkad,73,1,69,wheat,Malayalam,,1,goːd̪ʌmbɨ Kannada 2 goːd̪i,excluded,control language for the lexical-similarity comparison,
varghese2015palakkad,73,1,70,millet,Irula,Nakkuppathy,2,tʃoɭʌ,installed,,silpalakkad2015:g070:palakkad-irula-nakkuppathy:i1
varghese2015palakkad,73,1,70,millet,Irula,Mandhimala,2,tʃoɭʌ,installed,,silpalakkad2015:g070:palakkad-irula-mandhimala:i1
varghese2015palakkad,73,1,70,millet,Irula,Varagampady,1,tsoɭʌ,installed,,silpalakkad2015:g070:palakkad-irula-varagampady:i1
varghese2015palakkad,73,1,70,millet,Irula,Varagampady,2,tsoɭʌ,installed,,silpalakkad2015:g070:palakkad-irula-varagampady:i2
varghese2015palakkad,73,1,70,millet,Irula,Goolikadavu,1,ʃoɭʌ,installed,,silpalakkad2015:g070:palakkad-irula-goolikadavu:i1
varghese2015palakkad,73,1,70,millet,Irula,Goolikadavu,2,ʃoɭʌ,installed,,silpalakkad2015:g070:palakkad-irula-goolikadavu:i2
varghese2015palakkad,73,1,70,millet,Irula,Kolappady,2,tʃoːɭʌm,installed,,silpalakkad2015:g070:palakkad-irula-kolappady:i1
varghese2015palakkad,73,1,70,millet,Irula,Kolappady,3,tʃoːɭʌm,installed,,silpalakkad2015:g070:palakkad-irula-kolappady:i2
varghese2015palakkad,73,1,70,millet,Irula,Elachivazhi,1,ʃoɭʌ,installed,,silpalakkad2015:g070:palakkad-irula-elachivazhi:i1
varghese2015palakkad,73,1,70,millet,Irula,Elachivazhi,2,ʃoɭʌ,installed,,silpalakkad2015:g070:palakkad-irula-elachivazhi:i2
varghese2015palakkad,73,1,70,millet,Irula,Nadupathy,2,tʃoːɭʌm,installed,,silpalakkad2015:g070:palakkad-irula-nadupathy:i1
varghese2015palakkad,73,1,70,millet,Irula,Nadupathy,3,tʃoːɭʌm,installed,,silpalakkad2015:g070:palakkad-irula-nadupathy:i2
varghese2015palakkad,73,1,70,millet,Irula,Vilamarathoor,1,tsoɭʌ,installed,,silpalakkad2015:g070:palakkad-irula-vilamarathoor:i1
varghese2015palakkad,73,1,70,millet,Irula,Vilamarathoor,2,tsoɭʌ,installed,,silpalakkad2015:g070:palakkad-irula-vilamarathoor:i2
varghese2015palakkad,73,1,70,millet,Irula,Kunjapana,1,tsoɭʌ,installed,,silpalakkad2015:g070:palakkad-irula-kunjapana:i1
varghese2015palakkad,73,1,70,millet,Irula,Kunjapana,2,tsoɭʌ,installed,,silpalakkad2015:g070:palakkad-irula-kunjapana:i2
varghese2015palakkad,73,1,70,millet,Muduga,Chittoor,1,ʃoɭʌ,installed,,silpalakkad2015:g070:palakkad-muduga-chittoor:i1
varghese2015palakkad,73,1,70,millet,Muduga,Chittoor,2,ʃoɭʌ,installed,,silpalakkad2015:g070:palakkad-muduga-chittoor:i2
varghese2015palakkad,73,1,70,millet,Muduga,Dundoor,1,ʃoɭʌ,installed,,silpalakkad2015:g070:palakkad-muduga-dundoor:i1
varghese2015palakkad,73,1,70,millet,Muduga,Dundoor,2,ʃoɭʌ,installed,,silpalakkad2015:g070:palakkad-muduga-dundoor:i2
varghese2015palakkad,73,1,70,millet,Kurumba,Thudukki,1,ʃoɭʌ,installed,,silpalakkad2015:g070:palakkad-kurumba-thudukki:i1
varghese2015palakkad,73,1,70,millet,Kurumba,Thudukki,2,ʃoɭʌ,installed,,silpalakkad2015:g070:palakkad-kurumba-thudukki:i2
varghese2015palakkad,73,1,70,millet,Kurumba,Gottiyoorkandi,1,ɕoɭɑ,installed,,silpalakkad2015:g070:palakkad-kurumba-gottiyoorkandi:i1
varghese2015palakkad,73,1,70,millet,Kurumba,Gottiyoorkandi,2,ɕoɭɑ,installed,,silpalakkad2015:g070:palakkad-kurumba-gottiyoorkandi:i2
varghese2015palakkad,73,1,70,millet,Alu Kurumba,Banigudisola,1,dʒoɭɑ,installed,,silpalakkad2015:g070:palakkad-alukurumba-banigudisola:i1
varghese2015palakkad,73,1,70,millet,Kada,Cherunelli colony,2,tʃoːɭʌm,installed,,silpalakkad2015:g070:palakkad-kadar-cherunelli-colony:i1
varghese2015palakkad,73,1,70,millet,Kada,Cherunelli colony,3,tʃoːɭʌm,installed,,silpalakkad2015:g070:palakkad-kadar-cherunelli-colony:i2
varghese2015palakkad,73,1,70,millet,Kada,Parambikulam,2,tʃoːɭʌm,installed,,silpalakkad2015:g070:palakkad-kadar-parambikulam:i1
varghese2015palakkad,73,1,70,millet,Kada,Parambikulam,3,tʃoːɭʌm,installed,,silpalakkad2015:g070:palakkad-kadar-parambikulam:i2
varghese2015palakkad,73,1,70,millet,Mala Malasa,Ancham colony,2,tʃoːɭʌm,installed,,silpalakkad2015:g070:palakkad-malamalasar-ancham-colony:i1
varghese2015palakkad,73,1,70,millet,Mala Malasa,Ancham colony,3,tʃoːɭʌm,installed,,silpalakkad2015:g070:palakkad-malamalasar-ancham-colony:i2
varghese2015palakkad,73,1,70,millet,Malasar,Oriental Estate,2,tʃoːɭʌm,installed,,silpalakkad2015:g070:palakkad-malasar-oriental-estate:i1
varghese2015palakkad,73,1,70,millet,Malasar,Oriental Estate,3,tʃoːɭʌm,installed,,silpalakkad2015:g070:palakkad-malasar-oriental-estate:i2
varghese2015palakkad,73,1,70,millet,Malasar pasha,Ellakkadu,2,tʃoːɭʌm,installed,,silpalakkad2015:g070:palakkad-malasar-ellakkadu:i1
varghese2015palakkad,73,1,70,millet,Malasar pasha,Ellakkadu,3,tʃoːɭʌm,installed,,silpalakkad2015:g070:palakkad-malasar-ellakkadu:i2
varghese2015palakkad,73,1,70,millet,Eravalla,Sarkarpathy,2,tʃoːɭʌm,installed,,silpalakkad2015:g070:palakkad-eravallan-sarkarpathy:i1
varghese2015palakkad,73,1,70,millet,Eravalla,Sarkarpathy,3,tʃoːɭʌm,installed,,silpalakkad2015:g070:palakkad-eravallan-sarkarpathy:i2
varghese2015palakkad,73,1,70,millet,Eravalla,Chappakkad,2,tʃoːɭʌm,installed,,silpalakkad2015:g070:palakkad-eravallan-chappakkad:i1
varghese2015palakkad,73,1,70,millet,Eravalla,Chappakkad,3,tʃoːɭʌm,installed,,silpalakkad2015:g070:palakkad-eravallan-chappakkad:i2
varghese2015palakkad,73,1,70,millet,Tamil,,3,to̪ ːɭʌm,excluded,control language for the lexical-similarity comparison,
varghese2015palakkad,73,1,70,millet,Malayalam,,2,tʃoːɭʌm,excluded,control language for the lexical-similarity comparison,
varghese2015palakkad,73,1,70,millet,Malayalam,,3,tʃoːɭʌm Kannada 4 sʌsiʋe,excluded,control language for the lexical-similarity comparison,
varghese2015palakkad,73,1,71,rice,Irula,Nakkuppathy,2,ʌɾɨɕi,installed,,silpalakkad2015:g071:palakkad-irula-nakkuppathy:i1
varghese2015palakkad,73,1,71,rice,Irula,Mandhimala,2,ʌɾɨɕi,installed,,silpalakkad2015:g071:palakkad-irula-mandhimala:i1
varghese2015palakkad,74,0,71,rice,Irula,Varagampady,2,ʌɾɪ̪si,installed,,silpalakkad2015:g071:palakkad-irula-varagampady:i1
varghese2015palakkad,74,0,71,rice,Irula,Goolikadavu,2,ʌɾi̪si,installed,,silpalakkad2015:g071:palakkad-irula-goolikadavu:i1
varghese2015palakkad,74,0,71,rice,Irula,Kolappady,2,ʌɾi̪si,installed,,silpalakkad2015:g071:palakkad-irula-kolappady:i1
varghese2015palakkad,74,0,71,rice,Irula,Elachivazhi,2,ʌɾi̪si,installed,,silpalakkad2015:g071:palakkad-irula-elachivazhi:i1
varghese2015palakkad,74,0,71,rice,Irula,Nadupathy,2,ʌɾɪ̪si,installed,,silpalakkad2015:g071:palakkad-irula-nadupathy:i1
varghese2015palakkad,74,0,71,rice,Irula,Vilamarathoor,2,ʌɾɪ̪si,installed,,silpalakkad2015:g071:palakkad-irula-vilamarathoor:i1
varghese2015palakkad,74,0,71,rice,Irula,Kunjapana,2,ʌɾɨɕi,installed,,silpalakkad2015:g071:palakkad-irula-kunjapana:i1
varghese2015palakkad,74,0,71,rice,Muduga,Chittoor,2,ʌɾi̪,installed,,silpalakkad2015:g071:palakkad-muduga-chittoor:i1
varghese2015palakkad,74,0,71,rice,Muduga,Dundoor,2,ʌɾi̪,installed,,silpalakkad2015:g071:palakkad-muduga-dundoor:i1
varghese2015palakkad,74,0,71,rice,Kurumba,Thudukki,1,ʌɾɪkkɨ,installed,,silpalakkad2015:g071:palakkad-kurumba-thudukki:i1
varghese2015palakkad,74,0,71,rice,Kurumba,Gottiyoorkandi,1,ʌɾɪkki,installed,,silpalakkad2015:g071:palakkad-kurumba-gottiyoorkandi:i1
varghese2015palakkad,74,0,71,rice,Alu Kurumba,Banigudisola,1,ʌkki,installed,,silpalakkad2015:g071:palakkad-alukurumba-banigudisola:i1
varghese2015palakkad,74,0,71,rice,Kada,Cherunelli colony,2,ʌɾi̪,installed,,silpalakkad2015:g071:palakkad-kadar-cherunelli-colony:i1
varghese2015palakkad,74,0,71,rice,Kada,Parambikulam,2,ʌɾi̪,installed,,silpalakkad2015:g071:palakkad-kadar-parambikulam:i1
varghese2015palakkad,74,0,71,rice,Mala Malasa,Ancham colony,2,ʌɾi̪,installed,,silpalakkad2015:g071:palakkad-malamalasar-ancham-colony:i1
varghese2015palakkad,74,0,71,rice,Malasar,Oriental Estate,2,ʌɾɪ̪si,installed,,silpalakkad2015:g071:palakkad-malasar-oriental-estate:i1
varghese2015palakkad,74,0,71,rice,Malasar pasha,Ellakkadu,2,ʌɾisi,installed,,silpalakkad2015:g071:palakkad-malasar-ellakkadu:i1
varghese2015palakkad,74,0,71,rice,Eravalla,Sarkarpathy,2,ʌɾi̪,installed,,silpalakkad2015:g071:palakkad-eravallan-sarkarpathy:i1
varghese2015palakkad,74,0,71,rice,Eravalla,Chappakkad,2,ʌɾi̪,installed,,silpalakkad2015:g071:palakkad-eravallan-chappakkad:i1
varghese2015palakkad,74,0,71,rice,Tamil,,2,ʌɾi̪si,excluded,control language for the lexical-similarity comparison,
varghese2015palakkad,74,0,71,rice,Malayalam,,2,ʌɾi Kannada 1 ʌkki,excluded,control language for the lexical-similarity comparison,
varghese2015palakkad,74,0,72,potato,Irula,Nakkuppathy,2,uɾuɭɛkɛsʌŋkɨ,installed,,silpalakkad2015:g072:palakkad-irula-nakkuppathy:i1
varghese2015palakkad,74,0,72,potato,Irula,Mandhimala,2,uɾəɭəkɛɕʌŋgɨ,installed,,silpalakkad2015:g072:palakkad-irula-mandhimala:i1
varghese2015palakkad,74,0,72,potato,Irula,Varagampady,2,uɾə̪ ɭʌkɪsaŋgɨ,installed,,silpalakkad2015:g072:palakkad-irula-varagampady:i1
varghese2015palakkad,74,0,72,potato,Irula,Goolikadavu,2,uɾuɭɛkɛsʌŋkɨ,installed,,silpalakkad2015:g072:palakkad-irula-goolikadavu:i1
varghese2015palakkad,74,0,72,potato,Irula,Kolappady,2,uɾuɭɛkɛsʌŋkɨ,installed,,silpalakkad2015:g072:palakkad-irula-kolappady:i1
varghese2015palakkad,74,0,72,potato,Irula,Elachivazhi,2,uɾuɭɛkɛsʌŋkɨ,installed,,silpalakkad2015:g072:palakkad-irula-elachivazhi:i1
varghese2015palakkad,74,0,72,potato,Irula,Nadupathy,2,uɾu̪ ɭʌkeŋgɨ,installed,,silpalakkad2015:g072:palakkad-irula-nadupathy:i1
varghese2015palakkad,74,0,72,potato,Irula,Vilamarathoor,2,uɾəɭəkɛɕʌŋgɨ,installed,,silpalakkad2015:g072:palakkad-irula-vilamarathoor:i1
varghese2015palakkad,74,0,72,potato,Irula,Kunjapana,6,d̪oɾekʌŋgu,installed,,silpalakkad2015:g072:palakkad-irula-kunjapana:i1
varghese2015palakkad,74,0,72,potato,Muduga,Chittoor,2,uɾu̪ ɭɛ kaŋgɨ,installed,,silpalakkad2015:g072:palakkad-muduga-chittoor:i1
varghese2015palakkad,74,0,72,potato,Muduga,Dundoor,2,uɾu̪ ɭɛ kaŋgɨ,installed,,silpalakkad2015:g072:palakkad-muduga-dundoor:i1
varghese2015palakkad,74,0,72,potato,Kurumba,Thudukki,1,uɾuɭʌti̪ttʌ,installed,,silpalakkad2015:g072:palakkad-kurumba-thudukki:i1
