Report,PDF_Page,Column,Item,Gloss,Group,Site_Code,Site,Raw_Form,Status,Reason,Entry_Key
kim-kim-sangma2012garo,73,1,173,to come,3,g,Sapmari,hɨmba,installed,,silgarobd2012:i173:g:1
kim-kim-sangma2012garo,73,1,173,to come,4,j,Panchgaon,lɨnar,installed,,silgarobd2012:i173:j:1
kim-kim-sangma2012garo,73,1,173,to come,4,k,Sonyasipara,lɨnar,installed,,silgarobd2012:i173:k:1
kim-kim-sangma2012garo,73,1,173,to come,5,m,Nalchapra,hi,installed,,silgarobd2012:i173:m:1
kim-kim-sangma2012garo,73,1,173,to come,6,0,Bangla,aʃa,installed,,silgarobd2012:i173:0:1
kim-kim-sangma2012garo,73,1,173,to come,7,p,Lyngngam,un nan,installed,,silgarobd2012:i173:p:1
kim-kim-sangma2012garo,74,0,174,to stand,1,h,Digholbag,tʃadɨŋ,installed,,silgarobd2012:i174:h:1
kim-kim-sangma2012garo,74,0,174,to stand,1,e,Songra,tʃadɛŋ,installed,,silgarobd2012:i174:e:1
kim-kim-sangma2012garo,74,0,174,to stand,1,f,Nagar Sontosh,tʃadɛŋ,installed,,silgarobd2012:i174:f:1
kim-kim-sangma2012garo,74,0,174,to stand,1,g,Sapmari,tʃadɛŋ,installed,,silgarobd2012:i174:g:1
kim-kim-sangma2012garo,74,0,174,to stand,1,d,Namchapara,tʃadiŋ,installed,,silgarobd2012:i174:d:1
kim-kim-sangma2012garo,74,0,174,to stand,1,n,Utrail,tʃadiŋ,installed,,silgarobd2012:i174:n:1
kim-kim-sangma2012garo,74,0,174,to stand,1,a,Gajni,tʃhadɛŋ,installed,,silgarobd2012:i174:a:1
kim-kim-sangma2012garo,74,0,174,to stand,1,i,Chunia,tʃhadɛŋ,installed,,silgarobd2012:i174:i:1
kim-kim-sangma2012garo,74,0,174,to stand,1,o,Birisiri,tʃhadɛŋ,installed,,silgarobd2012:i174:o:1
kim-kim-sangma2012garo,74,0,174,to stand,2,b,Nokshi,tʃap̚,installed,,silgarobd2012:i174:b:1
kim-kim-sangma2012garo,74,0,174,to stand,2,c,Kholchanda,tʃap̚,installed,,silgarobd2012:i174:c:1
kim-kim-sangma2012garo,74,0,174,to stand,2,l,Bharatpur,tʃap̚,installed,,silgarobd2012:i174:l:1
kim-kim-sangma2012garo,74,0,174,to stand,2,m,Nalchapra,tʃap̚,installed,,silgarobd2012:i174:m:1
kim-kim-sangma2012garo,74,0,174,to stand,3,j,Panchgaon,nɨnjɨŋ,installed,,silgarobd2012:i174:j:1
kim-kim-sangma2012garo,74,0,174,to stand,3,k,Sonyasipara,nɨnjɨŋ,installed,,silgarobd2012:i174:k:1
kim-kim-sangma2012garo,74,0,174,to stand,3,p,Lyngngam,nia � nɨŋ,excluded,contains a glyph with no verified reading,
kim-kim-sangma2012garo,74,0,174,to stand,4,0,Bangla,daɾano,installed,,silgarobd2012:i174:0:1
kim-kim-sangma2012garo,74,0,175,to sit,1,a,Gajni,aʃoŋ,installed,,silgarobd2012:i175:a:1
kim-kim-sangma2012garo,74,0,175,to sit,1,i,Chunia,aʃoŋ,installed,,silgarobd2012:i175:i:1
kim-kim-sangma2012garo,74,0,175,to sit,1,o,Birisiri,atʃhoŋ,installed,,silgarobd2012:i175:o:1
kim-kim-sangma2012garo,74,0,175,to sit,1,d,Namchapara,atʃoŋ,installed,,silgarobd2012:i175:d:1
kim-kim-sangma2012garo,74,0,175,to sit,1,e,Songra,atʃoŋ,installed,,silgarobd2012:i175:e:1
kim-kim-sangma2012garo,74,0,175,to sit,1,f,Nagar Sontosh,atʃoŋ,installed,,silgarobd2012:i175:f:1
kim-kim-sangma2012garo,74,0,175,to sit,1,g,Sapmari,atʃoŋ,installed,,silgarobd2012:i175:g:1
kim-kim-sangma2012garo,74,0,175,to sit,1,h,Digholbag,atʃoŋ,installed,,silgarobd2012:i175:h:1
kim-kim-sangma2012garo,74,0,175,to sit,1,n,Utrail,atʃoŋ,installed,,silgarobd2012:i175:n:1
kim-kim-sangma2012garo,74,0,175,to sit,2,b,Nokshi,nu,installed,,silgarobd2012:i175:b:1
kim-kim-sangma2012garo,74,0,175,to sit,2,c,Kholchanda,nu,installed,,silgarobd2012:i175:c:1
kim-kim-sangma2012garo,74,0,175,to sit,2,l,Bharatpur,nu,installed,,silgarobd2012:i175:l:1
kim-kim-sangma2012garo,74,0,175,to sit,3,j,Panchgaon,tʃɨnoŋ,installed,,silgarobd2012:i175:j:1
kim-kim-sangma2012garo,74,0,175,to sit,3,k,Sonyasipara,tʃɨnoŋ,installed,,silgarobd2012:i175:k:1
kim-kim-sangma2012garo,74,0,175,to sit,3,p,Lyngngam,tʃ)nɔŋ,installed,,silgarobd2012:i175:p:1
kim-kim-sangma2012garo,74,0,175,to sit,4,m,Nalchapra,mu,installed,,silgarobd2012:i175:m:1
kim-kim-sangma2012garo,74,0,175,to sit,5,0,Bangla,bɔʃa,installed,,silgarobd2012:i175:0:1
kim-kim-sangma2012garo,74,0,177,to walk,1,f,Nagar Sontosh,ramaɾai �,excluded,contains a glyph with no verified reading,
kim-kim-sangma2012garo,74,0,177,to walk,1,a,Gajni,ramari,installed,,silgarobd2012:i177:a:1
kim-kim-sangma2012garo,74,0,177,to walk,1,d,Namchapara,ramari,installed,,silgarobd2012:i177:d:1
kim-kim-sangma2012garo,74,0,177,to walk,1,e,Songra,ramari,installed,,silgarobd2012:i177:e:1
kim-kim-sangma2012garo,74,0,177,to walk,1,g,Sapmari,ramari,installed,,silgarobd2012:i177:g:1
kim-kim-sangma2012garo,74,0,177,to walk,1,h,Digholbag,ramari,installed,,silgarobd2012:i177:h:1
kim-kim-sangma2012garo,74,0,177,to walk,1,i,Chunia,ramari,installed,,silgarobd2012:i177:i:1
kim-kim-sangma2012garo,74,0,177,to walk,1,m,Nalchapra,ramari,installed,,silgarobd2012:i177:m:1
kim-kim-sangma2012garo,74,0,177,to walk,1,n,Utrail,ramari,installed,,silgarobd2012:i177:n:1
kim-kim-sangma2012garo,74,0,177,to walk,1,o,Birisiri,ramari,installed,,silgarobd2012:i177:o:1
kim-kim-sangma2012garo,74,0,177,to walk,2,b,Nokshi,bɛɾai �,excluded,contains a glyph with no verified reading,
kim-kim-sangma2012garo,74,0,177,to walk,2,c,Kholchanda,bɛɾai �,excluded,contains a glyph with no verified reading,
kim-kim-sangma2012garo,74,0,177,to walk,3,j,Panchgaon,dɨni,installed,,silgarobd2012:i177:j:1
kim-kim-sangma2012garo,74,0,177,to walk,3,p,Lyngngam,dɨni,installed,,silgarobd2012:i177:p:1
kim-kim-sangma2012garo,74,0,177,to walk,4,k,Sonyasipara,rai �,excluded,contains a glyph with no verified reading,
kim-kim-sangma2012garo,74,0,177,to walk,4,l,Bharatpur,rai �,excluded,contains a glyph with no verified reading,
kim-kim-sangma2012garo,74,0,177,to walk,5,0,Bangla,hat� a,excluded,contains a glyph with no verified reading,
kim-kim-sangma2012garo,74,1,178,to fly,0,o,Birisiri,no entry,excluded,printed gap: the item was not elicited at this site,
kim-kim-sangma2012garo,74,1,178,to fly,1,a,Gajni,bɨlaŋ,installed,,silgarobd2012:i178:a:1
kim-kim-sangma2012garo,74,1,178,to fly,1,e,Songra,bɨlaŋ,installed,,silgarobd2012:i178:e:1
kim-kim-sangma2012garo,74,1,178,to fly,1,n,Utrail,bɨlaŋ,installed,,silgarobd2012:i178:n:1
kim-kim-sangma2012garo,74,1,178,to fly,1,e,Songra,bilaŋ,installed,,silgarobd2012:i178:e:2
kim-kim-sangma2012garo,74,1,178,to fly,2,b,Nokshi,pur,installed,,silgarobd2012:i178:b:1
kim-kim-sangma2012garo,74,1,178,to fly,3,l,Bharatpur,pɨu �,excluded,contains a glyph with no verified reading,
kim-kim-sangma2012garo,74,1,178,to fly,3,c,Kholchanda,pu,installed,,silgarobd2012:i178:c:1
kim-kim-sangma2012garo,74,1,178,to fly,3,k,Sonyasipara,p+u �,excluded,contains a glyph with no verified reading,
kim-kim-sangma2012garo,74,1,178,to fly,4,d,Namchapara,bɨl,installed,,silgarobd2012:i178:d:1
kim-kim-sangma2012garo,74,1,178,to fly,4,g,Sapmari,bɨl,installed,,silgarobd2012:i178:g:1
kim-kim-sangma2012garo,74,1,178,to fly,4,h,Digholbag,bɨl,installed,,silgarobd2012:i178:h:1
kim-kim-sangma2012garo,74,1,178,to fly,4,i,Chunia,bɨl,installed,,silgarobd2012:i178:i:1
kim-kim-sangma2012garo,74,1,178,to fly,4,f,Nagar Sontosh,bil,installed,,silgarobd2012:i178:f:1
kim-kim-sangma2012garo,74,1,178,to fly,4,m,Nalchapra,bul,installed,,silgarobd2012:i178:m:1
kim-kim-sangma2012garo,74,1,178,to fly,5,p,Lyngngam,)n dei �,excluded,contains a glyph with no verified reading,
kim-kim-sangma2012garo,74,1,178,to fly,5,j,Panchgaon,kɨndɨi �,excluded,contains a glyph with no verified reading,
kim-kim-sangma2012garo,74,1,178,to fly,6,0,Bangla,o'a,installed,,silgarobd2012:i178:0:1
kim-kim-sangma2012garo,74,1,179,to enter,1,a,Gajni,nap̚,installed,,silgarobd2012:i179:a:1
kim-kim-sangma2012garo,74,1,179,to enter,1,d,Namchapara,nap̚,installed,,silgarobd2012:i179:d:1
kim-kim-sangma2012garo,74,1,179,to enter,1,e,Songra,nap̚,installed,,silgarobd2012:i179:e:1
kim-kim-sangma2012garo,74,1,179,to enter,1,f,Nagar Sontosh,nap̚,installed,,silgarobd2012:i179:f:1
kim-kim-sangma2012garo,74,1,179,to enter,1,g,Sapmari,nap̚,installed,,silgarobd2012:i179:g:1
kim-kim-sangma2012garo,74,1,179,to enter,1,h,Digholbag,nap̚,installed,,silgarobd2012:i179:h:1
kim-kim-sangma2012garo,74,1,179,to enter,1,i,Chunia,nap̚,installed,,silgarobd2012:i179:i:1
kim-kim-sangma2012garo,74,1,179,to enter,1,n,Utrail,nap̚,installed,,silgarobd2012:i179:n:1
kim-kim-sangma2012garo,74,1,179,to enter,1,o,Birisiri,nap̚,installed,,silgarobd2012:i179:o:1
kim-kim-sangma2012garo,74,1,179,to enter,2,b,Nokshi,daŋ,installed,,silgarobd2012:i179:b:1
kim-kim-sangma2012garo,74,1,179,to enter,2,c,Kholchanda,daŋ,installed,,silgarobd2012:i179:c:1
kim-kim-sangma2012garo,74,1,179,to enter,2,l,Bharatpur,daŋ,installed,,silgarobd2012:i179:l:1
kim-kim-sangma2012garo,74,1,179,to enter,2,m,Nalchapra,daŋ,installed,,silgarobd2012:i179:m:1
kim-kim-sangma2012garo,74,1,179,to enter,3,p,Lyngngam,sɨn na,installed,,silgarobd2012:i179:p:1
kim-kim-sangma2012garo,74,1,179,to enter,3,j,Panchgaon,sna,installed,,silgarobd2012:i179:j:1
kim-kim-sangma2012garo,74,1,179,to enter,3,k,Sonyasipara,sna,installed,,silgarobd2012:i179:k:1
kim-kim-sangma2012garo,74,1,179,to enter,4,0,Bangla,ɖhoka,installed,,silgarobd2012:i179:0:1
kim-kim-sangma2012garo,74,1,180,to kick,0,l,Bharatpur,no entry,excluded,printed gap: the item was not elicited at this site,
kim-kim-sangma2012garo,74,1,180,to kick,1,a,Gajni,kathɨŋ,installed,,silgarobd2012:i180:a:1
kim-kim-sangma2012garo,74,1,180,to kick,1,i,Chunia,kathɨŋ,installed,,silgarobd2012:i180:i:1
kim-kim-sangma2012garo,74,1,180,to kick,2,b,Nokshi,tʃasum,installed,,silgarobd2012:i180:b:1
kim-kim-sangma2012garo,74,1,180,to kick,2,c,Kholchanda,tʃasum,installed,,silgarobd2012:i180:c:1
kim-kim-sangma2012garo,74,1,180,to kick,3,d,Namchapara,ɡathɨŋdat,installed,,silgarobd2012:i180:d:1
kim-kim-sangma2012garo,74,1,180,to kick,3,e,Songra,ɡathɨŋdat,installed,,silgarobd2012:i180:e:1
kim-kim-sangma2012garo,74,1,180,to kick,3,f,Nagar Sontosh,ɡathɨŋdat,installed,,silgarobd2012:i180:f:1
kim-kim-sangma2012garo,74,1,180,to kick,3,o,Birisiri,ɡathɨŋdat,installed,,silgarobd2012:i180:o:1
kim-kim-sangma2012garo,74,1,180,to kick,3,g,Sapmari,ɡathat̚,installed,,silgarobd2012:i180:g:1
kim-kim-sangma2012garo,74,1,180,to kick,3,n,Utrail,ɡathɛt̚,installed,,silgarobd2012:i180:n:1
kim-kim-sangma2012garo,74,1,180,to kick,4,p,Lyngngam,kɨn ɖʒat,installed,,silgarobd2012:i180:p:1
kim-kim-sangma2012garo,74,1,180,to kick,5,h,Digholbag,ɡamɨthal,installed,,silgarobd2012:i180:h:1
kim-kim-sangma2012garo,74,1,180,to kick,6,j,Panchgaon,ɖʒɨntʃaŋ,installed,,silgarobd2012:i180:j:1
kim-kim-sangma2012garo,74,1,180,to kick,6,k,Sonyasipara,ɖʒɨntʃaŋ,installed,,silgarobd2012:i180:k:1
kim-kim-sangma2012garo,74,1,180,to kick,7,m,Nalchapra,ɡathɨlni,installed,,silgarobd2012:i180:m:1
kim-kim-sangma2012garo,74,1,180,to kick,8,0,Bangla,lathi maɾa,installed,,silgarobd2012:i180:0:1
kim-kim-sangma2012garo,75,0,181,to swim,1,e,Songra,ɖʒaɾao �,excluded,contains a glyph with no verified reading,
kim-kim-sangma2012garo,75,0,181,to swim,1,f,Nagar Sontosh,ɖʒaɾao �,excluded,contains a glyph with no verified reading,
kim-kim-sangma2012garo,75,0,181,to swim,1,n,Utrail,ɖʒoɾu,installed,,silgarobd2012:i181:n:1
kim-kim-sangma2012garo,75,0,181,to swim,1,d,Namchapara,ɖʒɾu,installed,,silgarobd2012:i181:d:1
kim-kim-sangma2012garo,75,0,181,to swim,1,g,Sapmari,ɖʒɾu,installed,,silgarobd2012:i181:g:1
kim-kim-sangma2012garo,75,0,181,to swim,1,h,Digholbag,ɖʒɾu,installed,,silgarobd2012:i181:h:1
kim-kim-sangma2012garo,75,0,181,to swim,1,a,Gajni,ɖʒuɾu,installed,,silgarobd2012:i181:a:1
kim-kim-sangma2012garo,75,0,181,to swim,1,i,Chunia,ɖʒuɾu,installed,,silgarobd2012:i181:i:1
kim-kim-sangma2012garo,75,0,181,to swim,1,o,Birisiri,ɖʒuɾu,installed,,silgarobd2012:i181:o:1
kim-kim-sangma2012garo,75,0,181,to swim,2,b,Nokshi,huŋ,installed,,silgarobd2012:i181:b:1
kim-kim-sangma2012garo,75,0,181,to swim,2,c,Kholchanda,huŋ,installed,,silgarobd2012:i181:c:1
kim-kim-sangma2012garo,75,0,181,to swim,2,l,Bharatpur,huŋ,installed,,silgarobd2012:i181:l:1
kim-kim-sangma2012garo,75,0,181,to swim,2,m,Nalchapra,huŋ,installed,,silgarobd2012:i181:m:1
kim-kim-sangma2012garo,75,0,181,to swim,3,j,Panchgaon,ŋɨnnai �,excluded,contains a glyph with no verified reading,
kim-kim-sangma2012garo,75,0,181,to swim,3,k,Sonyasipara,ŋɨnnai �,excluded,contains a glyph with no verified reading,
kim-kim-sangma2012garo,75,0,181,to swim,3,p,Lyngngam,ŋɨnnai �,excluded,contains a glyph with no verified reading,
kim-kim-sangma2012garo,75,0,181,to swim,4,0,Bangla,ʃatar kata,installed,,silgarobd2012:i181:0:1
kim-kim-sangma2012garo,75,0,182,to see,1,h,Digholbag,nei �,excluded,contains a glyph with no verified reading,
kim-kim-sangma2012garo,75,0,182,to see,1,n,Utrail,nei �,excluded,contains a glyph with no verified reading,
kim-kim-sangma2012garo,75,0,182,to see,1,a,Gajni,ni,installed,,silgarobd2012:i182:a:1
kim-kim-sangma2012garo,75,0,182,to see,1,d,Namchapara,ni,installed,,silgarobd2012:i182:d:1
kim-kim-sangma2012garo,75,0,182,to see,1,e,Songra,ni,installed,,silgarobd2012:i182:e:1
kim-kim-sangma2012garo,75,0,182,to see,1,g,Sapmari,ni,installed,,silgarobd2012:i182:g:1
kim-kim-sangma2012garo,75,0,182,to see,1,i,Chunia,ni,installed,,silgarobd2012:i182:i:1
kim-kim-sangma2012garo,75,0,182,to see,1,o,Birisiri,ni,installed,,silgarobd2012:i182:o:1
kim-kim-sangma2012garo,75,0,182,to see,2,b,Nokshi,tʃai �,excluded,contains a glyph with no verified reading,
kim-kim-sangma2012garo,75,0,182,to see,2,c,Kholchanda,tʃai �,excluded,contains a glyph with no verified reading,
kim-kim-sangma2012garo,75,0,182,to see,2,l,Bharatpur,tʃai �,excluded,contains a glyph with no verified reading,
kim-kim-sangma2012garo,75,0,182,to see,2,m,Nalchapra,tʃai �,excluded,contains a glyph with no verified reading,
kim-kim-sangma2012garo,75,0,182,to see,3,f,Nagar Sontosh,nai �,excluded,contains a glyph with no verified reading,
kim-kim-sangma2012garo,75,0,182,to see,3,h,Digholbag,nei �,excluded,contains a glyph with no verified reading,
kim-kim-sangma2012garo,75,0,182,to see,3,n,Utrail,nei �,excluded,contains a glyph with no verified reading,
kim-kim-sangma2012garo,75,0,182,to see,4,j,Panchgaon,mɨnu,installed,,silgarobd2012:i182:j:1
kim-kim-sangma2012garo,75,0,182,to see,4,k,Sonyasipara,mɨnu,installed,,silgarobd2012:i182:k:1
kim-kim-sangma2012garo,75,0,182,to see,5,0,Bangla,dɛkha,installed,,silgarobd2012:i182:0:1
kim-kim-sangma2012garo,75,0,182,to see,6,p,Lyngngam,muɖʒo,installed,,silgarobd2012:i182:p:1
kim-kim-sangma2012garo,75,0,183,to hear,1,a,Gajni,khɨnna,installed,,silgarobd2012:i183:a:1
kim-kim-sangma2012garo,75,0,183,to hear,1,d,Namchapara,khɨnna,installed,,silgarobd2012:i183:d:1
kim-kim-sangma2012garo,75,0,183,to hear,1,g,Sapmari,khɨnna,installed,,silgarobd2012:i183:g:1
kim-kim-sangma2012garo,75,0,183,to hear,1,h,Digholbag,khɨnna,installed,,silgarobd2012:i183:h:1
kim-kim-sangma2012garo,75,0,183,to hear,1,i,Chunia,khɨnna,installed,,silgarobd2012:i183:i:1
kim-kim-sangma2012garo,75,0,183,to hear,1,n,Utrail,khɨnna,installed,,silgarobd2012:i183:n:1
kim-kim-sangma2012garo,75,0,183,to hear,1,o,Birisiri,khɨnna,installed,,silgarobd2012:i183:o:1
kim-kim-sangma2012garo,75,0,183,to hear,1,e,Songra,khina,installed,,silgarobd2012:i183:e:1
kim-kim-sangma2012garo,75,0,183,to hear,1,f,Nagar Sontosh,khina,installed,,silgarobd2012:i183:f:1
kim-kim-sangma2012garo,75,0,183,to hear,2,b,Nokshi,nathum,installed,,silgarobd2012:i183:b:1
kim-kim-sangma2012garo,75,0,183,to hear,2,c,Kholchanda,nathum,installed,,silgarobd2012:i183:c:1
kim-kim-sangma2012garo,75,0,183,to hear,3,0,Bangla,ʃona,installed,,silgarobd2012:i183:0:1
kim-kim-sangma2012garo,75,0,183,to hear,4,j,Panchgaon,sɨmu,installed,,silgarobd2012:i183:j:1
kim-kim-sangma2012garo,75,0,183,to hear,4,k,Sonyasipara,sɨmu,installed,,silgarobd2012:i183:k:1
kim-kim-sangma2012garo,75,0,183,to hear,4,p,Lyngngam,sɨŋwu,installed,,silgarobd2012:i183:p:1
kim-kim-sangma2012garo,75,0,183,to hear,5,l,Bharatpur,nana,installed,,silgarobd2012:i183:l:1
kim-kim-sangma2012garo,75,0,183,to hear,5,m,Nalchapra,nani,installed,,silgarobd2012:i183:m:1
kim-kim-sangma2012garo,75,0,184,to wait,1,b,Nokshi,ʃam,installed,,silgarobd2012:i184:b:1
kim-kim-sangma2012garo,75,0,184,to wait,1,c,Kholchanda,ʃam,installed,,silgarobd2012:i184:c:1
kim-kim-sangma2012garo,75,0,184,to wait,1,l,Bharatpur,ʃam,installed,,silgarobd2012:i184:l:1
kim-kim-sangma2012garo,75,0,184,to wait,1,m,Nalchapra,ʃam,installed,,silgarobd2012:i184:m:1
kim-kim-sangma2012garo,75,0,184,to wait,1,a,Gajni,ʃɛŋ,installed,,silgarobd2012:i184:a:1
kim-kim-sangma2012garo,75,0,184,to wait,1,e,Songra,ʃɛŋ,installed,,silgarobd2012:i184:e:1
kim-kim-sangma2012garo,75,0,184,to wait,1,f,Nagar Sontosh,ʃɛŋ,installed,,silgarobd2012:i184:f:1
kim-kim-sangma2012garo,75,0,184,to wait,1,i,Chunia,ʃɛŋ,installed,,silgarobd2012:i184:i:1
kim-kim-sangma2012garo,75,0,184,to wait,1,o,Birisiri,ʃɛŋ,installed,,silgarobd2012:i184:o:1
kim-kim-sangma2012garo,75,0,184,to wait,2,d,Namchapara,nɛtʃak̚ʃo,installed,,silgarobd2012:i184:d:1
kim-kim-sangma2012garo,75,0,184,to wait,2,n,Utrail,neit� ʃak̚,excluded,contains a glyph with no verified reading,
kim-kim-sangma2012garo,75,0,184,to wait,3,h,Digholbag,neit� ʃa,excluded,contains a glyph with no verified reading,
kim-kim-sangma2012garo,75,0,184,to wait,3,n,Utrail,neit� ʃak̚,excluded,contains a glyph with no verified reading,
kim-kim-sangma2012garo,75,0,184,to wait,3,g,Sapmari,nitʃat̚,installed,,silgarobd2012:i184:g:1
kim-kim-sangma2012garo,75,0,184,to wait,4,p,Lyngngam,ɨnnap,installed,,silgarobd2012:i184:p:1
kim-kim-sangma2012garo,75,0,184,to wait,4,j,Panchgaon,ɨnnap̚,installed,,silgarobd2012:i184:j:1
kim-kim-sangma2012garo,75,0,184,to wait,4,k,Sonyasipara,ɨnnap̚,installed,,silgarobd2012:i184:k:1
kim-kim-sangma2012garo,75,0,184,to wait,5,0,Bangla,ɔpɛkkha kɔɾa,installed,,silgarobd2012:i184:0:1
kim-kim-sangma2012garo,75,1,185,to cry,1,e,Songra,ɡaɾap̚,installed,,silgarobd2012:i185:e:1
kim-kim-sangma2012garo,75,1,185,to cry,1,f,Nagar Sontosh,ɡaɾap̚,installed,,silgarobd2012:i185:f:1
kim-kim-sangma2012garo,75,1,185,to cry,1,a,Gajni,ɡɾap̚,installed,,silgarobd2012:i185:a:1
kim-kim-sangma2012garo,75,1,185,to cry,1,d,Namchapara,ɡɾap̚,installed,,silgarobd2012:i185:d:1
kim-kim-sangma2012garo,75,1,185,to cry,1,i,Chunia,ɡɾap̚,installed,,silgarobd2012:i185:i:1
kim-kim-sangma2012garo,75,1,185,to cry,1,n,Utrail,ɡɾap̚,installed,,silgarobd2012:i185:n:1
kim-kim-sangma2012garo,75,1,185,to cry,1,o,Birisiri,ɡɾap̚,installed,,silgarobd2012:i185:o:1
kim-kim-sangma2012garo,75,1,185,to cry,2,g,Sapmari,ɡap̚,installed,,silgarobd2012:i185:g:1
kim-kim-sangma2012garo,75,1,185,to cry,2,h,Digholbag,ɡap̚,installed,,silgarobd2012:i185:h:1
kim-kim-sangma2012garo,75,1,185,to cry,2,a,Gajni,ɡɾap̚,installed,,silgarobd2012:i185:a:2
kim-kim-sangma2012garo,75,1,185,to cry,2,d,Namchapara,ɡɾap̚,installed,,silgarobd2012:i185:d:2
kim-kim-sangma2012garo,75,1,185,to cry,2,i,Chunia,ɡɾap̚,installed,,silgarobd2012:i185:i:2
kim-kim-sangma2012garo,75,1,185,to cry,2,n,Utrail,ɡɾap̚,installed,,silgarobd2012:i185:n:2
kim-kim-sangma2012garo,75,1,185,to cry,2,o,Birisiri,ɡɾap̚,installed,,silgarobd2012:i185:o:2
kim-kim-sangma2012garo,75,1,185,to cry,3,b,Nokshi,khɛt̚,installed,,silgarobd2012:i185:b:1
kim-kim-sangma2012garo,75,1,185,to cry,3,c,Kholchanda,khɛt̚,installed,,silgarobd2012:i185:c:1
kim-kim-sangma2012garo,75,1,185,to cry,4,k,Sonyasipara,unnao �,excluded,contains a glyph with no verified reading,
kim-kim-sangma2012garo,75,1,185,to cry,4,p,Lyngngam,unnao �,excluded,contains a glyph with no verified reading,
kim-kim-sangma2012garo,75,1,185,to cry,4,j,Panchgaon,wɨnnao �,excluded,contains a glyph with no verified reading,
kim-kim-sangma2012garo,75,1,185,to cry,5,l,Bharatpur,khɛp̚,installed,,silgarobd2012:i185:l:1
kim-kim-sangma2012garo,75,1,185,to cry,5,m,Nalchapra,khɛp̚,installed,,silgarobd2012:i185:m:1
kim-kim-sangma2012garo,75,1,185,to cry,6,0,Bangla,kad� a,excluded,contains a glyph with no verified reading,
kim-kim-sangma2012garo,75,1,186,to cook,1,a,Gajni,ʃoŋ,installed,,silgarobd2012:i186:a:1
kim-kim-sangma2012garo,75,1,186,to cook,1,d,Namchapara,ʃoŋ,installed,,silgarobd2012:i186:d:1
kim-kim-sangma2012garo,75,1,186,to cook,1,e,Songra,ʃoŋ,installed,,silgarobd2012:i186:e:1
kim-kim-sangma2012garo,75,1,186,to cook,1,f,Nagar Sontosh,ʃoŋ,installed,,silgarobd2012:i186:f:1
kim-kim-sangma2012garo,75,1,186,to cook,1,g,Sapmari,ʃoŋ,installed,,silgarobd2012:i186:g:1
kim-kim-sangma2012garo,75,1,186,to cook,1,h,Digholbag,ʃoŋ,installed,,silgarobd2012:i186:h:1
kim-kim-sangma2012garo,75,1,186,to cook,1,i,Chunia,ʃoŋ,installed,,silgarobd2012:i186:i:1
kim-kim-sangma2012garo,75,1,186,to cook,1,n,Utrail,ʃoŋ,installed,,silgarobd2012:i186:n:1
kim-kim-sangma2012garo,75,1,186,to cook,1,o,Birisiri,ʃoŋ,installed,,silgarobd2012:i186:o:1
kim-kim-sangma2012garo,75,1,186,to cook,2,b,Nokshi,lum,installed,,silgarobd2012:i186:b:1
kim-kim-sangma2012garo,75,1,186,to cook,2,c,Kholchanda,lum,installed,,silgarobd2012:i186:c:1
kim-kim-sangma2012garo,75,1,186,to cook,2,l,Bharatpur,rɨm,installed,,silgarobd2012:i186:l:1
kim-kim-sangma2012garo,75,1,186,to cook,2,m,Nalchapra,rɨm,installed,,silgarobd2012:i186:m:1
kim-kim-sangma2012garo,75,1,186,to cook,3,j,Panchgaon,tadʒa,installed,,silgarobd2012:i186:j:1
kim-kim-sangma2012garo,75,1,186,to cook,3,k,Sonyasipara,tadʒa,installed,,silgarobd2012:i186:k:1
kim-kim-sangma2012garo,75,1,186,to cook,4,0,Bangla,ranna kɔɾa,installed,,silgarobd2012:i186:0:1
kim-kim-sangma2012garo,75,1,186,to cook,5,p,Lyngngam,thɨn nɨŋ,installed,,silgarobd2012:i186:p:1
kim-kim-sangma2012garo,75,1,187,to boil (water),1,a,Gajni,rɨt̚,installed,,silgarobd2012:i187:a:1
kim-kim-sangma2012garo,75,1,187,to boil (water),1,d,Namchapara,rɨt̚,installed,,silgarobd2012:i187:d:1
kim-kim-sangma2012garo,75,1,187,to boil (water),1,g,Sapmari,rɨt̚,installed,,silgarobd2012:i187:g:1
kim-kim-sangma2012garo,75,1,187,to boil (water),1,h,Digholbag,rɨt̚,installed,,silgarobd2012:i187:h:1
kim-kim-sangma2012garo,75,1,187,to boil (water),1,i,Chunia,rɨt̚,installed,,silgarobd2012:i187:i:1
kim-kim-sangma2012garo,75,1,187,to boil (water),1,f,Nagar Sontosh,rit̚,installed,,silgarobd2012:i187:f:1
kim-kim-sangma2012garo,75,1,187,to boil (water),1,n,Utrail,rit̚,installed,,silgarobd2012:i187:n:1
kim-kim-sangma2012garo,75,1,187,to boil (water),1,o,Birisiri,rit̚,installed,,silgarobd2012:i187:o:1
kim-kim-sangma2012garo,75,1,187,to boil (water),1,b,Nokshi,rot̚,installed,,silgarobd2012:i187:b:1
kim-kim-sangma2012garo,75,1,187,to boil (water),1,c,Kholchanda,rot̚,installed,,silgarobd2012:i187:c:1
kim-kim-sangma2012garo,75,1,187,to boil (water),1,l,Bharatpur,rot̚,installed,,silgarobd2012:i187:l:1
kim-kim-sangma2012garo,75,1,187,to boil (water),1,m,Nalchapra,rot̚,installed,,silgarobd2012:i187:m:1
kim-kim-sangma2012garo,75,1,187,to boil (water),1,e,Songra,rut̚,installed,,silgarobd2012:i187:e:1
