LSI-BALTI,,dunu,Before,,d̪un̪u,,"grierson-lsi1928[p. 218-219, form BALTI-109_before-2, concept 109_before]",,,grierson-lsi1928:BALTI-109_before-2,,,,
LSI-BALTI,,šitī-a,Before,,ʃit̪iː+ʌ,,"grierson-lsi1928[p. 218-219, form BALTI-109_before-3, concept 109_before]",,,grierson-lsi1928:BALTI-109_before-3,,,,
LSI-BHOTIAOFPURIK,,šitī-a,Before,,ʃit̪iː+ʌ,,"grierson-lsi1928[p. 218-219, form BHOTIAOFPURIK-109_before-1, concept 109_before]",,,grierson-lsi1928:BHOTIAOFPURIK-109_before-1,,,,
LSI-LADAKHI,,dun-la,Before,,d̪un̪+lʌ,,"grierson-lsi1928[p. 218-219, form LADAKHI-109_before-1, concept 109_before]",,,grierson-lsi1928:LADAKHI-109_before-1,,,,
LSI-HLOKE,,ṅan-lä,Before,,ŋʌn̪+lɛ,,"grierson-lsi1928[p. 218-219, form HLOKE-109_before-1, concept 109_before]",,,grierson-lsi1928:HLOKE-109_before-1,,,,
LSI-TAMIL,,muṉ,Before,,mun,,"grierson-lsi1928[p. 218-219, form TAMIL-109_before-1, concept 109_before]",,,grierson-lsi1928:TAMIL-109_before-1,,,,
LSI-MALAYALAM,,munbᵉ,Before,,mun̪bĕ,,"grierson-lsi1928[p. 218-219, form MALAYALAM-109_before-1, concept 109_before]",,,grierson-lsi1928:MALAYALAM-109_before-1,,,,
LSI-KANARESE,,mundᵉ,Before,,mun̪d̪ĕ,,"grierson-lsi1928[p. 218-219, form KANARESE-109_before-1, concept 109_before]",,,grierson-lsi1928:KANARESE-109_before-1,,,,
LSI-BADAGA,,munde,Before,,mun̪d̪e,,"grierson-lsi1928[p. 218-219, form BADAGA-109_before-1, concept 109_before]",,,grierson-lsi1928:BADAGA-109_before-1,,,,
LSI-BADAGA,,munche,Before,,mun̪tʃe,,"grierson-lsi1928[p. 218-219, form BADAGA-109_before-2, concept 109_before]",,,grierson-lsi1928:BADAGA-109_before-2,,,,
LSI-TULU,,dumbu,Before,,d̪umbu,,"grierson-lsi1928[p. 218-219, form TULU-109_before-1, concept 109_before]",,,grierson-lsi1928:TULU-109_before-1,,,,
LSI-TODA,,muddk,Before,,mud̪d̪k,,"grierson-lsi1928[p. 218-219, form TODA-109_before-1, concept 109_before]",,,grierson-lsi1928:TODA-109_before-1,,,,
LSI-TODA,,muchche,Before,,mutʃtʃe,,"grierson-lsi1928[p. 218-219, form TODA-109_before-2, concept 109_before]",,,grierson-lsi1928:TODA-109_before-2,,,,
LSI-KURUXORORAO,,mund-bhārē,Before,,mun̪d̪+bhʌːreː,,"grierson-lsi1928[p. 218-219, form KURUXORORAO-109_before-1, concept 109_before]",,,grierson-lsi1928:KURUXORORAO-109_before-1,,,,
LSI-MALTOORMALER,,agdu,Before,,ʌgd̪u,,"grierson-lsi1928[p. 218-219, form MALTOORMALER-109_before-1, concept 109_before]",,,grierson-lsi1928:MALTOORMALER-109_before-1,,,,
LSI-KUIKANDHIORKHOND,,muhũtā,Before,,muhũt̪ʌː,,"grierson-lsi1928[p. 218-219, form KUIKANDHIORKHOND-109_before-1, concept 109_before]",,,grierson-lsi1928:KUIKANDHIORKHOND-109_before-1,,,,
LSI-KOLAMI,,muttī siddēn,Before,,mut̪t̪iː+sid̪d̪eːn̪,,"grierson-lsi1928[p. 218-219, form KOLAMI-109_before-1, concept 109_before]",,,grierson-lsi1928:KOLAMI-109_before-1,,,,
LSI-GONDI,,munnē,Before,,mun̪n̪eː,,"grierson-lsi1928[p. 218-219, form GONDI-109_before-1, concept 109_before]",,,grierson-lsi1928:GONDI-109_before-1,,,,
LSI-TELUGU,,mundaṭᵃ,Before,,mun̪d̪ʌʈă,,"grierson-lsi1928[p. 218-219, form TELUGU-109_before-1, concept 109_before]",,,grierson-lsi1928:TELUGU-109_before-1,,,,
LSI-BRAHUI,,mōne-ṭī,Before,,moːn̪e+ʈiː,,"grierson-lsi1928[p. 218-219, form BRAHUI-109_before-1, concept 109_before]",,,grierson-lsi1928:BRAHUI-109_before-1,,,,
LSI-BRAHUI,,mōn-ān,Before,,moːn̪+ʌːn̪,,"grierson-lsi1928[p. 218-219, form BRAHUI-109_before-2, concept 109_before]",,,grierson-lsi1928:BRAHUI-109_before-2,,,,
LSI-ARABIC,,qabl,Before,,qʌbl,,"grierson-lsi1928[p. 218-219, form ARABIC-109_before-1, concept 109_before]",,,grierson-lsi1928:ARABIC-109_before-1,,,,
LSI-OLDPERSIAN,,patiš,Before,,pʌt̪iʃ,,"grierson-lsi1928[p. 218-219, form OLDPERSIAN-109_before-1, concept 109_before]",,,grierson-lsi1928:OLDPERSIAN-109_before-1,,,,
LSI-AVESTAN,,paitiš,Before,,pait̪iʃ,,"grierson-lsi1928[p. 218-219, form AVESTAN-109_before-1, concept 109_before]",,,grierson-lsi1928:AVESTAN-109_before-1,,,,
LSI-PAHLAVI,,patš,Before,,pʌt̪ʃ,,"grierson-lsi1928[p. 218-219, form PAHLAVI-109_before-1, concept 109_before]",,,grierson-lsi1928:PAHLAVI-109_before-1,,,,
LSI-PAHLAVI,,pēš,Before,,peːʃ,,"grierson-lsi1928[p. 218-219, form PAHLAVI-109_before-2, concept 109_before]",,,grierson-lsi1928:PAHLAVI-109_before-2,,,,
LSI-PERSIAN,,pīš,Before,,piːʃ,,"grierson-lsi1928[p. 218-219, form PERSIAN-109_before-1, concept 109_before]",,,grierson-lsi1928:PERSIAN-109_before-1,,,,
LSI-PASHTOOFPESHAWAR,,maꭓānaꭓ,Before,,mʌxʌːn̪ʌx,,"grierson-lsi1928[p. 218-219, form PASHTOOFPESHAWAR-109_before-1, concept 109_before]",,,grierson-lsi1928:PASHTOOFPESHAWAR-109_before-1,,,,
LSI-PASHTOOFPESHAWAR,,maꭓkē,Before,,mʌxkeː,,"grierson-lsi1928[p. 218-219, form PASHTOOFPESHAWAR-109_before-2, concept 109_before]",,,grierson-lsi1928:PASHTOOFPESHAWAR-109_before-2,,,,
LSI-WAZIRI,,wṛōndi,Before,,wɽoːn̪d̪i,,"grierson-lsi1928[p. 218-219, form WAZIRI-109_before-1, concept 109_before]",,,grierson-lsi1928:WAZIRI-109_before-1,,,,
LSI-PASHTOOFKANDAHAR,,wṛāndē,Before,,wɽʌːn̪d̪eː,,"grierson-lsi1928[p. 218-219, form PASHTOOFKANDAHAR-109_before-1, concept 109_before]",,,grierson-lsi1928:PASHTOOFKANDAHAR-109_before-1,,,,
LSI-ORMURI,,i-muꭓᵃ,Before,,i+muxă,,"grierson-lsi1928[p. 218-219, form ORMURI-109_before-1, concept 109_before]",,,grierson-lsi1928:ORMURI-109_before-1,,,,
LSI-BALOCHIMAKRANI,,dēmā,Before,,d̪eːmʌː,,"grierson-lsi1928[p. 218-219, form BALOCHIMAKRANI-109_before-1, concept 109_before]",,,grierson-lsi1928:BALOCHIMAKRANI-109_before-1,,,,
LSI-EASTERNBALOCHI,,dēmā,Before,,d̪eːmʌː,,"grierson-lsi1928[p. 218-219, form EASTERNBALOCHI-109_before-1, concept 109_before]",,,grierson-lsi1928:EASTERNBALOCHI-109_before-1,,,,
LSI-WAXI,,tar…prüt,Before,,t̪ʌrpryt̪,,"grierson-lsi1928[p. 218-219, form WAXI-109_before-1, concept 109_before]",,,grierson-lsi1928:WAXI-109_before-1,,,,
LSI-SHIYNI,,pe-rād,Before,,pe+rʌːd̪,,"grierson-lsi1928[p. 218-219, form SHIYNI-109_before-1, concept 109_before]",,,grierson-lsi1928:SHIYNI-109_before-1,,,,
LSI-SHIYNI,,parào,Before,,pʌrao,,"grierson-lsi1928[p. 218-219, form SHIYNI-109_before-2, concept 109_before]",,,grierson-lsi1928:SHIYNI-109_before-2,,,,
LSI-SARIKOLI,,purūd,Before,,puruːd̪,,"grierson-lsi1928[p. 218-219, form SARIKOLI-109_before-1, concept 109_before]",,,grierson-lsi1928:SARIKOLI-109_before-1,,,,
LSI-SARIKOLI,,prōd,Before,,proːd̪,,"grierson-lsi1928[p. 218-219, form SARIKOLI-109_before-2, concept 109_before]",,,grierson-lsi1928:SARIKOLI-109_before-2,,,,
LSI-ISHKASHMIZEBAKI,,wulå,Before,,wulɔ,,"grierson-lsi1928[p. 218-219, form ISHKASHMIZEBAKI-109_before-1, concept 109_before]",,,grierson-lsi1928:ISHKASHMIZEBAKI-109_before-1,,,,
LSI-ISHKASHMIZEBAKI,,viš,Before,,viʃ,,"grierson-lsi1928[p. 218-219, form ISHKASHMIZEBAKI-109_before-2, concept 109_before]",,,grierson-lsi1928:ISHKASHMIZEBAKI-109_before-2,,,,
LSI-MUNJANIORMUNGI,,pīra,Before,,piːrʌ,,"grierson-lsi1928[p. 218-219, form MUNJANIORMUNGI-109_before-1, concept 109_before]",,,grierson-lsi1928:MUNJANIORMUNGI-109_before-1,,,,
LSI-YUDYA,,wapir,Before,,wʌpir,,"grierson-lsi1928[p. 218-219, form YUDYA-109_before-1, concept 109_before]",,,grierson-lsi1928:YUDYA-109_before-1,,,,
LSI-BASHGALI,,pa-myuk,Before,,pʌ+mjuk,,"grierson-lsi1928[p. 218-219, form BASHGALI-109_before-1, concept 109_before]",,,grierson-lsi1928:BASHGALI-109_before-1,,,,
LSI-WAIALA,,ništupren,Before,,n̪iʃt̪upren̪,,"grierson-lsi1928[p. 218-219, form WAIALA-109_before-1, concept 109_before]",,,grierson-lsi1928:WAIALA-109_before-1,,,,
LSI-WAIALA,,ništāri-kaṭi,Before,,n̪iʃt̪ʌːri+kʌʈi,,"grierson-lsi1928[p. 218-219, form WAIALA-109_before-2, concept 109_before]",,,grierson-lsi1928:WAIALA-109_before-2,,,,
LSI-WASIVERIORVERON,,ti-mik’,Before,,t̪i+mikʰ,,"grierson-lsi1928[p. 218-219, form WASIVERIORVERON-109_before-1, concept 109_before]",,,grierson-lsi1928:WASIVERIORVERON-109_before-1,,,,
LSI-KALASHA,,rū,Before,,ruː,,"grierson-lsi1928[p. 218-219, form KALASHA-109_before-1, concept 109_before]",,,grierson-lsi1928:KALASHA-109_before-1,,,,
LSI-GAWARBATI,,pudami,Before,,pud̪ʌmi,,"grierson-lsi1928[p. 218-219, form GAWARBATI-109_before-1, concept 109_before]",,,grierson-lsi1928:GAWARBATI-109_before-1,,,,
LSI-PASHAIEASTERN,,pōṛā,Before,,poːɽʌː,,"grierson-lsi1928[p. 218-219, form PASHAIEASTERN-109_before-1, concept 109_before]",,,grierson-lsi1928:PASHAIEASTERN-109_before-1,,,,
LSI-PASHAIWESTERN,,puṛā,Before,,puɽʌː,,"grierson-lsi1928[p. 218-219, form PASHAIWESTERN-109_before-1, concept 109_before]",,,grierson-lsi1928:PASHAIWESTERN-109_before-1,,,,
LSI-KHOWARORCHITRALI,,prušṭi,Before,,pruʃʈi,,"grierson-lsi1928[p. 218-219, form KHOWARORCHITRALI-109_before-1, concept 109_before]",,,grierson-lsi1928:KHOWARORCHITRALI-109_before-1,,,,
LSI-SHINAGILGITI,,yär,Before,,jɛr,,"grierson-lsi1928[p. 218-219, form SHINAGILGITI-109_before-1, concept 109_before]",,,grierson-lsi1928:SHINAGILGITI-109_before-1,,,,
LSI-CHILASI,,mušō,Before,,muʃoː,,"grierson-lsi1928[p. 218-219, form CHILASI-109_before-1, concept 109_before]",,,grierson-lsi1928:CHILASI-109_before-1,,,,
LSI-CHILASIOFDRAS,,mušō,Before,,muʃoː,,"grierson-lsi1928[p. 218-219, form CHILASIOFDRAS-109_before-1, concept 109_before]",,,grierson-lsi1928:CHILASIOFDRAS-109_before-1,,,,
LSI-CHILASIOFDAHHANU,,yārī,Before,,jʌːriː,,"grierson-lsi1928[p. 218-219, form CHILASIOFDAHHANU-109_before-1, concept 109_before]",,,grierson-lsi1928:CHILASIOFDAHHANU-109_before-1,,,,
LSI-CHILASIOFDAHHANU,,yārbū,Before,,jʌːrbuː,,"grierson-lsi1928[p. 218-219, form CHILASIOFDAHHANU-109_before-2, concept 109_before]",,,grierson-lsi1928:CHILASIOFDAHHANU-109_before-2,,,,
LSI-KASHMIRI,,brōnṭ’,Before,,broːn̪ʈʰ,,"grierson-lsi1928[p. 218-219, form KASHMIRI-109_before-1, concept 109_before]",,,grierson-lsi1928:KASHMIRI-109_before-1,,,,
LSI-KASHMIRI,,bōnṭ’,Before,,boːn̪ʈʰ,,"grierson-lsi1928[p. 218-219, form KASHMIRI-109_before-2, concept 109_before]",,,grierson-lsi1928:KASHMIRI-109_before-2,,,,
LSI-KASHTAWARI,,brōnṭ’,Before,,broːn̪ʈʰ,,"grierson-lsi1928[p. 218-219, form KASHTAWARI-109_before-1, concept 109_before]",,,grierson-lsi1928:KASHTAWARI-109_before-1,,,,
LSI-KASHTAWARI,,bōnṭ’,Before,,boːn̪ʈʰ,,"grierson-lsi1928[p. 218-219, form KASHTAWARI-109_before-2, concept 109_before]",,,grierson-lsi1928:KASHTAWARI-109_before-2,,,,
LSI-POGULI,,aggē,Before,,ʌggeː,,"grierson-lsi1928[p. 218-219, form POGULI-109_before-1, concept 109_before]",,,grierson-lsi1928:POGULI-109_before-1,,,,
LSI-POGULI,,aiggī,Before,,aiggiː,,"grierson-lsi1928[p. 218-219, form POGULI-109_before-2, concept 109_before]",,,grierson-lsi1928:POGULI-109_before-2,,,,
LSI-DODASIRAJI,,agar,Before,,ʌgʌr,,"grierson-lsi1928[p. 218-219, form DODASIRAJI-109_before-1, concept 109_before]",,,grierson-lsi1928:DODASIRAJI-109_before-1,,,,
LSI-RAMBANI,,agar,Before,,ʌgʌr,,"grierson-lsi1928[p. 218-219, form RAMBANI-109_before-1, concept 109_before]",,,grierson-lsi1928:RAMBANI-109_before-1,,,,
LSI-RAMBANI,,āgǎ,Before,,ʌːgæ,,"grierson-lsi1928[p. 218-219, form RAMBANI-109_before-2, concept 109_before]",,,grierson-lsi1928:RAMBANI-109_before-2,,,,
LSI-KOHISTANIGARWI,,mūka,Before,,muːkʌ,,"grierson-lsi1928[p. 218-219, form KOHISTANIGARWI-109_before-1, concept 109_before]",,,grierson-lsi1928:KOHISTANIGARWI-109_before-1,,,,
LSI-TORWALI,,mūž,Before,,muːʒ,,"grierson-lsi1928[p. 218-219, form TORWALI-109_before-1, concept 109_before]",,,grierson-lsi1928:TORWALI-109_before-1,,,,
LSI-MAIYA,,mūṭ’ō,Before,,muːʈʰoː,,"grierson-lsi1928[p. 218-219, form MAIYA-109_before-1, concept 109_before]",,,grierson-lsi1928:MAIYA-109_before-1,,,,
LSI-GYPSYEUROPEAN,,ǎnglē,Before,,æŋleː,,"grierson-lsi1928[p. 218-219, form GYPSYEUROPEAN-109_before-1, concept 109_before]",,,grierson-lsi1928:GYPSYEUROPEAN-109_before-1,,,,
LSI-GYPSYSYRIAN,,ǎger,Before,,æger,,"grierson-lsi1928[p. 218-219, form GYPSYSYRIAN-109_before-1, concept 109_before]",,,grierson-lsi1928:GYPSYSYRIAN-109_before-1,,,,
LSI-SANSKRIT,,agrē,Before,,ʌgreː,,"grierson-lsi1928[p. 218-219, form SANSKRIT-109_before-1, concept 109_before]",,,grierson-lsi1928:SANSKRIT-109_before-1,,,,
LSI-SANSKRIT,,muk’ē,Before,,mukʰeː,,"grierson-lsi1928[p. 218-219, form SANSKRIT-109_before-2, concept 109_before]",,,grierson-lsi1928:SANSKRIT-109_before-2,,,,
LSI-PRAKRIT,,aggē,Before,,ʌggeː,,"grierson-lsi1928[p. 218-219, form PRAKRIT-109_before-1, concept 109_before]",,,grierson-lsi1928:PRAKRIT-109_before-1,,,,
LSI-PRAKRIT,,aggahiṁ,Before,,ʌggʌhĩ,,"grierson-lsi1928[p. 218-219, form PRAKRIT-109_before-2, concept 109_before]",,,grierson-lsi1928:PRAKRIT-109_before-2,,,,
LSI-PRAKRIT,,muhaḍē,Before,,muhʌɖeː,,"grierson-lsi1928[p. 218-219, form PRAKRIT-109_before-3, concept 109_before]",,,grierson-lsi1928:PRAKRIT-109_before-3,,,,
LSI-KHETRANI,,muhar,Before,,muhʌr,,"grierson-lsi1928[p. 218-219, form KHETRANI-109_before-1, concept 109_before]",,,grierson-lsi1928:KHETRANI-109_before-1,,,,
LSI-LAHNDAOFSHAHPUR,,aggē,Before,,ʌggeː,,"grierson-lsi1928[p. 218-219, form LAHNDAOFSHAHPUR-109_before-1, concept 109_before]",,,grierson-lsi1928:LAHNDAOFSHAHPUR-109_before-1,,,,
LSI-MULTANI,,aggā̃,Before,,ʌggãː,,"grierson-lsi1928[p. 218-219, form MULTANI-109_before-1, concept 109_before]",,,grierson-lsi1928:MULTANI-109_before-1,,,,
LSI-HINDKI,,aggū̃,Before,,ʌggũː,,"grierson-lsi1928[p. 218-219, form HINDKI-109_before-1, concept 109_before]",,,grierson-lsi1928:HINDKI-109_before-1,,,,
LSI-THALI,,aggē,Before,,ʌggeː,,"grierson-lsi1928[p. 218-219, form THALI-109_before-1, concept 109_before]",,,grierson-lsi1928:THALI-109_before-1,,,,
LSI-DHANNI,,aggä,Before,,ʌggɛ,,"grierson-lsi1928[p. 218-219, form DHANNI-109_before-1, concept 109_before]",,,grierson-lsi1928:DHANNI-109_before-1,,,,
LSI-TINAULI,,aggā,Before,,ʌggʌː,,"grierson-lsi1928[p. 218-219, form TINAULI-109_before-1, concept 109_before]",,,grierson-lsi1928:TINAULI-109_before-1,,,,
LSI-TINAULIOFSALTRANGE,,aggē,Before,,ʌggeː,,"grierson-lsi1928[p. 218-219, form TINAULIOFSALTRANGE-109_before-1, concept 109_before]",,,grierson-lsi1928:TINAULIOFSALTRANGE-109_before-1,,,,
LSI-POTHWARI,,pählū̃,Before,,pɛhlũː,,"grierson-lsi1928[p. 218-219, form POTHWARI-109_before-1, concept 109_before]",,,grierson-lsi1928:POTHWARI-109_before-1,,,,
LSI-CHIBHALI,,pahlū̃,Before,,pʌhlũː,,"grierson-lsi1928[p. 218-219, form CHIBHALI-109_before-1, concept 109_before]",,,grierson-lsi1928:CHIBHALI-109_before-1,,,,
LSI-PUNCHHI,,aggē,Before,,ʌggeː,,"grierson-lsi1928[p. 218-219, form PUNCHHI-109_before-1, concept 109_before]",,,grierson-lsi1928:PUNCHHI-109_before-1,,,,
LSI-SINDHIVICHOLI,,aggiā̃,Before,,ʌggiãː,,"grierson-lsi1928[p. 218-219, form SINDHIVICHOLI-109_before-1, concept 109_before]",,,grierson-lsi1928:SINDHIVICHOLI-109_before-1,,,,
LSI-LARI,,aggiā̃,Before,,ʌggiãː,,"grierson-lsi1928[p. 218-219, form LARI-109_before-1, concept 109_before]",,,grierson-lsi1928:LARI-109_before-1,,,,
LSI-LARI,,mahãdᵉ,Before,,mʌhãd̪ĕ,,"grierson-lsi1928[p. 218-219, form LARI-109_before-2, concept 109_before]",,,grierson-lsi1928:LARI-109_before-2,,,,
LSI-LARI,,mā̃dᵉ,Before,,mãːd̪ĕ,,"grierson-lsi1928[p. 218-219, form LARI-109_before-3, concept 109_before]",,,grierson-lsi1928:LARI-109_before-3,,,,
LSI-KACHCHHI,,agiyā̃,Before,,ʌgijãː,,"grierson-lsi1928[p. 218-219, form KACHCHHI-109_before-1, concept 109_before]",,,grierson-lsi1928:KACHCHHI-109_before-1,,,,
LSI-MARATHIDESHI,,pūrvī̃,Before,,puːrvĩː,,"grierson-lsi1928[p. 218-219, form MARATHIDESHI-109_before-1, concept 109_before]",,,grierson-lsi1928:MARATHIDESHI-109_before-1,,,,
LSI-NAGPURI,,pūrvī,Before,,puːrviː,,"grierson-lsi1928[p. 218-219, form NAGPURI-109_before-1, concept 109_before]",,,grierson-lsi1928:NAGPURI-109_before-1,,,,
LSI-NAGPURI,,agōdar,Before,,ʌgoːd̪ʌr,,"grierson-lsi1928[p. 218-219, form NAGPURI-109_before-2, concept 109_before]",,,grierson-lsi1928:NAGPURI-109_before-2,,,,
LSI-KONKANI,,adĩ,Before,,ʌd̪ĩ,,"grierson-lsi1928[p. 218-219, form KONKANI-109_before-1, concept 109_before]",,,grierson-lsi1928:KONKANI-109_before-1,,,,
LSI-SINGHALESE,,issara,Before,,issʌrʌ,,"grierson-lsi1928[p. 218-219, form SINGHALESE-109_before-1, concept 109_before]",,,grierson-lsi1928:SINGHALESE-109_before-1,,,,
LSI-ORIYA,,āgē,Before,,ʌːgeː,,"grierson-lsi1928[p. 218-219, form ORIYA-109_before-1, concept 109_before]",,,grierson-lsi1928:ORIYA-109_before-1,,,,
LSI-BIHARIMAITHILI,,pūrb,Before,,puːrb,,"grierson-lsi1928[p. 218-219, form BIHARIMAITHILI-109_before-1, concept 109_before]",,,grierson-lsi1928:BIHARIMAITHILI-109_before-1,,,,
LSI-MAGAHI,,āgē,Before,,ʌːgeː,,"grierson-lsi1928[p. 218-219, form MAGAHI-109_before-1, concept 109_before]",,,grierson-lsi1928:MAGAHI-109_before-1,,,,
LSI-MAGAHI,,āgāṛī,Before,,ʌːgʌːɽiː,,"grierson-lsi1928[p. 218-219, form MAGAHI-109_before-2, concept 109_before]",,,grierson-lsi1928:MAGAHI-109_before-2,,,,
LSI-MAGAHI,,āgu,Before,,ʌːgu,,"grierson-lsi1928[p. 218-219, form MAGAHI-109_before-3, concept 109_before]",,,grierson-lsi1928:MAGAHI-109_before-3,,,,
LSI-MAGAHI,,sāmᵃnē,Before,,sʌːmăn̪eː,,"grierson-lsi1928[p. 218-219, form MAGAHI-109_before-4, concept 109_before]",,,grierson-lsi1928:MAGAHI-109_before-4,,,,
LSI-BHOJPURINORTHERN,,agᵃtē,Before,,ʌgăt̪eː,,"grierson-lsi1928[p. 218-219, form BHOJPURINORTHERN-109_before-1, concept 109_before]",,,grierson-lsi1928:BHOJPURINORTHERN-109_before-1,,,,
LSI-BHOJPURISOUTHERN,,pahilē,Before,,pʌhileː,,"grierson-lsi1928[p. 218-219, form BHOJPURISOUTHERN-109_before-1, concept 109_before]",,,grierson-lsi1928:BHOJPURISOUTHERN-109_before-1,,,,
LSI-BHOJPURISOUTHERN,,sāmᵃnē,Before,,sʌːmăn̪eː,,"grierson-lsi1928[p. 218-219, form BHOJPURISOUTHERN-109_before-2, concept 109_before]",,,grierson-lsi1928:BHOJPURISOUTHERN-109_before-2,,,,
LSI-BHOJPURISOUTHERN,,sōj’ē,Before,,soːdʒʰeː,,"grierson-lsi1928[p. 218-219, form BHOJPURISOUTHERN-109_before-3, concept 109_before]",,,grierson-lsi1928:BHOJPURISOUTHERN-109_before-3,,,,
LSI-NAGPURIA,,āgū,Before,,ʌːguː,,"grierson-lsi1928[p. 218-219, form NAGPURIA-109_before-1, concept 109_before]",,,grierson-lsi1928:NAGPURIA-109_before-1,,,,
LSI-BENGALIWRITTEN,,sammuk’e,Before,,sʌmmukʰe,,"grierson-lsi1928[p. 218-219, form BENGALIWRITTEN-109_before-1, concept 109_before]",,,grierson-lsi1928:BENGALIWRITTEN-109_before-1,,,,
LSI-BENGALIWRITTEN,,agre,Before,,ʌgre,,"grierson-lsi1928[p. 218-219, form BENGALIWRITTEN-109_before-2, concept 109_before]",,,grierson-lsi1928:BENGALIWRITTEN-109_before-2,,,,
LSI-BENGALISPOKEN,,šumuke,Before,,ʃumuke,,"grierson-lsi1928[p. 218-219, form BENGALISPOKEN-109_before-1, concept 109_before]",,,grierson-lsi1928:BENGALISPOKEN-109_before-1,,,,
LSI-BENGALISPOKEN,,šāmne,Before,,ʃʌːmn̪e,,"grierson-lsi1928[p. 218-219, form BENGALISPOKEN-109_before-2, concept 109_before]",,,grierson-lsi1928:BENGALISPOKEN-109_before-2,,,,
LSI-BENGALISPOKEN,,āge,Before,,ʌːge,,"grierson-lsi1928[p. 218-219, form BENGALISPOKEN-109_before-3, concept 109_before]",,,grierson-lsi1928:BENGALISPOKEN-109_before-3,,,,
LSI-SOUTHWESTERNBENGALI,,ch’āmu,Before,,tʃʰʌːmu,,"grierson-lsi1928[p. 218-219, form SOUTHWESTERNBENGALI-109_before-1, concept 109_before]",,,grierson-lsi1928:SOUTHWESTERNBENGALI-109_before-1,,,,
LSI-SOUTHWESTERNBENGALI,,āgu,Before,,ʌːgu,,"grierson-lsi1928[p. 218-219, form SOUTHWESTERNBENGALI-109_before-2, concept 109_before]",,,grierson-lsi1928:SOUTHWESTERNBENGALI-109_before-2,,,,
LSI-SIRIPURIA,,āgū,Before,,ʌːguː,,"grierson-lsi1928[p. 218-219, form SIRIPURIA-109_before-1, concept 109_before]",,,grierson-lsi1928:SIRIPURIA-109_before-1,,,,
LSI-EASTERNBENGALI,,āgē,Before,,ʌːgeː,,"grierson-lsi1928[p. 218-219, form EASTERNBENGALI-109_before-1, concept 109_before]",,,grierson-lsi1928:EASTERNBENGALI-109_before-1,,,,
LSI-EASTERNBENGALIOFCACHAR,,āgē,Before,,ʌːgeː,,"grierson-lsi1928[p. 218-219, form EASTERNBENGALIOFCACHAR-109_before-1, concept 109_before]",,,grierson-lsi1928:EASTERNBENGALIOFCACHAR-109_before-1,,,,
LSI-EASTERNBENGALIOFCHITTAGONG,,āgē,Before,,ʌːgeː,,"grierson-lsi1928[p. 218-219, form EASTERNBENGALIOFCHITTAGONG-109_before-1, concept 109_before]",,,grierson-lsi1928:EASTERNBENGALIOFCHITTAGONG-109_before-1,,,,
LSI-ASSAMESE,,purbe,Before,,purbe,,"grierson-lsi1928[p. 218-219, form ASSAMESE-109_before-1, concept 109_before]",,,grierson-lsi1928:ASSAMESE-109_before-1,,,,
LSI-ASSAMESE,,agåiye,Before,,ʌgɔije,,"grierson-lsi1928[p. 218-219, form ASSAMESE-109_before-2, concept 109_before]",,,grierson-lsi1928:ASSAMESE-109_before-2,,,,
LSI-EASTERNHINDIAWADHI,,agᵃṛī,Before,,ʌgăɽiː,,"grierson-lsi1928[p. 218-219, form EASTERNHINDIAWADHI-109_before-1, concept 109_before]",,,grierson-lsi1928:EASTERNHINDIAWADHI-109_before-1,,,,
LSI-BAGHELI,,āgē,Before,,ʌːgeː,,"grierson-lsi1928[p. 218-219, form BAGHELI-109_before-1, concept 109_before]",,,grierson-lsi1928:BAGHELI-109_before-1,,,,
LSI-CHHATTISGARHI,,āgū,Before,,ʌːguː,,"grierson-lsi1928[p. 218-219, form CHHATTISGARHI-109_before-1, concept 109_before]",,,grierson-lsi1928:CHHATTISGARHI-109_before-1,,,,
LSI-WESTERNHINDIHINDOSTANI,,pēštar,Before,,peːʃt̪ʌr,,"grierson-lsi1928[p. 218-219, form WESTERNHINDIHINDOSTANI-109_before-1, concept 109_before]",,,grierson-lsi1928:WESTERNHINDIHINDOSTANI-109_before-1,,,,
LSI-WESTERNHINDIHINDOSTANI,,pahᵃlē,Before,,pʌhăleː,,"grierson-lsi1928[p. 218-219, form WESTERNHINDIHINDOSTANI-109_before-2, concept 109_before]",,,grierson-lsi1928:WESTERNHINDIHINDOSTANI-109_before-2,,,,
LSI-VERNACULARHINDOSTANI,,pahᵃlē,Before,,pʌhăleː,,"grierson-lsi1928[p. 218-219, form VERNACULARHINDOSTANI-109_before-1, concept 109_before]",,,grierson-lsi1928:VERNACULARHINDOSTANI-109_before-1,,,,
LSI-VERNACULARHINDOSTANI,,sāhᵃmī,Before,,sʌːhămiː,,"grierson-lsi1928[p. 218-219, form VERNACULARHINDOSTANI-109_before-2, concept 109_before]",,,grierson-lsi1928:VERNACULARHINDOSTANI-109_before-2,,,,
LSI-DAKHINI,,sāmnē,Before,,sʌːmn̪eː,,"grierson-lsi1928[p. 218-219, form DAKHINI-109_before-1, concept 109_before]",,,grierson-lsi1928:DAKHINI-109_before-1,,,,
LSI-BANGARU,,sāmᵃnē,Before,,sʌːmăn̪eː,,"grierson-lsi1928[p. 218-219, form BANGARU-109_before-1, concept 109_before]",,,grierson-lsi1928:BANGARU-109_before-1,,,,
