Badaga,d1,a-,"that one; remote demonstrative (in space, time or context)",,,,"hockings-pilotraichoor1992[p. 3, col. 1]",,Hockings and Pilot-Raichoor cite DEDR 1,hockings-pilotraichoor1992:p3:c1:y0111,,,,demonstrative
Badaga,d1147,ari kaṭto:du,"wreath-tying (lit.), ceremony performed during the God Festival , in which a string of heads of grain is hung up over the temple door",,,,"hockings-pilotraichoor1992[p. 29, col. 1]",,"(devva habba/ de:va habba, q.v.); Hockings and Pilot-Raichoor cite DEDR 212, 1147",hockings-pilotraichoor1992:p29:c1:y0072:link:2,,,,noun uncertain
Badaga,d3962,arigallu,"1. kitchen garden, enclosed patch of land, smallholding; 2. parapet wall; A rtrulagu, name of a locality 28 km. SW of Ootacamund",,,,"hockings-pilotraichoor1992[p. 29, col. 1]",,"(< ari+ kallu, ‘scratched+stones’); Hockings and Pilot-Raichoor cite DEDR 3962, 1298",hockings-pilotraichoor1992:p29:c1:y0138,,,,noun proper-noun uncertain alternate
Badaga,d1298,arigallu,"1. kitchen garden, enclosed patch of land, smallholding; 2. parapet wall; A rtrulagu, name of a locality 28 km. SW of Ootacamund",,,,"hockings-pilotraichoor1992[p. 29, col. 1]",,"(< ari+ kallu, ‘scratched+stones’); Hockings and Pilot-Raichoor cite DEDR 3962, 1298",hockings-pilotraichoor1992:p29:c1:y0138:link:2,,,,noun proper-noun uncertain alternate
Badaga,,harigal,"1. kitchen garden, enclosed patch of land, smallholding; 2. parapet wall; A rtrulagu, name of a locality 28 km. SW of Ootacamund",,,,"hockings-pilotraichoor1992[p. 29, col. 1]",,Printed alternate of arigallu,hockings-pilotraichoor1992:p29:c1:y0138:variant:1,hockings-pilotraichoor1992:p29:c1:y0138,,,noun proper-noun uncertain alternate
Badaga,,harigallu,"1. kitchen garden, enclosed patch of land, smallholding; 2. parapet wall; A rtrulagu, name of a locality 28 km. SW of Ootacamund",,,,"hockings-pilotraichoor1992[p. 29, col. 1]",,Printed alternate of arigallu,hockings-pilotraichoor1992:p29:c1:y0138:variant:2,hockings-pilotraichoor1992:p29:c1:y0138,,,noun proper-noun uncertain alternate
Badaga,d3968,arige,"example, exemplar",,,,"hockings-pilotraichoor1992[p. 29, col. 1]",,Hockings and Pilot-Raichoor cite DEDR 3968,hockings-pilotraichoor1992:p29:c1:y0257,,,,noun uncertain
Badaga,d220,ariciṇa,"yellow, golden, orange , Bengal root, cassumunar ginger, curry turmeric, downy-leaved ginger, wild turmeric, yellow zedoary",,,,"hockings-pilotraichoor1992[p. 29, col. 1]",,"(cf. le:ki); (Zingiber cassumunar, Hooker 1872-97: VI, 248; Macleane 1893: 137; Nairne 1894: 337-38; Lushington 1915: 736; Gamble & Fischer 1956-57: 1041; Cooke 1958: III, 242); Hockings and Pilot-Raichoor cite DEDR 220",hockings-pilotraichoor1992:p29:c1:y0280,,,,adj noun verb intr uncertain alternate
Badaga,,arisiṇa,"yellow, golden, orange , Bengal root, cassumunar ginger, curry turmeric, downy-leaved ginger, wild turmeric, yellow zedoary",,,,"hockings-pilotraichoor1992[p. 29, col. 1]",,Printed alternate of ariciṇa,hockings-pilotraichoor1992:p29:c1:y0280:variant:1,hockings-pilotraichoor1992:p29:c1:y0280,,,adj noun verb intr uncertain alternate
Badaga,d220,ariciṇagu:keppugu:,"orange, yellow with red",,,,"hockings-pilotraichoor1992[p. 29, col. 1]",,"(< ariciṇa+gu: +keppu+ gu:, ‘yellow+bothtred+ and’); Hockings and Pilot-Raichoor cite DEDR 220, 1931",hockings-pilotraichoor1992:p29:c1:y0400,,,,adj uncertain
Badaga,d1931,ariciṇagu:keppugu:,"orange, yellow with red",,,,"hockings-pilotraichoor1992[p. 29, col. 1]",,"(< ariciṇa+gu: +keppu+ gu:, ‘yellow+bothtred+ and’); Hockings and Pilot-Raichoor cite DEDR 220, 1931",hockings-pilotraichoor1992:p29:c1:y0400:link:2,,,,adj uncertain
Badaga,d220,ariciṇagu:beḷḷegu:,"mustard, yellow with white",,,,"hockings-pilotraichoor1992[p. 29, col. 1]",,"(< ariciṇa +gu: +bel]le+gu:, ‘yellow+both+white+ and’); Hockings and Pilot-Raichoor cite DEDR 220, 5496",hockings-pilotraichoor1992:p29:c1:y0444,,,,adj uncertain
Badaga,d5496,ariciṇagu:beḷḷegu:,"mustard, yellow with white",,,,"hockings-pilotraichoor1992[p. 29, col. 1]",,"(< ariciṇa +gu: +bel]le+gu:, ‘yellow+both+white+ and’); Hockings and Pilot-Raichoor cite DEDR 220, 5496",hockings-pilotraichoor1992:p29:c1:y0444:link:2,,,,adj uncertain
Badaga,d220,ariciṇa:vare,"golden bush bean (Phaseolus vulgaris communis; avare; Hooker 1872-97:II, 200; Krishnamurthi 1953: 96-98; Matthew 1983: 439; < ariciṇatavare",,,,"hockings-pilotraichoor1992[p. 29, col. 1]",,"Hockings and Pilot-Raichoor cite DEDR 220, 264",hockings-pilotraichoor1992:p29:c1:y0488,,,,noun uncertain
Badaga,d264,ariciṇa:vare,"golden bush bean (Phaseolus vulgaris communis; avare; Hooker 1872-97:II, 200; Krishnamurthi 1953: 96-98; Matthew 1983: 439; < ariciṇatavare",,,,"hockings-pilotraichoor1992[p. 29, col. 1]",,"Hockings and Pilot-Raichoor cite DEDR 220, 264",hockings-pilotraichoor1992:p29:c1:y0488:link:2,,,,noun uncertain
Badaga,d281,ariti,"desire, enjoyment, taste for, taste of food, joy, liking, love for, choice, something with a good taste",,,,"hockings-pilotraichoor1992[p. 29, col. 1]",,"Hockings and Pilot-Raichoor cite DEDR 281, 3263",hockings-pilotraichoor1992:p29:c1:y0552,,,,noun uncertain alternate
Badaga,d3263,ariti,"desire, enjoyment, taste for, taste of food, joy, liking, love for, choice, something with a good taste",,,,"hockings-pilotraichoor1992[p. 29, col. 1]",,"Hockings and Pilot-Raichoor cite DEDR 281, 3263",hockings-pilotraichoor1992:p29:c1:y0552:link:2,,,,noun uncertain alternate
Badaga,,arta,"desire, enjoyment, taste for, taste of food, joy, liking, love for, choice, something with a good taste",,,,"hockings-pilotraichoor1992[p. 29, col. 1]",,Printed alternate of ariti,hockings-pilotraichoor1992:p29:c1:y0552:variant:1,hockings-pilotraichoor1992:p29:c1:y0552,,,noun uncertain alternate
Badaga,,arti,"desire, enjoyment, taste for, taste of food, joy, liking, love for, choice, something with a good taste",,,,"hockings-pilotraichoor1992[p. 29, col. 1]",,Printed alternate of ariti,hockings-pilotraichoor1992:p29:c1:y0552:variant:2,hockings-pilotraichoor1992:p29:c1:y0552,,,noun uncertain alternate
Badaga,d212,arida,"ragged, dressed in rags /4027 <..arida bandavaka annava koffavana...’",,,,"hockings-pilotraichoor1992[p. 29, col. 2]",,"(< ari, ‘to cut, tear+S2+ a); Hockings and Pilot-Raichoor cite DEDR 212",hockings-pilotraichoor1992:p29:c2:y0139,,,,pp participle uncertain
Badaga,d314,arime,"knowledge, knowing; witness to, knowing",,,,"hockings-pilotraichoor1992[p. 29, col. 2]",,Hockings and Pilot-Raichoor cite DEDR 314,hockings-pilotraichoor1992:p29:c2:y0214,,,,noun adj uncertain
Badaga,d314,ariya:me,ignorance,,,,"hockings-pilotraichoor1992[p. 29, col. 2]",,Hockings and Pilot-Raichoor cite DEDR 314,hockings-pilotraichoor1992:p29:c2:y0280,,,,noun uncertain
Badaga,d314,arivu,"sense, knowledge, understanding",,,,"hockings-pilotraichoor1992[p. 29, col. 2]",,Hockings and Pilot-Raichoor cite DEDR 314,hockings-pilotraichoor1992:p29:c2:y0292,,,,noun uncertain alternate
Badaga,,aruvu,"sense, knowledge, understanding",,,,"hockings-pilotraichoor1992[p. 29, col. 2]",,Printed alternate of arivu,hockings-pilotraichoor1992:p29:c2:y0292:variant:1,hockings-pilotraichoor1992:p29:c2:y0292,,,noun uncertain alternate
Badaga,,arisiṇa,"above, ariciṇa/ arisiṇa",,,,"hockings-pilotraichoor1992[p. 29, col. 2]",,,hockings-pilotraichoor1992:p29:c2:y0348,,,,uncertain alternate
Badaga,,ariciṇa,"above, ariciṇa/ arisiṇa",,,,"hockings-pilotraichoor1992[p. 29, col. 2]",,Printed alternate of arisiṇa,hockings-pilotraichoor1992:p29:c2:y0348:variant:1,hockings-pilotraichoor1992:p29:c2:y0348,,,uncertain alternate
Badaga,d220,Arisiṇa Haḷḷa,"Arisen halla, name of a short stream which flows NW down the Nilgiri escarpment, to join the Gungdaṭṭi Halla at a point 13.5 km. of Kotagiri (K arisiṇa+halla, ‘yellow tuber+t stream’)",,,,"hockings-pilotraichoor1992[p. 29, col. 2]",,"Hockings and Pilot-Raichoor cite DEDR 220, 4016",hockings-pilotraichoor1992:p29:c2:y0369,,,,noun proper-noun uncertain
Badaga,d4016,Arisiṇa Haḷḷa,"Arisen halla, name of a short stream which flows NW down the Nilgiri escarpment, to join the Gungdaṭṭi Halla at a point 13.5 km. of Kotagiri (K arisiṇa+halla, ‘yellow tuber+t stream’)",,,,"hockings-pilotraichoor1992[p. 29, col. 2]",,"Hockings and Pilot-Raichoor cite DEDR 220, 4016",hockings-pilotraichoor1992:p29:c2:y0369:link:2,,,,noun proper-noun uncertain
Badaga,d314,arisu,"to seek, look for, choose, search, search out; reference",,,,"hockings-pilotraichoor1992[p. 29, col. 2]",,Hockings and Pilot-Raichoor cite DEDR 314,hockings-pilotraichoor1992:p29:c2:y0444,,,,verb tr noun uncertain alternate
Badaga,,aracu,"to seek, look for, choose, search, search out; reference",,,,"hockings-pilotraichoor1992[p. 29, col. 2]",,Printed alternate of arisu,hockings-pilotraichoor1992:p29:c2:y0444:variant:1,hockings-pilotraichoor1992:p29:c2:y0444,,,verb tr noun uncertain alternate
Badaga,,arcu,"to seek, look for, choose, search, search out; reference",,,,"hockings-pilotraichoor1992[p. 29, col. 2]",,Printed alternate of arisu,hockings-pilotraichoor1992:p29:c2:y0444:variant:2,hockings-pilotraichoor1992:p29:c2:y0444,,,verb tr noun uncertain alternate
Badaga,,harisu,"to seek, look for, choose, search, search out; reference",,,,"hockings-pilotraichoor1992[p. 29, col. 2]",,Printed alternate of arisu,hockings-pilotraichoor1992:p29:c2:y0444:variant:3,hockings-pilotraichoor1992:p29:c2:y0444,,,verb tr noun uncertain alternate
Badaga,,-aru,"plural (or honorific) morpheme used mainly with human beings (e.g., with the names of castes, clans or phratries)",,,,"hockings-pilotraichoor1992[p. 29, col. 2]",,,hockings-pilotraichoor1992:p29:c2:y0524,,,,suffix uncertain
Badaga,d276,arukalu,"upset, worry, botheration",,,,"hockings-pilotraichoor1992[p. 29, col. 2]",,"(cf. alle salle); Hockings and Pilot-Raichoor cite DEDR 276, 404",hockings-pilotraichoor1992:p29:c2:y0570,,,,noun uncertain
Badaga,d404,arukalu,"upset, worry, botheration",,,,"hockings-pilotraichoor1992[p. 29, col. 2]",,"(cf. alle salle); Hockings and Pilot-Raichoor cite DEDR 276, 404",hockings-pilotraichoor1992:p29:c2:y0570:link:2,,,,noun uncertain
Badaga,d404,arutu,"starving, famished, hungry (lit. ‘[food or water] is needed’)",,,,"hockings-pilotraichoor1992[p. 30, col. 1]",,Hockings and Pilot-Raichoor cite DEDR 404,hockings-pilotraichoor1992:p30:c1:y0172,,,,pp participle uncertain
Badaga,d3949,arutu,"to spread, extend, lay out, spread out",,,,"hockings-pilotraichoor1992[p. 30, col. 1]",,"(clothes or grain for drying, etc.; modern form replacing are, q.v., arutuv-, aruti); Hockings and Pilot-Raichoor cite DEDR 3949",hockings-pilotraichoor1992:p30:c1:y0248,,,,verb tr modern uncertain alternate
Badaga,,harutu,"to spread, extend, lay out, spread out",,,,"hockings-pilotraichoor1992[p. 30, col. 1]",,Printed alternate of arutu,hockings-pilotraichoor1992:p30:c1:y0248:variant:1,hockings-pilotraichoor1992:p30:c1:y0248,,,verb tr modern uncertain alternate
Badaga,d201,arunmane,"palace, court, hall of justice, lawcourt, seat of government, office",,,,"hockings-pilotraichoor1992[p. 30, col. 1]",,"Hockings and Pilot-Raichoor cite DEDR 201, 4776",hockings-pilotraichoor1992:p30:c1:y0302,,,,noun uncertain alternate
Badaga,d4776,arunmane,"palace, court, hall of justice, lawcourt, seat of government, office",,,,"hockings-pilotraichoor1992[p. 30, col. 1]",,"Hockings and Pilot-Raichoor cite DEDR 201, 4776",hockings-pilotraichoor1992:p30:c1:y0302:link:2,,,,noun uncertain alternate
Badaga,,aramane,"palace, court, hall of justice, lawcourt, seat of government, office",,,,"hockings-pilotraichoor1992[p. 30, col. 1]",,Printed alternate of arunmane,hockings-pilotraichoor1992:p30:c1:y0302:variant:1,hockings-pilotraichoor1992:p30:c1:y0302,,,noun uncertain alternate
Badaga,,aremane,"palace, court, hall of justice, lawcourt, seat of government, office",,,,"hockings-pilotraichoor1992[p. 30, col. 1]",,Printed alternate of arunmane,hockings-pilotraichoor1992:p30:c1:y0302:variant:2,hockings-pilotraichoor1992:p30:c1:y0302,,,noun uncertain alternate
Badaga,d404,arupu,thirst; thirsty,,,,"hockings-pilotraichoor1992[p. 30, col. 1]",,(cf. hasutu); Hockings and Pilot-Raichoor cite DEDR 404,hockings-pilotraichoor1992:p30:c1:y0346,,,,noun adj uncertain
Badaga,d224,arumbvu,flower bud,,,,"hockings-pilotraichoor1992[p. 30, col. 1]",,Hockings and Pilot-Raichoor cite DEDR 224,hockings-pilotraichoor1992:p30:c1:y0401,,,,noun uncertain alternate
Badaga,,arambu,flower bud,,,,"hockings-pilotraichoor1992[p. 30, col. 1]",,Printed alternate of arumbvu,hockings-pilotraichoor1992:p30:c1:y0401:variant:1,hockings-pilotraichoor1992:p30:c1:y0401,,,noun uncertain alternate
Badaga,d4,aruya,thirst (Bühler ms. 48) %4,,,,"hockings-pilotraichoor1992[p. 30, col. 1]",,Hockings and Pilot-Raichoor cite DEDR 4,hockings-pilotraichoor1992:p30:c1:y0424,,,,noun uncertain
Badaga,d212,aruvade,harvest,,,,"hockings-pilotraichoor1992[p. 30, col. 1]",,Hockings and Pilot-Raichoor cite DEDR 212,hockings-pilotraichoor1992:p30:c1:y0446,,,,noun uncertain
Badaga,d212,aruvadu,"harvesting, harvest",,,,"hockings-pilotraichoor1992[p. 30, col. 1]",,Hockings and Pilot-Raichoor cite DEDR 212,hockings-pilotraichoor1992:p30:c1:y0458,,,,noun uncertain
Badaga,,aruvu,"above, arivu/ aruvu",,,,"hockings-pilotraichoor1992[p. 30, col. 1]",,,hockings-pilotraichoor1992:p30:c1:y0480,,,,uncertain alternate
Badaga,,arivu,"above, arivu/ aruvu",,,,"hockings-pilotraichoor1992[p. 30, col. 1]",,Printed alternate of aruvu,hockings-pilotraichoor1992:p30:c1:y0480:variant:1,hockings-pilotraichoor1992:p30:c1:y0480,,,uncertain alternate
Badaga,d318,aruve,rag,,,,"hockings-pilotraichoor1992[p. 30, col. 1]",,Hockings and Pilot-Raichoor cite DEDR 318,hockings-pilotraichoor1992:p30:c1:y0504,,,,noun uncertain
Badaga,,aruve,fragrant grass,,,,"hockings-pilotraichoor1992[p. 30, col. 1]",,,hockings-pilotraichoor1992:p30:c1:y0536,,,,noun uncertain
Badaga,,aruve,"gorge, ravine, defile",,,,"hockings-pilotraichoor1992[p. 30, col. 1]",,,hockings-pilotraichoor1992:p30:c1:y0546,,,,noun uncertain alternate
Badaga,,haruve,"gorge, ravine, defile",,,,"hockings-pilotraichoor1992[p. 30, col. 1]",,Printed alternate of aruve,hockings-pilotraichoor1992:p30:c1:y0546:variant:1,hockings-pilotraichoor1992:p30:c1:y0546,,,noun uncertain alternate
Badaga,d886,Aruve:ṇu,"Arebennu, Aravenu, Arrevenu, Aravain, revenu, Urravan, Urravainu, Urravani, Arayvanoo, name of a hamlet 2.5 km. SE of Kotagiri, belonging to Jakkana:ri/Jakka:re commune; it has two parts: &. Aruve:nu Naduhafti; b. Aruve:ṇu Ke:ti Ke:ri",,,,"hockings-pilotraichoor1992[p. 30, col. 2]",,"(Kasturi kula; in existence prior to 1812; 94 Gauda houses in 1970; some migrated here from Jakkana:ri/Jakka:re, others from Ke:ti, and they live in the two parts of the hamlet; site of the office of Jackanarai Panchayat, with 1981 population of 9,055; < aruve+e:nṇu, ‘ravine+edge’); Hockings and Pilot-Raichoor cite DEDR 886",hockings-pilotraichoor1992:p30:c2:y0070,,,,noun proper-noun uncertain alternate
Badaga,,Haruve:ṇu,"Arebennu, Aravenu, Arrevenu, Aravain, revenu, Urravan, Urravainu, Urravani, Arayvanoo, name of a hamlet 2.5 km. SE of Kotagiri, belonging to Jakkana:ri/Jakka:re commune; it has two parts: &. Aruve:nu Naduhafti; b. Aruve:ṇu Ke:ti Ke:ri",,,,"hockings-pilotraichoor1992[p. 30, col. 2]",,Printed alternate of Aruve:ṇu,hockings-pilotraichoor1992:p30:c2:y0070:variant:1,hockings-pilotraichoor1992:p30:c2:y0070,,,noun proper-noun uncertain alternate
Badaga,d886,Aruve:nu Ke:tiKe:ri,"name of the easterly part of Aruve:nu , a hamlet 2.5 km. SE of Kotagiri, that was settled by people from Ke:ti",,,,"hockings-pilotraichoor1992[p. 30, col. 2]",,"(q.v.); (q.v.;< aruve+ e:ṇu+Ke:ti+ke:ri, ‘ravine+tedge+[Ketti]+yards’); Hockings and Pilot-Raichoor cite DEDR 886, 1931, 2007",hockings-pilotraichoor1992:p30:c2:y0264,,,,noun proper-noun uncertain alternate
Badaga,d1931,Aruve:nu Ke:tiKe:ri,"name of the easterly part of Aruve:nu , a hamlet 2.5 km. SE of Kotagiri, that was settled by people from Ke:ti",,,,"hockings-pilotraichoor1992[p. 30, col. 2]",,"(q.v.); (q.v.;< aruve+ e:ṇu+Ke:ti+ke:ri, ‘ravine+tedge+[Ketti]+yards’); Hockings and Pilot-Raichoor cite DEDR 886, 1931, 2007",hockings-pilotraichoor1992:p30:c2:y0264:link:2,,,,noun proper-noun uncertain alternate
Badaga,d2007,Aruve:nu Ke:tiKe:ri,"name of the easterly part of Aruve:nu , a hamlet 2.5 km. SE of Kotagiri, that was settled by people from Ke:ti",,,,"hockings-pilotraichoor1992[p. 30, col. 2]",,"(q.v.); (q.v.;< aruve+ e:ṇu+Ke:ti+ke:ri, ‘ravine+tedge+[Ketti]+yards’); Hockings and Pilot-Raichoor cite DEDR 886, 1931, 2007",hockings-pilotraichoor1992:p30:c2:y0264:link:3,,,,noun proper-noun uncertain alternate
Badaga,,Haruve:ṇu Ke:ti Ke:ri,"name of the easterly part of Aruve:nu , a hamlet 2.5 km. SE of Kotagiri, that was settled by people from Ke:ti",,,,"hockings-pilotraichoor1992[p. 30, col. 2]",,Printed alternate of Aruve:nu Ke:tiKe:ri,hockings-pilotraichoor1992:p30:c2:y0264:variant:1,hockings-pilotraichoor1992:p30:c2:y0264,,,noun proper-noun uncertain alternate
Badaga,d228,are,"to crush, grind (spices), prepare (food; arep-, aret-)",,,,"hockings-pilotraichoor1992[p. 30, col. 2]",,Hockings and Pilot-Raichoor cite DEDR 228,hockings-pilotraichoor1992:p30:c2:y0353,,,,verb tr uncertain
Badaga,d229,are,half,,,,"hockings-pilotraichoor1992[p. 30, col. 2]",,Hockings and Pilot-Raichoor cite DEDR 229,hockings-pilotraichoor1992:p30:c2:y0418,,,,adj uncertain
Badaga,d321,are,"1. slab, flat rock; 2. rockshelter, stone hideout",,,,"hockings-pilotraichoor1992[p. 30, col. 2]",,"(archaic form was are; cf. a:ra /a:re, kambe, kare); Hockings and Pilot-Raichoor cite DEDR 321",hockings-pilotraichoor1992:p30:c2:y0462,,,,noun archaic uncertain
Badaga,d3949,are,"to spread, extend, lay out, spread out",,,,"hockings-pilotraichoor1992[p. 30, col. 2]",,"(clothes or grain for drying, etc.; more modern form is arutu, q.v.; arep-, aret-); Hockings and Pilot-Raichoor cite DEDR 3949",hockings-pilotraichoor1992:p30:c2:y0529,,,,verb tr modern uncertain
Badaga,,are,1l. petal; 2. clitoris,,,,"hockings-pilotraichoor1992[p. 31, col. 1]",,,hockings-pilotraichoor1992:p31:c1:y0108,,,,noun uncertain
Badaga,d321,Arekadavu,"Arekadavu, Arakadavu, name of two hamlets: 1. a part of Edeka:ḍdu hamlet 15 km. SSW of Ootacamund, formerly belonging to Ki:ekunda but now head village of Edeka:du commune (Kasturi kula; in existence prior to 1812; 49 Gauda houses in 1970; also called Taleyatti/ Talehattiy;, 2. a Wainad tribal hamlet 5 km. of Gudalur",,,,"hockings-pilotraichoor1992[p. 31, col. 1]",,"(< are +kadavu, ‘rock+ passage’); Hockings and Pilot-Raichoor cite DEDR 321, 1109",hockings-pilotraichoor1992:p31:c1:y0118,,,,noun proper-noun uncertain
Badaga,d1109,Arekadavu,"Arekadavu, Arakadavu, name of two hamlets: 1. a part of Edeka:ḍdu hamlet 15 km. SSW of Ootacamund, formerly belonging to Ki:ekunda but now head village of Edeka:du commune (Kasturi kula; in existence prior to 1812; 49 Gauda houses in 1970; also called Taleyatti/ Talehattiy;, 2. a Wainad tribal hamlet 5 km. of Gudalur",,,,"hockings-pilotraichoor1992[p. 31, col. 1]",,"(< are +kadavu, ‘rock+ passage’); Hockings and Pilot-Raichoor cite DEDR 321, 1109",hockings-pilotraichoor1992:p31:c1:y0118:link:2,,,,noun proper-noun uncertain
Badaga,d321,Arekadavu Haḷḷa,"Arakadavu halla, Arekadaru halla, name of four streams: 1. one flows E from Kotagiri to join the Godakal Halḷa at a point 6 km. E of Kotagiri;, 2. one flows E from Ettu Beṭṭu to join the Oddekadavu Haḷḷa at a point 4 km. WSW of Kotagiri; 3. one flows from near Malligore to join the Si:gu:ru Halla at a point 10 km. NNW of Ootacamund; 4. one flows WSW to join the Cikkana:ḷi Haḷḷa at a point 19 km. WSW of Ootacamund",,,,"hockings-pilotraichoor1992[p. 31, col. 1]",,"(< are+kadavu+ halla, ‘rock+tpassage+stream’); Hockings and Pilot-Raichoor cite DEDR 321, 1109, 4016",hockings-pilotraichoor1992:p31:c1:y0248,,,,noun proper-noun uncertain
Badaga,d1109,Arekadavu Haḷḷa,"Arakadavu halla, Arekadaru halla, name of four streams: 1. one flows E from Kotagiri to join the Godakal Halḷa at a point 6 km. E of Kotagiri;, 2. one flows E from Ettu Beṭṭu to join the Oddekadavu Haḷḷa at a point 4 km. WSW of Kotagiri; 3. one flows from near Malligore to join the Si:gu:ru Halla at a point 10 km. NNW of Ootacamund; 4. one flows WSW to join the Cikkana:ḷi Haḷḷa at a point 19 km. WSW of Ootacamund",,,,"hockings-pilotraichoor1992[p. 31, col. 1]",,"(< are+kadavu+ halla, ‘rock+tpassage+stream’); Hockings and Pilot-Raichoor cite DEDR 321, 1109, 4016",hockings-pilotraichoor1992:p31:c1:y0248:link:2,,,,noun proper-noun uncertain
Badaga,d4016,Arekadavu Haḷḷa,"Arakadavu halla, Arekadaru halla, name of four streams: 1. one flows E from Kotagiri to join the Godakal Halḷa at a point 6 km. E of Kotagiri;, 2. one flows E from Ettu Beṭṭu to join the Oddekadavu Haḷḷa at a point 4 km. WSW of Kotagiri; 3. one flows from near Malligore to join the Si:gu:ru Halla at a point 10 km. NNW of Ootacamund; 4. one flows WSW to join the Cikkana:ḷi Haḷḷa at a point 19 km. WSW of Ootacamund",,,,"hockings-pilotraichoor1992[p. 31, col. 1]",,"(< are+kadavu+ halla, ‘rock+tpassage+stream’); Hockings and Pilot-Raichoor cite DEDR 321, 1109, 4016",hockings-pilotraichoor1992:p31:c1:y0248:link:3,,,,noun proper-noun uncertain
Badaga,d321,Arekaṇdi,"Manjoor, Manjur, old name for the present Manju:ru hamlet 17 km. SSW of Ootacamund, belonging to KĶi:ekunda commune",,,,"hockings-pilotraichoor1992[p. 31, col. 1]",,"(q.v.); (< are+kaṇdi, ‘flat rock +boundary’); Hockings and Pilot-Raichoor cite DEDR 321, 1176",hockings-pilotraichoor1992:p31:c1:y0420,,,,noun proper-noun uncertain
Badaga,d1176,Arekaṇdi,"Manjoor, Manjur, old name for the present Manju:ru hamlet 17 km. SSW of Ootacamund, belonging to KĶi:ekunda commune",,,,"hockings-pilotraichoor1992[p. 31, col. 1]",,"(q.v.); (< are+kaṇdi, ‘flat rock +boundary’); Hockings and Pilot-Raichoor cite DEDR 321, 1176",hockings-pilotraichoor1992:p31:c1:y0420:link:2,,,,noun proper-noun uncertain
Badaga,d229,are kannu,"partisan attitude, biased view, half-eye (lit.)",,,,"hockings-pilotraichoor1992[p. 31, col. 1]",,"Hockings and Pilot-Raichoor cite DEDR 229, 1159",hockings-pilotraichoor1992:p31:c1:y0485,,,,noun uncertain
Badaga,d1159,are kannu,"partisan attitude, biased view, half-eye (lit.)",,,,"hockings-pilotraichoor1992[p. 31, col. 1]",,"Hockings and Pilot-Raichoor cite DEDR 229, 1159",hockings-pilotraichoor1992:p31:c1:y0485:link:2,,,,noun uncertain
Badaga,d321,Arekambe,"Arekambe, Aracumbay, Urrakambay, name of a hamlet 3.5 km. NW of Kotagiri, formerly belonging to Naduhaṭṭi but now to Ta:ndana:du commune",,,,"hockings-pilotraichoor1992[p. 31, col. 1]",,"(Kasturi and Maduve/Haṭṭara kulas; in existence before 1822; 22 Gauda houses in 1970; < are+ kambe, ‘flat rock+ridge’); Hockings and Pilot-Raichoor cite DEDR 321, 1237",hockings-pilotraichoor1992:p31:c1:y0552,,,,noun proper-noun uncertain
Badaga,d1237,Arekambe,"Arekambe, Aracumbay, Urrakambay, name of a hamlet 3.5 km. NW of Kotagiri, formerly belonging to Naduhaṭṭi but now to Ta:ndana:du commune",,,,"hockings-pilotraichoor1992[p. 31, col. 1]",,"(Kasturi and Maduve/Haṭṭara kulas; in existence before 1822; 22 Gauda houses in 1970; < are+ kambe, ‘flat rock+ridge’); Hockings and Pilot-Raichoor cite DEDR 321, 1237",hockings-pilotraichoor1992:p31:c1:y0552:link:2,,,,noun proper-noun uncertain
Badaga,d321,Arekare Haḷḷa,"Arakar Halla, name of a stream which flows SE from So:lu:rmaṭṭa to join the Doddaguttage R. at a point 15.5 km. E of Kotagiri (also called Ni:rugundi Halla; < are +kare+halla",,,,"hockings-pilotraichoor1992[p. 31, col. 2]",,"Hockings and Pilot-Raichoor cite DEDR 321, 1293, 4016",hockings-pilotraichoor1992:p31:c2:y0151,,,,noun proper-noun uncertain
Badaga,d1293,Arekare Haḷḷa,"Arakar Halla, name of a stream which flows SE from So:lu:rmaṭṭa to join the Doddaguttage R. at a point 15.5 km. E of Kotagiri (also called Ni:rugundi Halla; < are +kare+halla",,,,"hockings-pilotraichoor1992[p. 31, col. 2]",,"Hockings and Pilot-Raichoor cite DEDR 321, 1293, 4016",hockings-pilotraichoor1992:p31:c2:y0151:link:2,,,,noun proper-noun uncertain
Badaga,d4016,Arekare Haḷḷa,"Arakar Halla, name of a stream which flows SE from So:lu:rmaṭṭa to join the Doddaguttage R. at a point 15.5 km. E of Kotagiri (also called Ni:rugundi Halla; < are +kare+halla",,,,"hockings-pilotraichoor1992[p. 31, col. 2]",,"Hockings and Pilot-Raichoor cite DEDR 321, 1293, 4016",hockings-pilotraichoor1992:p31:c2:y0151:link:3,,,,noun proper-noun uncertain
Badaga,d321,Areka:du Beṭṭu,"Arekadu bettu, name of a mountain ca 2375 m in elevation, 21.5 km. SSW of Ootacamund",,,,"hockings-pilotraichoor1992[p. 31, col. 2]",,"(< are+ka:du+ bettu, ‘rock+foresttmountain’); Hockings and Pilot-Raichoor cite DEDR 321, 1438, 5474",hockings-pilotraichoor1992:p31:c2:y0239,,,,noun proper-noun uncertain
Badaga,d1438,Areka:du Beṭṭu,"Arekadu bettu, name of a mountain ca 2375 m in elevation, 21.5 km. SSW of Ootacamund",,,,"hockings-pilotraichoor1992[p. 31, col. 2]",,"(< are+ka:du+ bettu, ‘rock+foresttmountain’); Hockings and Pilot-Raichoor cite DEDR 321, 1438, 5474",hockings-pilotraichoor1992:p31:c2:y0239:link:2,,,,noun proper-noun uncertain
