Gondi,,miɾa,run,,miɾa,Appendix E; eastern Koya; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 86, item 196, Podia Koya]",,,silkoya1985:pod:i196:v1,,,,dialect:Gondi:sil-koya-1985-podia:Podia%20Koya
Gondi,,an,go,,an,Appendix E; eastern Koya; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 86, item 197, Podia Koya]",,,silkoya1985:pod:i197:v1,,,,dialect:Gondi:sil-koya-1985-podia:Podia%20Koya
Gondi,,waɾa,come,,waɾa,Appendix E; eastern Koya; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 86, item 198, Podia Koya]",,,silkoya1985:pod:i198:v1,,,,dialect:Gondi:sil-koya-1985-podia:Podia%20Koya
Gondi,,tiɾka,speak,,tiɾka,Appendix E; eastern Koya; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 86, item 199, Podia Koya]",,,silkoya1985:pod:i199:v1,,,,dialect:Gondi:sil-koya-1985-podia:Podia%20Koya
Gondi,,wegʰitika,speak,,wegʰitika,Appendix E; eastern Koya; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 86, item 199, Podia Koya]",,,silkoya1985:pod:i199:v2,,,,dialect:Gondi:sil-koya-1985-podia:Podia%20Koya
Gondi,,kenga,hear,,kenga,Appendix E; eastern Koya; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 86, item 200, Podia Koya]",,,silkoya1985:pod:i200:v1,,,,dialect:Gondi:sil-koya-1985-podia:Podia%20Koya
Gondi,,mendʒul,body,,mendʒul,Appendix E; western Gondi; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 87, item 1, Bhamani Gondi]",,,silkoya1985:bhg:i001:v1,,,,dialect:Gondi:sil-koya-1985-bhamani-gondi:Bhamani%20Gondi
Gondi,,t̪ala,head,,t̪ala,Appendix E; western Gondi; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 87, item 2, Bhamani Gondi]",,,silkoya1985:bhg:i002:v1,,,,dialect:Gondi:sil-koya-1985-bhamani-gondi:Bhamani%20Gondi
Gondi,,kelˑku,hair,,kelˑku,Appendix E; western Gondi; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 87, item 3, Bhamani Gondi]",,,silkoya1985:bhg:i003:v1,,,,dialect:Gondi:sil-koya-1985-bhamani-gondi:Bhamani%20Gondi
Gondi,,mokam,face,,mokam,Appendix E; western Gondi; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 87, item 4, Bhamani Gondi]",,,silkoya1985:bhg:i004:v1,,,,dialect:Gondi:sil-koya-1985-bhamani-gondi:Bhamani%20Gondi
Gondi,,kadu,eye,,kadu,Appendix E; western Gondi; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 87, item 5, Bhamani Gondi]",,,silkoya1985:bhg:i005:v1,,,,dialect:Gondi:sil-koya-1985-bhamani-gondi:Bhamani%20Gondi
Gondi,,kevu,ear,,kevu,Appendix E; western Gondi; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 87, item 6, Bhamani Gondi]",,,silkoya1985:bhg:i006:v1,,,,dialect:Gondi:sil-koya-1985-bhamani-gondi:Bhamani%20Gondi
Gondi,,mukˑu,nose,,mukˑu,Appendix E; western Gondi; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 87, item 7, Bhamani Gondi]",,,silkoya1985:bhg:i007:v1,,,,dialect:Gondi:sil-koya-1985-bhamani-gondi:Bhamani%20Gondi
Gondi,,t̪odˑi,mouth,,t̪odˑi,Appendix E; western Gondi; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 87, item 8, Bhamani Gondi]",,,silkoya1985:bhg:i008:v1,,,,dialect:Gondi:sil-koya-1985-bhamani-gondi:Bhamani%20Gondi
Gondi,,palku,teeth,,palku,Appendix E; western Gondi; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 87, item 9, Bhamani Gondi]",,,silkoya1985:bhg:i009:v1,,,,dialect:Gondi:sil-koya-1985-bhamani-gondi:Bhamani%20Gondi
Gondi,,nalke,tongue,,nalke,Appendix E; western Gondi; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 87, item 10, Bhamani Gondi]",,,silkoya1985:bhg:i010:v1,,,,dialect:Gondi:sil-koya-1985-bhamani-gondi:Bhamani%20Gondi
Gondi,,bʰomˑu,breast,,bʰomˑu,Appendix E; western Gondi; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 87, item 11, Bhamani Gondi]",,,silkoya1985:bhg:i011:v1,,,,dialect:Gondi:sil-koya-1985-bhamani-gondi:Bhamani%20Gondi
Gondi,,piru,belly,,piru,Appendix E; western Gondi; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 87, item 12, Bhamani Gondi]",,,silkoya1985:bhg:i012:v1,,,,dialect:Gondi:sil-koya-1985-bhamani-gondi:Bhamani%20Gondi
Gondi,,bʰot̪a,belly,,bʰot̪a,Appendix E; western Gondi; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 87, item 12, Bhamani Gondi]",,,silkoya1985:bhg:i012:v2,,,,dialect:Gondi:sil-koya-1985-bhamani-gondi:Bhamani%20Gondi
Gondi,,d̪anda,arm,,d̪anda,Appendix E; western Gondi; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 87, item 13, Bhamani Gondi]",,,silkoya1985:bhg:i013:v1,,,,dialect:Gondi:sil-koya-1985-bhamani-gondi:Bhamani%20Gondi
Gondi,,kundakai,elbow,,kundakai,Appendix E; western Gondi; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 87, item 14, Bhamani Gondi]",,,silkoya1985:bhg:i014:v1,,,,dialect:Gondi:sil-koya-1985-bhamani-gondi:Bhamani%20Gondi
Gondi,,aɾikaiˑu,palm,,aɾikaiˑu,Appendix E; western Gondi; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 87, item 15, Bhamani Gondi]",,,silkoya1985:bhg:i015:v1,,,,dialect:Gondi:sil-koya-1985-bhamani-gondi:Bhamani%20Gondi
Gondi,,u̯elu,finger,,u̯elu,Appendix E; western Gondi; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 87, item 16, Bhamani Gondi]",,,silkoya1985:bhg:i016:v1,,,,dialect:Gondi:sil-koya-1985-bhamani-gondi:Bhamani%20Gondi
Gondi,,ɡʰoɾu,nail,,ɡʰoɾu,Appendix E; western Gondi; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 87, item 17, Bhamani Gondi]",,,silkoya1985:bhg:i017:v1,,,,dialect:Gondi:sil-koya-1985-bhamani-gondi:Bhamani%20Gondi
Gondi,,kalu,leg,,kalu,Appendix E; western Gondi; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 87, item 18, Bhamani Gondi]",,,silkoya1985:bhg:i018:v1,,,,dialect:Gondi:sil-koya-1985-bhamani-gondi:Bhamani%20Gondi
Gondi,,t̪olu,skin,,t̪olu,Appendix E; western Gondi; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 87, item 19, Bhamani Gondi]",,,silkoya1985:bhg:i019:v1,,,,dialect:Gondi:sil-koya-1985-bhamani-gondi:Bhamani%20Gondi
Gondi,,bʰokˑa,bone,,bʰokˑa,Appendix E; western Gondi; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 87, item 20, Bhamani Gondi]",,,silkoya1985:bhg:i020:v1,,,,dialect:Gondi:sil-koya-1985-bhamani-gondi:Bhamani%20Gondi
Gondi,,ment̪uli,body,,ment̪uli,Appendix E; western Madia; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 87, item 1, Bhamani Madia]",,,silkoya1985:bhm:i001:v1,,,,dialect:Gondi:sil-koya-1985-bhamani-madia:Bhamani%20Madia
Gondi,,t̪alə,head,,t̪alə,Appendix E; western Madia; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 87, item 2, Bhamani Madia]",,,silkoya1985:bhm:i002:v1,,,,dialect:Gondi:sil-koya-1985-bhamani-madia:Bhamani%20Madia
Gondi,,kelːo,hair,,kelːo,Appendix E; western Madia; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 87, item 3, Bhamani Madia]",,,silkoya1985:bhm:i003:v1,,,,dialect:Gondi:sil-koya-1985-bhamani-madia:Bhamani%20Madia
Gondi,,mokame,face,,mokame,Appendix E; western Madia; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 87, item 4, Bhamani Madia]",,,silkoya1985:bhm:i004:v1,,,,dialect:Gondi:sil-koya-1985-bhamani-madia:Bhamani%20Madia
Gondi,,kanˑku,eye,,kanˑku,Appendix E; western Madia; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 87, item 5, Bhamani Madia]",,,silkoya1985:bhm:i005:v1,,,,dialect:Gondi:sil-koya-1985-bhamani-madia:Bhamani%20Madia
Gondi,,kevo,ear,,kevo,Appendix E; western Madia; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 87, item 6, Bhamani Madia]",,,silkoya1985:bhm:i006:v1,,,,dialect:Gondi:sil-koya-1985-bhamani-madia:Bhamani%20Madia
Gondi,,mosoɾe,nose,,mosoɾe,Appendix E; western Madia; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 87, item 7, Bhamani Madia]",,,silkoya1985:bhm:i007:v1,,,,dialect:Gondi:sil-koya-1985-bhamani-madia:Bhamani%20Madia
Gondi,,pau̯aɡai,mouth,,pau̯aɡai,Appendix E; western Madia; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 87, item 8, Bhamani Madia]",,,silkoya1985:bhm:i008:v1,,,,dialect:Gondi:sil-koya-1985-bhamani-madia:Bhamani%20Madia
Gondi,,palku,teeth,,palku,Appendix E; western Madia; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 87, item 9, Bhamani Madia]",,,silkoya1985:bhm:i009:v1,,,,dialect:Gondi:sil-koya-1985-bhamani-madia:Bhamani%20Madia
Gondi,,nalka,tongue,,nalka,Appendix E; western Madia; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 87, item 10, Bhamani Madia]",,,silkoya1985:bhm:i010:v1,,,,dialect:Gondi:sil-koya-1985-bhamani-madia:Bhamani%20Madia
Gondi,,bokˑu,breast,,bokˑu,Appendix E; western Madia; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 87, item 11, Bhamani Madia]",,,silkoya1985:bhm:i011:v1,,,,dialect:Gondi:sil-koya-1985-bhamani-madia:Bhamani%20Madia
Gondi,,bot̪ʰa,belly,,bot̪ʰa,Appendix E; western Madia; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 87, item 12, Bhamani Madia]",,,silkoya1985:bhm:i012:v1,,,,dialect:Gondi:sil-koya-1985-bhamani-madia:Bhamani%20Madia
Gondi,,atæ,arm,,atæ,Appendix E; western Madia; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 87, item 13, Bhamani Madia]",,,silkoya1985:bhm:i013:v1,,,,dialect:Gondi:sil-koya-1985-bhamani-madia:Bhamani%20Madia
Gondi,,kunamkai,elbow,,kunamkai,Appendix E; western Madia; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 87, item 14, Bhamani Madia]",,,silkoya1985:bhm:i014:v1,,,,dialect:Gondi:sil-koya-1985-bhamani-madia:Bhamani%20Madia
Gondi,,halˑa,palm,,halˑa,Appendix E; western Madia; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 87, item 15, Bhamani Madia]",,,silkoya1985:bhm:i015:v1,,,,dialect:Gondi:sil-koya-1985-bhamani-madia:Bhamani%20Madia
Gondi,,aɖusku,finger,,aɖusku,Appendix E; western Madia; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 87, item 16, Bhamani Madia]",,,silkoya1985:bhm:i016:v1,,,,dialect:Gondi:sil-koya-1985-bhamani-madia:Bhamani%20Madia
Gondi,,idiŋɡ,nail,,idiŋɡ,Appendix E; western Madia; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 87, item 17, Bhamani Madia]",,,silkoya1985:bhm:i017:v1,,,,dialect:Gondi:sil-koya-1985-bhamani-madia:Bhamani%20Madia
Gondi,,kalku,leg,,kalku,Appendix E; western Madia; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 87, item 18, Bhamani Madia]",,,silkoya1985:bhm:i018:v1,,,,dialect:Gondi:sil-koya-1985-bhamani-madia:Bhamani%20Madia
Gondi,,t̪ol,skin,,t̪ol,Appendix E; western Madia; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 87, item 19, Bhamani Madia]",,,silkoya1985:bhm:i019:v1,,,,dialect:Gondi:sil-koya-1985-bhamani-madia:Bhamani%20Madia
Gondi,,bʰokˑe,bone,,bʰokˑe,Appendix E; western Madia; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 87, item 20, Bhamani Madia]",,,silkoya1985:bhm:i020:v1,,,,dialect:Gondi:sil-koya-1985-bhamani-madia:Bhamani%20Madia
Gondi,,mɛːnd̪ol,body,,mɛːnd̪ol,Appendix E; western Gondi; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 87, item 1, Utnoor Gondi]",,,silkoya1985:utn:i001:v1,,,,dialect:Gondi:sil-koya-1985-utnoor:Utnoor%20Gondi
Gondi,,t̪ʌlʌʔ,head,,t̪ʌlʌʔ,Appendix E; western Gondi; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 87, item 2, Utnoor Gondi]",,,silkoya1985:utn:i002:v1,,,,dialect:Gondi:sil-koya-1985-utnoor:Utnoor%20Gondi
Gondi,,kɛlk,hair,,kɛlk,Appendix E; western Gondi; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 87, item 3, Utnoor Gondi]",,,silkoya1985:utn:i003:v1,,,,dialect:Gondi:sil-koya-1985-utnoor:Utnoor%20Gondi
Gondi,,mukʰʌmu,face,,mukʰʌmu,Appendix E; western Gondi; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 87, item 4, Utnoor Gondi]",,,silkoya1985:utn:i004:v1,,,,dialect:Gondi:sil-koya-1985-utnoor:Utnoor%20Gondi
Gondi,,kʌdək,eye,,kʌdək,Appendix E; western Gondi; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 87, item 5, Utnoor Gondi]",,,silkoya1985:utn:i005:v1,,,,dialect:Gondi:sil-koya-1985-utnoor:Utnoor%20Gondi
Gondi,,kɛːuʔ,ear,,kɛːuʔ,Appendix E; western Gondi; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 87, item 6, Utnoor Gondi]",,,silkoya1985:utn:i006:v1,,,,dialect:Gondi:sil-koya-1985-utnoor:Utnoor%20Gondi
Gondi,,mos̪əɾ,nose,,mos̪əɾ,Appendix E; western Gondi; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 87, item 7, Utnoor Gondi]",,,silkoya1985:utn:i007:v1,,,,dialect:Gondi:sil-koya-1985-utnoor:Utnoor%20Gondi
Gondi,,ʈoɖi,mouth,,ʈoɖi,Appendix E; western Gondi; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 87, item 8, Utnoor Gondi]",,,silkoya1985:utn:i008:v1,,,,dialect:Gondi:sil-koya-1985-utnoor:Utnoor%20Gondi
Gondi,,pʌlk,teeth,,pʌlk,Appendix E; western Gondi; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 87, item 9, Utnoor Gondi]",,,silkoya1985:utn:i009:v1,,,,dialect:Gondi:sil-koya-1985-utnoor:Utnoor%20Gondi
Gondi,,βɛndʒər,tongue,,βɛndʒər,Appendix E; western Gondi; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 87, item 10, Utnoor Gondi]",,,silkoya1985:utn:i010:v1,,,,dialect:Gondi:sil-koya-1985-utnoor:Utnoor%20Gondi
Gondi,,tsaˑt̪ʰi,breast,,tsaˑt̪ʰi,Appendix E; western Gondi; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 87, item 11, Utnoor Gondi]",,,silkoya1985:utn:i011:v1,,,,dialect:Gondi:sil-koya-1985-utnoor:Utnoor%20Gondi
Gondi,,pɛʈˑi,belly,,pɛʈˑi,Appendix E; western Gondi; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 87, item 12, Utnoor Gondi]",,,silkoya1985:utn:i012:v1,,,,dialect:Gondi:sil-koya-1985-utnoor:Utnoor%20Gondi
Gondi,,kai̯,arm,,kai̯,Appendix E; western Gondi; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 87, item 13, Utnoor Gondi]",,,silkoya1985:utn:i013:v1,,,,dialect:Gondi:sil-koya-1985-utnoor:Utnoor%20Gondi
Gondi,,ʈoŋɡi,elbow,,ʈoŋɡi,Appendix E; western Gondi; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 87, item 14, Utnoor Gondi]",,,silkoya1985:utn:i014:v1,,,,dialect:Gondi:sil-koya-1985-utnoor:Utnoor%20Gondi
Gondi,,t̪aɽkai̯,palm,,t̪aɽkai̯,Appendix E; western Gondi; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 87, item 15, Utnoor Gondi]",,,silkoya1985:utn:i015:v1,,,,dialect:Gondi:sil-koya-1985-utnoor:Utnoor%20Gondi
Gondi,,boʈʌ,finger,,boʈʌ,Appendix E; western Gondi; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 87, item 16, Utnoor Gondi]",,,silkoya1985:utn:i016:v1,,,,dialect:Gondi:sil-koya-1985-utnoor:Utnoor%20Gondi
Gondi,,t̪ʰɪdɪndʒ,nail,,t̪ʰɪdɪndʒ,Appendix E; western Gondi; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 87, item 17, Utnoor Gondi]",,,silkoya1985:utn:i017:v1,,,,dialect:Gondi:sil-koya-1985-utnoor:Utnoor%20Gondi
Gondi,,kaˑl,leg,,kaˑl,Appendix E; western Gondi; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 87, item 18, Utnoor Gondi]",,,silkoya1985:utn:i018:v1,,,,dialect:Gondi:sil-koya-1985-utnoor:Utnoor%20Gondi
Gondi,,ʈoˑl,skin,,ʈoˑl,Appendix E; western Gondi; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 87, item 19, Utnoor Gondi]",,,silkoya1985:utn:i019:v1,,,,dialect:Gondi:sil-koya-1985-utnoor:Utnoor%20Gondi
Gondi,,bokˑʌ,bone,,bokˑʌ,Appendix E; western Gondi; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 87, item 20, Utnoor Gondi]",,,silkoya1985:utn:i020:v1,,,,dialect:Gondi:sil-koya-1985-utnoor:Utnoor%20Gondi
Gondi,,ɡunde,heart,,ɡunde,Appendix E; western Gondi; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 88, item 21, Bhamani Gondi]",,,silkoya1985:bhg:i021:v1,,,,dialect:Gondi:sil-koya-1985-bhamani-gondi:Bhamani%20Gondi
Gondi,,net̪uɾu,blood,,net̪uɾu,Appendix E; western Gondi; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 88, item 22, Bhamani Gondi]",,,silkoya1985:bhg:i022:v1,,,,dialect:Gondi:sil-koya-1985-bhamani-gondi:Bhamani%20Gondi
Gondi,,utʃa,urine,,utʃa,Appendix E; western Gondi; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 88, item 23, Bhamani Gondi]",,,silkoya1985:bhg:i023:v1,,,,dialect:Gondi:sil-koya-1985-bhamani-gondi:Bhamani%20Gondi
Gondi,,pelˑkodu,feces,,pelˑkodu,Appendix E; western Gondi; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 88, item 24, Bhamani Gondi]",,,silkoya1985:bhg:i024:v1,,,,dialect:Gondi:sil-koya-1985-bhamani-gondi:Bhamani%20Gondi
Gondi,,naɾu,village,,naɾu,Appendix E; western Gondi; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 88, item 25, Bhamani Gondi]",,,silkoya1985:bhg:i025:v1,,,,dialect:Gondi:sil-koya-1985-bhamani-gondi:Bhamani%20Gondi
Gondi,,lonu,house,,lonu,Appendix E; western Gondi; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 88, item 26, Bhamani Gondi]",,,silkoya1985:bhg:i026:v1,,,,dialect:Gondi:sil-koya-1985-bhamani-gondi:Bhamani%20Gondi
Gondi,,t̪alapu,door,,t̪alapu,Appendix E; western Gondi; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 88, item 28, Bhamani Gondi]",,,silkoya1985:bhg:i028:v1,,,,dialect:Gondi:sil-koya-1985-bhamani-gondi:Bhamani%20Gondi
Gondi,,kat̪e,firewood,,kat̪e,Appendix E; western Gondi; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 88, item 29, Bhamani Gondi]",,,silkoya1985:bhg:i029:v1,,,,dialect:Gondi:sil-koya-1985-bhamani-gondi:Bhamani%20Gondi
Gondi,,epuɾu,broom,,epuɾu,Appendix E; western Gondi; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 88, item 30, Bhamani Gondi]",,,silkoya1985:bhg:i030:v1,,,,dialect:Gondi:sil-koya-1985-bhamani-gondi:Bhamani%20Gondi
Gondi,,dʒot̪ˑa,mortar,,dʒot̪ˑa,Appendix E; western Gondi; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 88, item 31, Bhamani Gondi]",,,silkoya1985:bhg:i031:v1,,,,dialect:Gondi:sil-koya-1985-bhamani-gondi:Bhamani%20Gondi
Gondi,,dʒot̪ˑa,pestle,,dʒot̪ˑa,Appendix E; western Gondi; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 88, item 32, Bhamani Gondi]",,,silkoya1985:bhg:i032:v1,,,,dialect:Gondi:sil-koya-1985-bhamani-gondi:Bhamani%20Gondi
Gondi,,bʰodu,pestle,,bʰodu,Appendix E; western Gondi; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 88, item 32, Bhamani Gondi]",,,silkoya1985:bhg:i032:v2,,,,dialect:Gondi:sil-koya-1985-bhamani-gondi:Bhamani%20Gondi
Gondi,,sut̪i,hammer,,sut̪i,Appendix E; western Gondi; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 88, item 33, Bhamani Gondi]",,,silkoya1985:bhg:i033:v1,,,,dialect:Gondi:sil-koya-1985-bhamani-gondi:Bhamani%20Gondi
Gondi,,kaseɾ,knife,,kaseɾ,Appendix E; western Gondi; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 88, item 34, Bhamani Gondi]",,,silkoya1985:bhg:i034:v1,,,,dialect:Gondi:sil-koya-1985-bhamani-gondi:Bhamani%20Gondi
Gondi,,marsu,axe,,marsu,Appendix E; western Gondi; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 88, item 35, Bhamani Gondi]",,,silkoya1985:bhg:i035:v1,,,,dialect:Gondi:sil-koya-1985-bhamani-gondi:Bhamani%20Gondi
Gondi,,nonde,rope,,nonde,Appendix E; western Gondi; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 88, item 36, Bhamani Gondi]",,,silkoya1985:bhg:i036:v1,,,,dialect:Gondi:sil-koya-1985-bhamani-gondi:Bhamani%20Gondi
Gondi,,d̪aɾam,thread,,d̪aɾam,Appendix E; western Gondi; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 88, item 37, Bhamani Gondi]",,,silkoya1985:bhg:i037:v1,,,,dialect:Gondi:sil-koya-1985-bhamani-gondi:Bhamani%20Gondi
Gondi,,sud̪i,needle,,sud̪i,Appendix E; western Gondi; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 88, item 38, Bhamani Gondi]",,,silkoya1985:bhg:i038:v1,,,,dialect:Gondi:sil-koya-1985-bhamani-gondi:Bhamani%20Gondi
Gondi,,kapˑidi,cloth,,kapˑidi,Appendix E; western Gondi; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 88, item 39, Bhamani Gondi]",,,silkoya1985:bhg:i039:v1,,,,dialect:Gondi:sil-koya-1985-bhamani-gondi:Bhamani%20Gondi
Gondi,,uŋɡɾam,ring,,uŋɡɾam,Appendix E; western Gondi; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 88, item 40, Bhamani Gondi]",,,silkoya1985:bhg:i040:v1,,,,dialect:Gondi:sil-koya-1985-bhamani-gondi:Bhamani%20Gondi
Gondi,,ɡunde,heart,,ɡunde,Appendix E; western Madia; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 88, item 21, Bhamani Madia]",,,silkoya1985:bhm:i021:v1,,,,dialect:Gondi:sil-koya-1985-bhamani-madia:Bhamani%20Madia
Gondi,,net̪ˑuɾu,blood,,net̪ˑuɾu,Appendix E; western Madia; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 88, item 22, Bhamani Madia]",,,silkoya1985:bhm:i022:v1,,,,dialect:Gondi:sil-koya-1985-bhamani-madia:Bhamani%20Madia
Gondi,,udukuli,urine,,udukuli,Appendix E; western Madia; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 88, item 23, Bhamani Madia]",,,silkoya1985:bhm:i023:v1,,,,dialect:Gondi:sil-koya-1985-bhamani-madia:Bhamani%20Madia
Gondi,,pelˑkumadi,feces,,pelˑkumadi,Appendix E; western Madia; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 88, item 24, Bhamani Madia]",,,silkoya1985:bhm:i024:v1,,,,dialect:Gondi:sil-koya-1985-bhamani-madia:Bhamani%20Madia
Gondi,,naɣo,village,,naɣo,Appendix E; western Madia; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 88, item 25, Bhamani Madia]",,,silkoya1985:bhm:i025:v1,,,,dialect:Gondi:sil-koya-1985-bhamani-madia:Bhamani%20Madia
Gondi,,lonu,house,,lonu,Appendix E; western Madia; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 88, item 26, Bhamani Madia]",,,silkoya1985:bhm:i026:v1,,,,dialect:Gondi:sil-koya-1985-bhamani-madia:Bhamani%20Madia
Gondi,,veʃmadi,roof,,veʃmadi,Appendix E; western Madia; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 88, item 27, Bhamani Madia]",,,silkoya1985:bhm:i027:v1,,,,dialect:Gondi:sil-koya-1985-bhamani-madia:Bhamani%20Madia
