bumb,11439,"báson, básond",Spring season,,,noun; Trail & Cooper PDF p. 55 (printed p. 25); Turner etymology T-11439,trail-cooper1999,,Trail & Cooper Etym: vasantá- ‘spring season’ T-11439.,tc-entry-431,,,,
bumb,11182,baš,Wooden support beam for roof,,,noun; Trail & Cooper PDF p. 55 (printed p. 25); Turner etymology T-11182,trail-cooper1999,,Trail & Cooper Etym: vá~sya- ‘crossbeam’ T-11182.,tc-entry-432,,,,
bumb,,baš bítsa,Gap between beams in a construction in which things can be kept,,,noun; Trail & Cooper PDF p. 55 (printed p. 25),trail-cooper1999,,,tc-entry-433,,,,
bumb,,baš hístik,To lay supporting beams,,,verb; Trail & Cooper PDF p. 55 (printed p. 25),trail-cooper1999,,,tc-entry-434,,,,
bumb,,bašáli,House for childbirth and menstruation,,,noun; Trail & Cooper PDF p. 55 (printed p. 25); Variant: bašaléyni.,trail-cooper1999,,,tc-entry-435,,,,
bumb,,bašáli guṣ,Yard of the women’s menstrual house,,,noun; Trail & Cooper PDF p. 55 (printed p. 25),trail-cooper1999,,,tc-entry-436,,,,
bumb,,bašár,Sympathetic inquiry,,,noun; Trail & Cooper PDF p. 55 (printed p. 25); From: Khowar.,trail-cooper1999,,,tc-entry-437,,tc-loan-Khowar,,loan:Khowar
bumb,,bašár dóyu,Sympathizer or mourner of a death,,,noun; Trail & Cooper PDF p. 55 (printed p. 25),trail-cooper1999,,,tc-entry-438,,,,
bumb,,bašár kárik,To inquire and comfort someone whose relative has died,,,verb; Trail & Cooper PDF p. 55 (printed p. 25),trail-cooper1999,,,tc-entry-439,,,,
bumb,,bašár moc,Sympathizer or mourner of a death,,,noun; Trail & Cooper PDF p. 55 (printed p. 25),trail-cooper1999,,,tc-entry-440,,,,
bumb,,bašarawál phúcik,To ask about someone’s welfare,,,verb; Trail & Cooper PDF p. 56 (printed p. 26),trail-cooper1999,,,tc-entry-441,,,,
bumb,11589,bášik,"To make a sound (of animals, for instance to chirp, to mew, to moo, to bleat, to bark)",,,verb; Trail & Cooper PDF p. 56 (printed p. 26); Prdm: Class 2 ( mátrik ).; Variant: bhãš (Urtsun).; Turner etymology T-11589,trail-cooper1999,,"Trail & Cooper Etym: vá2syate2 ‘roars, howls, bellows, lows, bleats, sings (of birds)’ T-11589.",tc-entry-442,,,,Kalasha-class-2
urt,11589,bhãš,"To make a sound (of animals, for instance to chirp, to mew, to moo, to bleat, to bark)",,,dialect variant of bášik; Urtsun; Trail & Cooper PDF p. 56 (printed p. 26); Variant: bhãš (Urtsun).,trail-cooper1999,,"Trail & Cooper Etym: vá2syate2 ‘roars, howls, bellows, lows, bleats, sings (of birds)’ T-11589.",tc-entry-442-variant-1,tc-entry-442,,,dialect-variant
bumb,,bašínda kárik,1) To forgive someone for something,,,verb; Trail & Cooper PDF p. 56 (printed p. 26),trail-cooper1999,,,tc-entry-443,,,,
bumb,,baṣ,"1) Share, part, portion",,,noun; Trail & Cooper PDF p. 56 (printed p. 26),trail-cooper1999,,,tc-entry-444,,,,
bumb,,baṣ kárik,"To leave an inheritance to one’s sons, to will something to",,,verb; Trail & Cooper PDF p. 56 (printed p. 26),trail-cooper1999,,,tc-entry-445,,,,
bumb,,baṣ žuáw,1) Spirit beings to whom offerings are made,,,noun; Trail & Cooper PDF p. 56 (printed p. 26); Variant: baṣ khojáw. 2) Heir; OTqLà.,trail-cooper1999,,,tc-entry-446,,,,
bumb,,baṣ,Value,,,noun; Trail & Cooper PDF p. 56 (printed p. 26),trail-cooper1999,,,tc-entry-447,,,,
bumb,,baṣ khojáw,,,,Trail & Cooper PDF p. 56 (printed p. 26),trail-cooper1999,,,tc-entry-448,,,,
bumb,,baṣára,Old (of people or animals),,,adj; Trail & Cooper PDF p. 56 (printed p. 26),trail-cooper1999,,,tc-entry-449,,,,
bumb,,baṣára kúạk,Youngest child,,,noun; Trail & Cooper PDF p. 56 (printed p. 26),trail-cooper1999,,,tc-entry-450,,,,
bumb,,baṣék,"Hope, trust",,,noun; Trail & Cooper PDF p. 56 (printed p. 26),trail-cooper1999,,,tc-entry-451,,,,
bumb,,baṣék kárik,To trust someone,,,verb; Trail & Cooper PDF p. 57 (printed p. 27),trail-cooper1999,,,tc-entry-452,,,,
bumb,,baṣéṣ,"Reward, prize, gift",,,noun; Trail & Cooper PDF p. 57 (printed p. 27); From: Persian.,trail-cooper1999,,,tc-entry-453,,tc-loan-Persian,,loan:Persian
bumb,11392,báṣik,Rain,,,noun; Trail & Cooper PDF p. 57 (printed p. 27); Turner etymology T-11392,trail-cooper1999,,Trail & Cooper Etym: varṣá- ‘rain’ T-11392.,tc-entry-454,,,,
bumb,,báṣik dyek,To rain,,,verb; Trail & Cooper PDF p. 57 (printed p. 27),trail-cooper1999,,,tc-entry-455,,,,
bumb,,báṣik wã́ik,To rain through the leaves of a tree,,,verb; Trail & Cooper PDF p. 57 (printed p. 27); Prdm: Class 1 ( kárik ).,trail-cooper1999,,,tc-entry-456,,,,Kalasha-class-1
bumb,,baṣikók,"Rainwater left on ground after rain, puddles",,,noun; Trail & Cooper PDF p. 57 (printed p. 27),trail-cooper1999,,,tc-entry-457,,,,
bumb,,baṣikék,To mourn and cry and eulogize a deceased person,,,verb; Trail & Cooper PDF p. 57 (printed p. 27); Prdm: Causative I ( sawzék ).,trail-cooper1999,,,tc-entry-458,,,,
bumb,,baṣíkik,"To boast, praise oneself",,,verb; Trail & Cooper PDF p. 57 (printed p. 27); Prdm: Class 2 ( mátrik ).,trail-cooper1999,,,tc-entry-459,,,,Kalasha-class-2
bumb,,baṣikéki,Braggart,,,noun; Trail & Cooper PDF p. 57 (printed p. 27),trail-cooper1999,,,tc-entry-460,,,,
bumb,11348,bat,"Rock, stone",,,noun; Trail & Cooper PDF p. 57 (printed p. 27); Variant: wat (used in compounds).; Turner etymology T-11348,trail-cooper1999,,Trail & Cooper Etym: *varta- ‘round stone’ T-11348.,tc-entry-461,,,,
bumb,,bat hístik,To play a game like shot-put,,,verb; Trail & Cooper PDF p. 57 (printed p. 27),trail-cooper1999,,,tc-entry-462,,,,
bumb,,bat manḍrák,Turtle,,,noun; Trail & Cooper PDF p. 57 (printed p. 27); Variant: bogúzu.,trail-cooper1999,,,tc-entry-463,,,,
bumb,,bat thom,Slingshot (strung like a bow but with a pocket for stones),,,noun; Trail & Cooper PDF p. 57 (printed p. 27),trail-cooper1999,,,tc-entry-464,,,,
bumb,,batík bribó,Walnut with a hard thick shell,,,noun; Trail & Cooper PDF p. 57 (printed p. 27),trail-cooper1999,,,tc-entry-465,,,,
bumb,,bataló kárik,To throw stones at someone or something,,,verb; Trail & Cooper PDF p. 57 (printed p. 27),trail-cooper1999,,,tc-entry-466,,,,
bumb,,báta,Contrastive adverb.,,,adv; Trail & Cooper PDF p. 57 (printed p. 27),trail-cooper1999,,,tc-entry-467,,,,
bumb,,batadát,"Mischievous, bad mannered",,,adj; Trail & Cooper PDF p. 57 (printed p. 27); Morph: bad adát.; From: Persian.,trail-cooper1999,,,tc-entry-468,,tc-loan-Persian,tc-entry-316,morphology loan:Persian
bumb,,batadáti,Mischief,,,noun; Trail & Cooper PDF p. 57 (printed p. 27),trail-cooper1999,,,tc-entry-469,,,,
bumb,,batáy,Flour taken to be eaten in high pastures,,,noun; Trail & Cooper PDF p. 57 (printed p. 27),trail-cooper1999,,,tc-entry-470,,,,
bumb,,bathán,"1) District, valley, one’s area",,,noun; Trail & Cooper PDF p. 58 (printed p. 28); Variant: wathán (Birir).; From: Arabic.,trail-cooper1999,,,tc-entry-471,,tc-loan-Arabic,,loan:Arabic
bir,,wathán,"1) District, valley, one’s area",,,dialect variant of bathán; Birir; Trail & Cooper PDF p. 58 (printed p. 28); Variant: wathán (Birir).,trail-cooper1999,,,tc-entry-471-variant-1,tc-entry-471,tc-loan-Arabic,,dialect-variant
bumb,,bathíl,"Selfish, evil, lying",,,adj; Trail & Cooper PDF p. 58 (printed p. 28); From: Arabic.,trail-cooper1999,,,tc-entry-472,,tc-loan-Arabic,,loan:Arabic
bumb,,batí,"1) For, concerning, about",,,relator; Trail & Cooper PDF p. 58 (printed p. 28); Variant: patí.,trail-cooper1999,,,tc-entry-473,,,,
bumb,11354,batónyak,Wooden disk (part of the spindle),,,noun; Trail & Cooper PDF p. 58 (printed p. 28); Turner etymology T-11354,trail-cooper1999,,"Trail & Cooper Etym: vartana- ‘turning, rolling’ T-11354 (via Khowar).",tc-entry-474,,,,
bumb,,batórik,Stoical,,,adj; Trail & Cooper PDF p. 58 (printed p. 28),trail-cooper1999,,,tc-entry-475,,,,
bumb,,bátra,Small irrigation channels in a field,,,noun; Trail & Cooper PDF p. 58 (printed p. 28),trail-cooper1999,,,tc-entry-476,,,,
bumb,,batrík,"The village of Batrik, in Bumburet Valley",,,noun; Trail & Cooper PDF p. 58 (printed p. 28),trail-cooper1999,,,tc-entry-477,,,,
bumb,,batruẹ́,Young markhor (one year old),,,noun; Trail & Cooper PDF p. 58 (printed p. 28),trail-cooper1999,,,tc-entry-478,,,,
bumb,,batušík,Fungus or moss growing on rocks,,,noun; Trail & Cooper PDF p. 58 (printed p. 28),trail-cooper1999,,,tc-entry-479,,,,
bumb,11348,batwáṣ,Hail,,,noun; Trail & Cooper PDF p. 58 (printed p. 28); Variant: batduaṣ.; Turner etymology T-11348,trail-cooper1999,,Trail & Cooper Etym: *varta- ‘round stone’ T-11348; varṣá- ‘rain’ T- 11392.,tc-entry-480,,,,
bumb,11392,batwáṣ,Hail,,,noun; Trail & Cooper PDF p. 58 (printed p. 28); Variant: batduaṣ.; Turner etymology T-11392,trail-cooper1999,,Trail & Cooper Etym: *varta- ‘round stone’ T-11348; varṣá- ‘rain’ T- 11392.,tc-entry-480,,,,
bumb,,batwáṣ dyek,To hail,,,verb; Trail & Cooper PDF p. 58 (printed p. 28),trail-cooper1999,,,tc-entry-481,,,,
bumb,,bátya,Kid goat one to five months old (male or female),,,noun; Trail & Cooper PDF p. 58 (printed p. 28),trail-cooper1999,,,tc-entry-482,,,,
bumb,,bátya ku,Pen for little goats in the barn or the cattle yard,,,noun; Trail & Cooper PDF p. 58 (printed p. 28),trail-cooper1999,,,tc-entry-483,,,,
bumb,,bátya nisikéyn,The womb of a goat,,,noun; Trail & Cooper PDF p. 58 (printed p. 28),trail-cooper1999,,,tc-entry-484,,,,
bumb,,bátya thón,The womb of a goat,,,noun; Trail & Cooper PDF p. 58 (printed p. 28),trail-cooper1999,,,tc-entry-485,,,,
bumb,,batyóst,1) Kidskin,,,noun; Trail & Cooper PDF p. 58 (printed p. 28); Morph: batya post.,trail-cooper1999,,,tc-entry-486,,,tc-entry-4233,morphology
bumb,11239,batshá,Male calf (two to four years old),,,noun; Trail & Cooper PDF p. 58 (printed p. 28); Turner etymology T-11239,trail-cooper1999,,"Trail & Cooper Etym: vatsá- ‘calf, child’ T-11239.",tc-entry-487,,,,
bumb,,batsháyak,Male calf (two years old),,,noun; Trail & Cooper PDF p. 58 (printed p. 28),trail-cooper1999,,,tc-entry-488,,,,
bumb,,batsulíŋ,"Turquoise color, bright blue",,,noun; Trail & Cooper PDF p. 59 (printed p. 29),trail-cooper1999,,,tc-entry-489,,,,
bumb,,baṭé,Large piece of meat,,,noun; Trail & Cooper PDF p. 59 (printed p. 29),trail-cooper1999,,,tc-entry-490,,,,
bumb,,baṭhuḷék,To wind up and tie a rope to make it easy to transport,,,verb; Trail & Cooper PDF p. 59 (printed p. 29); Prdm: Causative I ( sawzék ).,trail-cooper1999,,,tc-entry-491,,,,
bumb,,baṭiék,To wind up and tie a rope to make it easy to transport,,,verb; Trail & Cooper PDF p. 59 (printed p. 29); Prdm: Causative I ( sawzék ).,trail-cooper1999,,,tc-entry-492,,,,
bumb,9339,baṭií,1) Measure of 2.5 kilograms,,,uncertain; noun; Trail & Cooper PDF p. 59 (printed p. 29); Variant: baṭiíni.; uncertain Turner etymology T-9339?,trail-cooper1999,,Trail & Cooper Etym: bhakti- ‘part’ T- 9339?.,tc-entry-493,,,,
bumb,,baṭṭhéṭ,The village of Batet in Rumbur Valley,,,noun; Trail & Cooper PDF p. 59 (printed p. 29),trail-cooper1999,,,tc-entry-494,,,,
bumb,,báuk,Village by the name of Bauk in Rumbur,,,noun; Trail & Cooper PDF p. 59 (printed p. 29),trail-cooper1999,,,tc-entry-495,,,,
bumb,,báuḷa,"Dense, thick",,,adj; Trail & Cooper PDF p. 59 (printed p. 29),trail-cooper1999,,,tc-entry-496,,,,
bumb,9195,báuḷ tári,A concentrated group of stars forming a constellation by this name,,,noun; Trail & Cooper PDF p. 59 (printed p. 29); Turner etymology T-9195,trail-cooper1999,,Trail & Cooper Etym: bahula2- ‘the Pleiades’ T-9195.,tc-entry-497,,,,
bumb,9161,baw,"Large crowd of individuals, an army",,,noun; Trail & Cooper PDF p. 59 (printed p. 29); Turner etymology T-9161,trail-cooper1999,,"Trail & Cooper Etym: bála- ‘power, strength’ T-9161.",tc-entry-498,,,,
bumb,,bawár,"Trust, belief",,,noun; Trail & Cooper PDF p. 59 (printed p. 29); From: Persian.,trail-cooper1999,,,tc-entry-499,,tc-loan-Persian,,loan:Persian
bumb,,bawár kárik,"To believe, trust",,,verb; Trail & Cooper PDF p. 59 (printed p. 29),trail-cooper1999,,,tc-entry-500,,,,
bumb,,bawbítu,Tie made of grass used to bind a sheaf of grain,,,noun; Trail & Cooper PDF p. 59 (printed p. 29),trail-cooper1999,,,tc-entry-501,,,,
bumb,9661,báya,1) Brother (son of one’s father and mother),,,kinship term; Trail & Cooper PDF p. 59 (printed p. 29); Turner etymology T-9661,trail-cooper1999,,Trail & Cooper Etym: bhrá2tr0- ‘brother’ T-9661.,tc-entry-502,,,,
bumb,,bayák,Beloved brother,,,kinship term; Trail & Cooper PDF p. 59 (printed p. 29),trail-cooper1999,,,tc-entry-503,,,,
bumb,,"bayáwt, bayáwtr",Brothers (as a group),,,noun; Trail & Cooper PDF p. 59 (printed p. 29),trail-cooper1999,,,tc-entry-504,,,,
bumb,,bayán dek,"To testify, bear witness",,,verb; Trail & Cooper PDF p. 59 (printed p. 29); From: Arabic.,trail-cooper1999,,,tc-entry-505,,tc-loan-Arabic,,loan:Arabic
bumb,,bayáya,Aunt (wife of mother’s brother),,,kinship term; Trail & Cooper PDF p. 59 (printed p. 29),trail-cooper1999,,,tc-entry-506,,,,
bumb,9229,bazá,"Arm, hand",,,noun; Trail & Cooper PDF p. 59 (printed p. 29); Turner etymology T-9229,trail-cooper1999,,Trail & Cooper Etym: ba2hú- ‘arm’ T-9229 (< Nur. or Ir.).,tc-entry-507,,,,
bumb,,bazá phreḷék,To offer one’s hand in sympathy to someone whose relative or friend has died,,,verb; Trail & Cooper PDF p. 59 (printed p. 29),trail-cooper1999,,,tc-entry-508,,,,
bumb,,bazáyak,Front leg just above the foot of an animal,,,noun; Trail & Cooper PDF p. 60 (printed p. 30),trail-cooper1999,,,tc-entry-509,,,,
bumb,,bazagrén hik,To hold hands with someone,,,verb; Trail & Cooper PDF p. 60 (printed p. 30),trail-cooper1999,,,tc-entry-510,,,,
bumb,,bazúm kárik,To dance alone raising arms and opening and closing hands in rhythm,,,verb; Trail & Cooper PDF p. 60 (printed p. 30),trail-cooper1999,,,tc-entry-511,,,,
bumb,,bazár,Market,,,noun; Trail & Cooper PDF p. 60 (printed p. 30); From: Persian.,trail-cooper1999,,,tc-entry-512,,tc-loan-Persian,,loan:Persian
bumb,,bazári,,,,Trail & Cooper PDF p. 60 (printed p. 30),trail-cooper1999,,,tc-entry-513,,,,
bumb,,bazẹ̃́ bazẹ̃́,Ragged and tattered,,,adj; Trail & Cooper PDF p. 60 (printed p. 30),trail-cooper1999,,,tc-entry-514,,,,
bumb,,bázi,Some,,,adj; Trail & Cooper PDF p. 60 (printed p. 30),trail-cooper1999,,,tc-entry-515,,,,
bumb,,bazikhé,The Bazikhe clan of Brun,,,noun; Trail & Cooper PDF p. 60 (printed p. 30); Variant: bazikhé.,trail-cooper1999,,,tc-entry-516,,,,
bumb,,bázuŋ,1) Branch of an evergreen tree,,,noun; Trail & Cooper PDF p. 60 (printed p. 30),trail-cooper1999,,,tc-entry-517,,,,
bumb,,bazúrgunḍi,Wing,,,noun; Trail & Cooper PDF p. 60 (printed p. 30); Variant: bazúrgunḍi.,trail-cooper1999,,,tc-entry-518,,,,
bumb,,bazúri,The sleeve of a shirt,,,noun; Trail & Cooper PDF p. 60 (printed p. 30); From: Persian.,trail-cooper1999,,,tc-entry-519,,tc-loan-Persian,,loan:Persian
bumb,,bạạ,Lazy,,,adj; Trail & Cooper PDF p. 60 (printed p. 30); Variant: bẹ́ẹ.,trail-cooper1999,,,tc-entry-520,,,,
bumb,,bạhík,"To roast, fry",,,verb; Trail & Cooper PDF p. 60 (printed p. 30); Prdm: Class 4 ( nisík ).,trail-cooper1999,,,tc-entry-521,,,,Kalasha-class-4
bumb,,bạ́i,Payment in kind for use of something,,,noun; Trail & Cooper PDF p. 60 (printed p. 30),trail-cooper1999,,,tc-entry-522,,,,
bumb,,bạ́i dek,To pay with flour for use of mill,,,verb; Trail & Cooper PDF p. 60 (printed p. 30),trail-cooper1999,,,tc-entry-523,,,,
bumb,,bạ́i žuáw,Manager of a mill who takes payment for its use,,,noun; Trail & Cooper PDF p. 60 (printed p. 30),trail-cooper1999,,,tc-entry-524,,,,
bumb,,bạ́i žuk,To receive payment of flour for use of mill,,,verb; Trail & Cooper PDF p. 60 (printed p. 30),trail-cooper1999,,,tc-entry-525,,,,
bumb,,bạkbạ́k,Partly cloudy and partly sunny,,,adj; Trail & Cooper PDF p. 60 (printed p. 30),trail-cooper1999,,,tc-entry-526,,,,
bumb,,bạmbạ́i,Tassel of corn bearing pollen,,,noun; Trail & Cooper PDF p. 60 (printed p. 30),trail-cooper1999,,,tc-entry-527,,,,
bumb,,bạŋ,1) Suddenly,,,adv; Trail & Cooper PDF p. 60 (printed p. 30),trail-cooper1999,,,tc-entry-528,,,,
bumb,,bạŋ,Opening,,,noun; Trail & Cooper PDF p. 60 (printed p. 30),trail-cooper1999,,,tc-entry-529,,,,
bumb,,bạ́tsak,Short of average stature,,,adj; Trail & Cooper PDF p. 60 (printed p. 30),trail-cooper1999,,,tc-entry-530,,,,
bumb,,be,Well,,,adv; Trail & Cooper PDF p. 60 (printed p. 30); Variant: beh; bekh.,trail-cooper1999,,,tc-entry-531,,,,
bumb,,bedaná mrač,"A species of mulberry (small, slim, white)",,,noun; Trail & Cooper PDF p. 61 (printed p. 31),trail-cooper1999,,,tc-entry-532,,,,
bumb,,béḍi,"Battery, cell",,,noun; Trail & Cooper PDF p. 61 (printed p. 31); Variant: bedrí.; From: English.,trail-cooper1999,,,tc-entry-533,,tc-loan-English,,loan:English
bumb,,beḍír,Sledge hammer,,,noun; Trail & Cooper PDF p. 61 (printed p. 31),trail-cooper1999,,,tc-entry-534,,,,
bumb,,behabán,"Wilderness, uninhabited area",,,noun; Trail & Cooper PDF p. 61 (printed p. 31); Variant: biabán.; From: Persian.,trail-cooper1999,,,tc-entry-535,,tc-loan-Persian,,loan:Persian
bumb,,behél,Blessed,,,adj; Trail & Cooper PDF p. 61 (printed p. 31),trail-cooper1999,,,tc-entry-536,,,,
bumb,,behél kárik,"To wish good things for someone, bless",,,verb; Trail & Cooper PDF p. 61 (printed p. 31),trail-cooper1999,,,tc-entry-537,,,,
bumb,,behéṣṭ,Heaven,,,noun; Trail & Cooper PDF p. 61 (printed p. 31); From: Persian.,trail-cooper1999,,,tc-entry-538,,tc-loan-Persian,,loan:Persian
bumb,,bek,To plant a tree or plant,,,verb; Trail & Cooper PDF p. 61 (printed p. 31); Prdm: Causative I ( sawzék ).,trail-cooper1999,,,tc-entry-539,,,,
bumb,,bek,Bag,,,noun; Trail & Cooper PDF p. 61 (printed p. 31); From: English.,trail-cooper1999,,,tc-entry-540,,tc-loan-English,,loan:English
bumb,,békar,Female Monal or Impeyan Pheasant,,,noun; Trail & Cooper PDF p. 61 (printed p. 31),trail-cooper1999,,,tc-entry-541,,,,
bumb,,bekhí,"Completely, absolutely, very",,,adv; Trail & Cooper PDF p. 61 (printed p. 31); From: Pashto.,trail-cooper1999,,,tc-entry-542,,tc-loan-Pashto,,loan:Pashto
bumb,,bel,"Shovel, hoe",,,noun; Trail & Cooper PDF p. 61 (printed p. 31); From: Persian.,trail-cooper1999,,,tc-entry-543,,tc-loan-Persian,,loan:Persian
bumb,,belcá,"Small hoe, shovel",,,noun; Trail & Cooper PDF p. 61 (printed p. 31),trail-cooper1999,,,tc-entry-544,,,,
bumb,,bem,Weaving sword,,,noun; Trail & Cooper PDF p. 61 (printed p. 31),trail-cooper1999,,,tc-entry-545,,,,
bumb,,benc,Bamboo,,,noun; Trail & Cooper PDF p. 61 (printed p. 31),trail-cooper1999,,,tc-entry-546,,,,
bumb,,benús,"Safe, well, healthy",,,adj; Trail & Cooper PDF p. 61 (printed p. 31),trail-cooper1999,,,tc-entry-547,,,,
bumb,11861,berciík,1) To be left behind,,,verb; Trail & Cooper PDF p. 61 (printed p. 31); Prdm: Class 4 ( nisík ).; Turner etymology T-11861,trail-cooper1999,,"Trail & Cooper Etym: víricyate2 ‘extends beyond, is emptied’ T-11861.",tc-entry-548,,,,Kalasha-class-4
bumb,9467,berú,Husband,,,kinship term; Trail & Cooper PDF p. 61 (printed p. 31); Variant: barú (Urtsun).; Turner etymology T-9467,trail-cooper1999,,Trail & Cooper Etym: *bha2riya2pa- ‘husband’ T-9467.,tc-entry-549,,,,
urt,9467,barú,Husband,,,dialect variant of berú; Urtsun; Trail & Cooper PDF p. 61 (printed p. 31); Variant: barú (Urtsun).,trail-cooper1999,,Trail & Cooper Etym: *bha2riya2pa- ‘husband’ T-9467.,tc-entry-549-variant-1,tc-entry-549,,,dialect-variant
bumb,,beruáw,Aggrieved husband whose wife has eloped with another man,,,noun; Trail & Cooper PDF p. 61 (printed p. 31); Morph: beru-waw.,trail-cooper1999,,,tc-entry-550,,,tc-entry-5653,morphology
bumb,,berubát kárik,To destroy,,,verb; Trail & Cooper PDF p. 62 (printed p. 32); From: Persian.,trail-cooper1999,,,tc-entry-551,,tc-loan-Persian,,loan:Persian
bumb,,bestrí muṭ,Sage-like evergreen bush or shrub,,,noun; Trail & Cooper PDF p. 62 (printed p. 32),trail-cooper1999,,,tc-entry-552,,,,
bumb,,beṣ,"Leftovers, extra, excess",,,noun; Trail & Cooper PDF p. 62 (printed p. 32),trail-cooper1999,,,tc-entry-553,,,,
bumb,,beṣ moc,"People not known, strangers",,,noun; Trail & Cooper PDF p. 62 (printed p. 32),trail-cooper1999,,,tc-entry-554,,,,
bumb,,beṣár,Very abundantly,,,adv; Trail & Cooper PDF p. 62 (printed p. 32),trail-cooper1999,,,tc-entry-555,,,,
bumb,,beṣék,1) To win in a contest or game,,,verb; Trail & Cooper PDF p. 62 (printed p. 32); Prdm: Causative I ( sawzék ).,trail-cooper1999,,,tc-entry-556,,,,
bumb,,bethúk,Trap,,,noun; Trail & Cooper PDF p. 62 (printed p. 32); From: Khowar.,trail-cooper1999,,,tc-entry-557,,tc-loan-Khowar,,loan:Khowar
bumb,,beṭán,"Prophet, one who tells the future",,,noun; Trail & Cooper PDF p. 62 (printed p. 32),trail-cooper1999,,,tc-entry-558,,,,
bumb,12097,bew,Willow tree,,,noun; Trail & Cooper PDF p. 62 (printed p. 32); Turner etymology T-12097,trail-cooper1999,,"Trail & Cooper Etym: ve2ta- ‘cane, reed’ T-12097.",tc-entry-559,,,,
bumb,,bew,Menstrual period,,,noun; Trail & Cooper PDF p. 62 (printed p. 32),trail-cooper1999,,,tc-entry-560,,,,
bumb,,beḷwáw,Sexually mature (of women),,,adj; Trail & Cooper PDF p. 62 (printed p. 32),trail-cooper1999,,,tc-entry-561,,,,
bumb,,beḷwawchín hik,To experience menopause,,,verb; Trail & Cooper PDF p. 62 (printed p. 32); Morph: bew-waw chin(ik).,trail-cooper1999,,,tc-entry-562,,,tc-entry-559|tc-entry-5653|tc-entry-2122,morphology
bumb,,bew žáḷik,To experience a menstrual period,,,verb; Trail & Cooper PDF p. 62 (printed p. 32),trail-cooper1999,,,tc-entry-563,,,,
bumb,,bewdá,"Rascally, naughty, mischievous",,,adj; Trail & Cooper PDF p. 62 (printed p. 32); From: Persian.,trail-cooper1999,,,tc-entry-564,,tc-loan-Persian,,loan:Persian
bumb,,bey-,"Without, non, un-, less",,,prefix; Trail & Cooper PDF p. 62 (printed p. 32); Variant: be.; From: Persian.,trail-cooper1999,,,tc-entry-565,,tc-loan-Persian,,loan:Persian
bumb,,bey-aját,Unnecessary,,,adj; Trail & Cooper PDF p. 62 (printed p. 32),trail-cooper1999,,,tc-entry-566,,,,
bumb,,bey-ákul,"Stupid, foolish",,,adj; Trail & Cooper PDF p. 62 (printed p. 32),trail-cooper1999,,,tc-entry-567,,,,
bumb,,bey-áyp,"Innocent, blameless",,,adj; Trail & Cooper PDF p. 63 (printed p. 33),trail-cooper1999,,,tc-entry-568,,,,
bumb,,bey-darajá,"1) Unbalanced, precarious",,,adj; Trail & Cooper PDF p. 63 (printed p. 33),trail-cooper1999,,,tc-entry-569,,,,
bumb,,bey-darajá hik,To be restless and unsettled,,,verb; Trail & Cooper PDF p. 63 (printed p. 33),trail-cooper1999,,,tc-entry-570,,,,
bumb,,bey-darák,"Good for nothing, worthless",,,adj; Trail & Cooper PDF p. 63 (printed p. 33),trail-cooper1999,,,tc-entry-571,,,,
bumb,,bey-darkár,"Unhelpful, unreliable, useless",,,adj; Trail & Cooper PDF p. 63 (printed p. 33),trail-cooper1999,,,tc-entry-572,,,,
bumb,,bey-dawá,"Worried, concerned",,,adj; Trail & Cooper PDF p. 63 (printed p. 33),trail-cooper1999,,,tc-entry-573,,,,
bumb,,bey-díl,"Timid, discouraged",,,adj; Trail & Cooper PDF p. 63 (printed p. 33); From: Persian.,trail-cooper1999,,,tc-entry-574,,tc-loan-Persian,,loan:Persian
bumb,,bey-garás,"Neutral, neither on one side or the other",,,adj; Trail & Cooper PDF p. 63 (printed p. 33); From: Persian.,trail-cooper1999,,,tc-entry-575,,tc-loan-Persian,,loan:Persian
bumb,,bey-guná,"Innocent, blameless",,,adj; Trail & Cooper PDF p. 63 (printed p. 33),trail-cooper1999,,,tc-entry-576,,,,
bumb,,bey-huš,Unconscious,,,adj; Trail & Cooper PDF p. 63 (printed p. 33); Variant: beahúš.,trail-cooper1999,,,tc-entry-577,,,,
bumb,,bey-huší,Unconsciousness,,,noun; Trail & Cooper PDF p. 63 (printed p. 33),trail-cooper1999,,,tc-entry-578,,,,
bumb,,bey-isáp,Countless,,,adj; Trail & Cooper PDF p. 63 (printed p. 33),trail-cooper1999,,,tc-entry-579,,,,
bumb,,bey-izát,Dishonorable,,,adj; Trail & Cooper PDF p. 63 (printed p. 33),trail-cooper1999,,,tc-entry-580,,,,
bumb,,bey-izáti kárik,"To abuse someone verbally or physically, to shame, despise, dishonor",,,verb; Trail & Cooper PDF p. 63 (printed p. 33),trail-cooper1999,,,tc-entry-581,,,,
bumb,,bey-izatí,"Disrespect, abuse",,,noun; Trail & Cooper PDF p. 63 (printed p. 33),trail-cooper1999,,,tc-entry-582,,,,
bumb,,bey-jazát,Unauthorized,,,adj; Trail & Cooper PDF p. 63 (printed p. 33),trail-cooper1999,,,tc-entry-583,,,,
bumb,,bey-kár,"Without purpose, idle, without work, unemployed",,,adv; Trail & Cooper PDF p. 63 (printed p. 33); From: Persian.,trail-cooper1999,,,tc-entry-584,,tc-loan-Persian,,loan:Persian
bumb,,bey-karún,Unlawful,,,adj; Trail & Cooper PDF p. 63 (printed p. 33),trail-cooper1999,,,tc-entry-585,,,,
