Hindi-Jamniya,,uɖɾʌihɛ,it is flying,,uɖɾʌihɛ,,kannauji
Dehati-Kirkkichiyapur,,uɖɾʌu,it is flying,,uɖɾʌu,,kannauji
Hindi-Sanayak,,uɖʌt̪,it is flying,,uɖʌt̪,,kannauji
Dehati-Kirkkichiyapur,,uɖʌt̪hɛ,it is flying,,uɖʌt̪hɛ,,kannauji
Hindi-Dhubar,,uɖʌt̪hɛ,it is flying,,uɖʌt̪hɛ,,kannauji
Hindi-Jamniya,,uɖʌt̪hɛ,it is flying,,uɖʌt̪hɛ,,kannauji
Hindi-Saraiyya,,uɖʌt̪hɛ,it is flying,,uɖʌt̪hɛ,,kannauji
Dehati-Madnapur,,uɖʌt̪ihɛ,it is flying,,uɖʌt̪ihɛ,,kannauji
Dehati-Badeli,,ʊɖəjɔ,it is flying,,ʊɖəjɔ,,kannauji
Hindi-Rohili,,ʊɖʌt̪he,it is flying,,ʊɖʌt̪he,,kannauji
Hindi-Gabchariyapur,,ʊɖʌt̪he,it is flying,,ʊɖʌt̪he,,kannauji
Hindi-Sanayak,e72,tʃakku,knife,,tʃakku,,kannauji
Dehati-Kirkkichiyapur,e72,tʃakku,knife,,tʃakku,,kannauji
Hindi-Dhubar,e72,tʃakku,knife,,tʃakku,,kannauji
Kannauji-Central,e72,tʃakku,knife,,tʃakku,,kannauji
Hindi-Jamniya,e72,tʃakku,knife,,tʃakku,,kannauji
Hindi-Saraiyya,e72,tʃakku,knife,,tʃakku,,kannauji
Hindi-Sarhati,e72,tʃaku,knife,,tʃaku,,kannauji
Hindi-Gohaniya,e72,tʃʌkku,knife,,tʃʌkku,,kannauji
Hindi-Gabchariyapur,e72,tʃʌkku,knife,,tʃʌkku,,kannauji
Hindi-Rohili,e72,tʃʌkua,knife,,tʃʌkua,,kannauji
Dehati-Sikandarpur,e72,tʃʌkuʌ,knife,,tʃʌkuʌ,,kannauji
Dehati-Badeli,e72,tʃʌkʊa,knife,,tʃʌkʊa,,kannauji
Hindi-Sarhati,e72,tʃʌkʊa,knife,,tʃʌkʊa,,kannauji
Dehati-Madnapur,e72,tʃʌkʊɐ,knife,,tʃʌkʊɐ,,kannauji
Dehati-Sikandarpur,7733,pʌt̪t̪a,leaf,,pʌt̪t̪a,,kannauji
Dehati-Badeli,7733,pʌt̪t̪a,leaf,,pʌt̪t̪a,,kannauji
Hindi-Rohili,7733,pʌt̪t̪a,leaf,,pʌt̪t̪a,,kannauji
Hindi-Sanayak,7733,pʌt̪t̪a,leaf,,pʌt̪t̪a,,kannauji
Dehati-Kirkkichiyapur,7733,pʌt̪t̪a,leaf,,pʌt̪t̪a,,kannauji
Hindi-Dhubar,7733,pʌt̪t̪a,leaf,,pʌt̪t̪a,,kannauji
Kannauji-Central,7733,pʌt̪t̪a,leaf,,pʌt̪t̪a,,kannauji
Hindi-Jamniya,7733,pʌt̪t̪a,leaf,,pʌt̪t̪a,,kannauji
Hindi-Gohaniya,7733,pʌt̪t̪a,leaf,,pʌt̪t̪a,,kannauji
Hindi-Gabchariyapur,7733,pʌt̪t̪a,leaf,,pʌt̪t̪a,,kannauji
Hindi-Sarhati,7733,pʌt̪t̪a,leaf,,pʌt̪t̪a,,kannauji
Hindi-Saraiyya,7733,pʌt̪t̪a,leaf,,pʌt̪t̪a,,kannauji
Dehati-Madnapur,7733,pʌt̪t̪a,leaf,,pʌt̪t̪a,,kannauji
Hindi-Dhubar,11533,baj,left,,baj,,kannauji
Hindi-Sanayak,11533,baja,left,,baja,,kannauji
Hindi-Sanayak,11533,baja,left,,baja,,kannauji
Dehati-Kirkkichiyapur,11533,baja,left,,baja,,kannauji
Dehati-Kirkkichiyapur,11533,baja,left,,baja,,kannauji
Hindi-Jamniya,11533,bajo,left,,bajo,,kannauji
Hindi-Jamniya,11533,bajo,left,,bajo,,kannauji
Kannauji-Central,11533,bajɛ,left,,bajɛ,,kannauji
Kannauji-Central,11533,bajɛ,left,,bajɛ,,kannauji
Hindi-Gohaniya,11533,baʋo,left,,baʋo,,kannauji
Dehati-Madnapur,11533,baʋo,left,,baʋo,,kannauji
Hindi-Sanayak,11533,bãʋo,left,,bãʋo,,kannauji
Dehati-Sikandarpur,5539,deɭo,left,,deɭo,,kannauji
Dehati-Sikandarpur,5539,deɭo,left,,deɭo,,kannauji
Hindi-Jamniya,2368,uɭʈa,left,,uɭʈa,,kannauji
Hindi-Rohili,2368,uɭʈo,left,,uɭʈo,,kannauji
Hindi-Sarhati,2368,uɭʈo,left,,uɭʈo,,kannauji
Dehati-Badeli,5539,ɖeɖo,left,,ɖeɖo,,kannauji
Dehati-Badeli,5539,ɖeɖo,left,,ɖeɖo,,kannauji
Dehati-Kirkkichiyapur,5539,ɖeɾa,left,,ɖeɾa,,kannauji
Hindi-Gabchariyapur,5539,ɖeɾo,left,,ɖeɾo,,kannauji
Hindi-Gabchariyapur,5539,ɖeɾo,left,,ɖeɾo,,kannauji
Hindi-Saraiyya,5539,ɖiʋʌɾa,left,,ɖiʋʌɾa,,kannauji
Hindi-Rohili,,ɖɦeɖa,left,,ɖɦeɖa,,kannauji
Dehati-Sikandarpur,4272,goɖo,leg,,goɖo,,kannauji
Hindi-Sanayak,4272,goɖo,leg,,goɖo,,kannauji
Hindi-Dhubar,4272,goɖo,leg,,goɖo,,kannauji
Dehati-Sikandarpur,8056,paj,leg,,paj,,kannauji
Hindi-Gabchariyapur,8056,paj,leg,,paj,,kannauji
Dehati-Badeli,8056,paʋ,leg,,paʋ,,kannauji
Hindi-Rohili,8056,paʋ,leg,,paʋ,,kannauji
Hindi-Sanayak,8056,paʋ,leg,,paʋ,,kannauji
Dehati-Kirkkichiyapur,8056,paʋ,leg,,paʋ,,kannauji
Hindi-Jamniya,8056,paʋ,leg,,paʋ,,kannauji
Hindi-Saraiyya,8056,paʋ,leg,,paʋ,,kannauji
Hindi-Gohaniya,8056,peɾ,leg,,peɾ,,kannauji
Kannauji-Central,8056,pãj,leg,,pãj,,kannauji
Hindi-Saraiyya,5428,ʈaŋ,leg,,ʈaŋ,,kannauji
Hindi-Rohili,5428,ʈaŋg,leg,,ʈaŋg,,kannauji
Kannauji-Central,5428,ʈaŋg,leg,,ʈaŋg,,kannauji
Hindi-Jamniya,5428,ʈaŋg,leg,,ʈaŋg,,kannauji
Hindi-Sarhati,5428,ʈaŋg,leg,,ʈaŋg,,kannauji
Dehati-Madnapur,5428,ʈaŋg,leg,,ʈaŋg,,kannauji
Dehati-Sikandarpur,10896,hʌlka,light,,hʌlka,,kannauji
Hindi-Jamniya,10896,hʌlki,light,,hʌlki,,kannauji
Dehati-Badeli,10896,hʌlko,light,,hʌlko,,kannauji
Hindi-Sanayak,10896,hʌlko,light,,hʌlko,,kannauji
Dehati-Kirkkichiyapur,10896,hʌlko,light,,hʌlko,,kannauji
Kannauji-Central,10896,hʌlko,light,,hʌlko,,kannauji
Hindi-Gohaniya,10896,hʌlko,light,,hʌlko,,kannauji
Hindi-Rohili,10896,hʌləka,light,,hʌləka,,kannauji
Hindi-Saraiyya,10896,hʌləka,light,,hʌləka,,kannauji
Hindi-Dhubar,10896,hʌləko,light,,hʌləko,,kannauji
Hindi-Sarhati,10896,hʌləko,light,,hʌləko,,kannauji
Hindi-Gabchariyapur,10896,hʌlɨko,light,,hʌlɨko,,kannauji
Dehati-Madnapur,10896,hʌlʊko,light,,hʌlʊko,,kannauji
Hindi-Dhubar,11745,bɪdʒuli,lightning,,bɪdʒuli,,kannauji
Dehati-Sikandarpur,11745,bɪdʒəli,lightning,,bɪdʒəli,,kannauji
Dehati-Badeli,11745,bɪdʒəli,lightning,,bɪdʒəli,,kannauji
Hindi-Rohili,11745,bɪdʒəli,lightning,,bɪdʒəli,,kannauji
Hindi-Sanayak,11745,bɪdʒəli,lightning,,bɪdʒəli,,kannauji
Dehati-Kirkkichiyapur,11745,bɪdʒəli,lightning,,bɪdʒəli,,kannauji
Hindi-Jamniya,11745,bɪdʒəli,lightning,,bɪdʒəli,,kannauji
Hindi-Gohaniya,11745,bɪdʒəli,lightning,,bɪdʒəli,,kannauji
Hindi-Gabchariyapur,11745,bɪdʒəli,lightning,,bɪdʒəli,,kannauji
Hindi-Sarhati,11745,bɪdʒəli,lightning,,bɪdʒəli,,kannauji
Hindi-Saraiyya,11745,bɪdʒəli,lightning,,bɪdʒəli,,kannauji
Kannauji-Central,11745,bɪdʒəɾi,lightning,,bɪdʒəɾi,,kannauji
Dehati-Madnapur,11745,bɪdʒəɾi,lightning,,bɪdʒəɾi,,kannauji
Hindi-Sarhati,11745,bʊdʒəli,lightning,,bʊdʒəli,,kannauji
Dehati-Kirkkichiyapur,,sun,listen!,,sun,,kannauji
Hindi-Jamniya,,sun,listen!,,sun,,kannauji
Dehati-Badeli,,sunleɔ,listen!,,sunleɔ,,kannauji
Dehati-Sikandarpur,,suno,listen!,,suno,,kannauji
Kannauji-Central,,suno,listen!,,suno,,kannauji
Hindi-Dhubar,,sunɔ,listen!,,sunɔ,,kannauji
Kannauji-Central,,sunɔ,listen!,,sunɔ,,kannauji
Hindi-Saraiyya,,sunɔ,listen!,,sunɔ,,kannauji
Hindi-Sanayak,,sunʌu,listen!,,sunʌu,,kannauji
Dehati-Madnapur,,sunʌu,listen!,,sunʌu,,kannauji
Hindi-Sarhati,,sʊnlɛɔ,listen!,,sʊnlɛɔ,,kannauji
Hindi-Rohili,,sʊno,listen!,,sʊno,,kannauji
Hindi-Gohaniya,,sʊno,listen!,,sʊno,,kannauji
Hindi-Gabchariyapur,,sʊno,listen!,,sʊno,,kannauji
Dehati-Sikandarpur,10951,lʌmba,long (object),,lʌmba,,kannauji
Hindi-Saraiyya,10951,lʌmba,long (object),,lʌmba,,kannauji
Dehati-Badeli,10951,lʌmbo,long (object),,lʌmbo,,kannauji
Hindi-Rohili,10951,lʌmbo,long (object),,lʌmbo,,kannauji
Hindi-Sanayak,10951,lʌmbo,long (object),,lʌmbo,,kannauji
Dehati-Kirkkichiyapur,10951,lʌmbo,long (object),,lʌmbo,,kannauji
Hindi-Dhubar,10951,lʌmbo,long (object),,lʌmbo,,kannauji
Kannauji-Central,10951,lʌmbo,long (object),,lʌmbo,,kannauji
Hindi-Jamniya,10951,lʌmbo,long (object),,lʌmbo,,kannauji
Hindi-Gohaniya,10951,lʌmbo,long (object),,lʌmbo,,kannauji
Hindi-Gabchariyapur,10951,lʌmbo,long (object),,lʌmbo,,kannauji
Hindi-Sarhati,10951,lʌmbo,long (object),,lʌmbo,,kannauji
Dehati-Madnapur,10951,lʌmbo,long (object),,lʌmbo,,kannauji
Dehati-Sikandarpur,,d̪ekha,look!,,d̪ekha,,kannauji
Dehati-Badeli,,d̪ekho,look!,,d̪ekho,,kannauji
Hindi-Rohili,,d̪ekho,look!,,d̪ekho,,kannauji
Hindi-Sanayak,,d̪ekho,look!,,d̪ekho,,kannauji
Dehati-Kirkkichiyapur,,d̪ekho,look!,,d̪ekho,,kannauji
Hindi-Jamniya,,d̪ekho,look!,,d̪ekho,,kannauji
Hindi-Gabchariyapur,,d̪ekho,look!,,d̪ekho,,kannauji
Hindi-Sarhati,,d̪ekho,look!,,d̪ekho,,kannauji
Hindi-Dhubar,,d̪ekhɔ,look!,,d̪ekhɔ,,kannauji
Hindi-Saraiyya,,d̪ekhɔ,look!,,d̪ekhɔ,,kannauji
Kannauji-Central,,d̪ekhʌu,look!,,d̪ekhʌu,,kannauji
Hindi-Gohaniya,,d̪ekhʌu,look!,,d̪ekhʌu,,kannauji
Dehati-Madnapur,,d̪ekhʌu,look!,,d̪ekhʌu,,kannauji
Dehati-Badeli,e71,adəmi,man,,adəmi,,kannauji
Dehati-Kirkkichiyapur,e71,adəmi,man,,adəmi,,kannauji
Hindi-Sarhati,e71,adəmi,man,,adəmi,,kannauji
Hindi-Sanayak,e71,ad̪mi,man,,ad̪mi,,kannauji
Hindi-Jamniya,e71,ad̪mi,man,,ad̪mi,,kannauji
Hindi-Gohaniya,e71,ad̪mi,man,,ad̪mi,,kannauji
Hindi-Gabchariyapur,e71,ad̪mi,man,,ad̪mi,,kannauji
Dehati-Sikandarpur,e71,ad̪ɨmi,man,,ad̪ɨmi,,kannauji
Hindi-Rohili,e71,ad̪ɨmi,man,,ad̪ɨmi,,kannauji
Hindi-Dhubar,e71,ad̪ɨmi,man,,ad̪ɨmi,,kannauji
Kannauji-Central,e71,ad̪ɨmi,man,,ad̪ɨmi,,kannauji
Hindi-Saraiyya,e71,ad̪ɨmi,man,,ad̪ɨmi,,kannauji
Dehati-Kirkkichiyapur,9828,mʌnʌi,man,,mʌnʌi,,kannauji
Dehati-Madnapur,9828,mʌnʌj,man,,mʌnʌj,,kannauji
Hindi-Gabchariyapur,1268,am,mango,,am,,kannauji
Dehati-Sikandarpur,1268,ʌmija,mango,,ʌmija,,kannauji
Dehati-Badeli,1268,ʌmija,mango,,ʌmija,,kannauji
Hindi-Rohili,1268,ʌmija,mango,,ʌmija,,kannauji
Hindi-Sanayak,1268,ʌmija,mango,,ʌmija,,kannauji
Dehati-Kirkkichiyapur,1268,ʌmija,mango,,ʌmija,,kannauji
Hindi-Dhubar,1268,ʌmija,mango,,ʌmija,,kannauji
Kannauji-Central,1268,ʌmija,mango,,ʌmija,,kannauji
Hindi-Jamniya,1268,ʌmija,mango,,ʌmija,,kannauji
Hindi-Gohaniya,1268,ʌmija,mango,,ʌmija,,kannauji
Hindi-Gabchariyapur,1268,ʌmija,mango,,ʌmija,,kannauji
Hindi-Sarhati,1268,ʌmija,mango,,ʌmija,,kannauji
Hindi-Saraiyya,1268,ʌmija,mango,,ʌmija,,kannauji
Dehati-Madnapur,1268,ʌmija,mango,,ʌmija,,kannauji
Hindi-Dhubar,9190,bɔt̪,many,,bɔt̪,,kannauji
Hindi-Jamniya,9190,bʌhut̪,many,,bʌhut̪,,kannauji
Hindi-Rohili,9190,bʌhʊt̪,many,,bʌhʊt̪,,kannauji
Hindi-Gohaniya,9190,bʌhʊt̪,many,,bʌhʊt̪,,kannauji
Hindi-Gabchariyapur,9190,bʌhʊt̪,many,,bʌhʊt̪,,kannauji
Dehati-Kirkkichiyapur,9190,bʌh̰ut̪,many,,bʌh̰ut̪,,kannauji
Hindi-Saraiyya,9190,bʌut̪,many,,bʌut̪,,kannauji
Dehati-Sikandarpur,e39,dʒad̪a,many,,dʒad̪a,,kannauji
Dehati-Badeli,e39,dʒad̪a,many,,dʒad̪a,,kannauji
Hindi-Rohili,e39,dʒad̪a,many,,dʒad̪a,,kannauji
Hindi-Sanayak,e39,dʒad̪a,many,,dʒad̪a,,kannauji
Dehati-Kirkkichiyapur,e39,dʒad̪a,many,,dʒad̪a,,kannauji
Hindi-Dhubar,e39,dʒad̪a,many,,dʒad̪a,,kannauji
Kannauji-Central,e39,dʒad̪a,many,,dʒad̪a,,kannauji
Hindi-Jamniya,e39,dʒad̪a,many,,dʒad̪a,,kannauji
Hindi-Sarhati,e39,dʒad̪a,many,,dʒad̪a,,kannauji
Hindi-Saraiyya,e39,dʒad̪a,many,,dʒad̪a,,kannauji
Dehati-Madnapur,e39,dʒad̪a,many,,dʒad̪a,,kannauji
Dehati-Madnapur,5599,ɖɦeɾʊ,many,,ɖɦeɾʊ,,kannauji
Dehati-Sikandarpur,e37,gos,meat (raw),,gos,,kannauji
Dehati-Badeli,e37,gos,meat (raw),,gos,,kannauji
Hindi-Rohili,e37,gos,meat (raw),,gos,,kannauji
Dehati-Madnapur,e37,gos,meat (raw),,gos,,kannauji
Dehati-Kirkkichiyapur,e37,gost̪,meat (raw),,gost̪,,kannauji
Kannauji-Central,e37,gost̪,meat (raw),,gost̪,,kannauji
Hindi-Gohaniya,e37,gost̪,meat (raw),,gost̪,,kannauji
Hindi-Saraiyya,e37,gost̪,meat (raw),,gost̪,,kannauji
Hindi-Gabchariyapur,e37,goɕ,meat (raw),,goɕ,,kannauji
Hindi-Sanayak,9982,mas,meat (raw),,mas,,kannauji
Hindi-Dhubar,9982,mas,meat (raw),,mas,,kannauji
Hindi-Jamniya,9982,mas,meat (raw),,mas,,kannauji
Hindi-Sarhati,9982,mas,meat (raw),,mas,,kannauji
Dehati-Sikandarpur,6391,d̪ud̪,milk,,d̪ud̪,,kannauji
Dehati-Badeli,6391,d̪ud̪,milk,,d̪ud̪,,kannauji
Hindi-Rohili,6391,d̪ud̪,milk,,d̪ud̪,,kannauji
Hindi-Sanayak,6391,d̪ud̪,milk,,d̪ud̪,,kannauji
Dehati-Kirkkichiyapur,6391,d̪ud̪,milk,,d̪ud̪,,kannauji
Hindi-Dhubar,6391,d̪ud̪,milk,,d̪ud̪,,kannauji
Kannauji-Central,6391,d̪ud̪,milk,,d̪ud̪,,kannauji
Hindi-Jamniya,6391,d̪ud̪,milk,,d̪ud̪,,kannauji
Hindi-Gohaniya,6391,d̪ud̪,milk,,d̪ud̪,,kannauji
Hindi-Gabchariyapur,6391,d̪ud̪,milk,,d̪ud̪,,kannauji
Hindi-Sarhati,6391,d̪ud̪,milk,,d̪ud̪,,kannauji
Hindi-Saraiyya,6391,d̪ud̪,milk,,d̪ud̪,,kannauji
Dehati-Madnapur,6391,d̪ud̪,milk,,d̪ud̪,,kannauji
Hindi-Gohaniya,,badʒəɾa,millet (husked),,badʒəɾa,,kannauji
Hindi-Dhubar,,bʌdʒʌɾa,millet (husked),,bʌdʒʌɾa,,kannauji
Hindi-Dhubar,,dʒeʋ,millet (husked),,dʒeʋ,,kannauji
Hindi-Gohaniya,,dʒind̪ɨɾi,millet (husked),,dʒind̪ɨɾi,,kannauji
Hindi-Jamniya,,dʒuaɾ,millet (husked),,dʒuaɾ,,kannauji
Hindi-Sanayak,,dʒund̪əɾi,millet (husked),,dʒund̪əɾi,,kannauji
Hindi-Rohili,,dʒuɳɖi,millet (husked),,dʒuɳɖi,,kannauji
Hindi-Saraiyya,,dʒɔ,millet (husked),,dʒɔ,,kannauji
Kannauji-Central,,dʒʊaɾ,millet (husked),,dʒʊaɾ,,kannauji
Dehati-Madnapur,,dʒʊaɾ,millet (husked),,dʒʊaɾ,,kannauji
Kannauji-Central,,dʒʊnɖi,millet (husked),,dʒʊnɖi,,kannauji
Hindi-Gabchariyapur,,dʒʊnɖi,millet (husked),,dʒʊnɖi,,kannauji
Hindi-Saraiyya,,dʒʊnɖi,millet (husked),,dʒʊnɖi,,kannauji
Dehati-Sikandarpur,,dʒʊnɾi,millet (husked),,dʒʊnɾi,,kannauji
Dehati-Badeli,,dʒʊnɾi,millet (husked),,dʒʊnɾi,,kannauji
Dehati-Kirkkichiyapur,,dʒʊnʌɾi,millet (husked),,dʒʊnʌɾi,,kannauji
Hindi-Sarhati,,dʒʌũ,millet (husked),,dʒʌũ,,kannauji
Dehati-Sikandarpur,11515,bʌnd̪ʌɾ,monkey,,bʌnd̪ʌɾ,,kannauji
Dehati-Badeli,11515,bʌnd̪ʌɾ,monkey,,bʌnd̪ʌɾ,,kannauji
Hindi-Rohili,11515,bʌnd̪ʌɾ,monkey,,bʌnd̪ʌɾ,,kannauji
Hindi-Sanayak,11515,bʌnd̪ʌɾ,monkey,,bʌnd̪ʌɾ,,kannauji
Dehati-Kirkkichiyapur,11515,bʌnd̪ʌɾ,monkey,,bʌnd̪ʌɾ,,kannauji
Hindi-Dhubar,11515,bʌnd̪ʌɾ,monkey,,bʌnd̪ʌɾ,,kannauji
Kannauji-Central,11515,bʌnd̪ʌɾ,monkey,,bʌnd̪ʌɾ,,kannauji
Hindi-Jamniya,11515,bʌnd̪ʌɾ,monkey,,bʌnd̪ʌɾ,,kannauji
Hindi-Gohaniya,11515,bʌnd̪ʌɾ,monkey,,bʌnd̪ʌɾ,,kannauji
Hindi-Gabchariyapur,11515,bʌnd̪ʌɾ,monkey,,bʌnd̪ʌɾ,,kannauji
Hindi-Saraiyya,11515,bʌnd̪ʌɾ,monkey,,bʌnd̪ʌɾ,,kannauji
Dehati-Madnapur,11515,bʌnd̪ʌɾa,monkey,,bʌnd̪ʌɾa,,kannauji
Hindi-Sarhati,11515,bʌnd̪ʌɾʋa,monkey,,bʌnd̪ʌɾʋa,,kannauji
Hindi-Rohili,e73,mʌhina,month,,mʌhina,,kannauji
Hindi-Sanayak,e73,mʌhina,month,,mʌhina,,kannauji
Dehati-Kirkkichiyapur,e73,mʌhina,month,,mʌhina,,kannauji
Hindi-Sarhati,e73,mʌhina,month,,mʌhina,,kannauji
Hindi-Saraiyya,e73,mʌhina,month,,mʌhina,,kannauji
Hindi-Dhubar,e73,mʌhɪna,month,,mʌhɪna,,kannauji
Kannauji-Central,e73,mʌhɪna,month,,mʌhɪna,,kannauji
Hindi-Jamniya,e73,mʌhɪna,month,,mʌhɪna,,kannauji
Dehati-Madnapur,e73,mʌhɪna,month,,mʌhɪna,,kannauji
Hindi-Gohaniya,e73,mʌh̰ɪna,month,,mʌh̰ɪna,,kannauji
Dehati-Sikandarpur,e73,mʌina,month,,mʌina,,kannauji
Dehati-Badeli,e73,mʌina,month,,mʌina,,kannauji
Hindi-Gabchariyapur,e73,mʌina,month,,mʌina,,kannauji
Hindi-Sarhati,5301,dʒʊnʌija,moon,,dʒʊnʌija,,kannauji
Dehati-Badeli,5301,dʒʊnʌijja,moon,,dʒʊnʌijja,,kannauji
Hindi-Rohili,5301,dʒʊnʌijja,moon,,dʒʊnʌijja,,kannauji
Hindi-Sanayak,5301,dʒʊnʌijja,moon,,dʒʊnʌijja,,kannauji
Dehati-Kirkkichiyapur,5301,dʒʊnʌijja,moon,,dʒʊnʌijja,,kannauji
Hindi-Dhubar,5301,dʒʊnʌijja,moon,,dʒʊnʌijja,,kannauji
Hindi-Saraiyya,5301,dʒʊnʌijja,moon,,dʒʊnʌijja,,kannauji
Dehati-Madnapur,5301,dʒʊnʌijja,moon,,dʒʊnʌijja,,kannauji
Dehati-Sikandarpur,5301,dʒʊnʌijʌ,moon,,dʒʊnʌijʌ,,kannauji
Dehati-Sikandarpur,4661,tʃand̪,moon,,tʃand̪,,kannauji
Dehati-Badeli,,tʃʌnd̪ɾʌma,moon,,tʃʌnd̪ɾʌma,,kannauji
Hindi-Rohili,,tʃʌnd̪ɾʌma,moon,,tʃʌnd̪ɾʌma,,kannauji
Dehati-Kirkkichiyapur,,tʃʌnd̪ɾʌma,moon,,tʃʌnd̪ɾʌma,,kannauji
Hindi-Dhubar,,tʃʌnd̪ɾʌma,moon,,tʃʌnd̪ɾʌma,,kannauji
Kannauji-Central,,tʃʌnd̪ɾʌma,moon,,tʃʌnd̪ɾʌma,,kannauji
Hindi-Jamniya,,tʃʌnd̪ɾʌma,moon,,tʃʌnd̪ɾʌma,,kannauji
Hindi-Gohaniya,,tʃʌnd̪ɾʌma,moon,,tʃʌnd̪ɾʌma,,kannauji
Hindi-Gabchariyapur,,tʃʌnd̪ɾʌma,moon,,tʃʌnd̪ɾʌma,,kannauji
Hindi-Saraiyya,,subeɾa,morning,,subeɾa,,kannauji
Dehati-Sikandarpur,,suʋeɾɛ,morning,,suʋeɾɛ,,kannauji
Dehati-Badeli,,sʊbeɾo,morning,,sʊbeɾo,,kannauji
Dehati-Badeli,,sʊbeɾo,morning,,sʊbeɾo,,kannauji
Hindi-Dhubar,,sʊbeɾo,morning,,sʊbeɾo,,kannauji
Hindi-Dhubar,,sʊbeɾo,morning,,sʊbeɾo,,kannauji
Hindi-Gohaniya,,sʊbeɾo,morning,,sʊbeɾo,,kannauji
Hindi-Gohaniya,,sʊbeɾo,morning,,sʊbeɾo,,kannauji
Hindi-Sanayak,13291,sʌbeɾo,morning,,sʌbeɾo,,kannauji
Hindi-Sanayak,13291,sʌbeɾo,morning,,sʌbeɾo,,kannauji
Dehati-Kirkkichiyapur,13291,sʌbeɾo,morning,,sʌbeɾo,,kannauji
Dehati-Kirkkichiyapur,13291,sʌbeɾo,morning,,sʌbeɾo,,kannauji
Hindi-Jamniya,13291,sʌbeɾo,morning,,sʌbeɾo,,kannauji
Hindi-Jamniya,13291,sʌbeɾo,morning,,sʌbeɾo,,kannauji
Hindi-Gabchariyapur,13291,sʌbeɾo,morning,,sʌbeɾo,,kannauji
Hindi-Gabchariyapur,13291,sʌbeɾo,morning,,sʌbeɾo,,kannauji
Hindi-Rohili,13291,sʌʋeɾa,morning,,sʌʋeɾa,,kannauji
Hindi-Rohili,13291,sʌʋeɾa,morning,,sʌʋeɾa,,kannauji
Kannauji-Central,13291,sʌʋeɾa,morning,,sʌʋeɾa,,kannauji
Kannauji-Central,13291,sʌʋeɾa,morning,,sʌʋeɾa,,kannauji
Hindi-Sarhati,13291,sʌʋeɾa,morning,,sʌʋeɾa,,kannauji
Hindi-Sarhati,13291,sʌʋeɾa,morning,,sʌʋeɾa,,kannauji
Dehati-Madnapur,13291,sʌʋeɾa,morning,,sʌʋeɾa,,kannauji
Dehati-Madnapur,13291,sʌʋeɾa,morning,,sʌʋeɾa,,kannauji
Hindi-Sanayak,,gali,mortar (spice),,gali,,kannauji
Dehati-Madnapur,,gali,mortar (spice),,gali,,kannauji
Dehati-Sikandarpur,2360,ukhəɾi,mortar (spice),,ukhəɾi,,kannauji
Kannauji-Central,2360,ukhəɾi,mortar (spice),,ukhəɾi,,kannauji
Hindi-Gohaniya,2360,ukhəɾi,mortar (spice),,ukhəɾi,,kannauji
Dehati-Badeli,2360,ukhʌɾi,mortar (spice),,ukhʌɾi,,kannauji
Hindi-Rohili,2360,ukhʌɾi,mortar (spice),,ukhʌɾi,,kannauji
Dehati-Kirkkichiyapur,2360,ukhʌɾi,mortar (spice),,ukhʌɾi,,kannauji
Hindi-Dhubar,2360,ukhʌɾi,mortar (spice),,ukhʌɾi,,kannauji
Hindi-Jamniya,2360,ukhʌɾi,mortar (spice),,ukhʌɾi,,kannauji
Hindi-Gabchariyapur,2360,ukhʌɾi,mortar (spice),,ukhʌɾi,,kannauji
Hindi-Sarhati,2360,ukhʌɾi,mortar (spice),,ukhʌɾi,,kannauji
Hindi-Saraiyya,2360,ukhʌɾi,mortar (spice),,ukhʌɾi,,kannauji
Hindi-Gohaniya,9917,mʌsa,mosquito,,mʌsa,,kannauji
Hindi-Gabchariyapur,9917,mʌsa,mosquito,,mʌsa,,kannauji
Hindi-Sarhati,9917,mʌsa,mosquito,,mʌsa,,kannauji
Dehati-Madnapur,9917,mʌsa,mosquito,,mʌsa,,kannauji
Hindi-Sanayak,9917,mʌso,mosquito,,mʌso,,kannauji
Hindi-Jamniya,9917,mʌso,mosquito,,mʌso,,kannauji
Dehati-Sikandarpur,9917,mʌsɛ,mosquito,,mʌsɛ,,kannauji
Dehati-Badeli,9917,mʌsɛ,mosquito,,mʌsɛ,,kannauji
Hindi-Rohili,9917,mʌsɛ,mosquito,,mʌsɛ,,kannauji
Dehati-Kirkkichiyapur,9917,mʌsɛ,mosquito,,mʌsɛ,,kannauji
Hindi-Dhubar,9917,mʌsɛ,mosquito,,mʌsɛ,,kannauji
Hindi-Rohili,9757,mʌtʃhʌɾ,mosquito,,mʌtʃhʌɾ,,kannauji
Hindi-Sanayak,9757,mʌtʃhʌɾ,mosquito,,mʌtʃhʌɾ,,kannauji
Hindi-Dhubar,9757,mʌtʃhʌɾ,mosquito,,mʌtʃhʌɾ,,kannauji
Hindi-Gohaniya,9757,mʌtʃhʌɾ,mosquito,,mʌtʃhʌɾ,,kannauji
Hindi-Gabchariyapur,9757,mʌtʃhʌɾ,mosquito,,mʌtʃhʌɾ,,kannauji
Kannauji-Central,9757,mʌtʃtʃhʌɾ,mosquito,,mʌtʃtʃhʌɾ,,kannauji
Hindi-Saraiyya,9917,mʌʂa,mosquito,,mʌʂa,,kannauji
Dehati-Sikandarpur,574,ʌmma,mother,,ʌmma,,kannauji
Dehati-Badeli,574,ʌmma,mother,,ʌmma,,kannauji
