re,,mari,"and, again, another",,mari,/mar muisɔ/ once again,"bhattacharya1968bonda[p. 103, row 18, item 2071]",,,bhattacharya1968bonda:C:c1.p103.r18.i2071.s2066:v2,bhattacharya1968bonda:C:c1.p103.r18.i2071.s2066,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,mar-,"to strike (as a matchstick against the match box), to light fire",,mar-,,"bhattacharya1968bonda[p. 103, row 17, item 2070]",,De.,bhattacharya1968bonda:C:c1.p103.r17.i2070.s2065,,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,maramɔt,repair,,maramɔt,,"bhattacharya1968bonda[p. 103, row 20, item 2073]",,De.,bhattacharya1968bonda:C:c1.p103.r20.i2073.s2068,,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,maray,large axe,,maray,,"bhattacharya1968bonda[p. 103, row 21, item 2074]",,,bhattacharya1968bonda:C:c1.p103.r21.i2074.s2069,,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,maraŋger,"cross-cousin, cross-cousin brother",,maraŋger,/maraŋger-tuna/ cross-cousin sister,"bhattacharya1968bonda[p. 103, row 19, item 2072]",,,bhattacharya1968bonda:C:c1.p103.r19.i2072.s2067,,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,martɔ?ga,day after tomorrow,,martɔ?ga,,"bhattacharya1968bonda[p. 104, row 1, item 2075]",,,bhattacharya1968bonda:C:c1.p104.r1.i2075.s2070,,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,martɔ?,day after tomorrow,,martɔ?,,"bhattacharya1968bonda[p. 104, row 1, item 2075]",,,bhattacharya1968bonda:C:c1.p104.r1.i2075.s2070:v2,bhattacharya1968bonda:C:c1.p104.r1.i2075.s2070,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,martɔgmɔ?,two years hence,,martɔgmɔ?,,"bhattacharya1968bonda[p. 104, row 2, item 2076]",,,bhattacharya1968bonda:C:c1.p104.r2.i2076.s2071,,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,masa,"why, whatever",,masa,/masaṛa/ who knows why; /niŋna masa dɔs anḍa/ I have not fault whatsoever,"bhattacharya1968bonda[p. 104, row 10, item 2084]",,,bhattacharya1968bonda:C:c1.p104.r10.i2084.s2079,,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,mase,"why, whatever",,mase,/masaṛa/ who knows why; /niŋna masa dɔs anḍa/ I have not fault whatsoever,"bhattacharya1968bonda[p. 104, row 10, item 2084]",,,bhattacharya1968bonda:C:c1.p104.r10.i2084.s2079:v2,bhattacharya1968bonda:C:c1.p104.r10.i2084.s2079,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,masɔ,sister's son,,masɔ,,"bhattacharya1968bonda[p. 104, row 11, item 2085]",,,bhattacharya1968bonda:C:c1.p104.r11.i2085.s2080,,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,mata - bangta,cholera,,mata - bangta,,"bhattacharya1968bonda[p. 142, row 60, item 2860]",,,bhattacharya1968bonda:C:c2.p142.r60.i2860.s2859_Elwin155,,,,dialect:re:bhattacharya1968bonda-hill:Hill%20Bondo
re,,mata,smallpox,,mata,,"bhattacharya1968bonda[p. 103, row 7, item 2060]",,De.,bhattacharya1968bonda:C:c1.p103.r7.i2060.s2055,,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,matɔr,but,,matɔr,,"bhattacharya1968bonda[p. 103, row 8, item 2061]",,De.,bhattacharya1968bonda:C:c1.p103.r8.i2061.s2056,,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,mau-urtɔgmɔ?,three years hence,,mau-urtɔgmɔ?,see /martɔgmɔ?/,"bhattacharya1968bonda[p. 102, row 6, item 2046]",,,bhattacharya1968bonda:C:c1.p102.r6.i2046.s2041,,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,mañǰal,very much,,mañǰal,,"bhattacharya1968bonda[p. 103, row 1, item 2054]",,,bhattacharya1968bonda:C:c1.p103.r1.i2054.s2049,,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,maǰañǰal,very much,,maǰañǰal,,"bhattacharya1968bonda[p. 103, row 1, item 2054]",,,bhattacharya1968bonda:C:c1.p103.r1.i2054.s2049:v2,bhattacharya1968bonda:C:c1.p103.r1.i2054.s2049,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,maŋ,"elder brother, father's elder brother's son (older), mother's elder sister's son (older), husband's elder sister's husband, the cross-cousin elder brother",,maŋ,,"bhattacharya1968bonda[p. 102, row 12, item 2052]",,,bhattacharya1968bonda:C:c1.p102.r12.i2052.s2047,,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,maŋa,"elder brother, father's elder brother's son (older), mother's elder sister's son (older), husband's elder sister's husband, the cross-cousin elder brother",,maŋa,,"bhattacharya1968bonda[p. 102, row 12, item 2052]",,,bhattacharya1968bonda:C:c1.p102.r12.i2052.s2047:v2,bhattacharya1968bonda:C:c1.p102.r12.i2052.s2047,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,maŋ-,to play,,maŋ-,see /ɔmaŋ-/,"bhattacharya1968bonda[p. 102, row 13, item 2053]",,,bhattacharya1968bonda:C:c1.p102.r13.i2053.s2048,,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,maɔli - debta,"a goddess worshipped in the month of Caitra (with multi-colored fowl, goat, etc.)",,maɔli - debta,,"bhattacharya1968bonda[p. 102, row 7, item 2047]",,De.,bhattacharya1968bonda:C:c1.p102.r7.i2047.s2042,,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,maṭpɔ?,"a wrapper, kind of thick cloth for winter, a blanket",,maṭpɔ?,,"bhattacharya1968bonda[p. 103, row 2, item 2055]",,,bhattacharya1968bonda:C:c1.p103.r2.i2055.s2050,,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,mba?r,two (neut.),,mba?r,/mba?r bɔitaŋ/ two cows,"bhattacharya1968bonda[p. 111, row 11, item 2217]",,,bhattacharya1968bonda:C:c1.p111.r11.i2217.s2214,,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,mba?yɔŋ,two persons,,mba?yɔŋ,/mba?yɔŋ-kuniḍam/ husband and wife,"bhattacharya1968bonda[p. 111, row 10, item 2216]",,,bhattacharya1968bonda:C:c1.p111.r10.i2216.s2213,,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,mbarsiŋ,two days,,mbarsiŋ,,"bhattacharya1968bonda[p. 111, row 12, item 2218]",,,bhattacharya1968bonda:C:c1.p111.r12.i2218.s2215,,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,mbaŋ,elder sister's husband,,mbaŋ,,"bhattacharya1968bonda[p. 111, row 8, item 2214]",,,bhattacharya1968bonda:C:c1.p111.r8.i2214.s2211,,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,mbaŋ,kusam tree (Schleichera trijuga),,mbaŋ,,"bhattacharya1968bonda[p. 111, row 9, item 2215]",,,bhattacharya1968bonda:C:c1.p111.r9.i2215.s2212,,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,mbiŋ,elder brother's wife>,,mbiŋ,Source query: Bhat: (a joking relation)/rdg,"bhattacharya1968bonda[p. 111, row 13, item 2219]",,,bhattacharya1968bonda:C:c1.p111.r13.i2219.s2216,,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo uncertain
re,,mbu,"father's younger brother's wife, mother's younger sister, stepmother",,mbu,,"bhattacharya1968bonda[p. 111, row 14, item 2220]",,,bhattacharya1968bonda:C:c1.p111.r14.i2220.s2217,,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,mbur,crowbar,,mbur,"pl. /-e/, /-le/","bhattacharya1968bonda[p. 111, row 15, item 2221]",,,bhattacharya1968bonda:C:c1.p111.r15.i2221.s2218,,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,me?,"younger brother, husband's younger brother, father's younger brother's son (younger than speaker), husband's younger sister's husband",,me?,,"bhattacharya1968bonda[p. 108, row 10, item 2160]",,,bhattacharya1968bonda:C:c1.p108.r10.i2160.s2155,,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,me?-,to dance,,me?-,see /meme?-/,"bhattacharya1968bonda[p. 108, row 11, item 2161]",,,bhattacharya1968bonda:C:c1.p108.r11.i2161.s2156,,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,me?ḍer,kind of bean (= De.<ǰhɔṭa>),,me?ḍer,"pl. /-e/, /-le/","bhattacharya1968bonda[p. 108, row 12, item 2162]",,,bhattacharya1968bonda:C:c1.p108.r12.i2162.s2158,,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,me?ṛer - kiṛa,kind of worm (= De.<ǰOṭa-kiṛa>),,me?ṛer - kiṛa,see /me?ḍer/,"bhattacharya1968bonda[p. 108, row 13, item 2163]",,,bhattacharya1968bonda:C:c1.p108.r13.i2163.s2159,,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,mela,open,,mela,/mela ḍem-/ to open; /tumɔ? mela ḍemɔ?-kin/ as soon as (the dog) opened his mouth,"bhattacharya1968bonda[p. 108, row 8, item 2158]",,De.,bhattacharya1968bonda:C:c1.p108.r8.i2158.s2153,,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,meme?,dance,,meme?,/meme?-rem/ a dancer,"bhattacharya1968bonda[p. 108, row 5, item 2155]",,,bhattacharya1968bonda:C:c1.p108.r5.i2155.s2150,,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,menḍa,sheep,,menḍa,fem. /menḍi/,"bhattacharya1968bonda[p. 108, row 1, item 2151]",,,bhattacharya1968bonda:C:c1.p108.r1.i2151.s2146,,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo f
re,,merer-susum,"the First Fruits, feast of the new beans during <sumegelirak>(E)",,merer-susum,,"bhattacharya1968bonda[p. 142, row 63, item 2863]",,,bhattacharya1968bonda:C:c2.p142.r63.i2863.s2862_Elwin43,,,,dialect:re:bhattacharya1968bonda-hill:Hill%20Bondo
re,,mesreṭ,"magistrate, tahsildar",,mesreṭ,pl. /-le/,"bhattacharya1968bonda[p. 108, row 9, item 2159]",,,bhattacharya1968bonda:C:c1.p108.r9.i2159.s2154,,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,metɔŋ,thin,,metɔŋ,,"bhattacharya1968bonda[p. 108, row 2, item 2152]",,,bhattacharya1968bonda:C:c1.p108.r2.i2152.s2147,,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,metɔŋ - bai,thin,,metɔŋ - bai,,"bhattacharya1968bonda[p. 108, row 2, item 2152]",,,bhattacharya1968bonda:C:c1.p108.r2.i2152.s2147:v2,bhattacharya1968bonda:C:c1.p108.r2.i2152.s2147,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,metɔŋ-,to be thin,,metɔŋ-,see /ɔmetɔŋ-/,"bhattacharya1968bonda[p. 108, row 3, item 2153]",,,bhattacharya1968bonda:C:c1.p108.r3.i2153.s2148,,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,metɔŋa,one who is thin,,metɔŋa,,"bhattacharya1968bonda[p. 108, row 4, item 2154]",,,bhattacharya1968bonda:C:c1.p108.r4.i2154.s2149,,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,meŋgam-sam,"a festival, a song-dance held in the month of Pus",,meŋgam-sam,,"bhattacharya1968bonda[p. 107, row 18, item 2150]",,,bhattacharya1968bonda:C:c1.p107.r18.i2150.s2145,,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,meṛ-ḍiɔ,two-story house,,meṛ-ḍiɔ,,"bhattacharya1968bonda[p. 108, row 7, item 2157]",,,bhattacharya1968bonda:C:c1.p108.r7.i2157.s2152,,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,meṛi,pole in the threshing floor,,meṛi,,"bhattacharya1968bonda[p. 108, row 6, item 2156]",,,bhattacharya1968bonda:C:c1.p108.r6.i2156.s2151,,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,milay-,to blend,,milay-,,"bhattacharya1968bonda[p. 105, row 8, item 2100]",,De.,bhattacharya1968bonda:C:c1.p105.r8.i2100.s2095,,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,miliya,"maker of bangles, the Ghasia caste",,miliya,,"bhattacharya1968bonda[p. 142, row 62, item 2862]",,,bhattacharya1968bonda:C:c2.p142.r62.i2862.s2861_Elwin105,,,,dialect:re:bhattacharya1968bonda-hill:Hill%20Bondo
re,,mime?,dance,,mime?,,"bhattacharya1968bonda[p. 105, row 2, item 2094]",,,bhattacharya1968bonda:C:c1.p105.r2.i2094.s2089,,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,minḍa,one (masc. and fem.),,minḍa,,"bhattacharya1968bonda[p. 104, row 17, item 2091]",,,bhattacharya1968bonda:C:c1.p104.r17.i2091.s2086,,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo f m
re,,minḍip',"evening, night",,minḍip',,"bhattacharya1968bonda[p. 104, row 18, item 2092]",,,bhattacharya1968bonda:C:c1.p104.r18.i2092.s2087,,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,mi:ḍip',"evening, night",,mi:ḍip',,"bhattacharya1968bonda[p. 104, row 18, item 2092]",,,bhattacharya1968bonda:C:c1.p104.r18.i2092.s2087:v2,bhattacharya1968bonda:C:c1.p104.r18.i2092.s2087,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,minḍip'-,to be evening,,minḍip'-,/minḍibga/ it has become evening; /minḍipta/ it will be evening; /minḍib-susum/ dinner,"bhattacharya1968bonda[p. 105, row 1, item 2093]",,,bhattacharya1968bonda:C:c1.p105.r1.i2093.s2088,,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,mireŋ,taste,,mireŋ,,"bhattacharya1968bonda[p. 105, row 4, item 2096]",,,bhattacharya1968bonda:C:c1.p105.r4.i2096.s2091,,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,miri,"how, anyhow",,miri,,"bhattacharya1968bonda[p. 105, row 3, item 2095]",,,bhattacharya1968bonda:C:c1.p105.r3.i2095.s2090,,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,mis,false,,mis,,"bhattacharya1968bonda[p. 105, row 9, item 2101]",,De./mich/,bhattacharya1968bonda:C:c1.p105.r9.i2101.s2096,,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,misay-,to mix,,misay-,,"bhattacharya1968bonda[p. 105, row 12, item 2104]",,De.,bhattacharya1968bonda:C:c1.p105.r12.i2104.s2099,,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,misaŋtɔk',midnight,,misaŋtɔk',,"bhattacharya1968bonda[p. 105, row 10, item 2102]",,,bhattacharya1968bonda:C:c1.p105.r10.i2102.s2097,,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,misaŋtɔk'-,to be midnight,,misaŋtɔk'-,/misaŋ atɔktɔ?/ it is not midnight,"bhattacharya1968bonda[p. 105, row 11, item 2103]",,,bhattacharya1968bonda:C:c1.p105.r11.i2103.s2098,,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,misiŋ,"one day, once upon a time",,misiŋ,"/mar misiŋ/ another day, next day","bhattacharya1968bonda[p. 105, row 13, item 2105]",,,bhattacharya1968bonda:C:c1.p105.r13.i2105.s2100,,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,miste-ḍiɔn-ḍ-rem,"neighbor, a person living in an adjacent room",,miste-ḍiɔn-ḍ-rem,,"bhattacharya1968bonda[p. 105, row 14, item 2106]",,,bhattacharya1968bonda:C:c1.p105.r14.i2106.s2101,,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,miste-ḍiɔn-ḍ-remɔ,"neighbor, a person living in an adjacent room",,miste-ḍiɔn-ḍ-remɔ,,"bhattacharya1968bonda[p. 105, row 14, item 2106]",,,bhattacharya1968bonda:C:c1.p105.r14.i2106.s2101:v2,bhattacharya1968bonda:C:c1.p105.r14.i2106.s2101,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,miŋ,"elder sister, father's brother's daughter (older), father's sister's daughter, wife's elder brother's wife",,miŋ,,"bhattacharya1968bonda[p. 104, row 16, item 2090]",,,bhattacharya1968bonda:C:c1.p104.r16.i2090.s2085,,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,miṛe?-,to become black,,miṛe?-,,"bhattacharya1968bonda[p. 105, row 6, item 2098]",,,bhattacharya1968bonda:C:c1.p105.r6.i2098.s2093,,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,miṛe?-,to make another black,,miṛe?-,,"bhattacharya1968bonda[p. 105, row 7, item 2099]",,,bhattacharya1968bonda:C:c1.p105.r7.i2099.s2094,,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,miṛe?-bai,"black, the black one",,miṛe?-bai,"/miṛe?-siŋ/ black fowl; /miṛe?-buk'/ black pig; also /miṛe?-bai gisiŋ/ lit. the black-one fowl; /miṛe?-n bile?/, /miṛe?-na bile?/ the feather of the black one","bhattacharya1968bonda[p. 105, row 5, item 2097]",,,bhattacharya1968bonda:C:c1.p105.r5.i2097.s2092,,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,mpa?sur,armpit,,mpa?sur,,"bhattacharya1968bonda[p. 111, row 5, item 2211]",,,bhattacharya1968bonda:C:c1.p111.r5.i2211.s2208,,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,mpar-,to blow out fire,,mpar-,,"bhattacharya1968bonda[p. 111, row 4, item 2210]",,,bhattacharya1968bonda:C:c1.p111.r4.i2210.s2207,,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,mpɔ?,cloth,,mpɔ?,"pl. /-ṛe/, /-le/; /nsugra mpɔ?/ skin of banana","bhattacharya1968bonda[p. 111, row 7, item 2213]",,,bhattacharya1968bonda:C:c1.p111.r7.i2213.s2210,,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,mpɔr,husband,,mpɔr,"pl. /-e/; /niŋ-pɔr/ my husband; /nampɔr/ your husband, etc.; /mpɔreŋ/ her husband","bhattacharya1968bonda[p. 111, row 6, item 2212]",,,bhattacharya1968bonda:C:c1.p111.r6.i2212.s2209,,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,mu-sina-sini-bela,dusk (when people's faces can be recognized with difficulty from a distance),,mu-sina-sini-bela,,"bhattacharya1968bonda[p. 107, row 14, item 2146]",,,bhattacharya1968bonda:C:c1.p107.r14.i2146.s2141,,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,muga,<kɔksa:> fish,,muga,,"bhattacharya1968bonda[p. 105, row 17, item 2109]",,,bhattacharya1968bonda:C:c1.p105.r17.i2109.s2104,,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,mugsiŋ,smoke,,mugsiŋ,see /mɔksiŋ/,"bhattacharya1968bonda[p. 105, row 18, item 2110]",,,bhattacharya1968bonda:C:c1.p105.r18.i2110.s2105,,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,mui,one (neut.),,mui,/mui-ḍeruŋ/ a deer having one horn; /mui-ḍiɔn-ḍ-rem/ people of one family; /muiɔŋ/ one whole,"bhattacharya1968bonda[p. 105, row 15, item 2107]",,,bhattacharya1968bonda:C:c1.p105.r15.i2107.s2102,,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,muiŋ,one (neut.),,muiŋ,/mui-ḍeruŋ/ a deer having one horn; /mui-ḍiɔn-ḍ-rem/ people of one family; /muiɔŋ/ one whole,"bhattacharya1968bonda[p. 105, row 15, item 2107]",,,bhattacharya1968bonda:C:c1.p105.r15.i2107.s2102:v2,bhattacharya1968bonda:C:c1.p105.r15.i2107.s2102,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,muy,one (neut.),,muy,/mui-ḍeruŋ/ a deer having one horn; /mui-ḍiɔn-ḍ-rem/ people of one family; /muiɔŋ/ one whole,"bhattacharya1968bonda[p. 105, row 15, item 2107]",,,bhattacharya1968bonda:C:c1.p105.r15.i2107.s2102:v3,bhattacharya1968bonda:C:c1.p105.r15.i2107.s2102,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,mui:,one (neut.),,mui:,/mui-ḍeruŋ/ a deer having one horn; /mui-ḍiɔn-ḍ-rem/ people of one family; /muiɔŋ/ one whole,"bhattacharya1968bonda[p. 105, row 15, item 2107]",,,bhattacharya1968bonda:C:c1.p105.r15.i2107.s2102:v4,bhattacharya1968bonda:C:c1.p105.r15.i2107.s2102,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,muiḍa,"one (masc.>, <fem.), alone",,muiḍa,,"bhattacharya1968bonda[p. 105, row 16, item 2108]",,,bhattacharya1968bonda:C:c1.p105.r16.i2108.s2103,,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo f m
re,,muinḍa,"one (masc.>, <fem.), alone",,muinḍa,,"bhattacharya1968bonda[p. 105, row 16, item 2108]",,,bhattacharya1968bonda:C:c1.p105.r16.i2108.s2103:v2,bhattacharya1968bonda:C:c1.p105.r16.i2108.s2103,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo f m
re,,minḍa,"one (masc.>, <fem.), alone",,minḍa,,"bhattacharya1968bonda[p. 105, row 16, item 2108]",,,bhattacharya1968bonda:C:c1.p105.r16.i2108.s2103:v3,bhattacharya1968bonda:C:c1.p105.r16.i2108.s2103,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo f m
re,,mul-sulɔi,womb,,mul-sulɔi,,"bhattacharya1968bonda[p. 107, row 13, item 2145]",,,bhattacharya1968bonda:C:c1.p107.r13.i2145.s2140,,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,mula,radish,,mula,pl. /-le/; De,"bhattacharya1968bonda[p. 107, row 10, item 2142]",,,bhattacharya1968bonda:C:c1.p107.r10.i2142.s2137,,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,mulia,a man of the Mulia community,,mulia,pl. /-le/__?Bhat notes: in this area their function is to collect articles and utensils of the dead from the graveyard,"bhattacharya1968bonda[p. 107, row 11, item 2143]",,,bhattacharya1968bonda:C:c1.p107.r11.i2143.s2138,,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,mulke,"even a little, at all",,mulke,,"bhattacharya1968bonda[p. 107, row 12, item 2144]",,De.,bhattacharya1968bonda:C:c1.p107.r12.i2144.s2139,,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,mun,desire,,mun,,"bhattacharya1968bonda[p. 106, row 10, item 2122]",,"De./mɔn/, De./mOn/",bhattacharya1968bonda:C:c1.p106.r10.i2122.s2117,,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,mɔn,desire,,mɔn,,"bhattacharya1968bonda[p. 106, row 10, item 2122]",,"De./mɔn/, De./mOn/",bhattacharya1968bonda:C:c1.p106.r10.i2122.s2117:v2,bhattacharya1968bonda:C:c1.p106.r10.i2122.s2117,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,muna,"pocket, bag",,muna,pl. /-le/; De./muṇa/,"bhattacharya1968bonda[p. 106, row 11, item 2123]",,,bhattacharya1968bonda:C:c1.p106.r11.i2123.s2118,,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,muna-susub-rem,a pickpocket,,muna-susub-rem,,"bhattacharya1968bonda[p. 106, row 12, item 2124]",,,bhattacharya1968bonda:C:c1.p106.r12.i2124.s2119,,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,muna? - maŋ,eldest brother,,muna? - maŋ,,"bhattacharya1968bonda[p. 106, row 19, item 2131]",,,bhattacharya1968bonda:C:c1.p106.r19.i2131.s2126,,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,muna? gine,molar teeth,,muna? gine,,"bhattacharya1968bonda[p. 106, row 16, item 2128]",,,bhattacharya1968bonda:C:c2.p106.r16.i2128.s2123,,,,dialect:re:bhattacharya1968bonda-hill:Hill%20Bondo
re,,muna?,"big, big one, elder brother",,muna?,/nen muna?-na ḍiɔ/ house of our elder brother,"bhattacharya1968bonda[p. 106, row 13, item 2125]",,,bhattacharya1968bonda:C:c1.p106.r13.i2125.s2120,,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,muna? - bai,"big, big one, elder brother",,muna? - bai,/nen muna?-na ḍiɔ/ house of our elder brother,"bhattacharya1968bonda[p. 106, row 13, item 2125]",,,bhattacharya1968bonda:C:c1.p106.r13.i2125.s2120:v2,bhattacharya1968bonda:C:c1.p106.r13.i2125.s2120,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,muna?-,"to be big, to grow",,muna?-,see /ɔmuna?-/,"bhattacharya1968bonda[p. 106, row 14, item 2126]",,,bhattacharya1968bonda:C:c1.p106.r14.i2126.s2121,,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,muna?-,to make another person or thing big,,muna?-,see /ɔmuna?-/,"bhattacharya1968bonda[p. 106, row 15, item 2127]",,,bhattacharya1968bonda:C:c1.p106.r15.i2127.s2122,,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,muna?-bɔb-rem,a person with a large head,,muna?-bɔb-rem,"masc. /muna?-bɔ?ba/, pl. /muna?bɔ?be/, /muna?bɔble/; fem. /muna?-bɔbbɔi/, pl. /muna?-bɔb-bɔye/","bhattacharya1968bonda[p. 106, row 18, item 2130]",,,bhattacharya1968bonda:C:c1.p106.r18.i2130.s2125,,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo f m
re,,muna?-nɔŋ,elder wife,,muna?-nɔŋ,/muna?-nɔŋ-na ɔ:'ɔ:/ son of (my) elder wife,"bhattacharya1968bonda[p. 106, row 17, item 2129]",,,bhattacharya1968bonda:C:c1.p106.r17.i2129.s2124,,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,muna?mɔñǰea - maŋ,second eldest brother,,muna?mɔñǰea - maŋ,,"bhattacharya1968bonda[p. 106, row 20, item 2132]",,,bhattacharya1968bonda:C:c1.p106.r20.i2132.s2127,,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,muna?ṛa,"elder brother, elder one (masc., fem.), chicken pox (lit. the big one, the big gentleman)",,muna?ṛa,,"bhattacharya1968bonda[p. 107, row 1, item 2133]",,,bhattacharya1968bonda:C:c1.p107.r1.i2133.s2128,,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo f m
re,,mundi,"upper earring, nose-ring",,mundi,,"bhattacharya1968bonda[p. 107, row 2, item 2134]",,De.,bhattacharya1968bonda:C:c1.p107.r2.i2134.s2129,,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
