nubri_lho,,dzibu,finger,,dzibu,,webster2022north-gorkha[p. 26],,,north-gorkha:tibetan:16:nubri_lho:1
nubri_sama,,dzigu,finger,,dzigu,,webster2022north-gorkha[p. 26],,,north-gorkha:tibetan:16:nubri_sama:1
nubri_namrung,,dzi̥u,finger,,dzi̥u,,webster2022north-gorkha[p. 26],,,north-gorkha:tibetan:16:nubri_namrung:1
nubri_prok,,dzugu,finger,,dzugu,,webster2022north-gorkha[p. 26],,,north-gorkha:tibetan:16:nubri_prok:1
tsum_chekampar,,dzi̥u,finger,,dzi̥u,,webster2022north-gorkha[p. 26],,,north-gorkha:tibetan:16:tsum_chekampar:1
nubri_lho,,sɛɾmo,nail,,sɛɾmo,,webster2022north-gorkha[p. 26],,,north-gorkha:tibetan:17:nubri_lho:1
nubri_sama,,sɛɾmo,nail,,sɛɾmo,,webster2022north-gorkha[p. 26],,,north-gorkha:tibetan:17:nubri_sama:1
nubri_namrung,,sɛɾmo,nail,,sɛɾmo,,webster2022north-gorkha[p. 26],,,north-gorkha:tibetan:17:nubri_namrung:1
nubri_prok,,sɛɾmo,nail,,sɛɾmo,,webster2022north-gorkha[p. 26],,,north-gorkha:tibetan:17:nubri_prok:1
tsum_chekampar,,sɛmo,nail,,sɛmo,,webster2022north-gorkha[p. 26],,,north-gorkha:tibetan:17:tsum_chekampar:1
nubri_lho,,kaŋba,leg,,kaŋba,,webster2022north-gorkha[p. 26],,,north-gorkha:tibetan:18:nubri_lho:1
nubri_sama,,kaŋpa,leg,,kaŋpa,,webster2022north-gorkha[p. 26],,,north-gorkha:tibetan:18:nubri_sama:1
nubri_namrung,,kaŋba,leg,,kaŋba,,webster2022north-gorkha[p. 26],,,north-gorkha:tibetan:18:nubri_namrung:1
nubri_prok,,kaŋβa,leg,,kaŋβa,,webster2022north-gorkha[p. 26],,,north-gorkha:tibetan:18:nubri_prok:1
tsum_chekampar,,kaŋbəʰ,leg,,kaŋbəʰ,,webster2022north-gorkha[p. 26],,,north-gorkha:tibetan:18:tsum_chekampar:1
nubri_lho,,pago,skin,,pago,,webster2022north-gorkha[p. 26],,,north-gorkha:tibetan:19:nubri_lho:1
nubri_sama,,pau,skin,,pau,,webster2022north-gorkha[p. 26],,,north-gorkha:tibetan:19:nubri_sama:1
nubri_namrung,,pabu,skin,,pabu,,webster2022north-gorkha[p. 26],,,north-gorkha:tibetan:19:nubri_namrung:1
nubri_prok,,paˑkok˺,skin,,paˑkok˺,,webster2022north-gorkha[p. 26],,,north-gorkha:tibetan:19:nubri_prok:1
tsum_chekampar,,pamu,skin,,pamu,,webster2022north-gorkha[p. 26],,,north-gorkha:tibetan:19:tsum_chekampar:1
tsum_chekampar,,gowaʰ,skin,,gowaʰ,,webster2022north-gorkha[p. 26],,,north-gorkha:tibetan:19:tsum_chekampar:2
nubri_lho,,ɹi̥ba,bone,,ɹi̥ba,,webster2022north-gorkha[p. 26],,,north-gorkha:tibetan:20:nubri_lho:1
nubri_sama,,ribʌ,bone,,ribʌ,,webster2022north-gorkha[p. 26],,,north-gorkha:tibetan:20:nubri_sama:1
nubri_namrung,,ɹi̥bʌ,bone,,ɹi̥bʌ,,webster2022north-gorkha[p. 26],,,north-gorkha:tibetan:20:nubri_namrung:1
nubri_prok,,rʉpa,bone,,rʉpa,,webster2022north-gorkha[p. 26],,,north-gorkha:tibetan:20:nubri_prok:1
tsum_chekampar,,ri̥oʔ,bone,,ri̥oʔ,,webster2022north-gorkha[p. 26],,,north-gorkha:tibetan:20:tsum_chekampar:1
nubri_lho,,ɲiŋ,heart,,ɲiŋ,,webster2022north-gorkha[p. 26],,,north-gorkha:tibetan:21:nubri_lho:1
nubri_sama,,ɲiŋ,heart,,ɲiŋ,,webster2022north-gorkha[p. 26],,,north-gorkha:tibetan:21:nubri_sama:1
nubri_namrung,,ɲiŋ,heart,,ɲiŋ,,webster2022north-gorkha[p. 26],,,north-gorkha:tibetan:21:nubri_namrung:1
nubri_prok,,ɲiˑŋ,heart,,ɲiˑŋ,,webster2022north-gorkha[p. 26],,,north-gorkha:tibetan:21:nubri_prok:1
tsum_chekampar,,niŋ,heart,,niŋ,,webster2022north-gorkha[p. 26],,,north-gorkha:tibetan:21:tsum_chekampar:1
nubri_lho,,ʈʰaʔ,blood,,ʈʰaʔ,,webster2022north-gorkha[p. 26],,,north-gorkha:tibetan:22:nubri_lho:1
nubri_sama,,ʈʰɹak,blood,,ʈʰɹak,,webster2022north-gorkha[p. 26],,,north-gorkha:tibetan:22:nubri_sama:1
nubri_namrung,,ʈɹaʔ,blood,,ʈɹaʔ,,webster2022north-gorkha[p. 26],,,north-gorkha:tibetan:22:nubri_namrung:1
nubri_prok,,ʈʰak˺,blood,,ʈʰak˺,,webster2022north-gorkha[p. 26],,,north-gorkha:tibetan:22:nubri_prok:1
tsum_chekampar,,ʈʰaʔ,blood,,ʈʰaʔ,,webster2022north-gorkha[p. 26],,,north-gorkha:tibetan:22:tsum_chekampar:1
nubri_lho,,tʃiŋ(ba),urine,,tʃiŋ(ba),,webster2022north-gorkha[p. 26],,,north-gorkha:tibetan:23:nubri_lho:1
nubri_sama,,tʃiŋ,urine,,tʃiŋ,,webster2022north-gorkha[p. 26],,,north-gorkha:tibetan:23:nubri_sama:1
nubri_namrung,,tʃin,urine,,tʃin,,webster2022north-gorkha[p. 26],,,north-gorkha:tibetan:23:nubri_namrung:1
nubri_prok,,βo,urine,,βo,,webster2022north-gorkha[p. 26],,,north-gorkha:tibetan:23:nubri_prok:1
tsum_chekampar,,tʃʰiŋ,urine,,tʃʰiŋ,,webster2022north-gorkha[p. 26],,,north-gorkha:tibetan:23:tsum_chekampar:1
nubri_lho,,kjakpa,feces,,kjakpa,,webster2022north-gorkha[p. 27],,,north-gorkha:tibetan:24:nubri_lho:1
nubri_sama,,kjakpa,feces,,kjakpa,,webster2022north-gorkha[p. 27],,,north-gorkha:tibetan:24:nubri_sama:1
nubri_namrung,,kjakpa,feces,,kjakpa,,webster2022north-gorkha[p. 27],,,north-gorkha:tibetan:24:nubri_namrung:1
tsum_chekampar,,kjakpa,feces,,kjakpa,,webster2022north-gorkha[p. 27],,,north-gorkha:tibetan:24:tsum_chekampar:1
nubri_lho,,ju̥l,village,,ju̥l,,webster2022north-gorkha[p. 27],,,north-gorkha:tibetan:25:nubri_lho:1
nubri_sama,,ju̥l,village,,ju̥l,,webster2022north-gorkha[p. 27],,,north-gorkha:tibetan:25:nubri_sama:1
nubri_namrung,,ju̥l,village,,ju̥l,,webster2022north-gorkha[p. 27],,,north-gorkha:tibetan:25:nubri_namrung:1
nubri_prok,,jul,village,,jul,,webster2022north-gorkha[p. 27],,,north-gorkha:tibetan:25:nubri_prok:1
nubri_prok,,luŋba,village,,luŋba,,webster2022north-gorkha[p. 27],,,north-gorkha:tibetan:25:nubri_prok:2
tsum_chekampar,,ju̥l,village,,ju̥l,,webster2022north-gorkha[p. 27],,,north-gorkha:tibetan:25:tsum_chekampar:1
nubri_lho,,kʰɩm,house,,kʰɩm,,webster2022north-gorkha[p. 27],,,north-gorkha:tibetan:26:nubri_lho:1
nubri_sama,,kʰim,house,,kʰim,,webster2022north-gorkha[p. 27],,,north-gorkha:tibetan:26:nubri_sama:1
nubri_namrung,,kʰɩm,house,,kʰɩm,,webster2022north-gorkha[p. 27],,,north-gorkha:tibetan:26:nubri_namrung:1
nubri_prok,,kʰim,house,,kʰim,,webster2022north-gorkha[p. 27],,,north-gorkha:tibetan:26:nubri_prok:1
nubri_prok,,kʰaŋβa,house,,kʰaŋβa,,webster2022north-gorkha[p. 27],,,north-gorkha:tibetan:26:nubri_prok:2
tsum_chekampar,,kʰɩm,house,,kʰɩm,,webster2022north-gorkha[p. 27],,,north-gorkha:tibetan:26:tsum_chekampar:1
nubri_lho,,tʰɔ,roof,,tʰɔ,,webster2022north-gorkha[p. 27],,,north-gorkha:tibetan:27:nubri_lho:1
nubri_sama,,tʰɔ,roof,,tʰɔ,,webster2022north-gorkha[p. 27],,,north-gorkha:tibetan:27:nubri_sama:1
nubri_namrung,,tʰɔʔ,roof,,tʰɔʔ,,webster2022north-gorkha[p. 27],,,north-gorkha:tibetan:27:nubri_namrung:1
nubri_prok,,kʰoŋtoʔ,roof,,kʰoŋtoʔ,,webster2022north-gorkha[p. 27],,,north-gorkha:tibetan:27:nubri_prok:1
tsum_chekampar,,tʰɔ,roof,,tʰɔ,,webster2022north-gorkha[p. 27],,,north-gorkha:tibetan:27:tsum_chekampar:1
nubri_lho,,go̥,door,,go̥,,webster2022north-gorkha[p. 27],,,north-gorkha:tibetan:28:nubri_lho:1
nubri_sama,,ko,door,,ko,,webster2022north-gorkha[p. 27],,,north-gorkha:tibetan:28:nubri_sama:1
nubri_namrung,,go,door,,go,,webster2022north-gorkha[p. 27],,,north-gorkha:tibetan:28:nubri_namrung:1
nubri_prok,,ko,door,,ko,,webster2022north-gorkha[p. 27],,,north-gorkha:tibetan:28:nubri_prok:1
tsum_chekampar,,ko,door,,ko,,webster2022north-gorkha[p. 27],,,north-gorkha:tibetan:28:tsum_chekampar:1
nubri_lho,,ʃiŋ,firewood,,ʃiŋ,,webster2022north-gorkha[p. 27],,,north-gorkha:tibetan:29:nubri_lho:1
nubri_sama,,ʃiŋ,firewood,,ʃiŋ,,webster2022north-gorkha[p. 27],,,north-gorkha:tibetan:29:nubri_sama:1
nubri_namrung,,ʃiŋ,firewood,,ʃiŋ,,webster2022north-gorkha[p. 27],,,north-gorkha:tibetan:29:nubri_namrung:1
nubri_prok,,tʃiŋ,firewood,,tʃiŋ,,webster2022north-gorkha[p. 27],,,north-gorkha:tibetan:29:nubri_prok:1
tsum_chekampar,,ʃiŋ,firewood,,ʃiŋ,,webster2022north-gorkha[p. 27],,,north-gorkha:tibetan:29:tsum_chekampar:1
nubri_lho,,koŋmo,broom,,koŋmo,,webster2022north-gorkha[p. 27],,,north-gorkha:tibetan:30:nubri_lho:1
nubri_sama,,koŋmo,broom,,koŋmo,,webster2022north-gorkha[p. 27],,,north-gorkha:tibetan:30:nubri_sama:1
nubri_namrung,,ko̥ŋmo,broom,,ko̥ŋmo,,webster2022north-gorkha[p. 27],,,north-gorkha:tibetan:30:nubri_namrung:1
nubri_prok,,goŋmõ,broom,,goŋmõ,,webster2022north-gorkha[p. 27],,,north-gorkha:tibetan:30:nubri_prok:1
tsum_chekampar,,koŋmo,broom,,koŋmo,,webster2022north-gorkha[p. 27],,,north-gorkha:tibetan:30:tsum_chekampar:1
nubri_lho,,kɔ̥ksom,mortar,,kɔ̥ksom,,webster2022north-gorkha[p. 27],,,north-gorkha:tibetan:31:nubri_lho:1
nubri_sama,,koksum,mortar,,koksum,,webster2022north-gorkha[p. 27],,,north-gorkha:tibetan:31:nubri_sama:1
nubri_namrung,,koksum,mortar,,koksum,,webster2022north-gorkha[p. 27],,,north-gorkha:tibetan:31:nubri_namrung:1
nubri_prok,,kok˺tsʰom,mortar,,kok˺tsʰom,,webster2022north-gorkha[p. 27],,,north-gorkha:tibetan:31:nubri_prok:1
tsum_chekampar,,tsom,mortar,,tsom,,webster2022north-gorkha[p. 27],,,north-gorkha:tibetan:31:tsum_chekampar:1
tsum_chekampar,,gombor˺,mortar,,gombor˺,,webster2022north-gorkha[p. 27],,,north-gorkha:tibetan:31:tsum_chekampar:2
