Mai-Jijal,,pʌrvʌrdigɑ̄̀r,God as the creator of the universe,,,"m; Zoller 2005 ch. 4, p. 274; dictionary head: pʌrvʌrdigɑ̄̀r; dictionary POS: n.m",zoller2005,,
Mai-Jijal,,pʌrvɑ̄̀,"care, concern",,,"m; Zoller 2005 ch. 4, p. 274; dictionary head: pʌrvɑ̄̀; dictionary POS: n.m",zoller2005,,
Mai-Jijal,,pʌrvɑ̄̀ karʌ́ṽ,to care,,,"Zoller 2005 ch. 4, p. 274; dictionary head: + karʌ́ṽ",zoller2005,,
Mai-Jijal,,pʌrvɑ̄̀ nērʌ́ṽ,to neglect,,,"Zoller 2005 ch. 4, p. 274; dictionary head: + nērʌ́ṽ",zoller2005,,
Gowro,,pʌrhā́r,"a wound, cut, gash",,,"f; Zoller 2005 ch. 4, p. 274; dictionary head: pʌrhā́r, -àh (G, J); dictionary POS: n.f",zoller2005,,< prahāra- [8906]).
Mai-Jijal,,pʌrhā́r,"a wound, cut, gash",,,"f; Zoller 2005 ch. 4, p. 274; dictionary head: pʌrhā́r, -àh (G, J); dictionary POS: n.f",zoller2005,,< prahāra- [8906]).
Mai-Jijal,9051,pʌ́l,"a result, fruit (only in a metaphorical sense)",,,"m; loanword; uncertain; Zoller 2005 ch. 4, p. 274; dictionary head: pʌ́l 1, -àh; dictionary POS: n.m",zoller2005,,< phála-1 (9051) but lw. from a dialect where original ph is pronounced as f (cf. below pʌ̀sʌl).
Mai-Jijal,,pʌ́l,a whetstone,,,"Zoller 2005 ch. 4, p. 274; dictionary head: pʌ́l 2, -àh (J)",zoller2005,,"< síkatā- [13386]), K. bilav ‘a whetstone’, and Buṛ báldan ‘Wetzstein’ (with -dan meaning ‘stone’, thus apparently a hybrid synonym compound). Cf. also OIA *pala-, palla- (2223) and forms quoted sub G piā́yli ‘sharp (pointed)’."
Mai-Jijal,,pɑlʌ̀ṭh kɑrʌ́ṽ,"to fold (up) (paper, clothes, etc̣)",,,"Zoller 2005 ch. 4, p. 275; dictionary head: pɑlʌ̀ṭh kɑrʌ́ṽ",zoller2005,,
Mai-Jijal,,pʌ́lʌs,dew,,,"m; Zoller 2005 ch. 4, p. 275; dictionary head: pʌ́lʌs or pʌ́lus (J); dictionary POS: n.m",zoller2005,,
Mai-Jijal,,pʌ́lus,dew,,,"m; Zoller 2005 ch. 4, p. 275; dictionary head: pʌ́lʌs or pʌ́lus (J); dictionary POS: n.m",zoller2005,,
Mai-Jijal,,pʌlā́kh,sudden vomiting,,,"loanword; Zoller 2005 ch. 4, p. 275; dictionary head: pʌlā́kh, -àh (J)",zoller2005,,Lw. (< prakṣāla- [8455]) with metathesis of medial and ﬁnal consonant (cf. H. pakhāl ‘dysentery’).
Mai-Jijal,7954,palā̃̀,wild onion (it is eaten raw against exhaustion or “weakness”),,,"m; Zoller 2005 ch. 4, p. 275; dictionary head: palā̃̀; dictionary POS: n.m",zoller2005,,< palāṇḍú- (7954).
Mai-Jijal,,palistʌ́r,plaster,,,"m; Zoller 2005 ch. 4, p. 275; dictionary head: palistʌ́r, -àh; dictionary POS: n.m",zoller2005,,
Mai-Jijal,,palistʌ́r karʌ́ṽ,to plaster,,,"Zoller 2005 ch. 4, p. 275; dictionary head: + karʌ́ṽ",zoller2005,,
Gowro,7969,palúh,a vine,,,"m; Zoller 2005 ch. 4, p. 275; dictionary head: palúh, palúi (G); dictionary POS: n.m",zoller2005,,< pallava-1 (7969).
Gowro,7969,palúi,a vine,,,"m; Zoller 2005 ch. 4, p. 275; dictionary head: palúh, palúi (G); dictionary POS: n.m",zoller2005,,< pallava-1 (7969).
Gowro,,palṓ,an apple,,,"f; Zoller 2005 ch. 4, p. 275; dictionary head: palṓ, palóe (G); dictionary POS: n.f",zoller2005,,
Gowro,,palóe,an apple,,,"f; Zoller 2005 ch. 4, p. 275; dictionary head: palṓ, palóe (G); dictionary POS: n.f",zoller2005,,
Mai-Jijal,,pʌ.lṭuzʌ́ṽ,to tangle,,,"verb; derived; Zoller 2005 ch. 4, p. 275; dictionary head: pʌ.lṭuzʌ́ṽ; dictionary POS: v.i",zoller2005,,← prec̣
Mai-Jijal,,pʌ.lṭún,a platoon,,,"m; Zoller 2005 ch. 4, p. 275; dictionary head: pʌ.lṭún; dictionary POS: n.m",zoller2005,,
Gowro,8056,pav,one fourth,,,"m; Zoller 2005 ch. 4, p. 275; dictionary head: pav (G); dictionary POS: n.m",zoller2005,,< pā́da- (8056).
Gowro,7990,páš,"behind, at the rear",,,"adv; Zoller 2005 ch. 4, p. 275; dictionary head: páš 1 (G); dictionary POS: adv",zoller2005,,< *paśca- (7990).
Gowro,,paš,rib(s),,,"f; Zoller 2005 ch. 4, p. 275; dictionary head: paš 2 (G); pʌ̀ši (Š); dictionary POS: n.f",zoller2005,,
Mai-Shatot,,pʌ̀ši,rib(s),,,"f; Zoller 2005 ch. 4, p. 275; dictionary head: paš 2 (G); pʌ̀ši (Š); dictionary POS: n.f",zoller2005,,
Gowro,,pašō̃́,to see,,,"verb; Zoller 2005 ch. 4, p. 275; dictionary head: pašō̃́ (G); dictionary POS: v.t",zoller2005,,
Mai-Jijal,,pʌ̀š bɑ̄̀l,downy feather(s),,,"m; derived; Zoller 2005 ch. 4, p. 275; dictionary head: pʌ̀š bɑ̄̀l or pʌ̀šʌm bɑ̄̀l (n2); dictionary POS: n.m",zoller2005,,"← Perṣ pašm ‘wool’, see bɑ̄̀l2."
Mai-Jijal,,pʌ̀šʌm bɑ̄̀l,downy feather(s),,,"m; derived; Zoller 2005 ch. 4, p. 275; dictionary head: pʌ̀š bɑ̄̀l or pʌ̀šʌm bɑ̄̀l (n2); dictionary POS: n.m",zoller2005,,"← Perṣ pašm ‘wool’, see bɑ̄̀l2."
Mai-Jijal,,pašʌ̀ṽ,a type of willow (its twigs are used for making baskets),,,"m; Zoller 2005 ch. 4, p. 275; dictionary head: pašʌ̀ṽ 2, -ãh; dictionary POS: n.m",zoller2005,,
Gowro,,pʌškɑ̄̀l,name of a month; the rainy season,,,"m; Zoller 2005 ch. 4, p. 275; dictionary head: pʌškɑ̄̀l (G, J); päšk̀āl (B); dictionary POS: n.m",zoller2005,,
Mai-Jijal,,pʌškɑ̄̀l,name of a month; the rainy season,,,"m; Zoller 2005 ch. 4, p. 275; dictionary head: pʌškɑ̄̀l (G, J); päšk̀āl (B); dictionary POS: n.m",zoller2005,,
bhatr,,päšk̀āl,name of a month; the rainy season,,,"m; Zoller 2005 ch. 4, p. 275; dictionary head: pʌškɑ̄̀l (G, J); päšk̀āl (B); dictionary POS: n.m",zoller2005,,
Mai-Jijal,,pʌšnàh,a vision,,,"m; Zoller 2005 ch. 4, p. 275; dictionary head: pʌšnàh; dictionary POS: n.m",zoller2005,,
Mai-Jijal,,pʌšnàh pʌyšʌ́ṽ,to have a vision,,,"Zoller 2005 ch. 4, p. 275; dictionary head: + pʌyšʌ́ṽ",zoller2005,,
Gowro,,pašnáh,"a witch (she is able to change her form into a chicken, a cat, a mare, etc̣, and she is said to be promiscuous)",,,"f; Zoller 2005 ch. 4, p. 275; dictionary head: pašnáh, pašnḗ (G); dictionary POS: n.f",zoller2005,,
Gowro,,pašnḗ,"a witch (she is able to change her form into a chicken, a cat, a mare, etc̣, and she is said to be promiscuous)",,,"f; Zoller 2005 ch. 4, p. 275; dictionary head: pašnáh, pašnḗ (G); dictionary POS: n.f",zoller2005,,
Mai-Jijal,,pɑ̈sï̄́,a rib,,,"f; Zoller 2005 ch. 4, p. 275; dictionary head: pɑ̈sï̄́; dictionary POS: n.f",zoller2005,,
Mai-Jijal,7948,pʌṡtuìl̈,a rib,,,"f; diminutive; Zoller 2005 ch. 4, p. 275; dictionary head: pʌṡtuìl̈, -ah; dictionary POS: n.f",zoller2005,,< párśu- (7948) plus dimin. sufﬁx -ṭū plus dimin. sufﬁx -li.
Gowro,,pɑsʌ́n,"liked; choice, preference",,,"adj; Zoller 2005 ch. 4, p. 276; dictionary head: pɑsʌ́n (G, J); dictionary POS: adj",zoller2005,,
Mai-Jijal,,pɑsʌ́n,"liked; choice, preference",,,"adj; Zoller 2005 ch. 4, p. 276; dictionary head: pɑsʌ́n (G, J); dictionary POS: adj",zoller2005,,
Mai-Jijal,,pɑsʌ́n karʌ́ṽ,to like; to choose,,,"Zoller 2005 ch. 4, p. 276; dictionary head: + J karʌ́ṽ and G ghō̃́",zoller2005,,
Gowro,,pɑsʌ́n ghō̃́,to like; to choose,,,"Zoller 2005 ch. 4, p. 276; dictionary head: + J karʌ́ṽ and G ghō̃́",zoller2005,,
Mai-Jijal,,pɑsʌ́n nērʌ́ṽ,to dislike,,,"Zoller 2005 ch. 4, p. 276; dictionary head: + J nērʌ́ṽ",zoller2005,,
Mai-Jijal,,pɑsʌ́n-vɑ̄́lɑ̄,liked,,,"adj; derived; compound; Zoller 2005 ch. 4, p. 276; dictionary head: pɑsʌ́n-vɑ̄́lɑ̄ (n1); dictionary POS: adj",zoller2005,,← prec̣ plus Uṛ vālā.
Gowro,,pʌ̀sʌl,"corn, crop, harvest",,,"m; Zoller 2005 ch. 4, p. 276; dictionary head: pʌ̀sʌl, -ah (G, J); dictionary POS: n.m",zoller2005,,
Mai-Jijal,,pʌ̀sʌl,"corn, crop, harvest",,,"m; Zoller 2005 ch. 4, p. 276; dictionary head: pʌ̀sʌl, -ah (G, J); dictionary POS: n.m",zoller2005,,
Mai-Jijal,,pʌ̀sʌl karʌ́ṽ,to tend crops,,,"Zoller 2005 ch. 4, p. 276; dictionary head: + J karʌ́ṽ and G ghō̃́",zoller2005,,
Gowro,,pʌ̀sʌl ghō̃́,to tend crops,,,"Zoller 2005 ch. 4, p. 276; dictionary head: + J karʌ́ṽ and G ghō̃́",zoller2005,,
Mai-Jijal,,pʌ̀sʌl lʌ́ṽ,to harvest,,,"Zoller 2005 ch. 4, p. 276; dictionary head: + J lʌ́ṽ",zoller2005,,
Mai-Jijal,,pʌ̀s-pʌs,,,,"interj; Zoller 2005 ch. 4, p. 276; dictionary head: pʌ̀s-pʌs or pʌ̀s-hāo; dictionary POS: interj",zoller2005,,
Mai-Jijal,,pʌ̀s-hāo,,,,"interj; Zoller 2005 ch. 4, p. 276; dictionary head: pʌ̀s-pʌs or pʌ̀s-hāo; dictionary POS: interj",zoller2005,,
Gowro,8693,pʌhōc̣,great-grandson: son,,,"m; Zoller 2005 ch. 4, p. 276; dictionary head: pʌhōc̣ (G); dictionary POS: n.m",zoller2005,,< prapautra- (8693).
Gowro,8693,pʌhōc̣i,great-granddaughter: son,,,"f; Zoller 2005 ch. 4, p. 276; dictionary head: pʌhōc̣i (G); dictionary POS: n.f",zoller2005,,< prapautrī- (8693). Cf. prec̣
Gowro,,pʌ̃žpṓṛ,a crayﬁsh,,,"m; Zoller 2005 ch. 4, p. 276; dictionary head: pʌ̃žpṓṛ (G); dictionary POS: n.m",zoller2005,,
Mai-Jijal,,pã́ṛ-pãṛ ho-,,,,"Zoller 2005 ch. 4, p. 276; dictionary head: pã́ṛ-pãṛ ho-",zoller2005,,
Gowro,7669,pãnzō̃́,ﬁfth,,,"adj; Zoller 2005 ch. 4, p. 276; dictionary head: pãnzō̃́ (G); dictionary POS: adj",zoller2005,,< pañcamá- (7669).
Mai-Jijal,8056,pɑ̄̀,"a fourth part, quarter",,,"m; Zoller 2005 ch. 4, p. 276; dictionary head: pɑ̄̀; dictionary POS: n.m",zoller2005,,< pā́da- 1 (8056).
Mai-Jijal,,pɑ̄̀,a surface measurement equivalent to a half ʌ̀ṛ-dī̃̀2. Prob. originally ‘a quarter,,,"m; uncertain; Zoller 2005 ch. 4, p. 276; dictionary head: pɑ̄̀ 2; dictionary POS: n.m",zoller2005,,< drṓṇa-1 [6641]).
Mai-Jijal,,pɑ̄̀etōr,along the back (side),,,"adv; derived; compound; Zoller 2005 ch. 4, p. 276; dictionary head: pɑ̄̀etōr or pɑ̄̀etiōr; dictionary POS: adv",zoller2005,,← pā́th 2 plus -ṓṛ Cf. pʌ́ētʌṽ 1.
Mai-Jijal,,pɑ̄̀etiōr,along the back (side),,,"adv; derived; compound; Zoller 2005 ch. 4, p. 276; dictionary head: pɑ̄̀etōr or pɑ̄̀etiōr; dictionary POS: adv",zoller2005,,← pā́th 2 plus -ṓṛ Cf. pʌ́ētʌṽ 1.
Mai-Jijal,,pɑ̄̀kh,"pure, clean, holy",,,"adj; Zoller 2005 ch. 4, p. 276; dictionary head: pɑ̄̀kh; dictionary POS: adj",zoller2005,,
Mai-Jijal,,pɑ̄̀kh karʌ́ṽ,to clean; to winnow; to ﬁnish (a work or a meal),,,"Zoller 2005 ch. 4, p. 276; dictionary head: + karʌ́ṽ",zoller2005,,
Mai-Shatot,,pāṅgū́,a colt (young horse),,,"m; Zoller 2005 ch. 4, p. 276; dictionary head: pāṅgū́, -ṓ (Š); dictionary POS: n.m",zoller2005,,
Mai-Jijal,7627,pā́c̣h,a feather,,,"f; Zoller 2005 ch. 4, p. 276; dictionary head: pā́c̣h, pʌyc̣hàh; dictionary POS: n.f",zoller2005,,< pakṣá- (7627).
Mai-Jijal,7627,pʌyc̣hàh,a feather,,,"f; Zoller 2005 ch. 4, p. 276; dictionary head: pā́c̣h, pʌyc̣hàh; dictionary POS: n.f",zoller2005,,< pakṣá- (7627).
bhatr,,pāṭ,bark of a tree,,,"m; Zoller 2005 ch. 4, p. 276; dictionary head: pāṭ 1, päṭ (B); dictionary POS: n.m",zoller2005,,
bhatr,,päṭ,bark of a tree,,,"m; Zoller 2005 ch. 4, p. 276; dictionary head: pāṭ 1, päṭ (B); dictionary POS: n.m",zoller2005,,
bhatr,7733,pāṭ,a feather; (a piece of) ﬂuff; shell of an egg,,,"m; Zoller 2005 ch. 4, p. 276; dictionary head: pāṭ 2, päṭ (B); dictionary POS: n.m",zoller2005,,< páttra- (7733).
bhatr,7733,päṭ,a feather; (a piece of) ﬂuff; shell of an egg,,,"m; Zoller 2005 ch. 4, p. 276; dictionary head: pāṭ 2, päṭ (B); dictionary POS: n.m",zoller2005,,< páttra- (7733).
Mai-Jijal,,pāṭnʌ́r,a business partner,,,"m; Zoller 2005 ch. 4, p. 276; dictionary head: pāṭnʌ́r, -àh; dictionary POS: n.m",zoller2005,,
Mai-Jijal,8058,pɑ̄̀ṛʌy,an enclosed meadow where grass is grown as fodder,,,"f; Zoller 2005 ch. 4, p. 276; dictionary head: pɑ̄̀ṛʌy (J); dictionary POS: n.f",zoller2005,,< *pādaḍa- (8058).
Mai-Jijal,,pāṛsū̀b,swollen,,,"adj; Zoller 2005 ch. 4, p. 276; dictionary head: pāṛsū̀b; dictionary POS: adj",zoller2005,,
Mai-Jijal,5536,pāṇḍōlʌ̀y,logs or big stones on the village green used as seats,,,"f; derived; uncertain; Zoller 2005 ch. 4, p. 276; dictionary head: pāṇḍōlʌ̀y, -ah; dictionary POS: n.f",zoller2005,,← pḕṇḍ˚ and second < †*ḍhola-2 (5536). Kal. pinḍí ‘stone seat to sit on or to rest one’s load on’ is prob. etymologically not directly relateḍ
Mai-Jijal,,pɑ̄́t̃,"open(ed) (e.g., door or window)",,,"adj; Zoller 2005 ch. 4, p. 276; dictionary head: pɑ̄́t̃; dictionary POS: adj",zoller2005,,
Mai-Jijal,,pɑ̄́t̃ karʌ́ṽ,"to open (door, eyes, mouth, bag, etc̣), unroll",,,"Zoller 2005 ch. 4, p. 276; dictionary head: + karʌ́ṽ",zoller2005,,
Mai-Jijal,7732,pɑ̄́t̃,"behind, 2 at the back; back; the one at the back",,,"adv; Zoller 2005 ch. 4, p. 276; dictionary head: pɑ̄́t̃ (J); pā́tiʌṽ (Š); dictionary POS: adv",zoller2005,,< *patta-2 (7732).
Mai-Shatot,7732,pā́tiʌṽ,"behind, 2 at the back; back; the one at the back",,,"adv; Zoller 2005 ch. 4, p. 276; dictionary head: pɑ̄́t̃ (J); pā́tiʌṽ (Š); dictionary POS: adv",zoller2005,,< *patta-2 (7732).
Mai-Jijal,,pɑ̄́t̃ kā́l,next year,,,"adv; Zoller 2005 ch. 4, p. 276; dictionary head: + J kā́l (n1); dictionary POS: adv",zoller2005,,
Mai-Jijal,,pɑ̄́t̃ kúṛī,the back side of a house,,,"f; derived; Zoller 2005 ch. 4, p. 276; dictionary head: + J kúṛī or kuíṛī (n1); dictionary POS: n.f",zoller2005,,← kū̀ṛ.
Mai-Jijal,,pɑ̄́t̃ kuíṛī,the back side of a house,,,"f; derived; Zoller 2005 ch. 4, p. 276; dictionary head: + J kúṛī or kuíṛī (n1); dictionary POS: n.f",zoller2005,,← kū̀ṛ.
Mai-Jijal,,pɑ̄́t̃ khíṅg,the back side (of an object),,,"f; Zoller 2005 ch. 4, p. 276; dictionary head: + J khíṅg (n1); dictionary POS: n.f",zoller2005,,
Mai-Jijal,,pɑ̄́t̃ dī́s,day after tomorrow,,,"adv; Zoller 2005 ch. 4, p. 276; dictionary head: + J dī́s (n1); dictionary POS: adv",zoller2005,,
Mai-Jijal,,pɑ̄tù̃,open(ed); behind; back(wards),,,"adj; derived; compound; Zoller 2005 ch. 4, p. 276; dictionary head: pɑ̄tù̃ 1; dictionary POS: adj; adv; derived; compound; Zoller 2005 ch. 4, p. 277; dictionary head: pɑ̄tù̃ 2; dictionary POS: adv",zoller2005,,← pā́t1 plus emphatic sufﬁx.
Mai-Shatot,,pātū́,open,,,"adj; Zoller 2005 ch. 4, p. 277; dictionary head: pātū́ (Š); dictionary POS: adj",zoller2005,,
Mai-Jijal,,pā́n,hearts (in a card game),,,"m; loanword; Zoller 2005 ch. 4, p. 277; dictionary head: pā́n 1; dictionary POS: n.m",zoller2005,,Lw. (< parṇá- [7918]). Cf. nexṭ
Mai-Jijal,,pɑ̄́n,a rolled and stuffed betel leaf,,,"m; loanword; Zoller 2005 ch. 4, p. 277; dictionary head: pɑ̄́n 2; dictionary POS: n.m",zoller2005,,Lw. (< parṇá- [7918]).
Mai-Jijal,7785,pɑ̄̀n,a path,,,"f; Zoller 2005 ch. 4, p. 277; dictionary head: pɑ̄̀n 3, pʌ́n (note accent which behaves as in pɑ̄̀m) (J); pɑ̄̀nt, pʌ́nʌ (Š); dictionary POS: n.f",zoller2005,,< pánthā- (7785).
Mai-Jijal,7785,pʌ́n,a path,,,"f; Zoller 2005 ch. 4, p. 277; dictionary head: pɑ̄̀n 3, pʌ́n (note accent which behaves as in pɑ̄̀m) (J); pɑ̄̀nt, pʌ́nʌ (Š); dictionary POS: n.f",zoller2005,,< pánthā- (7785).
Mai-Shatot,7785,pɑ̄̀nt,a path,,,"f; Zoller 2005 ch. 4, p. 277; dictionary head: pɑ̄̀n 3, pʌ́n (note accent which behaves as in pɑ̄̀m) (J); pɑ̄̀nt, pʌ́nʌ (Š); dictionary POS: n.f",zoller2005,,< pánthā- (7785).
Mai-Shatot,7785,pʌ́nʌ,a path,,,"f; Zoller 2005 ch. 4, p. 277; dictionary head: pɑ̄̀n 3, pʌ́n (note accent which behaves as in pɑ̄̀m) (J); pɑ̄̀nt, pʌ́nʌ (Š); dictionary POS: n.f",zoller2005,,< pánthā- (7785).
Mai-Jijal,,pɑ̄̀n dhayʌ́ṽ,to lay an ambush,,,"Zoller 2005 ch. 4, p. 277; dictionary head: + dhayʌ́ṽ",zoller2005,,
Mai-Jijal,,pānɑ̄̀,a small wooden piece for steering near the ploughshare,,,"m; Zoller 2005 ch. 4, p. 277; dictionary head: pānɑ̄̀ (J); pānáh, pānḗ (G); dictionary POS: n.m",zoller2005,,
Gowro,,pānáh,a small wooden piece for steering near the ploughshare,,,"m; Zoller 2005 ch. 4, p. 277; dictionary head: pānɑ̄̀ (J); pānáh, pānḗ (G); dictionary POS: n.m",zoller2005,,
Gowro,,pānḗ,a small wooden piece for steering near the ploughshare,,,"m; Zoller 2005 ch. 4, p. 277; dictionary head: pānɑ̄̀ (J); pānáh, pānḗ (G); dictionary POS: n.m",zoller2005,,
Mai-Jijal,7935,pāpʌṛɑ̄̀,a type of medical plant (used against fever and jaundice),,,"m; Zoller 2005 ch. 4, p. 277; dictionary head: pāpʌṛɑ̄̀; dictionary POS: n.m",zoller2005,,< parpaṭa-2 (7935).
Mai-Jijal,,pɑ̄̀m,wool,,,"m; Zoller 2005 ch. 4, p. 277; dictionary head: pɑ̄̀m, pʌ́m (note accent) (J); pām, pʌmah (G); dictionary POS: n.m",zoller2005,,
Gowro,,pām,wool,,,"m; Zoller 2005 ch. 4, p. 277; dictionary head: pɑ̄̀m, pʌ́m (note accent) (J); pām, pʌmah (G); dictionary POS: n.m",zoller2005,,
Gowro,,pʌmah,wool,,,"m; Zoller 2005 ch. 4, p. 277; dictionary head: pɑ̄̀m, pʌ́m (note accent) (J); pām, pʌmah (G); dictionary POS: n.m",zoller2005,,
Mai-Jijal,,pāyàh,a dish consisting of the heads and feet of goats,,,"m; Zoller 2005 ch. 4, p. 277; dictionary head: pāyàh, pāī́ (plural also disyllabic); dictionary POS: n.m",zoller2005,,
Mai-Jijal,,pāī́,a dish consisting of the heads and feet of goats,,,"m; Zoller 2005 ch. 4, p. 277; dictionary head: pāyàh, pāī́ (plural also disyllabic); dictionary POS: n.m",zoller2005,,
Gowro,,pɑ̄yn,a path,,,"f; Zoller 2005 ch. 4, p. 277; dictionary head: pɑ̄yn, pʌ́nʌ (G); dictionary POS: n.f",zoller2005,,"< OIA *panthikā- (as Woṭ. pyenth ‘Weg’, cf. OIA pánthā- [7785]). Cf. J pɑ̄̀n 3."
Gowro,,pʌ́nʌ,a path,,,"f; Zoller 2005 ch. 4, p. 277; dictionary head: pɑ̄yn, pʌ́nʌ (G); dictionary POS: n.f",zoller2005,,"< OIA *panthikā- (as Woṭ. pyenth ‘Weg’, cf. OIA pánthā- [7785]). Cf. J pɑ̄̀n 3."
Gowro,8100,pɑ̄́r,"across, on the other side",,,"adv; Zoller 2005 ch. 4, p. 277; dictionary head: pɑ̄́r 1 (G, J); dictionary POS: adv",zoller2005,,< pārá-1 (8100). Cf. ā́ṛ
Mai-Jijal,8100,pɑ̄́r,"across, on the other side",,,"adv; Zoller 2005 ch. 4, p. 277; dictionary head: pɑ̄́r 1 (G, J); dictionary POS: adv",zoller2005,,< pārá-1 (8100). Cf. ā́ṛ
Mai-Jijal,,pɑ̄̀r,"eye (of needle, shoe, pearl), a small hole",,,"m; Zoller 2005 ch. 4, p. 277; dictionary head: pɑ̄̀r 2, -ah; dictionary POS: n.m",zoller2005,,
Mai-Jijal,,pāràh,"mercury, quicksilver; a (clinical) thermometer",,,"m; Zoller 2005 ch. 4, p. 277; dictionary head: pāràh, -ī́; dictionary POS: n.m",zoller2005,,
Mai-Jijal,,pārùh,close to the side of s.th. distant,,,"adv; derived; Zoller 2005 ch. 4, p. 277; dictionary head: pārùh; dictionary POS: adv",zoller2005,,← pā́r 1.
Mai-Jijal,,pārkʌ́l,a type of 7 mm gun,,,"f; Zoller 2005 ch. 4, p. 277; dictionary head: pārkʌ́l, -àh or pɑ̄̀rkʌl, -ah (J); dictionary POS: n.f",zoller2005,,
Mai-Jijal,,pɑ̄̀rkʌl,a type of 7 mm gun,,,"f; Zoller 2005 ch. 4, p. 277; dictionary head: pārkʌ́l, -àh or pɑ̄̀rkʌl, -ah (J); dictionary POS: n.f",zoller2005,,
Mai-Jijal,,pɑ̄̀l,"abstention, abstinence, moderation; fate, destiny; hate",,,"m; Zoller 2005 ch. 4, p. 277; dictionary head: pɑ̄̀l 1, -ah; dictionary POS: n.m; m; Zoller 2005 ch. 4, p. 277; dictionary head: pɑ̄̀l 2, -ah; dictionary POS: n.m; m; Zoller 2005 ch. 4, p. 277; dictionary head: pɑ̄̀l 3 (J); dictionary POS: n.m",zoller2005,,
Mai-Jijal,,pɑ̄̀l karʌ́ṽ,to abstain; to hate s.o.,,,"Zoller 2005 ch. 4, p. 277; dictionary head: + karʌ́ṽ; Zoller 2005 ch. 4, p. 277; dictionary head: + J karʌ́ṽ",zoller2005,,
Mai-Jijal,,pɑ̄̀l galʌ́ṽ,to ﬁnd out about one,,,"Zoller 2005 ch. 4, p. 277; dictionary head: + galʌ́ṽ",zoller2005,,
bhatr,7967,pāl,hem or seam of a trouser,,,"m; Zoller 2005 ch. 4, p. 277; dictionary head: pāl (B); dictionary POS: n.m",zoller2005,,< *palla-3 (7967) or *pāḍi- (8041)?
Mai-Jijal,8126,pɑ̄lʌ̀k,spinach,,,"m; Zoller 2005 ch. 4, p. 277; dictionary head: pɑ̄lʌ̀k,̃ -àh (note accent) (J); pāl.ík (B); dictionary POS: n.m",zoller2005,,< pālakyā- (8126).
Mai-Jijal,8126,̃-àh,spinach,,,"m; Zoller 2005 ch. 4, p. 277; dictionary head: pɑ̄lʌ̀k,̃ -àh (note accent) (J); pāl.ík (B); dictionary POS: n.m",zoller2005,,< pālakyā- (8126).
bhatr,8126,pāl.ík,spinach,,,"m; Zoller 2005 ch. 4, p. 277; dictionary head: pɑ̄lʌ̀k,̃ -àh (note accent) (J); pāl.ík (B); dictionary POS: n.m",zoller2005,,< pālakyā- (8126).
Mai-Jijal,7964,pɑ̄lʌ́ṅg,Ursa Major,,,"m; Zoller 2005 ch. 4, p. 278; dictionary head: pɑ̄lʌ́ṅg; dictionary POS: n.m",zoller2005,,< palyaṅka- (7964).
Mai-Jijal,,pālʌ̀š,polish,,,"f; Zoller 2005 ch. 4, p. 278; dictionary head: pālʌ̀š, -àh (note accent) or -ī́; dictionary POS: n.f",zoller2005,,
Mai-Jijal,,pālʌ̀š karʌ́ṽ,to polish,,,"Zoller 2005 ch. 4, p. 278; dictionary head: + karʌ́ṽ",zoller2005,,
Mai-Jijal,,pɑ̄lvɑ̄nī̀ nɑ̄́ṭh,tug-of-war,,,"f; Zoller 2005 ch. 4, p. 278; dictionary head: pɑ̄lvɑ̄nī̀ nɑ̄́ṭh (n1); dictionary POS: n.f",zoller2005,,
Mai-Jijal,,pɑ̄šʌmbɑ̀h,Thursday,,,"f; derived; Zoller 2005 ch. 4, p. 278; dictionary head: pɑ̄šʌmbɑ̀h or allegro pāšmàh; dictionary POS: n.f",zoller2005,,← Perṣ panja ‘ﬁve’ and šambah ‘Saturday’.
Mai-Jijal,,allegro pāšmàh,Thursday,,,"f; derived; Zoller 2005 ch. 4, p. 278; dictionary head: pɑ̄šʌmbɑ̀h or allegro pāšmàh; dictionary POS: n.f",zoller2005,,← Perṣ panja ‘ﬁve’ and šambah ‘Saturday’.
bhatr,,pāšóv,a type of willow,,,"m; Zoller 2005 ch. 4, p. 278; dictionary head: pāšóv (B); dictionary POS: n.m",zoller2005,,
bhatr,8139,ṕāṣ,a cow-pat; dung of domestic animals,,,"f; Zoller 2005 ch. 4, p. 278; dictionary head: ṕāṣ, ṕäṣ (B); pāṣ (G?); dictionary POS: n.f",zoller2005,,< pāṣi- (8139).
bhatr,8139,ṕäṣ,a cow-pat; dung of domestic animals,,,"f; Zoller 2005 ch. 4, p. 278; dictionary head: ṕāṣ, ṕäṣ (B); pāṣ (G?); dictionary POS: n.f",zoller2005,,< pāṣi- (8139).
Gowro,8139,pāṣ,a cow-pat; dung of domestic animals,,,"f; Zoller 2005 ch. 4, p. 278; dictionary head: ṕāṣ, ṕäṣ (B); pāṣ (G?); dictionary POS: n.f",zoller2005,,< pāṣi- (8139).
Mai-Shatot,8025,pɑ̄̀ṣ,a wing,,,"m; Zoller 2005 ch. 4, p. 278; dictionary head: pɑ̄̀ṣ (Š); dictionary POS: n.m",zoller2005,,< pākṣa- (8025). Cf. J pʌỳc̣hi.
Mai-Shatot,,pɑ̄̀ṣi,a cow-pat,,,"f; Zoller 2005 ch. 4, p. 278; dictionary head: pɑ̄̀ṣi, -ʒ (Š); dictionary POS: n.f",zoller2005,,
