WK,10299,ˈme.ʈʰũ,salt,,,"Wordlist no. 0084; LRP1, LRP2, LRP3",zubair
WK,,zə.na.ˈwəɾ,animal (tame/wild),,,"Wordlist no. 0085; LRP1, LRP2, LRP3",zubair
WK,13384,ʃiɦ,tiger,,,"Wordlist no. 0086; LRP1, LRP3",zubair
WK,13384,ʃĩɦ,tiger,,,Wordlist no. 0086; LRP2,zubair
WK,,kʰɪl.ˈku.ɽi,chipmunk,,,Wordlist no. 0087; LRP1,zubair
WK,,kʰɪl.ˈko.ɽi,chipmunk,,,"Wordlist no. 0087; LRP2, LRP3",zubair
WK,2445,ɾẽs,bear,,,"Wordlist no. 0088; LRP1, LRP2",zubair
WK,2445,ɾẽʃ,bear,,,Wordlist no. 0088; LRP3,zubair
WK,13982,ɦɪ.ˈɾə̃ɳ,barking deer,,,Wordlist no. 0089; LRP1,zubair
WK,13982,ˈɦẽɳ.jũ,barking deer,,,Wordlist no. 0089; LRP2,zubair
WK,13982,ˈɦəɾ.ɳu,barking deer,,,Wordlist no. 0089; LRP3,zubair
WK,,ˈbol.ɽo,monkey,,,Wordlist no. 0090; LRP1,zubair
WK,,ˈbol.ɽũ,monkey,,,Wordlist no. 0090; LRP2,zubair
WK,11515,ˈwãd.ɾũ,monkey,,,Wordlist no. 0090; LRP3,zubair
WK,2387,ˈõʈ.jo,camel,,,"Wordlist no. 0091; LRP1, LRP2, LRP3",zubair
WK,12357,ˈɦa.ɦo,rabbit,,,"Wordlist no. 0092; LRP1, LRP2, LRP3",zubair
WK,12348,ʃe.ˈɖəi,porcupine,,,"Wordlist no. 0093; LRP1, LRP2",zubair
WK,12348,ˈʃe.ɭo,porcupine,,,Wordlist no. 0093; LRP3,zubair
WK,2095,õ.ˈɗe.ɽo,rat,,,"Wordlist no. 0094; LRP1, LRP2",zubair
WK,2095,ẽ.ˈɗo.ɽo,rat,,,Wordlist no. 0094; LRP3,zubair
WK,3277,ˈkut.ɾo,dog,,,"Wordlist no. 0095; LRP1, LRP2, LRP3",zubair
WK,9423,ˈbʱaɦ.wũ,to bark,,,"Wordlist no. 0096; LRP1, LRP2, LRP3",zubair
WK,2854,ˈkəiɽ.wũ,to bite,,,"Wordlist no. 0097; LRP1, LRP2, LRP3",zubair
WK,10082,mə.ˈna.ɽi,cat,,,"Wordlist no. 0098; LRP1, LRP2",zubair
WK,10082,mə.ˈla.ɽi,cat,,,Wordlist no. 0098; LRP3,zubair
WK,13544,ɦʊ.ˈwəɾ,pig,,,"Wordlist no. 0099; LRP1, LRP2, LRP3",zubair
WK,,ɠai,cow,,,"Wordlist no. 0100; LRP1, LRP2, LRP3",zubair
WK,,dudʱ,milk (cow),,,"Wordlist no. 0101; LRP1, LRP2",zubair
WK,,dud,milk (cow),,,Wordlist no. 0101; LRP3,zubair
WK,,bẽʃ,buffalo,,,"Wordlist no. 0102; LRP1, LRP2, LRP3",zubair
WK,,ˈʃẽɠ.ɽũ,horn (of buffalo),,,Wordlist no. 0103; LRP1,zubair
WK,,ˈʃẽɠ.ɽa,horn (of buffalo),,,"Wordlist no. 0103; LRP2, LRP3",zubair
WK,,ˈpõs.ɽũ,tail,,,"Wordlist no. 0104; LRP1, LRP2",zubair
WK,,ˈpũs.ɽũ,tail,,,Wordlist no. 0104; LRP3,zubair
WK,,ˈɦa.tʰi,elephant,,,"Wordlist no. 0105; LRP1, LRP2, LRP3",zubair
WK,,ˈɦa.tʰi nu ɗãt,elephant tusk,,,"Wordlist no. 0106; LRP1, LRP3",zubair
WK,,ˈɦa.tʰi na ɗãt,elephant tusk,,,Wordlist no. 0106; LRP2,zubair
WK,,zə.na.ˈwəɾ,bird,,,"Wordlist no. 0107; LRP1, LRP2, LRP3",zubair
WK,,pa.ˈɾe.ɾũ,pigeon,,,Wordlist no. 0108; LRP1,zubair
WK,,kə.bu.ˈtəɾ,pigeon,,,"Wordlist no. 0108; LRP2, LRP3",zubair
WK,,ˈɓa.ɭo,bird’s nest,,,Wordlist no. 0109; LRP1,zubair
WK,,ˈma.ɭo,bird’s nest,,,Wordlist no. 0109; LRP2,zubair
WK,,ˈsək.la nu ˈma.ɭo,bird’s nest,,,Wordlist no. 0109; LRP3,zubair
WK,,ˈpẽkʰ.ɽã,wing,,,Wordlist no. 0110; LRP1,zubair
WK,,ˈpakʰ.ɽa,wing,,,"Wordlist no. 0110; LRP2, LRP3",zubair
WK,,ɓal,feather (body hair),,,"Wordlist no. 0111; LRP1, LRP3",zubair
WK,,pakʰ,feather (body hair),,,Wordlist no. 0111; LRP2,zubair
WK,,ˈuᶑ.wũ,to fly,,,"Wordlist no. 0112; LRP1, LRP2",zubair
WK,,ˈʊᶑ.wũ,to fly,,,Wordlist no. 0112; LRP3,zubair
WK,,ˈẽ.ᶑa,egg,,,Wordlist no. 0113; LRP1,zubair
WK,,ˈe.ᶑũ,egg,,,Wordlist no. 0113; LRP2,zubair
WK,,ˈẽ.ᶑu,egg,,,Wordlist no. 0113; LRP3,zubair
WK,,ˈkuk.ɽi,chicken,,,"Wordlist no. 0114; LRP1, LRP2",zubair
WK,,ˈkuk.ɽũ,chicken,,,Wordlist no. 0114; LRP3,zubair
WK,,moɖ,crest (of chicken or bird),,,Wordlist no. 0115; LRP1,zubair
WK,,moɽ,crest (of chicken or bird),,,Wordlist no. 0115; LRP2,zubair
WK,,ˈso.ʈi,crest (of chicken or bird),,,Wordlist no. 0115; LRP3,zubair
WK,,ˈməʧ.tʃʰi,fish,,,Wordlist no. 0116; LRP1,zubair
WK,,ˈməs.si,fish,,,Wordlist no. 0116; LRP2,zubair
WK,,ˈmə.tʃʰi,fish,,,Wordlist no. 0116; LRP3,zubair
WK,,ɦə.ˈɾəp,snake,,,"Wordlist no. 0117; LRP1, LRP2, LRP3",zubair
