Kurux,d2043,kurca'anā,"to stammer, speak like a child",,,source label: Hahn; verb,"burrow-emeneau1972den1[p. 405, entry 1697]",,DEN I (1972) records this reflex under old main 1697; resolved to current DEDR d2043.,burrow-emeneau1972den1:p405:u046:f002,,,,source-addition
betul,d2046,koṛop,a double handful,,,source label: Tr.,"burrow-emeneau1972den1[p. 405, entry 1700]",,DEN I (1972) records this reflex under old main 1700; resolved to current DEDR d2046.,burrow-emeneau1972den1:p405:u047:f001,,,,source-addition
maria,d2046,koṛk menḍu,a full double handful,,,source label: Ma.,"burrow-emeneau1972den1[p. 405, entry 1700]",,DEN I (1972) records this derived under old main 1700; resolved to current DEDR d2046.,burrow-emeneau1972den1:p405:u047:f002,,,,source-addition derived
maria,d2046,koṛov,"double handful, folded hands",,,source label: Ma.,"burrow-emeneau1972den1[p. 405, entry 1700]",,DEN I (1972) records this variant under old main 1700; resolved to current DEDR d2046.,burrow-emeneau1972den1:p405:u047:f003,,,,source-addition variant
muria,d2046,koṛv ar-,to worship with folded hands,,,source label: Mu.; verb,"burrow-emeneau1972den1[p. 405, entry 1700]",,DEN I (1972) records this derived under old main 1700; resolved to current DEDR d2046.,burrow-emeneau1972den1:p405:u047:f004,,,,source-addition derived
adil,d2046,karve kiyānā,to beseech; to worship,,,source label: SR; verb,"burrow-emeneau1972den1[p. 405, entry 1700]",,DEN I (1972) records this derived under old main 1700; resolved to current DEDR d2046.,burrow-emeneau1972den1:p405:u047:f005,,,,source-addition derived
Tamil,da32,kuṭāri,axe,,,,"burrow-emeneau1972den1[p. 405, entry 1702]",,DEN I (1972) records this reflex under old main 1702; resolved to current DEDR da32.,burrow-emeneau1972den1:p405:u048:f001,,,,source-addition
Tulu,d2053,koḷu,"to give, grant",,,source label: B-K; verb,"burrow-emeneau1972den1[p. 405, entry 1708]",,DEN I (1972) records this reflex under old main 1708; resolved to current DEDR d2053.,burrow-emeneau1972den1:p405:u049:f001,,,,source-addition
Tulu,d2053,koru,"to give, grant",,,source label: B-K; verb,"burrow-emeneau1972den1[p. 405, entry 1708]",,DEN I (1972) records this variant under old main 1708; resolved to current DEDR d2053.,burrow-emeneau1972den1:p405:u049:f002,,,,source-addition variant
adil,d2054,kōr-,to bend in dancing,,,source label: A Su.; verb,"burrow-emeneau1972den1[p. 405, entry 1709(a)]",,DEN I (1972) records this reflex under old main 1709; resolved to current DEDR d2054.,burrow-emeneau1972den1:p405:u050:f001,,,,source-addition
Gondi,d2054,koondakaiyoo,the elbow,,,source label: LuS.,"burrow-emeneau1972den1[p. 405, entry 1709(a)]",,DEN I (1972) records this derived under old main 1709; resolved to current DEDR d2054.,burrow-emeneau1972den1:p405:u050:f002,,,,source-addition derived
adil,d2059,ghoṭang,pipe,,,source label: SR,"burrow-emeneau1972den1[p. 405, entry 1714]",,DEN I (1972) records this reflex under old main 1714; resolved to current DEDR d2059.,burrow-emeneau1972den1:p405:u051:f001,,,,source-addition
muria,d2059,goṭṭa,small wooden case for carrying tobacco,,,source label: Mu.,"burrow-emeneau1972den1[p. 405, entry 1714]",,DEN I (1972) records this reflex under old main 1714; resolved to current DEDR d2059.,burrow-emeneau1972den1:p405:u051:f002,,,,source-addition
muria,d2059,ghonṭa,a section of bamboo used as receptacle for oil or salt,,,source label: Mu.,"burrow-emeneau1972den1[p. 405, entry 1714]",,DEN I (1972) records this reflex under old main 1714; resolved to current DEDR d2059.,burrow-emeneau1972den1:p405:u051:f003,,,,source-addition
adil,d2059,goṭṭa,quiver,,,source label: A Su.,"burrow-emeneau1972den1[p. 405, entry 1714]",,DEN I (1972) records this variant under old main 1714; resolved to current DEDR d2059.,burrow-emeneau1972den1:p405:u051:f004,,,,source-addition variant
Konda,d2059,goṭem,bamboo pipe to keep a cigar in,,,,"burrow-emeneau1972den1[p. 405, entry 1714]",,DEN I (1972) records this reflex under old main 1714; resolved to current DEDR d2059.,burrow-emeneau1972den1:p405:u051:f005,,,,source-addition
Tamil,d2065,koṭṭam,"flowing, pouring",,,,"burrow-emeneau1972den1[p. 405, entry 1719]",,DEN I (1972) records this reflex under old main 1719; resolved to current DEDR d2065.,burrow-emeneau1972den1:p405:u053:f001,,,,source-addition
muria,d2091,gōnda,piece,,,source label: Mu.,"burrow-emeneau1972den1[p. 405, entry 1740 (1748)]",,DEN I (1972) records this reflex under old main 1740; resolved to current DEDR d2091.,burrow-emeneau1972den1:p405:u056:f001,,,,source-addition
maria,d2091,gōnda,log of wood,,,source label: Ma.,"burrow-emeneau1972den1[p. 405, entry 1740 (1748)]",,DEN I (1972) records this variant under old main 1740; resolved to current DEDR d2091.,burrow-emeneau1972den1:p405:u056:f002,,,,source-addition variant
Gondi,d2091,gonda,"bit, piece",,,source label: LuS.; noun; Voc. 1230,"burrow-emeneau1972den1[p. 406, entry 1740 (1748)]",,DEN I (1972) records this reflex under old main 1740; resolved to current DEDR d2091.,burrow-emeneau1972den1:p406:u001:f001,,,,source-addition
Kuwi,d2091,kotpinai,"to haggle, hash (i.e. mince; pl. action)",,,source label: S.; verb,"burrow-emeneau1972den1[p. 406, entry 1740 (1748)]",,DEN I (1972) records this reflex under old main 1740; resolved to current DEDR d2091.,burrow-emeneau1972den1:p406:u001:f002,,,,source-addition
tiptur,d2106,gobbe,bubble,,,"source label: Tiptur, LSB 18.16; noun","burrow-emeneau1972den1[p. 406, entry 1752]",,DEN I (1972) records this reflex under old main 1752; resolved to current DEDR d2106.,burrow-emeneau1972den1:p406:u004:f001,,,,source-addition
Tulu,d2115,kombe,a buck deer,,,source label: B-K; noun,"burrow-emeneau1972den1[p. 406, entry 1759]",,DEN I (1972) records this reflex under old main 1759; resolved to current DEDR d2115.,burrow-emeneau1972den1:p406:u005:f001,,,,source-addition
Gondi,d2142,kove,red-faced monkey,,,source label: A. Ko.; noun; Voc. 950,"burrow-emeneau1972den1[p. 406, entry 1781]",,DEN I (1972) records this reflex under old main 1781; resolved to current DEDR d2142.,burrow-emeneau1972den1:p406:u011:f001,,,,source-addition
onti,d2149,korayi,husband,,,"source label: Onti dial., LSB 7.11; noun","burrow-emeneau1972den1[p. 406, entry 1787]",,DEN I (1972) records this reflex under old main 1787; resolved to current DEDR d2149.,burrow-emeneau1972den1:p406:u013:f001,,,,source-addition
adil,d2149,koṛkēlā,"tender, young",,,source label: A Su.; adjective,"burrow-emeneau1972den1[p. 406, entry 1787]",,DEN I (1972) records this reflex under old main 1787; resolved to current DEDR d2149.,burrow-emeneau1972den1:p406:u013:f003,,,,source-addition
koya,d2149,koḍiyāḍ,"daughter-in-law, sister’s daughter (of a male)",,,source label: Koya Su.; noun,"burrow-emeneau1972den1[p. 406, entry 1787]",,DEN I (1972) records this reflex under old main 1787; resolved to current DEDR d2149.,burrow-emeneau1972den1:p406:u013:f004,,,,source-addition
Kurux,d2149,korrā,"fresh (recently made, prepared, or obtained), pure",,,adjective,"burrow-emeneau1972den1[p. 406, entry 1787]",,DEN I (1972) records this reflex under old main 1787; resolved to current DEDR d2149.,burrow-emeneau1972den1:p406:u013:f005,,,,source-addition
Tulu,d2168,koraḷe,cold,,,source label: B-K; adjective,"burrow-emeneau1972den1[p. 406, entry 1802]",,DEN I (1972) records this reflex under old main 1802; resolved to current DEDR d2168.,burrow-emeneau1972den1:p406:u015:f001,,,,source-addition
Tulu,d2176,gōpu,a thin girdle,,,noun,"burrow-emeneau1972den1[p. 406, entry 1809]",,DEN I (1972) records this reflex under old main 1809; resolved to current DEDR d2176.,burrow-emeneau1972den1:p406:u016:f001,,,,source-addition
mandla,d2227,kah-,to count,,,source label: W.; verb,"burrow-emeneau1972den1[p. 406, entry 1843]",,DEN I (1972) records this reflex under old main 1843; resolved to current DEDR d2227.,burrow-emeneau1972den1:p406:u020:f002,,,,source-addition
maria,d2227,kaˀ -,to measure,,,source label: Ma.; verb,"burrow-emeneau1972den1[p. 406, entry 1843]",,DEN I (1972) records this reflex under old main 1843; resolved to current DEDR d2227.,burrow-emeneau1972den1:p406:u020:f004,,,,source-addition
Tulu,d2231,kōri,a kind of ladle to serve rice,,,source label: B-K; noun,"burrow-emeneau1972den1[p. 406, entry 1847]",,DEN I (1972) records this reflex under old main 1847; resolved to current DEDR d2231.,burrow-emeneau1972den1:p406:u021:f001,,,,source-addition
tiyya,d2255,kōṟa,rough cloth,,,source label: Tiyya; noun,"burrow-emeneau1972den1[p. 406, entry 1868]",,DEN I (1972) records this reflex under old main 1868; resolved to current DEDR d2255.,burrow-emeneau1972den1:p406:u025:f001,,,,source-addition
gommu,d2257,kōru,tusk,,,source label: Koya T.; noun,"burrow-emeneau1972den1[p. 406, entry 1869]",,DEN I (1972) records this reflex under old main 1869; resolved to current DEDR d2257.,burrow-emeneau1972den1:p406:u026:f001,,,,source-addition
seoni,d2280,cakk-,to dazzle,,,source label: S.; verb; Voc. 1273,"burrow-emeneau1972den1[p. 406, entry 1881]",,DEN I (1972) records this reflex under old main 1881; resolved to current DEDR d2280.,burrow-emeneau1972den1:p406:u027:f001,,,,source-addition
Kannada,d2283,jagur̤,"to move off, slip, drop down",,,verb,"burrow-emeneau1972den1[p. 406, entry 1883]",,DEN I (1972) records this reflex under old main 1883; resolved to current DEDR d2283.,burrow-emeneau1972den1:p406:u028:f001,,,,source-addition
adil,d2334,jalū-,to chew,,,source label: A Su.; verb,"burrow-emeneau1972den1[p. 406, entry 1927]",,DEN I (1972) records this reflex under old main 1927; resolved to current DEDR d2334.,burrow-emeneau1972den1:p406:u035:f001,,,,source-addition
koya,d2384,all-,to sprinkle (water),,,source label: Koya Su.; verb,"burrow-emeneau1972den1[p. 406, entry 1969]",,DEN I (1972) records this reflex under old main 1969; resolved to current DEDR d2384.,burrow-emeneau1972den1:p406:u041:f001,,,,source-addition
Tamil,d2407,"caḷai (-pp-, -tt-)","to grow tired, become weary",,,"verb; Annamalai, p.875; here rather than with S358","burrow-emeneau1972den1[p. 406, entry 1989]",,DEN I (1972) records this reflex under old main 1989; resolved to current DEDR d2407.,burrow-emeneau1972den1:p406:u043:f001,,,,source-addition
koya,d2411,alla,buttermilk,,,source label: Koya Su.; noun,"burrow-emeneau1972den1[p. 406, entry 1992]",,DEN I (1972) records this reflex under old main 1992; resolved to current DEDR d2411.,burrow-emeneau1972den1:p406:u044:f001,,,,source-addition
Telugu,d2429,ã̄konnatanamu,hunger,,,source label: SAN; noun; so correct ākoṇṇatanamu; K.,"burrow-emeneau1972den1[p. 406, entry 2005]",,DEN I (1972) records this reflex under old main 2005; resolved to current DEDR d2429.,burrow-emeneau1972den1:p406:u046:f001,,,,source-correction
Kuwi,d2430,sāginai,to manage,,,source label: S.; verb,"burrow-emeneau1972den1[p. 406, entry 2006]",,DEN I (1972) records this reflex under old main 2006; resolved to current DEDR d2430.,burrow-emeneau1972den1:p406:u047:f001,,,,source-addition
Telugu,d2460,tāru,"to move about, wander, stroll, approach, go near",,,verb; K also,"burrow-emeneau1972den1[p. 406, entry 2030]",,DEN I (1972) records this reflex under old main 2030; resolved to current DEDR d2460.,burrow-emeneau1972den1:p406:u049:f001,,,,source-addition
Telugu,d2460,tāru-konu,"to approach, meet, attack",,,verb; K also,"burrow-emeneau1972den1[p. 406, entry 2030]",,DEN I (1972) records this derived under old main 2030; resolved to current DEDR d2460.,burrow-emeneau1972den1:p406:u049:f002,,,,source-addition derived
Telugu,d2460,tār(u)cu,"to bring together, join, procure",,,"verb; Already in K., Telugu Verbal Bases.","burrow-emeneau1972den1[p. 406, entry 2030]",,DEN I (1972) records this derived under old main 2030; resolved to current DEDR d2460.,burrow-emeneau1972den1:p406:u049:f003,,,,source-addition derived
koya,d2470,āl-,to be able,,,source label: Koya Su.; verb,"burrow-emeneau1972den1[p. 406, entry 2037(a)]",,DEN I (1972) records this reflex under old main 2037; resolved to current DEDR d2470.,burrow-emeneau1972den1:p406:u050:f001,,,,source-addition
koya,d2482,jarjar ā-,to slip,,,source label: Ko.; verb; Voc. 1399,"burrow-emeneau1972den1[p. 406, entry 2048]",,DEN I (1972) records this reflex under old main 2048; resolved to current DEDR d2482.,burrow-emeneau1972den1:p406:u051:f001,,,,source-addition
Tulu,d2491,tiburu,"a crack, split",,,source label: B-K; noun,"burrow-emeneau1972den1[p. 406, entry 2056]",,DEN I (1972) records this reflex under old main 2056; resolved to current DEDR d2491.,burrow-emeneau1972den1:p406:u053:f002,,,,source-addition
koya,d2491,īk-,to tear,,,source label: Koya Su.; verb,"burrow-emeneau1972den1[p. 406, entry 2056]",,DEN I (1972) records this reflex under old main 2056; resolved to current DEDR d2491.,burrow-emeneau1972den1:p406:u053:f004,,,,source-addition
Tulu,d2495,cikkeli,a small variety of mouse,,,source label: B-K; noun,"burrow-emeneau1972den1[p. 406, entry 2057]",,DEN I (1972) records this reflex under old main 2057; resolved to current DEDR d2495.,burrow-emeneau1972den1:p406:u054:f001,,,,source-addition
adil,d2495,cikkal,mouse,,,source label: A Su.; noun,"burrow-emeneau1972den1[p. 406, entry 2057]",,DEN I (1972) records this reflex under old main 2057; resolved to current DEDR d2495.,burrow-emeneau1972den1:p406:u054:f002,,,,source-addition
betul,d2495,cikkal,muskrat,,,source label: Tr.; noun; Voc. 1304,"burrow-emeneau1972den1[p. 406, entry 2057]",,DEN I (1972) records this reflex under old main 2057; resolved to current DEDR d2495.,burrow-emeneau1972den1:p406:u054:f003,,,,source-addition
halakki,d2550,geraṭe,coconut shell,,,source label: Hal.; noun,"burrow-emeneau1972den1[p. 406, entry 2101]",,DEN I (1972) records this reflex under old main 2101; resolved to current DEDR d2550.,burrow-emeneau1972den1:p406:u063:f001,,,,source-addition
Kolami,d2552,sindi,soot,,,noun; Kamaleswaran,"burrow-emeneau1972den1[p. 406, entry 2102]",,DEN I (1972) records this reflex under old main 2102; resolved to current DEDR d2552.,burrow-emeneau1972den1:p406:u064:f002,,,,source-addition
tiptur,d2569,jilipu,to ooze,,,"source label: Tiptur, LSB 18.16; verb","burrow-emeneau1972den1[p. 407, entry 2117]",,DEN I (1972) records this reflex under old main 2117; resolved to current DEDR d2569.,burrow-emeneau1972den1:p407:u002:f001,,,,source-addition
nanjangud,d2570,silbu,to churn,,,source label: Nanj.; verb,"burrow-emeneau1972den1[p. 407, entry 2118]",,DEN I (1972) records this reflex under old main 2118; resolved to current DEDR d2570.,burrow-emeneau1972den1:p407:u003:f001,,,,source-addition
Tamil,d2576,jillu,extreme cold,,,,"burrow-emeneau1972den1[p. 407, entry 2124]",,DEN I (1972) records this reflex under old main 2124; resolved to current DEDR d2576.,burrow-emeneau1972den1:p407:u004:f001,,,,source-addition
Tamil,d2576,jill-iṭu,to become extremely cold,,,verb,"burrow-emeneau1972den1[p. 407, entry 2124]",,DEN I (1972) records this derived under old main 2124; resolved to current DEDR d2576.,burrow-emeneau1972den1:p407:u004:f002,,,,source-addition derived
Tamil,d2576,jilujiluppu,coolness,,,,"burrow-emeneau1972den1[p. 407, entry 2124]",,DEN I (1972) records this derived under old main 2124; resolved to current DEDR d2576.,burrow-emeneau1972den1:p407:u004:f005,,,,source-addition derived
Pengo,d2578,junjuni,"numbness, pins and needles",,,,"burrow-emeneau1972den1[p. 407, entry 2125]",,DEN I (1972) records this reflex under old main 2125; resolved to current DEDR d2578.,burrow-emeneau1972den1:p407:u005:f001,,,,source-addition
Pengo,d800,jicoṇa,,,,,"burrow-emeneau1972den1[p. 407, entry 2127]",,DEN I (1972) records this reflex under old main 2127; resolved to current DEDR d800.,burrow-emeneau1972den1:p407:u006:f001,,,,source-correction
tiyya,d2587,cilla,small branch of tree,,,"source label: Tiyya, Calicut","burrow-emeneau1972den1[p. 407, entry 2129]",,DEN I (1972) records this reflex under old main 2129; resolved to current DEDR d2587.,burrow-emeneau1972den1:p407:u007:f001,,,,source-addition
tiyya,d2587,illi,twig,,,"source label: Tiyya, Cannanore","burrow-emeneau1972den1[p. 407, entry 2129]",,DEN I (1972) records this variant under old main 2129; resolved to current DEDR d2587.,burrow-emeneau1972den1:p407:u007:f002,,,,source-addition variant
Tamil,d2599,cīprā,a broom,,,"source label: RS, p. 147, item 258","burrow-emeneau1972den1[p. 407, entry 2139]",,DEN I (1972) records this reflex under old main 2139; resolved to current DEDR d2599.,burrow-emeneau1972den1:p407:u009:f001,,,,source-addition
Tulu,d2618,sīmpů,to blow the nose,,,source label: B-K; verb,"burrow-emeneau1972den1[p. 407, entry 2153]",,DEN I (1972) records this reflex under old main 2153; resolved to current DEDR d2618.,burrow-emeneau1972den1:p407:u012:f001,,,,source-addition
onti,d2618,cīmpu,to clear the nose,,,"source label: Onti dial., LSB 12.7; verb","burrow-emeneau1972den1[p. 407, entry 2153]",,DEN I (1972) records this reflex under old main 2153; resolved to current DEDR d2618.,burrow-emeneau1972den1:p407:u012:f002,,,,source-addition
koya,d2625,īrs-,to comb out nits,,,source label: Koya Su.; verb,"burrow-emeneau1972den1[p. 407, entry 2158]",,DEN I (1972) records this reflex under old main 2158; resolved to current DEDR d2625.,burrow-emeneau1972den1:p407:u014:f001,,,,source-addition
adil,d2628,serkā,chironji tree,,,source label: A Su.,"burrow-emeneau1972den1[p. 407, entry 2160]",,DEN I (1972) records this reflex under old main 2160; resolved to current DEDR d2628.,burrow-emeneau1972den1:p407:u015:f001,,,,source-addition
tiptur,d2638,śiḷpu,whistling,,,"source label: Tiptur, LSB 18.15","burrow-emeneau1972den1[p. 407, entry 2168]",,DEN I (1972) records this reflex under old main 2168; resolved to current DEDR d2638.,burrow-emeneau1972den1:p407:u016:f001,,,,source-addition
adil,d2640,siṛk-,to sprinkle water,,,source label: A Su.; verb,"burrow-emeneau1972den1[p. 407, entry 2170]",,DEN I (1972) records this reflex under old main 2170; resolved to current DEDR d2640.,burrow-emeneau1972den1:p407:u018:f001,,,,source-addition
kinwat,d2651,cuncur,crest of cock,,,source label: Kin.,"burrow-emeneau1972den1[p. 407, entry 2180]",,DEN I (1972) records this reflex under old main 2180; resolved to current DEDR d2651.,burrow-emeneau1972den1:p407:u020:f001,,,,source-addition
tiyya,d2655,juṭṭu,tuft of hair on shaven head,,,source label: Tiyya,"burrow-emeneau1972den1[p. 407, entry 2184]",,DEN I (1972) records this reflex under old main 2184; resolved to current DEDR d2655.,burrow-emeneau1972den1:p407:u022:f001,,,,source-addition
Toda,d2656,suṭm,"cleverness, skill",,,,"burrow-emeneau1972den1[p. 407, entry 2185]",,DEN I (1972) records this reflex under old main 2185; resolved to current DEDR d2656.,burrow-emeneau1972den1:p407:u023:f001,,,,source-addition
Kurux,d2659,jonnē,wart,,,,"burrow-emeneau1972den1[p. 407, entry 2188(a)]",,DEN I (1972) records this reflex under old main 2188; resolved to current DEDR d2659.,burrow-emeneau1972den1:p407:u024:f001,,,,source-addition
koya,d2743,sūrgāli,whirlwind,,,source label: Koya Su.,"burrow-emeneau1972den1[p. 407, entry 2209]",,DEN I (1972) records this reflex under old main 2209; resolved to current DEDR d2743.,burrow-emeneau1972den1:p407:u028:f002,,,,source-addition
Tulu,d2685,suri,"to string, bore",,,source label: B-K; verb,"burrow-emeneau1972den1[p. 407, entry 2212]",,DEN I (1972) records this reflex under old main 2212; resolved to current DEDR d2685.,burrow-emeneau1972den1:p407:u029:f001,,,,source-addition
Brahui,d2696,cug̠ẖ,,,,,"burrow-emeneau1972den1[p. 407, entry 2221]",,DEN I (1972) records this reflex under old main 2221; resolved to current DEDR d2696.,burrow-emeneau1972den1:p407:u030:f001,,,,source-addition
Toda,d2698,tü·l me·ṇ,post by which the churnstick is held erect with ring fastenings,,,,"burrow-emeneau1972den1[p. 407, entry 2223(a)]",,DEN I (1972) records this derived under old main 2223; resolved to current DEDR d2698.,burrow-emeneau1972den1:p407:u031:f002,,,,source-addition derived
koya,d2698,uḍ-,"to turn round, revolve, roam",,,source label: Ko.; verb,"burrow-emeneau1972den1[p. 407, entry 2223(b)]",,DEN I (1972) records this reflex under old main 2223; resolved to current DEDR d2698.,burrow-emeneau1972den1:p407:u032:f001,,,,source-addition
koya,d2698,uḍḍ-,"to turn round, wander",,,source label: Koya Su.; verb,"burrow-emeneau1972den1[p. 407, entry 2223(b)]",,DEN I (1972) records this reflex under old main 2223; resolved to current DEDR d2698.,burrow-emeneau1972den1:p407:u032:f003,,,,source-addition
tiyya,d2700,cuḷiccilu,wrinkle,,,source label: Tiyya,"burrow-emeneau1972den1[p. 407, entry 2225]",,DEN I (1972) records this reflex under old main 2225; resolved to current DEDR d2700.,burrow-emeneau1972den1:p407:u033:f001,,,,source-addition
koya,d2702,ilk-,to be sprained,,,source label: Koya Su.; verb,"burrow-emeneau1972den1[p. 407, entry 2227]",,DEN I (1972) records this reflex under old main 2227; resolved to current DEDR d2702.,burrow-emeneau1972den1:p407:u034:f001,,,,source-addition
Kannada,d2712,juri,to sip,,,"source label: Jenu Kuruba, LSB 4.12; verb","burrow-emeneau1972den1[p. 407, entry 2235]",,DEN I (1972) records this reflex under old main 2235; resolved to current DEDR d2712.,burrow-emeneau1972den1:p407:u035:f001,,,,source-addition
adil,d2715,cuṭṭa,smoking pipe,,,source label: SR,"burrow-emeneau1972den1[p. 407, entry 2238]",,DEN I (1972) records this reflex under old main 2238; resolved to current DEDR d2715.,burrow-emeneau1972den1:p407:u036:f002,,,,source-addition
adil,d2715,cuṭṭānā,to smoke,,,source label: SR; verb,"burrow-emeneau1972den1[p. 407, entry 2238]",,DEN I (1972) records this derived under old main 2238; resolved to current DEDR d2715.,burrow-emeneau1972den1:p407:u036:f003,,,,source-addition derived
Koraga,d2872,jōku,to wash,,,"source label: Onti, Tappu dialects, LSB 12.8; verb","burrow-emeneau1972den1[p. 407, entry 2242]",,DEN I (1972) records this reflex under old main 2242; resolved to current DEDR d2872.,burrow-emeneau1972den1:p407:u038:f001,,,,source-addition
Kolami,d2733,su·la,pair-word for ba'la: children,,,,"burrow-emeneau1972den1[p. 407, entry 2255]",,DEN I (1972) records this reflex under old main 2255; resolved to current DEDR d2733.,burrow-emeneau1972den1:p407:u039:f001,,,,source-addition
Tamil,d2734,cūṉṟal,scooping out,,,,"burrow-emeneau1972den1[p. 407, entry 2256]",,DEN I (1972) records this reflex under old main 2256; resolved to current DEDR d2734.,burrow-emeneau1972den1:p407:u040:f001,,,,source-addition
tiyya,d2741,cūḷacci,harlot,,,source label: Tiyya,"burrow-emeneau1972den1[p. 407, entry 2262]",,DEN I (1972) records this reflex under old main 2262; resolved to current DEDR d2741.,burrow-emeneau1972den1:p407:u042:f001,,,,source-addition
muria,d2778,harj-,"to fix, fit in (tr.)",,,source label: Mu.; verb,"burrow-emeneau1972den1[p. 407, entry 2285]",,DEN I (1972) records this reflex under old main 2285; resolved to current DEDR d2778.,burrow-emeneau1972den1:p407:u044:f001,,,,source-addition
Tulu,d2813,jērů,pariah child,,,source label: B-K,"burrow-emeneau1972den1[p. 407, entry 2311]",,DEN I (1972) records this reflex under old main 2311; resolved to current DEDR d2813.,burrow-emeneau1972den1:p407:u047:f001,,,,source-addition
Toda,d2814,sö·rc- (sö·rč-),"to cause to arrive, bring someone to his destination, allow someone to join oneself",,,verb,"burrow-emeneau1972den1[p. 407, entry 2312]",,DEN I (1972) records this reflex under old main 2312; resolved to current DEDR d2814.,burrow-emeneau1972den1:p407:u048:f001,,,,source-addition
Telugu,d2814,cērugaḍa,"nearness, proximity; refuge, asylum",,,,"burrow-emeneau1972den1[p. 407, entry 2312]",,DEN I (1972) records this reflex under old main 2312; resolved to current DEDR d2814.,burrow-emeneau1972den1:p407:u048:f002,,,,source-addition
Telugu,d2816,jeṟṟi-pōtu,whipsnake,,,,"burrow-emeneau1972den1[p. 407, entry 2314]",,DEN I (1972) records this reflex under old main 2314; resolved to current DEDR d2816.,burrow-emeneau1972den1:p407:u049:f001,,,,source-addition
Telugu,d2816,jerri goḍḍu,a kind of snake,,,,"burrow-emeneau1972den1[p. 407, entry 2314]",,DEN I (1972) records this derived under old main 2314; resolved to current DEDR d2816.,burrow-emeneau1972den1:p407:u049:f002,,,,source-addition derived
Malayalam,d2838,caṭṭa,"person with bent feet, lame",,,,"burrow-emeneau1972den1[p. 407, entry 2327]",,DEN I (1972) records this reflex under old main 2327; resolved to current DEDR d2838.,burrow-emeneau1972den1:p407:u051:f001,,,,source-addition
Malayalam,d2838,caṭṭacci,lame (fem.),,,,"burrow-emeneau1972den1[p. 407, entry 2327]",,DEN I (1972) records this derived under old main 2327; resolved to current DEDR d2838.,burrow-emeneau1972den1:p407:u051:f002,,,,source-addition derived
Malayalam,d2838,caṭṭan,cripple,,,,"burrow-emeneau1972den1[p. 407, entry 2327]",,DEN I (1972) records this derived under old main 2327; resolved to current DEDR d2838.,burrow-emeneau1972den1:p407:u051:f003,,,,source-addition derived
Tulu,d2856,tollu,"to pluck out (as hair, feathers, etc.)",,,source label: B-K; verb,"burrow-emeneau1972den1[p. 407, entry 2336]",,DEN I (1972) records this derived under old main 2336; resolved to current DEDR d2856.,burrow-emeneau1972den1:p407:u052:f002,,,,source-addition derived
Tulu,d2864,colle,cripple,,,source label: B-K,"burrow-emeneau1972den1[p. 407, entry 2342]",,DEN I (1972) records this reflex under old main 2342; resolved to current DEDR d2864.,burrow-emeneau1972den1:p407:u053:f001,,,,source-addition
tiyya,d2865,coṟiccilu,itching,,,source label: Tiyya,"burrow-emeneau1972den1[p. 407, entry 2343]",,DEN I (1972) records this reflex under old main 2343; resolved to current DEDR d2865.,burrow-emeneau1972den1:p407:u054:f001,,,,source-addition
halakki,d2871,jōpāna,"the looking after, looked after well",,,source label: Hal.,"burrow-emeneau1972den1[p. 407, entry 2347]",,DEN I (1972) records this reflex under old main 2347; resolved to current DEDR d2871.,burrow-emeneau1972den1:p407:u055:f001,,,,source-addition
adil,d2861,soṛūs-,to lose,,,source label: A Su.; verb,"burrow-emeneau1972den1[p. 407, entry 2350]",,DEN I (1972) records this reflex under old main 2350; resolved to current DEDR d2861.,burrow-emeneau1972den1:p407:u056:f001,,,,source-addition
Tulu,d2883,suri,to dribble,,,source label: B-K; verb,"burrow-emeneau1972den1[p. 407, entry 2353]",,DEN I (1972) records this reflex under old main 2353; resolved to current DEDR d2883.,burrow-emeneau1972den1:p407:u057:f001,,,,source-addition
Tulu,d2883,doriyuni,to dribble,,,source label: B-K; verb,"burrow-emeneau1972den1[p. 407, entry 2353]",,DEN I (1972) records this variant under old main 2353; resolved to current DEDR d2883.,burrow-emeneau1972den1:p407:u057:f002,,,,source-addition variant
Gondi,d2883,joree,the flowing of a liquid,,,source label: LuS.,"burrow-emeneau1972den1[p. 407, entry 2353]",,DEN I (1972) records this reflex under old main 2353; resolved to current DEDR d2883.,burrow-emeneau1972den1:p407:u057:f003,,,,source-addition
mudu,d2886,cōra,milk pot,,,"source label: Mudu dial., LSB 12.7","burrow-emeneau1972den1[p. 407, entry 2355]",,DEN I (1972) records this reflex under old main 2355; resolved to current DEDR d2886.,burrow-emeneau1972den1:p407:u058:f001,,,,source-addition
Tamil,d2897,coṉṟi,boiled rice,,,,"burrow-emeneau1972den1[p. 407, entry 2360]",,DEN I (1972) records this reflex under old main 2360; resolved to current DEDR d2897.,burrow-emeneau1972den1:p407:u059:f001,,,,source-addition
Telugu,d2902,nemmi,peacock,,,,"burrow-emeneau1972den1[p. 407, entry 2363]",,DEN I (1972) records this reflex under old main 2363; resolved to current DEDR d2902.,burrow-emeneau1972den1:p407:u061:f001,,,,source-addition
Konda,d2902,nam(b)il poṭi,peafowl,,,,"burrow-emeneau1972den1[p. 407, entry 2363]",,DEN I (1972) records this reflex under old main 2363; resolved to current DEDR d2902.,burrow-emeneau1972den1:p407:u061:f002,,,,source-addition
tiyya,d2903,ñeravu,vein,,,source label: Tiyya,"burrow-emeneau1972den1[p. 407, entry 2364]",,DEN I (1972) records this reflex under old main 2364; resolved to current DEDR d2903.,burrow-emeneau1972den1:p407:u062:f001,,,,source-addition
