OP,698,"alakkhu, alakkhaṃ","unseen, invisible (of God)",,,adj,shackle
OP,700,"alagu, alagaü","separate, distinct, disassociated (from the world, God)",,,adj,shackle
OP,712,alīala,"bee, bees",,,m pl,shackle
OP,,aloa,"extraordinary, wonderful",,,adj; aloka,shackle
OP,,"avagaṇiāru, avagaṇiārā","full of faults, sinful",,,adj; avaguṇakāra,shackle
OP,4414,avaghaṭu,"difficult route, hard path",,,m,shackle
OP,11861,avarītā,"ceaselessly, continually (?)",,,adj,shackle
OP,434,"avaru, avaro, auru, horu","other, another, else, more; someone else, something else",,,adj pron,shackle
OP,481,avāī,"useless, vain, perverse",,,adj,shackle
OP,11610,avāhanu,"unmoving, fixed",,,adj,shackle
OP,187,aṛi,"confront, oppose",,,verb intr,shackle
OP,470,āi,"come, approach, arrive; transmigration; to have kept on doing",,,verb intr m pp,shackle
OP,997,āī,"Mother, ep. of Śakti or māyā'",,,f,shackle
OP,1456,"āsa, āsā","hope, expectation, reliance",,,f,shackle
OP,1484,āsaṇu,"sitting, seat; place, position; yogic posture",,,m,shackle
OP,1457,"āsīsa, asīsa",blessing,,,f,shackle
OP,,āsūṇī,hope,,,f; āśāpūrṇa,shackle
OP,1544,"āhāru, āhāro",food,,,m,shackle
OP,1031,āhi,,,,conditional suffix,shackle
OP,1031,āhī,is,,,verb sg f,shackle
OP,1031,āṃhoṃ,you were,,,verb,shackle
OP,1041,ākhi,"say, tell, talk (of); call, describe; order",,,verb tr,shackle
OP,94,āgū,leader,,,m,shackle
OP,635,āṃcu,"heat, flame",,,f,shackle
OP,1044,āchi,come,,,verb intr,shackle
OP,1443,āṃṭa,space between fingers,,,f,shackle
OP,1338,āṭā,flour,,,m,shackle
OP,641,āḍāṇā,"spread out, stretched out (of the heavens)",,,pp,shackle
OP,1174,āṇi,"bring, bring into, bring back",,,verb tr,shackle
OP,1174,"āṇiā, āṃdā",,,,pp,shackle
OP,1174,āṇagu,,,,verb fut 3sg,shackle
OP,638,āthi,"wealth, material goods; māyā",,,f,shackle
OP,977,āthi,is,,,verb,shackle
OP,1135,"āpaṇā, āpaṇu, apaṇā, apanā, apunā, āpanā","own, one's own",,,pron poss,shackle
OP,,āpāu,irrigation,,,m; āpyāya(na),shackle
OP,1134,āpīnhai,"oneself, by oneself, of one's own accord",,,adv,shackle
OP,1135,"āpu, āpā, āpo","self, the self; identity, true identity; false self, ego",,,m,shackle
OP,1143,ārasī,"mirror, mirror worn in thumb-ring",,,f,shackle
OP,,ārajā,age,,,f; cf S. ārijā,shackle
OP,252,"āraṇu, ārhaṇu",furnace for smelting iron,,,m,shackle
OP,1315,āratī,ceremony of waving lamp in front of an image,,,,shackle
OP,1317,ārāu,"garden, park",,,m,shackle
OP,1371,ālasu,"sloth, laziness",,,m,shackle
OP,1373,ālāu,"speech, what is said, word",,,m,shackle
OP,1376,"ālāi, ālai",cry out,,,verb intr,shackle
OP,1366,ālu,"house, home",,,m,shackle
OP,1292,āṃva,"life, age",,,f,shackle
OP,1420,āvaṭṭaṇu,boiling over,,,m,shackle
OP,4027,"āvāgaüṇu, āvāgavaṇu","coming and going, i.e. transmigration",,,m,shackle
OP,1202,āvī,potter's kiln,,,f,shackle
OP,1127,āṛi,"a water bird, Turdus ginginianus",,,f,shackle
OP,1611,"aisā, aiso","such, of such a kind, like this; like this, in this way, so",,,adj adv,shackle
OP,1564,"aithai, aithe, ethai",here,,,adv; maybe 13760,shackle
OP,1564,authāūṃ,"from here, hence",,,,shackle
OP,2528,"iuṃ, iṃva, eṃva, eṃvai","thus, in this way, so",,,adv,shackle
OP,157,"iāṇā, iānā","ignorant, simple, silly",,,adj,shackle
OP,2530,ihu,"this, this one, he, she, it",,,pron,shackle
OP,2530,iha,,,,f sg dir,shackle
OP,2530,ihai,,,,emph,shackle
OP,2476,ikīsa,21,,,num,shackle
OP,2462,"ikku, iku, ikko, iko, eku, hikku, heku","one, just one, only, unique, a, an; the One God; some",,,num m pron,shackle
OP,2506,"ikelā, ikallu, ekalā","alone, lonely, unattended",,,adj,shackle
OP,1557,iccha,"desire, longing",,,f,shackle
OP,1556,icchi,"desire, crave, want",,,verb tr,shackle
OP,1556,icchiaṛā,,,,pp,shackle
OP,1600,iṭṭa,brick,,,f,shackle
OP,1589,"ittī, etā",so many,,,adj,shackle
OP,1572,indu,"Indra, the god of the sky; sky, cloud",,,m,shackle
OP,1581,indrī,"organ of sense, sex organ",,,f,shackle
OP,1611,inehā,"such, of such a kind, like this",,,adj,shackle
OP,1611,ivehā,"such, of such a kind, like this",,,adj,shackle
OP,1619,īsaru,"Lord, ep. of Śiva; God",,,m,shackle
OP,1550,īkha,sugarcane,,,f,shackle
OP,1600,īṭī,wooden block gripped by hands on rope attached to churning-stick,,,f,shackle
OP,1584,īṃdhanu,"firewood, fuel",,,m,shackle
OP,2530,"ehu, eho, ehī, ahi, ihu","this, he, she, it",,,pron,shackle
OP,2530,"eha, ehā",,,,f sg dir,shackle
OP,2530,ehi,,,,pl dir,shackle
OP,2480,ekaṭhā,"collected, gathered together",,,adj,shackle
OP,11225,evaḍu,"so big, so great",,,adj,shackle
OP,12278,saü,100,,,num,shackle
OP,13173,saüṃ,with,,,postp,shackle
