Hussainabad,,muˈuyɑr,husband,,muˈu/ujɑɾ̪/ɾ,,backstrom1992
Murtazabad,,muˈuyɑr,husband,,muˈu/ujɑɾ̪/ɾ,,backstrom1992
Haiderabad,,muˈuyɑr,husband,,muˈu/ujɑɾ̪/ɾ,,backstrom1992
Ganish,,muˈuyɑr,husband,,muˈu/ujɑɾ̪/ɾ,,backstrom1992
NazimabadUpperSust,,muˈuyɑr,husband,,muˈu/ujɑɾ̪/ɾ,,backstrom1992
UyumNagar,,muˈuyɑr,husband,,muˈu/ujɑɾ̪/ɾ,,backstrom1992
Hoper,,muˈuyʌr,husband,,muˈu/ujɜɾ̪/ɾ,,backstrom1992
YasinCenter,,ˈyuhʌr,husband,,ˈj/juhɜɾ̪/ɾ,,backstrom1992
ThuiYasin,,muˈyuwʌr,husband,,muˈj/juβ̞ɜɾ̪/ɾ,,backstrom1992
Hussainabad,,yuˈus,wife,,juˈu/us̪,,backstrom1992
Murtazabad,,yuˈus,wife,,juˈu/us̪,,backstrom1992
Haiderabad,,yuˈus,wife,,juˈu/us̪,,backstrom1992
Ganish,,yuˈus,wife,,juˈu/us̪,,backstrom1992
NazimabadUpperSust,,yuˈus,wife,,juˈu/us̪,,backstrom1992
UyumNagar,,yuˈus,wife,,juˈu/us̪,,backstrom1992
Hoper,,yuˈus,wife,,juˈu/us̪,,backstrom1992
YasinCenter,,us,wife,,us̪,,backstrom1992
ThuiYasin,,us,wife,,us̪,,backstrom1992
Hussainabad,,hiˈlɛs,boy,,hiˈl/lɛs̪,,backstrom1992
Murtazabad,,hiˈlɛs,boy,,hiˈl/lɛs̪,,backstrom1992
Haiderabad,,hiˈlɛs,boy,,hiˈl/lɛs̪,,backstrom1992
Ganish,,hiˈlɛs,boy,,hiˈl/lɛs̪,,backstrom1992
NazimabadUpperSust,,hiˈlɛs,boy,,hiˈl/lɛs̪,,backstrom1992
UyumNagar,,hiˈlʌs,boy,,hiˈl/lɜs̪,,backstrom1992
Hoper,,hɪˈlɛs,boy,,hɪˈl/lɛs̪,,backstrom1992
YasinCenter,,ˈhɑlɛs,boy,,ˈh/hɑlɛs̪,,backstrom1992
ThuiYasin,,ˈhɑlɛs,boy,,ˈh/hɑlɛs̪,,backstrom1992
Hussainabad,,dʌˈsin,girl,,d̪ɜˈs̪/s̪in̪,,backstrom1992
Murtazabad,,dʌˈsin,girl,,d̪ɜˈs̪/s̪in̪,,backstrom1992
Haiderabad,,dʌˈsɪn,girl,,d̪ɜˈs̪/s̪ɪn̪,,backstrom1992
Ganish,,dʌˈsin,girl,,d̪ɜˈs̪/s̪in̪,,backstrom1992
NazimabadUpperSust,,dʌˈsin,girl,,d̪ɜˈs̪/s̪in̪,,backstrom1992
UyumNagar,,dʌˈsin,girl,,d̪ɜˈs̪/s̪in̪,,backstrom1992
Hoper,,dʌˈsin,girl,,d̪ɜˈs̪/s̪in̪,,backstrom1992
YasinCenter,,dɑˈsɛn,girl,,d̪ɑˈs̪/s̪ɛn̪,,backstrom1992
ThuiYasin,,dɑˈsɛn,girl,,d̪ɑˈs̪/s̪ɛn̪,,backstrom1992
Hussainabad,,gunt͡s,day,,gun̪ts̪,,backstrom1992
Murtazabad,,gunt͡s,day,,gun̪ts̪,,backstrom1992
Haiderabad,,gunt͡s,day,,gun̪ts̪,,backstrom1992
Ganish,,gunt͡s,day,,gun̪ts̪,,backstrom1992
NazimabadUpperSust,,gunt͡s,day,,gun̪ts̪,,backstrom1992
UyumNagar,,gunt͡s,day,,gun̪ts̪,,backstrom1992
Hoper,,gunt͡s,day,,gun̪ts̪,,backstrom1992
YasinCenter,,gunz,day,,gun̪z̪,,backstrom1992
ThuiYasin,,gunt͡s,day,,gun̪ts̪,,backstrom1992
Hussainabad,,tʰʌp,night,,t̪ʰɜp,,backstrom1992
Murtazabad,,tʰʌp,night,,t̪ʰɜp,,backstrom1992
Haiderabad,,tʰʌp,night,,t̪ʰɜp,,backstrom1992
Ganish,,tʰʌp,night,,t̪ʰɜp,,backstrom1992
NazimabadUpperSust,,tʰʌp,night,,t̪ʰɜp,,backstrom1992
UyumNagar,,tʰʌp,night,,t̪ʰɜp,,backstrom1992
Hoper,,tʰʌp,night,,t̪ʰɜp,,backstrom1992
YasinCenter,,tʰʌp,night,,t̪ʰɜp,,backstrom1992
ThuiYasin,,tʰʌp,night,,t̪ʰɜp,,backstrom1992
Hussainabad,,ˈt͡sʰordinɛ,morning,,ˈt͡sʰ/ts̪or̪din̪ɛ,,backstrom1992
Murtazabad,,ˈt͡sʰordimo,morning,,ˈt͡sʰ/ts̪or̪dimo,,backstrom1992
Haiderabad,,ˈt͡sʰordimo,morning,,ˈt͡sʰ/ts̪or̪dimo,,backstrom1992
Ganish,,ˈt͡sʰordimo,morning,,ˈt͡sʰ/ts̪or̪dimo,,backstrom1992
NazimabadUpperSust,,ˈt͡sʰordinɛ,morning,,ˈt͡sʰ/ts̪or̪din̪ɛ,,backstrom1992
UyumNagar,,ˈt͡sʰoordi,morning,,ˈt͡sʰ/ts̪oor̪di,,backstrom1992
Hoper,,t͡sʰoˈordimo,morning,,tθʰoˈo/or̪dimo,,backstrom1992
YasinCenter,,gunˈč̣ʌtiŋ,morning,,gun̪ˈʈʂ/ʈʂɜt̪iŋ,,backstrom1992
ThuiYasin,,gunˈč̣ʌtiŋɛ,morning,,gun̪ˈʈʂ/ʈʂɜt̪iŋɛ,,backstrom1992
Hussainabad,,duˈɣuy,noon,,d̪uˈɣ/ɣuj,,backstrom1992
Murtazabad,,duˈɣuy,noon,,d̪uˈɣ/ɣuj,,backstrom1992
Haiderabad,,doˈɣoy,noon,,d̪oˈɣ/ɣoj,,backstrom1992
NazimabadUpperSust,,duˈɣuy,noon,,d̪uˈɣ/ɣuj,,backstrom1992
UyumNagar,,doˈɣoy,noon,,d̪oˈɣ/ɣoj,,backstrom1992
Hoper,,doˈɣoymo,noon,,d̪oˈɣ/ɣojmo,,backstrom1992
YasinCenter,,doˈɣoy,noon,,d̪oˈɣ/ɣoj,,backstrom1992
ThuiYasin,,doˈɣoy,noon,,d̪oˈɣ/ɣoj,,backstrom1992
Hussainabad,,šɑˈɑm,evening,,ɕɑˈɑ/ɑm,,backstrom1992
Murtazabad,,šɑˈɑm,evening,,ɕɑˈɑ/ɑm,,backstrom1992
Haiderabad,,sɑˈɑsɑṭumo,evening,,s̪ɑˈɑ/ɑs̪ɑʈumo,,backstrom1992
Ganish,,šɑˈɑm,evening,,ɕɑˈɑ/ɑm,,backstrom1992
NazimabadUpperSust,,šɑˈɑm,evening,,ɕɑˈɑ/ɑm,,backstrom1992
UyumNagar,,šɑˈɑm,evening,,ɕɑˈɑ/ɑm,,backstrom1992
Hoper,,šɑˈɑm,evening,,ɕɑˈɑ/ɑm,,backstrom1992
YasinCenter,,šɑm,evening,,ɕɑm,,backstrom1992
ThuiYasin,,šɑm,evening,,ɕɑm,,backstrom1992
Hussainabad,,sʌbuˈur,yesterday,,s̪ɜbuˈu/uɾ̪/ɾ,,backstrom1992
Murtazabad,,sʌbuˈur,yesterday,,s̪ɜbuˈu/uɾ̪/ɾ,,backstrom1992
Haiderabad,,sʌbuˈur,yesterday,,s̪ɜbuˈu/uɾ̪/ɾ,,backstrom1992
Ganish,,sɑbuˈur,yesterday,,s̪ɑbuˈu/uɾ̪/ɾ,,backstrom1992
NazimabadUpperSust,,sɑbuˈur,yesterday,,s̪ɑbuˈu/uɾ̪/ɾ,,backstrom1992
UyumNagar,,sɑbuˈur,yesterday,,s̪ɑbuˈu/uɾ̪/ɾ,,backstrom1992
Hoper,,sɑbuˈur,yesterday,,s̪ɑbuˈu/uɾ̪/ɾ,,backstrom1992
YasinCenter,,sɑˈɑtik,yesterday,,s̪ɑˈɑ/ɑt̪ik,,backstrom1992
ThuiYasin,,sɑˈɑtik,yesterday,,s̪ɑˈɑ/ɑt̪ik,,backstrom1992
Hussainabad,,kʰuulto,today,,kʰuult̪o,,backstrom1992
Murtazabad,,kʰuulto,today,,kʰuult̪o,,backstrom1992
Haiderabad,,kʰuulto,today,,kʰuult̪o,,backstrom1992
Ganish,,kʰuulto,today,,kʰuult̪o,,backstrom1992
NazimabadUpperSust,,kʰuulto,today,,kʰuult̪o,,backstrom1992
UyumNagar,,kʰuulto,today,,kʰuult̪o,,backstrom1992
Hoper,,kʰuulto,today,,kʰuult̪o,,backstrom1992
ThuiYasin,,ɑkʰuˈiŋ,today,,ɑkʰuˈi/iŋ,,backstrom1992
Hussainabad,,ˈǰimɑle,tomorrow,,ˈdʑ/dʑimɑle,,backstrom1992
Murtazabad,,ˈǰimɑle,tomorrow,,ˈdʑ/dʑimɑle,,backstrom1992
Haiderabad,,ˈǰimɑle,tomorrow,,ˈdʑ/dʑimɑle,,backstrom1992
Ganish,,ˈǰimɑle,tomorrow,,ˈdʑ/dʑimɑle,,backstrom1992
NazimabadUpperSust,,ˈǰimɑle,tomorrow,,ˈdʑ/dʑimɑle,,backstrom1992
UyumNagar,,ˈǰimʌle,tomorrow,,ˈdʑ/dʑimɜle,,backstrom1992
Hoper,,ˈǰimʌle,tomorrow,,ˈdʑ/dʑimɜle,,backstrom1992
YasinCenter,,gunˈč̣ʌṭ,tomorrow,,gun̪ˈʈʂ/ʈʂɜʈ,,backstrom1992
ThuiYasin,,gunˈč̣ʌṭ,tomorrow,,gun̪ˈʈʂ/ʈʂɜʈ,,backstrom1992
Hussainabad,,ɑlˈtɑɑŋut͡s,week,,ɑlˈt̪/t̪ɑːŋuts̪,,backstrom1992
Murtazabad,,ɑlˈtɑɑŋut͡s,week,,ɑlˈt̪/t̪ɑːŋuts̪,,backstrom1992
Haiderabad,,ɑlˈtɑɑŋut͡s,week,,ɑlˈt̪/t̪ɑːŋuts̪,,backstrom1992
Ganish,,ɑlˈtɑɑnut͡s,week,,ɑlˈt̪/t̪ɑːn̪uts̪,,backstrom1992
NazimabadUpperSust,,ɑlˈtɑɑŋut͡s,week,,ɑlˈt̪/t̪ɑːŋuts̪,,backstrom1992
UyumNagar,,ɑlˈtɑɑŋut͡s,week,,ɑlˈt̪/t̪ɑːŋuts̪,,backstrom1992
Hoper,,tʰʌˈlekut͡s,week,,t̪ʰɜˈl/lekuts̪,,backstrom1992
YasinCenter,,tʰɑˈlekut͡s,week,,t̪ʰɑˈl/lekuts̪,,backstrom1992
YasinCenter,,ˈhʌftʌ,week,,ˈh/hɜft̪ɜ,,backstrom1992
ThuiYasin,,tʰɑˈlʊkut͡s,week,,t̪ʰɑˈl/lʊkuts̪,,backstrom1992
Hussainabad,,ˈhɪsɑ,month,,ˈh/hɪs̪ɑ,,backstrom1992
Murtazabad,,ˈhisɑ,month,,ˈh/his̪ɑ,,backstrom1992
Haiderabad,,ˈhisɑ,month,,ˈh/his̪ɑ,,backstrom1992
Ganish,,ˈhisɑ,month,,ˈh/his̪ɑ,,backstrom1992
NazimabadUpperSust,,ˈhisɑ,month,,ˈh/his̪ɑ,,backstrom1992
UyumNagar,,ˈhisʌ,month,,ˈh/his̪ɜ,,backstrom1992
Hoper,,ˈhisʌ,month,,ˈh/his̪ɜ,,backstrom1992
YasinCenter,,ˈhɪsɑ,month,,ˈh/hɪs̪ɑ,,backstrom1992
ThuiYasin,,ˈhɪsɑ,month,,ˈh/hɪs̪ɑ,,backstrom1992
Hussainabad,,yoˈol,year,,joˈo/ol,,backstrom1992
Hussainabad,,dɛn,year,,d̪ɛn̪,,backstrom1992
Murtazabad,,yoˈol,year,,joˈo/ol,,backstrom1992
Haiderabad,,yoˈol,year,,joˈo/ol,,backstrom1992
Haiderabad,,dɛn,year,,d̪ɛn̪,,backstrom1992
Ganish,,yoˈol,year,,joˈo/ol,,backstrom1992
NazimabadUpperSust,,yoˈol,year,,joˈo/ol,,backstrom1992
UyumNagar,,yoˈol,year,,joˈo/ol,,backstrom1992
Hoper,,yoˈol,year,,joˈo/ol,,backstrom1992
YasinCenter,,dɪn,year,,d̪ɪn̪,,backstrom1992
ThuiYasin,,dɛn,year,,d̪ɛn̪,,backstrom1992
Hussainabad,,meˈen,old (thing),,meˈe/en̪,,backstrom1992
Murtazabad,,meˈen,old (thing),,meˈe/en̪,,backstrom1992
Haiderabad,,meˈen,old (thing),,meˈe/en̪,,backstrom1992
Ganish,,meˈen,old (thing),,meˈe/en̪,,backstrom1992
NazimabadUpperSust,,meˈen,old (thing),,meˈe/en̪,,backstrom1992
UyumNagar,,meˈen,old (thing),,meˈe/en̪,,backstrom1992
Hoper,,meˈen,old (thing),,meˈe/en̪,,backstrom1992
YasinCenter,,ˈmɑyʊn,old (thing),,ˈm/mɑjʊn̪,,backstrom1992
ThuiYasin,,mɑˈyɛn,old (thing),,mɑˈj/jɛn̪,,backstrom1992
Hussainabad,,tʰoṣ̌,new,,t̪ʰoʂ,,backstrom1992
Murtazabad,,tʰoṣ̌,new,,t̪ʰoʂ,,backstrom1992
Haiderabad,,tʰoṣ̌,new,,t̪ʰoʂ,,backstrom1992
Ganish,,tʰoṣ̌,new,,t̪ʰoʂ,,backstrom1992
NazimabadUpperSust,,tʰoṣ̌,new,,t̪ʰoʂ,,backstrom1992
UyumNagar,,tʰoṣ̌,new,,t̪ʰoʂ,,backstrom1992
Hoper,,tʰoṣ̌,new,,t̪ʰoʂ,,backstrom1992
YasinCenter,,tʰoṣ̌,new,,t̪ʰoʂ,,backstrom1992
ThuiYasin,,tʰoṣ̌,new,,t̪ʰoʂ,,backstrom1992
Hussainabad,,šuɑ,good,,ɕuɑ,,backstrom1992
Murtazabad,,šuɑ,good,,ɕuɑ,,backstrom1992
Haiderabad,,šuɑ,good,,ɕuɑ,,backstrom1992
Ganish,,šuɑ,good,,ɕuɑ,,backstrom1992
NazimabadUpperSust,,šuɑ,good,,ɕuɑ,,backstrom1992
UyumNagar,,šuɑ,good,,ɕuɑ,,backstrom1992
Hoper,,šuɑ,good,,ɕuɑ,,backstrom1992
YasinCenter,,šuɑ,good,,ɕuɑ,,backstrom1992
ThuiYasin,,šuɑ,good,,ɕuɑ,,backstrom1992
Hussainabad,,g̣uniqɪṣ̌,bad,,ɢun̪iqɪʂ,,backstrom1992
Murtazabad,,g̣uˈnɛqɪṣ̌,bad,,ɢuˈn̪/n̪ɛqɪʂ,,backstrom1992
Haiderabad,,g̣uˈnɛqɪṣ̌,bad,,ɢuˈn̪/n̪ɛqɪʂ,,backstrom1992
Ganish,,g̣uˈniqɪṣ̌,bad,,ɢuˈn̪/n̪iqɪʂ,,backstrom1992
NazimabadUpperSust,,ɣuˈniqiṣ̌,bad,,ɣuˈn̪/n̪iqiʂ,,backstrom1992
UyumNagar,,g̣ʌˈnɛqɪṣ̌,bad,,ɢɜˈn̪/n̪ɛqɪʂ,,backstrom1992
Hoper,,ɣoˈnɛqɪṣ̌,bad,,ɣoˈn̪/n̪ɛqɪʂ,,backstrom1992
YasinCenter,,šum,bad,,ɕum,,backstrom1992
ThuiYasin,,šum,bad,,ɕum,,backstrom1992
Hussainabad,,hɑˈɣum,wet,,hɑˈɣ/ɣum,,backstrom1992
Murtazabad,,hɑˈɣum,wet,,hɑˈɣ/ɣum,,backstrom1992
Haiderabad,,hɑˈɣum,wet,,hɑˈɣ/ɣum,,backstrom1992
Ganish,,hɑˈɣum,wet,,hɑˈɣ/ɣum,,backstrom1992
UyumNagar,,hɑˈɣum,wet,,hɑˈɣ/ɣum,,backstrom1992
Hoper,,hɑˈɣum,wet,,hɑˈɣ/ɣum,,backstrom1992
YasinCenter,,zʌ,wet,,z̪ɜ,,backstrom1992
ThuiYasin,,zʌ,wet,,z̪ɜ,,backstrom1992
Hussainabad,,yuˈuỵum,dry,,juˈu/uɻum,,backstrom1992
Murtazabad,,yuˈuỵum,dry,,juˈu/uɻum,,backstrom1992
Haiderabad,,yuˈuỵum,dry,,juˈu/uɻum,,backstrom1992
Ganish,,yuˈuỵum,dry,,juˈu/uɻum,,backstrom1992
NazimabadUpperSust,,yuˈuỵum,dry,,juˈu/uɻum,,backstrom1992
UyumNagar,,yuˈuỵum,dry,,juˈu/uɻum,,backstrom1992
Hoper,,yuˈuỵum,dry,,juˈu/uɻum,,backstrom1992
YasinCenter,,biˈyʌm,dry,,biˈj/jɜm,,backstrom1992
ThuiYasin,,biˈyʌm,dry,,biˈj/jɜm,,backstrom1992
Hussainabad,,g̣oˈsɑnum,long (horizontal),,ɢoˈs̪/s̪ɑn̪um,,backstrom1992
Murtazabad,,g̣oˈsɑnum,long (horizontal),,ɢoˈs̪/s̪ɑn̪um,,backstrom1992
Haiderabad,,g̣oˈsɑnum,long (horizontal),,ɢoˈs̪/s̪ɑn̪um,,backstrom1992
Ganish,,g̣oˈsɑnum,long (horizontal),,ɢoˈs̪/s̪ɑn̪um,,backstrom1992
NazimabadUpperSust,,ɣoˈsɑnum,long (horizontal),,ɣoˈs̪/s̪ɑn̪um,,backstrom1992
UyumNagar,,g̣oˈsɑnum,long (horizontal),,ɢoˈs̪/s̪ɑn̪um,,backstrom1992
Hoper,,ɣoˈsɑnum,long (horizontal),,ɣoˈs̪/s̪ɑn̪um,,backstrom1992
YasinCenter,,ɣoˈsɑnum,long (horizontal),,ɣoˈs̪/s̪ɑn̪um,,backstrom1992
ThuiYasin,,ɣoˈsɑnum,long (horizontal),,ɣoˈs̪/s̪ɑn̪um,,backstrom1992
Hussainabad,,kʰuṭ,short,,kʰuʈ,,backstrom1992
Murtazabad,,čʰʌṭ,short,,tɕʰɜʈ,,backstrom1992
Haiderabad,,čʰʌṭ,short,,tɕʰɜʈ,,backstrom1992
Ganish,,čʰʌṭ,short,,tɕʰɜʈ,,backstrom1992
NazimabadUpperSust,,kʰuṭ,short,,kʰuʈ,,backstrom1992
UyumNagar,,kʰuṭ,short,,kʰuʈ,,backstrom1992
UyumNagar,,čʰʌṭ,short,,tɕʰɜʈ,,backstrom1992
Hoper,,kʰuṭ,short,,kʰuʈ,,backstrom1992
Hoper,,čʰʌṭ,short,,tɕʰɜʈ,,backstrom1992
YasinCenter,,čʰʌṭ,short,,tɕʰɜʈ,,backstrom1992
ThuiYasin,,čʰʌṭ,short,,tɕʰɜʈ,,backstrom1992
Hussainabad,,gɑˈrurum,hot,,gɑˈɾ̪/ɾur̪um,,backstrom1992
Murtazabad,,gɑˈrurum,hot,,gɑˈɾ̪/ɾur̪um,,backstrom1992
Haiderabad,,gɑˈrurum,hot,,gɑˈɾ̪/ɾur̪um,,backstrom1992
Ganish,,gɑˈrurum,hot,,gɑˈɾ̪/ɾur̪um,,backstrom1992
NazimabadUpperSust,,gɑˈrurum,hot,,gɑˈɾ̪/ɾur̪um,,backstrom1992
UyumNagar,,gʌˈruum,hot,,gɜˈɾ̪/ɾuum,,backstrom1992
Hoper,,gʌˈruum,hot,,gɜˈɾ̪/ɾuum,,backstrom1992
YasinCenter,,gʌruˈum,hot,,gɜr̪uˈu/um,,backstrom1992
ThuiYasin,,gʌruˈum,hot,,gɜr̪uˈu/um,,backstrom1992
Hussainabad,,čʰɑˈɣurum,cold,,tɕʰɑˈɣ/ɣur̪um,,backstrom1992
Murtazabad,,čʰɑˈɣurum,cold,,tɕʰɑˈɣ/ɣur̪um,,backstrom1992
Haiderabad,,čʰɑˈɣurum,cold,,tɕʰɑˈɣ/ɣur̪um,,backstrom1992
Ganish,,čʰɑˈɣurum,cold,,tɕʰɑˈɣ/ɣur̪um,,backstrom1992
NazimabadUpperSust,,čʰɑˈɣurum,cold,,tɕʰɑˈɣ/ɣur̪um,,backstrom1992
UyumNagar,,čʰɑˈɣurum,cold,,tɕʰɑˈɣ/ɣur̪um,,backstrom1992
Hoper,,čʰɑˈɣurum,cold,,tɕʰɑˈɣ/ɣur̪um,,backstrom1992
YasinCenter,,čʰɑˈɣoorum,cold,,tɕʰɑˈɣ/ɣoor̪um,,backstrom1992
ThuiYasin,,čʰɑˈɣoorum,cold,,tɕʰɑˈɣ/ɣoor̪um,,backstrom1992
Hussainabad,,ˈdoỵpɑ,right,,ˈd̪/d̪oɻpɑ,,backstrom1992
Murtazabad,,ˈdoỵpɑ,right,,ˈd̪/d̪oɻpɑ,,backstrom1992
Haiderabad,,ˈdoỵpɑ,right,,ˈd̪/d̪oɻpɑ,,backstrom1992
Ganish,,ˈdoỵpɑ,right,,ˈd̪/d̪oɻpɑ,,backstrom1992
NazimabadUpperSust,,ˈdoỵpɑ,right,,ˈd̪/d̪oɻpɑ,,backstrom1992
UyumNagar,,ˈdoỵpɑ,right,,ˈd̪/d̪oɻpɑ,,backstrom1992
Hoper,,ˈdoỵpɑ,right,,ˈd̪/d̪oɻpɑ,,backstrom1992
YasinCenter,,ˈdoomo,right,,ˈd̪/d̪oomo,,backstrom1992
ThuiYasin,,ˈdoomo,right,,ˈd̪/d̪oomo,,backstrom1992
Hussainabad,,ˈg̣ɑỵpɑ,left,,ˈɢ/ɢɑɻpɑ,,backstrom1992
Murtazabad,,ˈg̣ɑỵpɑ,left,,ˈɢ/ɢɑɻpɑ,,backstrom1992
Haiderabad,,ˈg̣ɑỵpɑ,left,,ˈɢ/ɢɑɻpɑ,,backstrom1992
Ganish,,ˈg̣ɑỵpɑ,left,,ˈɢ/ɢɑɻpɑ,,backstrom1992
NazimabadUpperSust,,ˈɣɑỵpɑ,left,,ˈɣ/ɣɑɻpɑ,,backstrom1992
UyumNagar,,ˈg̣ɑỵpɑ,left,,ˈɢ/ɢɑɻpɑ,,backstrom1992
Hoper,,ˈg̣ɑỵpɑ,left,,ˈɢ/ɢɑɻpɑ,,backstrom1992
YasinCenter,,ˈɣɑɑmo,left,,ˈɣ/ɣɑːmo,,backstrom1992
ThuiYasin,,ˈɣɑɑmo,left,,ˈɣ/ɣɑːmo,,backstrom1992
Hussainabad,,ɑsiˈir,near,,ɑs̪iˈi/iɾ̪/ɾ,,backstrom1992
Murtazabad,,ɑsiˈir,near,,ɑs̪iˈi/iɾ̪/ɾ,,backstrom1992
Haiderabad,,ɑsiˈir,near,,ɑs̪iˈi/iɾ̪/ɾ,,backstrom1992
Ganish,,ɑsiˈir,near,,ɑs̪iˈi/iɾ̪/ɾ,,backstrom1992
NazimabadUpperSust,,ɑsiˈir,near,,ɑs̪iˈi/iɾ̪/ɾ,,backstrom1992
UyumNagar,,ɑsiˈir,near,,ɑs̪iˈi/iɾ̪/ɾ,,backstrom1992
Hoper,,ɑsiˈir,near,,ɑs̪iˈi/iɾ̪/ɾ,,backstrom1992
YasinCenter,,ɑsuˈur,near,,ɑs̪uˈu/uɾ̪/ɾ,,backstrom1992
ThuiYasin,,ɑsuˈur,near,,ɑs̪uˈu/uɾ̪/ɾ,,backstrom1992
Hussainabad,,mɑˈtʰʌn,far,,mɑˈt̪ʰ/t̪ʰɜn̪,,backstrom1992
Murtazabad,,mɑˈtʰʌn,far,,mɑˈt̪ʰ/t̪ʰɜn̪,,backstrom1992
Haiderabad,,mɑˈtʰʌn,far,,mɑˈt̪ʰ/t̪ʰɜn̪,,backstrom1992
Ganish,,mɑˈtʰʌn,far,,mɑˈt̪ʰ/t̪ʰɜn̪,,backstrom1992
NazimabadUpperSust,,mɑˈtʰʌn,far,,mɑˈt̪ʰ/t̪ʰɜn̪,,backstrom1992
UyumNagar,,mɑˈtʰʌn,far,,mɑˈt̪ʰ/t̪ʰɜn̪,,backstrom1992
Hoper,,mɑˈtʰʌn,far,,mɑˈt̪ʰ/t̪ʰɜn̪,,backstrom1992
YasinCenter,,mɑˈtʰʌn,far,,mɑˈt̪ʰ/t̪ʰɜn̪,,backstrom1992
ThuiYasin,,mɑˈtʰʌn,far,,mɑˈt̪ʰ/t̪ʰɜn̪,,backstrom1992
Hussainabad,,uˈyum,big,,uˈj/jum,,backstrom1992
Murtazabad,,uˈyum,big,,uˈj/jum,,backstrom1992
Haiderabad,,uˈyum,big,,uˈj/jum,,backstrom1992
Ganish,,uˈyum,big,,uˈj/jum,,backstrom1992
NazimabadUpperSust,,uˈyum,big,,uˈj/jum,,backstrom1992
UyumNagar,,uˈyum,big,,uˈj/jum,,backstrom1992
Hoper,,uˈyum,big,,uˈj/jum,,backstrom1992
YasinCenter,,nʸũ,big,,n̪ʲũ,,backstrom1992
ThuiYasin,,nʸu,big,,n̪ʲu,,backstrom1992
Hussainabad,,ǰoṭ,small,,dʑoʈ,,backstrom1992
Murtazabad,,ǰoṭ,small,,dʑoʈ,,backstrom1992
Haiderabad,,ǰoṭ,small,,dʑoʈ,,backstrom1992
Ganish,,ǰoṭ,small,,dʑoʈ,,backstrom1992
NazimabadUpperSust,,ǰoṭ,small,,dʑoʈ,,backstrom1992
UyumNagar,,ǰoṭ,small,,dʑoʈ,,backstrom1992
Hoper,,ǰoṭ,small,,dʑoʈ,,backstrom1992
YasinCenter,,ˈɛčoɣʊn,small,,ˈɛ/ɛtɕoɣʊn̪,,backstrom1992
ThuiYasin,,ˈɛčoɣʊn,small,,ˈɛ/ɛtɕoɣʊn̪,,backstrom1992
Hussainabad,,t͡sʰuˈum,heavy,,tθʰuˈu/um,,backstrom1992
Murtazabad,,t͡sʰuˈum,heavy,,tθʰuˈu/um,,backstrom1992
Haiderabad,,t͡sʰuˈum,heavy,,tθʰuˈu/um,,backstrom1992
Ganish,,t͡sʰuˈum,heavy,,tθʰuˈu/um,,backstrom1992
NazimabadUpperSust,,t͡sʰuˈum,heavy,,tθʰuˈu/um,,backstrom1992
UyumNagar,,t͡sʰuˈum,heavy,,tθʰuˈu/um,,backstrom1992
Hoper,,t͡sʰuˈum,heavy,,tθʰuˈu/um,,backstrom1992
YasinCenter,,t͡sʰuˈlum,heavy,,tθʰuˈl/lum,,backstrom1992
ThuiYasin,,t͡sʰuˈlum,heavy,,tθʰuˈl/lum,,backstrom1992
Hussainabad,,huˈmɑlkum,light,,huˈm/mɑlkum,,backstrom1992
Murtazabad,,huˈmɑlkum,light,,huˈm/mɑlkum,,backstrom1992
Haiderabad,,huˈmɑlkum,light,,huˈm/mɑlkum,,backstrom1992
Ganish,,huˈmɑlkum,light,,huˈm/mɑlkum,,backstrom1992
NazimabadUpperSust,,huˈmɑlkum,light,,huˈm/mɑlkum,,backstrom1992
UyumNagar,,huˈmɑlkum,light,,huˈm/mɑlkum,,backstrom1992
Hoper,,huˈmɑlkum,light,,huˈm/mɑlkum,,backstrom1992
YasinCenter,,huˈmɑlkum,light,,huˈm/mɑlkum,,backstrom1992
ThuiYasin,,huˈmɑlkum,light,,huˈm/mɑlkum,,backstrom1992
Hussainabad,,ˈyʌṭe,above,,ˈj/jɜʈe,,backstrom1992
Murtazabad,,ˈyʌṭe,above,,ˈj/jɜʈe,,backstrom1992
Haiderabad,,ˈyʌṭe,above,,ˈj/jɜʈe,,backstrom1992
Ganish,,ˈyʌṭe,above,,ˈj/jɜʈe,,backstrom1992
NazimabadUpperSust,,ˈyʌṭe,above,,ˈj/jɜʈe,,backstrom1992
UyumNagar,,ˈyʌṭe,above,,ˈj/jɜʈe,,backstrom1992
Hoper,,ˈyʌṭe,above,,ˈj/jɜʈe,,backstrom1992
YasinCenter,,ˈyʌṭe,above,,ˈj/jɜʈe,,backstrom1992
ThuiYasin,,ˈyʌṭe,above,,ˈj/jɜʈe,,backstrom1992
Hussainabad,,ˈyɑɑre,below,,ˈj/jɑːr̪e,,backstrom1992
Murtazabad,,ˈyɑɑre,below,,ˈj/jɑːr̪e,,backstrom1992
Haiderabad,,ˈyɑɑre,below,,ˈj/jɑːr̪e,,backstrom1992
Ganish,,ˈyɑɑre,below,,ˈj/jɑːr̪e,,backstrom1992
NazimabadUpperSust,,ˈyɑɑre,below,,ˈj/jɑːr̪e,,backstrom1992
UyumNagar,,ˈyɑɑre,below,,ˈj/jɑːr̪e,,backstrom1992
Hoper,,ˈyɑɑre,below,,ˈj/jɑːr̪e,,backstrom1992
