Wg,nured-1304,-wr̆ẽ,"nominal suffix that derives nouns referring to people responsible for sth., or with authority over sth.; nominal suffix for collective forms of kinship terms; nominal (suffix) used as identifying pro-form akin to English 'one' in 'the one who is coming' or for superlatives ('the most X one')",,,,"nured[page 1304, revision 3427, 2026-04-07]",,,nured:1304:form:2,,,,noun m suffix dialect:Wg:nured-Wg-n:Ni%C5%A1eygr%C4%81m
Pr,nured-1304,wuni,having,,,,"nured[page 1304, revision 3427, 2026-04-07]",,,nured:1304:form:3,,,,noun m loanword
Pr,nured-1304,wëni,having,,,,"nured[page 1304, revision 3427, 2026-04-07]",,,nured:1304:form:3:alt:2,nured:1304:form:3,,,noun m loanword alternate
Kt,nured-1318,vr̆ẽč,trade,,,,"nured[page 1318, revision 3465, 2026-04-07]",,,nured:1318:form:1,,,,noun dialect:Kt:nured-Kt-ne:Northeastern%20Kat%C3%AB dialect:Kt:nured-Kt-se:Southeastern%20Kat%C3%AB
Kt,nured-1318,vr̆ẽč ku-/bu-,to sell/be sold,,,,"nured[page 1318, revision 3465, 2026-04-07]",,,nured:1318:form:2,,,,verb tr intr multiword-expression dialect:Kt:nured-Kt-ne:Northeastern%20Kat%C3%AB dialect:Kt:nured-Kt-se:Southeastern%20Kat%C3%AB
Wg,nured-1318,wn̩̆č bu-,to be sold,,,,"nured[page 1318, revision 3465, 2026-04-07]",,,nured:1318:form:3,,,,verb intr multiword-expression dialect:Wg:nured-Wg-z:%E1%BA%92%C3%B6n%C4%8Digal%20%28Arans%29
Wg,nured-1318,wr̆ẽčā-,to sell,,,,"nured[page 1318, revision 3465, 2026-04-07]",,,nured:1318:form:4,,,,verb tr dialect:Wg:nured-Wg-n:Ni%C5%A1eygr%C4%81m
Ash,nured-1318,waṇiċā̆-,to sell,,,,"nured[page 1318, revision 3465, 2026-04-07]",,,nured:1318:form:5,,,,verb tr dialect:Ash:nured-Ash-s:Sam%C3%AB%CC%81%20%28W%C4%81m%C4%81%29 dialect:Ash:nured-Ash-tt:Tit%C3%ADn
Kt,nured-1335,manë́n̆i,"cane, walking stick, staff",,,,"nured[page 1335, revision 3597, 2026-04-23]",,,nured:1335:form:1,,,,noun dialect:Kt:nured-Kt-se:Southeastern%20Kat%C3%AB
Ash,nured-1335,mʌdʌˈṛī,(walking) stick,,,,"nured[page 1335, revision 3597, 2026-04-23]",,,nured:1335:form:2,,,,noun dialect:Ash:nured-Ash-tt:Tit%C3%ADn
Kt,nured-1352,ċok,impure,,,,"nured[page 1352, revision 3524, 2026-04-12]",,,nured:1352:form:1,,,,adj dialect:Kt:nured-Kt-ne:Northeastern%20Kat%C3%AB dialect:Kt:nured-Kt-se:Southeastern%20Kat%C3%AB
Pr,nured-1352,ċag,bad,,,,"nured[page 1352, revision 3524, 2026-04-12]",,,nured:1352:form:2,,,,adj
Ash,nured-1352,ċakotã,menstruation; pre-Islamic: seclusion hut for menstruation,,,,"nured[page 1352, revision 3524, 2026-04-12]",,,nured:1352:form:3,,,,noun dialect:Ash:nured-Ash-s:Sam%C3%AB%CC%81%20%28W%C4%81m%C4%81%29
Kt,n2453,vuštrë́,"infertile, barren, castrated; of clouds: rainless",,,,"nured[page 1386, revision 3553, 2026-04-14]",,,nured:1386:form:1,,,,adj dialect:Kt:nured-Kt-se:Southeastern%20Kat%C3%AB
Pr,n2453,ištür,"infertile (of women, female and castrated male animals); of a cow: without milk",,,,"nured[page 1386, revision 3553, 2026-04-14]",,,nured:1386:form:2,,,,adj dialect:Pr:nured-Pr-p:Wu%E1%B9%A3%C7%98t%20%28Pa%E1%B9%A3k%C3%AD%29
Kt,n2746,vuċë́n̆,place to rest one's head,,,,"nured[page 1403, revision 3615, 2026-04-23]",,,nured:1403:form:1,,,,noun m dialect:Kt:nured-Kt-se:Southeastern%20Kat%C3%AB
Wg,n2746,üċẽ́,pillow,,,,"nured[page 1403, revision 3615, 2026-04-23]",,,nured:1403:form:2,,,,noun dialect:Wg:nured-Wg-z:%E1%BA%92%C3%B6n%C4%8Digal%20%28Arans%29 dialect:Wg:nured-Wg-n:Ni%C5%A1eygr%C4%81m
Ash,n2746,osë̃́,pillow,,,,"nured[page 1403, revision 3615, 2026-04-23]",,,nured:1403:form:3,,,,noun m dialect:Ash:nured-Ash-s:Sam%C3%AB%CC%81%20%28W%C4%81m%C4%81%29
Kt,n2746,púċën̆ tẽ/tavë̃,pillow,,,,"nured[page 1403, revision 3615, 2026-04-23]",,,nured:1403:form:4,,,,noun m multiword-expression dialect:Kt:nured-Kt-se:Southeastern%20Kat%C3%AB
Kt,n3255,kür,"foot, leg",,,,"nured[page 1435, revision 3672, 2026-08-03]",,,nured:1435:form:1,,,,noun m dialect:Kt:nured-Kt-se:Southeastern%20Kat%C3%AB
Wg,n3255,kür,"foot, leg",,,,"nured[page 1435, revision 3672, 2026-08-03]",,,nured:1435:form:2,,,,noun dialect:Wg:nured-Wg-z:%E1%BA%92%C3%B6n%C4%8Digal%20%28Arans%29 dialect:Wg:nured-Wg-n:Ni%C5%A1eygr%C4%81m
Gmb,n3255,kur,foot,,,,"nured[page 1435, revision 3672, 2026-08-03]",,,nured:1435:form:3,,,,noun
Ash,n3255,kur,foot,,,,"nured[page 1435, revision 3672, 2026-08-03]",,,nured:1435:form:4,,,,noun dialect:Ash:nured-Ash-s:Sam%C3%AB%CC%81%20%28W%C4%81m%C4%81%29 dialect:Ash:nured-Ash-tt:Tit%C3%ADn
Pr,n3256,ügür,hoof,,,,"nured[page 1435, revision 3672, 2026-08-03]",,,nured:1435:form:5,,,,noun dialect:Pr:nured-Pr-k:Ka%E1%B8%8D%C3%A1r%20%28Ka%E1%B9%AD%C4%81r%29 dialect:Pr:nured-Pr-d:W%C3%BC%C4%8B%C7%98%20%28Dewa%29 dialect:Pr:nured-Pr-pr:Se%C4%8D%20%28Pronj%CC%88%29
Kt,nured-1453,Këlí-lō,name of a month in the traditional calendar,,,,"nured[page 1453, revision 3731, 2026-08-04]",,,nured:1453:form:1,,,,noun m proper-noun dialect:Kt:nured-Kt-ne:Northeastern%20Kat%C3%AB
Kt,nured-1453,kilī́ŋün̆,"little finger, pinky",,,,"nured[page 1453, revision 3731, 2026-08-04]",,,nured:1453:form:2,,,,noun f dialect:Kt:nured-Kt-se:Southeastern%20Kat%C3%AB
Kt,nured-1453,kilpr̆óċ,small cheese,,,,"nured[page 1453, revision 3731, 2026-08-04]",,,nured:1453:form:3,,,,noun f dialect:Kt:nured-Kt-se:Southeastern%20Kat%C3%AB
